Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Juan Centeno,$2.4K,L,TEX,C,SEA,9,Erasmo Ramirez,R,,,,,,200,-20,,,4.87,0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.21,2.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5,0.200,0.178,0.000,0.200,0.200,0.400,0.20,0.00,0.250
Trevor Story,$4.3K,R,COL,SS,CHC,4,Jose Quintana,L,,,,,,600,-1,,,5.09,-0.03,166,0.289,0.419,0.331,0.362,0.620,0.982,0.34,0.10,0.396,9.3,2.16,29,0.276,0.404,0.276,0.382,0.552,0.934,0.38,0.15,0.429,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Eric Sogard,$2.7K,L,MIL,2B/SS,MIA,7,Caleb Smith,L, ,,,,,700, ,,,5.23, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.81,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,0.167,0.284,0.000,0.375,0.167,0.542,0.25,0.25,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jeimer Candelario,$3.4K,S,DET,3B,KCR,2,Eric Skoglund,L,,,,,,-200,1,,,5.07,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.32,2.15,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,15,0.200,0.238,0.000,0.294,0.200,0.494,0.41,0.12,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Miguel Cabrera,$3.9K,R,DET,1B,KCR,3,Eric Skoglund,L,,,,,,100,7,,,5.07,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.38,2.15,12,0.167,0.225,0.000,0.286,0.167,0.453,0.21,0.14,0.222,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Austin Romine,$2.6K,R,NYY,C,TOR,9,Jaime Garcia,L,,,,,,600,-34,,,5.26,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.56,2.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,0.125,0.111,0.000,0.125,0.125,0.250,0.38,0.00,0.200,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Moises Sierra,$2.5K,R,WAS,OF,@ LAD,6,Alex Wood,L,,,,,,200,23,,,3.33,-0.11,12,0.083,0.074,-0.000,0.083,0.083,0.166,0.33,0.00,0.125,5.36,2.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10,0.100,0.089,0.000,0.100,0.100,0.200,0.30,0.00,0.143
Javier Baez,$4.7K,R,CHC,2B,@ COL,2,German Marquez,R, ,,,,, ,1,,,5.41,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10.06,2.14,45,0.356,0.540,0.555,0.383,0.911,1.294,0.17,0.04,0.344,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Nick Castellanos,$4.3K,R,DET,OF,KCR,4,Eric Skoglund,L,,,,,,700,-3,,,5.07,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.2,2.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Gregor Blanco,$2.8K,L,SFG,OF,@ LAA,9,Jaime Barria,R,,,,,,700, ,,,4.41,0.23,189,0.265,0.337,0.116,0.368,0.381,0.749,0.23,0.14,0.350,5.96,2.13,23,0.348,0.355,0.043,0.400,0.391,0.791,0.16,0.08,0.421,23,0.348,0.355,0.043,0.400,0.391,0.791,0.16,0.08,0.421,6,0.333,0.352,-0.000,0.429,0.333,0.762,0.29,0.14,0.500
Drew Butera,$2.3K,R,KCR,C,@ DET,9,Francisco Liriano,L,,,,,,300,-27,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.89,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Marwin Gonzalez,$3.3K,S,HOU,1B/OF,@ CHW,6,Reynaldo Lopez,R,,,,,,700,-10,,,4.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.02,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Santana,$3.8K,S,PHI,1B,PIT,2,Trevor Williams,R,,,,,,500, ,,,4.5,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.09,2.13,52,0.154,0.283,0.173,0.299,0.327,0.626,0.16,0.18,0.143,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,15,0.200,0.342,0.067,0.429,0.267,0.696,0.24,0.29,0.300
Logan Morrison,$2.9K,L,MIN,1B,@ TBR,5,Yonny Chirinos,R,,,,,,700,-11,,,4.06,0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.18,2.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,40,0.075,0.160,0.100,0.159,0.175,0.334,0.23,0.09,0.069,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
James McCann,$2.9K,R,DET,C,KCR,7,Eric Skoglund,L,,,,,,500,-32,,,5.07,0.36,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.17,2.13,7,0.571,0.725,0.572,0.667,1.143,1.810,0.11,0.22,0.600,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,2,0.500,0.526,0.000,0.667,0.500,1.167,0.33,0.33,1.000
Ketel Marte,$3.6K,S,ARI,2B/SS,SDP,2,Joey Lucchesi,L,,,,,,400,2,,,3.8,-0.51,115,0.252,0.326,0.183,0.312,0.435,0.747,0.16,0.08,0.283,7.62,2.12,38,0.263,0.331,0.184,0.317,0.447,0.764,0.17,0.07,0.323,38,0.263,0.331,0.184,0.317,0.447,0.764,0.17,0.07,0.323,11,0.000,0.058,0.000,0.083,0.000,0.083,0.25,0.08,0.000
Austin Hedges,$2.8K,R,SDP,C,@ ARI,8,Patrick Corbin,L,,,,,,800,-40,,,3.2,0.01,132,0.197,0.243,0.129,0.226,0.326,0.552,0.29,0.04,0.250,5.93,2.12,17,0.118,0.176,0.176,0.118,0.294,0.412,0.35,0.00,0.100,17,0.118,0.176,0.176,0.118,0.294,0.412,0.35,0.00,0.100,5,0.000,0.000,0.000,0.000,0.000,0.000,0.20,0.00,0.000
Gregory Polanco,$4.2K,L,PIT,OF,@ PHI,2,Nicholas Pivetta,R,,,,,,-100,11,,,3.5,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.8,2.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jake Smolinski,$2.6K,R,OAK,OF,BOS,8,David Price,L,,,,,,600,2,,,4.03,0.11,20,0.300,0.305,0.050,0.333,0.350,0.683,0.19,0.05,0.375,5.45,2.1,9,0.111,0.099,-0.000,0.111,0.111,0.222,0.33,0.00,0.167,9,0.111,0.099,-0.000,0.111,0.111,0.222,0.33,0.00,0.167,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Gorkys Hernandez,$2.8K,R,SFG,OF,@ LAA, ,Jaime Barria,R, ,,,,,800,-9,,,4.41,0.23,186,0.269,0.304,0.080,0.330,0.349,0.679,0.21,0.09,0.340,5.89,2.1,10,0.200,0.299,0.300,0.200,0.500,0.700,0.30,0.00,0.167,10,0.200,0.299,0.300,0.200,0.500,0.700,0.30,0.00,0.167,5,0.000,0.000,0.000,0.000,0.000,0.000,0.60,0.00,0.000
Rajai Davis,$2.8K,R,CLE,OF,@ BAL,9,Andrew Cashner,R, ,,,,,700, ,,,4.76,0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.87,2.1,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,17,0.294,0.306,0.118,0.294,0.412,0.706,0.23,0.00,0.385,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ryan Braun,$4.6K,R,MIL,OF,MIA,3,Caleb Smith,L,,,,,,1400,-20,,,5.23, ,109,0.257,0.367,0.266,0.336,0.523,0.859,0.10,0.11,0.245,9.68,2.1,16,0.250,0.430,0.438,0.333,0.688,1.021,0.11,0.11,0.167,16,0.250,0.430,0.438,0.333,0.688,1.021,0.11,0.11,0.167,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Robbie Grossman,$2.8K,S,MIN,OF,@ TBR,3,Yonny Chirinos,R,,,,,,800,-9,,,4.06,0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.87,2.1,20,0.100,0.117,0.000,0.143,0.100,0.243,0.38,0.05,0.167,20,0.100,0.117,0.000,0.143,0.100,0.243,0.38,0.05,0.167,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Anthony Rizzo,$5.3K,L,CHC,1B,@ COL,4,German Marquez,R,,,,,,1100,-1,,,5.41,0.03,487,0.257,0.356,0.213,0.345,0.470,0.815,0.14,0.12,0.260,11.1,2.09,30,0.167,0.234,0.100,0.242,0.267,0.509,0.15,0.09,0.167,30,0.167,0.234,0.100,0.242,0.267,0.509,0.15,0.09,0.167,13,0.231,0.296,0.000,0.375,0.231,0.606,0.06,0.19,0.250
Welington Castillo,$3.0K,R,CHW,C,HOU,5,Lance McCullers,R, ,,,,,900,-43,,,3.26,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.28,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,27,0.296,0.374,0.223,0.345,0.519,0.864,0.31,0.07,0.412,10,0.300,0.305,0.100,0.300,0.400,0.700,0.50,0.00,0.600
DJ LeMahieu,$4.6K,R,COL,2B,CHC,1,Jose Quintana,L,,,,,,400,-1,,,5.09,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.6,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4,0.250,0.378,0.000,0.500,0.250,0.750,0.00,0.33,0.250
Brandon Belt,$3.6K,L,SFG,1B,@ LAA,2,Jaime Barria,R,,,,,,1000,-14,,,4.41,0.23,286,0.248,0.381,0.266,0.363,0.514,0.877,0.24,0.15,0.280,7.54,2.09,30,0.267,0.425,0.400,0.333,0.667,1.000,0.30,0.09,0.250,30,0.267,0.425,0.400,0.333,0.667,1.000,0.30,0.09,0.250,11,0.273,0.573,0.818,0.273,1.091,1.364,0.09,0.00,0.000
Cheslor Cuthbert,$2.8K,R,KCR,1B/3B,@ DET,2,Francisco Liriano,L,,,,,,500,-6,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.82,2.08,19,0.368,0.347,0.053,0.368,0.421,0.789,0.32,0.00,0.538,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Whit Merrifield,$3.9K,R,KCR,2B/OF,@ DET,1,Francisco Liriano,L,,,,,,500,1,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.1,2.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Mitch Haniger,$3.7K,R,SEA,OF,@ TEX,2,Martin Perez,L,,,,,,500, ,,,5.13,-0.05,117,0.256,0.333,0.214,0.298,0.470,0.768,0.18,0.06,0.273,7.71,2.08,23,0.304,0.416,0.305,0.360,0.609,0.969,0.16,0.08,0.294,23,0.304,0.416,0.305,0.360,0.609,0.969,0.16,0.08,0.294,8,0.250,0.317,0.125,0.333,0.375,0.708,0.11,0.11,0.286
Brad Miller,$3.2K,L,TBR,1B,MIN,4,Phil Hughes,R,,,,,,600,-5,,,4.44,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.66,2.08,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Evan Longoria,$3.2K,R,SFG,3B,@ LAA,5,Jaime Barria,R, ,,,,,100,2,,,4.41,0.23,484,0.273,0.318,0.159,0.303,0.432,0.735,0.16,0.05,0.301,6.61,2.07,37,0.216,0.223,0.081,0.216,0.297,0.513,0.32,0.00,0.320,37,0.216,0.223,0.081,0.216,0.297,0.513,0.32,0.00,0.320,12,0.417,0.434,0.166,0.417,0.583,1.000,0.17,0.00,0.500
Jarrod Dyson,$2.9K,L,ARI,OF,SDP,1,Joey Lucchesi,L, ,,,,,700,-6,,,3.8,-0.51,70,0.171,0.214,0.058,0.237,0.229,0.466,0.13,0.08,0.200,5.99,2.07,13,0.308,0.428,0.307,0.400,0.615,1.015,0.27,0.13,0.444,13,0.308,0.428,0.307,0.400,0.615,1.015,0.27,0.13,0.444,3,0.000,0.173,0.000,0.250,0.000,0.250,0.25,0.25,0.000
Corey Seager,$4.1K,L,LAD,SS,WAS,2,Jeremy Hellickson,R,,,,,,600,-3,,,4.67,0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.49,2.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,48,0.271,0.305,0.042,0.352,0.313,0.665,0.11,0.11,0.310,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Owings,$3.3K,R,ARI,2B/OF,SDP,5,Joey Lucchesi,L,,,,,,900,-47,,,3.8,-0.51,113,0.239,0.290,0.133,0.287,0.372,0.659,0.23,0.07,0.298,6.83,2.07,25,0.200,0.275,0.080,0.310,0.280,0.590,0.31,0.14,0.313,25,0.200,0.275,0.080,0.310,0.280,0.590,0.31,0.14,0.313,6,0.167,0.284,0.000,0.375,0.167,0.542,0.25,0.25,0.250
Abraham Almonte,$2.9K,S,KCR,OF,@ DET,6,Francisco Liriano,L,,,,,,800,-11,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.98,2.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,0.125,0.175,0.000,0.222,0.125,0.347,0.22,0.11,0.167,4,0.250,0.316,0.000,0.400,0.250,0.650,0.20,0.20,0.333
Ichiro Suzuki,$2.4K,L,SEA,OF,@ TEX,6,Martin Perez,L, ,,,,,400,7,,,5.13,-0.05,52,0.346,0.355,0.058,0.393,0.404,0.797,0.20,0.07,0.439,4.94,2.06,4,0.500,0.444,0.000,0.500,0.500,1.000,0.25,0.00,0.667,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Yasmani Grandal,$3.3K,S,LAD,C,WAS,3,Jeremy Hellickson,R,,,,,,-400,-3,,,4.67,0.11,404,0.260,0.352,0.238,0.317,0.498,0.815,0.26,0.08,0.302,6.8,2.06,41,0.317,0.407,0.244,0.378,0.561,0.939,0.16,0.09,0.323,41,0.317,0.407,0.244,0.378,0.561,0.939,0.16,0.09,0.323,16,0.250,0.363,0.250,0.333,0.500,0.833,0.11,0.11,0.231
Jorge Soler,$3.0K,R,KCR,OF,@ DET,4,Francisco Liriano,L,,,,,,500,-1,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,2.05,20,0.450,0.510,0.300,0.478,0.750,1.228,0.22,0.09,0.533,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,0.625,0.790,0.625,0.667,1.250,1.917,0.22,0.11,0.800
Scott Schebler,$3.3K,L,CIN,OF,@ STL,5,Miles Mikolas,R,,,,,,700,-8,,,3.38,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.74,2.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kole Calhoun,$3.4K,L,LAA,OF,SFG,8,Johnny Cueto,R,,,,,,900,-19,,,4.59,0.27,464,0.244,0.311,0.140,0.315,0.384,0.699,0.23,0.10,0.293,6.93,2.04,54,0.204,0.242,0.092,0.246,0.296,0.542,0.30,0.05,0.278,54,0.204,0.242,0.092,0.246,0.296,0.542,0.30,0.05,0.278,8,0.000,0.077,0.000,0.111,0.000,0.111,0.22,0.11,0.000
Evan Gattis,$3.4K,R,HOU,C,@ CHW,7,Reynaldo Lopez,R, ,,,,,700,-26,,,4.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.94,2.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,39,0.231,0.295,0.077,0.333,0.308,0.641,0.33,0.13,0.375,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
A.J. Pollock,$4.8K,R,ARI,OF,SDP,4,Joey Lucchesi,L,,,,,,900,-7,,,3.8,-0.51,175,0.269,0.372,0.297,0.306,0.566,0.872,0.12,0.05,0.254,9.73,2.03,28,0.250,0.405,0.500,0.241,0.750,0.991,0.31,0.00,0.235,28,0.250,0.405,0.500,0.241,0.750,0.991,0.31,0.00,0.235,9,0.222,0.467,0.667,0.222,0.889,1.111,0.33,0.00,0.000
Paul Goldschmidt,$5.1K,R,ARI,1B,SDP,3,Joey Lucchesi,L,,,,,,600,1,,,3.8,-0.51,173,0.301,0.419,0.306,0.376,0.607,0.983,0.18,0.11,0.302,10.36,2.03,27,0.370,0.541,0.482,0.452,0.852,1.304,0.23,0.13,0.412,27,0.370,0.541,0.482,0.452,0.852,1.304,0.23,0.13,0.412,9,0.333,0.495,0.445,0.400,0.778,1.178,0.40,0.10,0.500
Yolmer Sanchez,$3.0K,S,CHW,3B,HOU,7,Lance McCullers,R,,,,,,300,-2,,,3.26,-0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.08,2.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Tyler Austin,$3.5K,R,NYY,1B,TOR,6,Jaime Garcia,L,,,,,,100,7,,,5.26,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.09,2.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Joey Votto,$4.4K,L,CIN,1B,@ STL,3,Miles Mikolas,R,,,,,,700,-3,,,3.38,-0.22,474,0.312,0.413,0.222,0.417,0.534,0.951,0.10,0.16,0.309,8.92,2.03,51,0.275,0.306,0.019,0.367,0.294,0.661,0.07,0.13,0.292,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,12,0.250,0.415,0.083,0.526,0.333,0.859,0.16,0.37,0.333
Jose Ramirez,$4.6K,S,CLE,3B,@ BAL,3,Andrew Cashner,R,,,,,,300, ,,,4.76,0.18,437,0.288,0.384,0.257,0.351,0.545,0.896,0.11,0.09,0.283,9.29,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,50,0.200,0.338,0.240,0.322,0.440,0.762,0.07,0.15,0.143,15,0.467,0.590,0.400,0.529,0.867,1.396,0.00,0.12,0.385
Michael Taylor,$3.0K,R,WAS,OF,@ LAD,5,Alex Wood,L,,,,,,800,-13,,,3.33,-0.11,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.05,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9,0.222,0.285,0.111,0.300,0.333,0.633,0.50,0.10,0.500
Odubel Herrera,$3.8K,L,PHI,OF,PIT,3,Trevor Williams,R,,,,,,400, ,,,4.5,0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.69,2.02,53,0.396,0.439,0.189,0.429,0.585,1.014,0.18,0.05,0.476,53,0.396,0.439,0.189,0.429,0.585,1.014,0.18,0.05,0.476,19,0.421,0.496,0.263,0.476,0.684,1.160,0.19,0.10,0.500
Miguel Andujar,$2.8K,R,NYY,3B,TOR,7,Jaime Garcia,L,,,,,,-100,6,,,5.26,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.62,2.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kyle Seager,$3.6K,L,SEA,3B,@ TEX,5,Martin Perez,L, ,,,,,600,-4,,,5.13,-0.05,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.23,2.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
J.T. Realmuto,$3.2K,R,MIA,C,@ MIL,2,Junior Guerra,R, ,,,,,400,-20,,,3.77, ,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.4,2,10,0.300,0.415,0.300,0.364,0.600,0.964,0.27,0.09,0.333,10,0.300,0.415,0.300,0.364,0.600,0.964,0.27,0.09,0.333,10,0.300,0.415,0.300,0.364,0.600,0.964,0.27,0.09,0.333
Ryan Goins,$2.4K,L,KCR,2B/SS,@ DET,7,Francisco Liriano,L, ,,,,,400,6,,,3.93,0.14,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.8,2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jesus Sucre,$2.3K,R,TBR,C,MIN,7,Phil Hughes,R, ,,,,,100,-18,,,4.44,-0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.6,2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,12,0.333,0.303,-0.000,0.357,0.333,0.690,0.29,0.07,0.444,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Alex Bregman,$4.4K,R,HOU,3B,@ CHW,5,Reynaldo Lopez,R, ,,,,,400, ,,,4.74,0.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.79,2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
David Freese,$3.1K,R,PIT,1B/3B,@ PHI,5,Nicholas Pivetta,R, ,,,,,400,11,,,3.5,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.2,2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5,0.200,0.254,0.200,0.200,0.400,0.600,0.40,0.00,0.333
Leury Garcia,$2.8K,S,CHW,OF,HOU,9,Lance McCullers,R,,,,,,700, ,,,3.26,-0.02,238,0.256,0.314,0.181,0.287,0.437,0.724,0.24,0.04,0.304,5.56,1.99,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kris Bryant,$5.5K,R,CHC,3B,@ COL,3,German Marquez,R, ,,,,,200, ,,,5.41,0.03,503,0.280,0.380,0.229,0.369,0.509,0.878,0.21,0.13,0.324,10.96,1.99,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,49,0.245,0.345,0.184,0.356,0.429,0.785,0.14,0.15,0.268,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Nolan Arenado,$5.2K,R,COL,3B,CHC,3,Jose Quintana,L,,,,,,300, ,,,5.09,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,10.32,1.98,27,0.407,0.491,0.260,0.484,0.667,1.151,0.10,0.13,0.435,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Chris Davis,$3.1K,L,BAL,1B,CLE,5,Corey Kluber,R,,,,,,300,5,,,2.74,-0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.14,1.98,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Rhys Hoskins,$5.0K,R,PHI,OF,PIT,4,Trevor Williams,R, ,,,,,100,2,,,4.5,0.22,174,0.299,0.441,0.339,0.404,0.638,1.042,0.24,0.15,0.333,9.9,1.98,51,0.333,0.457,0.314,0.435,0.647,1.082,0.24,0.16,0.412,51,0.333,0.457,0.314,0.435,0.647,1.082,0.24,0.16,0.412,17,0.353,0.550,0.471,0.522,0.824,1.346,0.26,0.26,0.444
Luis Valbuena,$3.3K,L,LAA,1B/3B,SFG,5,Johnny Cueto,R,,,,,,700, ,,,4.59,0.27,364,0.212,0.322,0.230,0.293,0.442,0.735,0.27,0.10,0.233,6.52,1.98,54,0.222,0.265,0.130,0.250,0.352,0.602,0.27,0.04,0.270,54,0.222,0.265,0.130,0.250,0.352,0.602,0.27,0.04,0.270,11,0.091,0.081,0.000,0.091,0.091,0.182,0.55,0.00,0.200
Dexter Fowler,$3.9K,S,STL,OF,CIN,4,Luis Castillo,R,,,,,,700,-6,,,4.12,-0.28,373,0.255,0.358,0.233,0.339,0.488,0.827,0.22,0.12,0.286,7.67,1.97,54,0.204,0.300,0.203,0.279,0.407,0.686,0.16,0.10,0.190,54,0.204,0.300,0.203,0.279,0.407,0.686,0.16,0.10,0.190,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
