Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,,,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP
Manuel Margot,$3.1K,R,SDP,OF,@ SFG,7,Jeff Samardzija,R, ,,,,,300,7,,,3.3,-0.02,414,0.249,0.290,0.125,0.287,0.374,0.661,0.20,0.05,0.288,6.5,2.1,40,0.200,0.233,0.125,0.214,0.325,0.539,0.17,0.02,0.212,50,0.200,0.231,0.100,0.226,0.300,0.526,0.15,0.04,0.214,12,0.333,0.332,0.167,0.308,0.500,0.808,0.15,0.00,0.364
Andrew Benintendi,$4.4K,L,BOS,OF,KCR,1,Jason Hammel,R,,,,,,400,1,,,5.26,-0.22,553,0.277,0.347,0.179,0.340,0.456,0.796,0.16,0.09,0.301,9.26,2.1,65,0.323,0.407,0.215,0.408,0.538,0.946,0.13,0.13,0.364,72,0.292,0.376,0.194,0.381,0.486,0.867,0.12,0.13,0.323,15,0.333,0.426,0.200,0.444,0.533,0.977,0.17,0.17,0.417
Albert Almora,$3.4K,R,CHC,OF,COL,1,Kyle Freeland,L,,,,,,500,6,,,5.82,5.82,150,0.333,0.397,0.180,0.394,0.513,0.907,0.13,0.09,0.361,7.13,2.1,16,0.438,0.594,0.501,0.500,0.938,1.438,0.11,0.11,0.462,21,0.381,0.511,0.381,0.458,0.762,1.220,0.08,0.13,0.389,3,0.333,0.424,0.334,0.333,0.667,1.000,0.33,0.00,0.500
Ryan Braun,$4.5K,R,MIL,1B/OF,@ CIN,3,Brandon Finnegan,L,,,,,,1200,-18,,,4.93,-0.01,116,0.259,0.364,0.258,0.333,0.517,0.850,0.09,0.11,0.248,9.43,2.1,19,0.263,0.355,0.263,0.300,0.526,0.826,0.10,0.05,0.250,23,0.261,0.396,0.348,0.320,0.609,0.929,0.08,0.08,0.211,5,0.400,0.432,0.200,0.400,0.600,1.000,0.00,0.00,0.400
Ehire Adrianza,$2.5K,S,MIN,SS,TOR,9,Aaron Sanchez,R,,,,,,200,-1,,,5.1,0.67,125,0.208,0.253,0.080,0.275,0.288,0.563,0.19,0.09,0.248,5.25,2.1,18,0.167,0.221,0.055,0.250,0.222,0.472,0.45,0.10,0.333,21,0.143,0.192,0.047,0.217,0.190,0.407,0.39,0.09,0.250,10,0.200,0.259,0.100,0.273,0.300,0.573,0.46,0.09,0.400
Lorenzo Cain,$4.6K,R,MIL,OF,@ CIN,1,Brandon Finnegan,L,,,,,,700,-1,,,4.93,-0.01,153,0.294,0.378,0.209,0.365,0.503,0.868,0.12,0.10,0.310,9.62,2.09,16,0.438,0.567,0.376,0.550,0.813,1.363,0.10,0.20,0.462,22,0.409,0.504,0.273,0.500,0.682,1.182,0.08,0.15,0.421,2,0.500,0.654,0.500,0.667,1.000,1.667,0.00,0.33,0.500
Ian Desmond,$3.5K,R,COL,1B/OF,@ CHC,1,Jon Lester,L,,,,,,600,-7,,,4.18,4.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.33,2.09,30,0.300,0.410,0.267,0.382,0.567,0.949,0.21,0.12,0.333,36,0.333,0.446,0.306,0.400,0.639,1.039,0.20,0.10,0.360,7,0.286,0.356,0.143,0.375,0.429,0.804,0.25,0.13,0.400
Cameron Maybin,$2.9K,R,MIA,OF,PHI,6,Jake Arrieta,R, ,,,,,600,-4,,,3.42,-0.03,322,0.217,0.315,0.153,0.330,0.370,0.700,0.22,0.14,0.263,6.07,2.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,11,0.273,0.387,0.091,0.467,0.364,0.831,0.13,0.27,0.333
Addison Russell,$3.3K,R,CHC,SS,COL,7,Kyle Freeland,L,,,,,,900,-8,,,5.82,5.82,127,0.244,0.325,0.173,0.319,0.417,0.736,0.23,0.10,0.297,6.89,2.09,19,0.263,0.314,0.105,0.333,0.368,0.701,0.10,0.10,0.294,24,0.250,0.317,0.125,0.333,0.375,0.708,0.07,0.11,0.273,4,0.250,0.222,0.000,0.250,0.250,0.500,0.00,0.00,0.250
Chris Owings,$3.0K,R,ARI,2B/OF,LAD,6,Ross Stripling,R, ,,,,,400,-28,,,4.23,-0.07,315,0.276,0.334,0.178,0.315,0.454,0.769,0.23,0.06,0.333,6.27,2.09,35,0.257,0.336,0.172,0.333,0.429,0.762,0.31,0.10,0.364,37,0.297,0.363,0.162,0.366,0.459,0.825,0.29,0.10,0.417,7,0.143,0.334,0.143,0.400,0.286,0.686,0.10,0.30,0.167
Alex Gordon,$2.9K,L,KCR,OF,@ BOS,8,Eduardo Rodriguez,L, ,,,,,700,-6,,,3.24,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.03,2.08,8,0.000,0.077,0.000,0.111,0.000,0.111,0.22,0.11,0.000,9,0.000,0.069,0.000,0.100,0.000,0.100,0.20,0.10,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Victor Martinez,$3.1K,S,DET,1B,TBR,4,Jacob Faria,R,,,,,,500,-7,,,4,-0.57,370,0.254,0.311,0.135,0.314,0.389,0.703,0.14,0.08,0.272,6.42,2.07,58,0.276,0.348,0.172,0.353,0.448,0.801,0.12,0.12,0.280,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,11,0.091,0.298,0.273,0.286,0.364,0.650,0.14,0.21,0.000
Jorge Alfaro,$2.8K,R,PHI,C,@ MIA,8,Dan Straily,R, ,,,,,800,-36,,,4.08,0.03,114,0.316,0.380,0.228,0.333,0.544,0.877,0.33,0.03,0.420,5.79,2.07,37,0.216,0.258,0.162,0.216,0.378,0.594,0.43,0.00,0.316,41,0.220,0.264,0.146,0.238,0.366,0.604,0.45,0.02,0.350,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Delino DeShields,$3.1K,R,TEX,OF,@ CLE,1,Trevor Bauer,R, ,,,,,300,7,,,3.42,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.41,2.07,22,0.227,0.240,0.046,0.261,0.273,0.534,0.26,0.04,0.313,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,19,0.263,0.276,0.053,0.300,0.316,0.616,0.25,0.05,0.357
Jackie Bradley,$3.4K,L,BOS,OF,KCR,8,Jason Hammel,R,,,,,,1000,-15,,,5.26,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.05,2.07,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,58,0.241,0.327,0.173,0.328,0.414,0.742,0.13,0.12,0.250,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Brett Gardner,$3.6K,L,NYY,OF,@ HOU,1,Charlie Morton,R,,,,,, ,8,,,3.72,-0.37,567,0.268,0.346,0.168,0.349,0.436,0.785,0.18,0.11,0.303,7.42,2.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,74,0.216,0.291,0.081,0.333,0.297,0.630,0.19,0.16,0.259,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Ian Happ,$3.5K,S,CHC,OF,COL,8,Kyle Freeland,L,,,,,,600, ,,,5.82,5.82,131,0.267,0.322,0.191,0.287,0.458,0.745,0.32,0.03,0.349,7.18,2.05,16,0.375,0.448,0.250,0.412,0.625,1.037,0.35,0.06,0.556,19,0.316,0.381,0.210,0.350,0.526,0.876,0.40,0.05,0.500,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.67,0.00,1.000
Trevor Story,$4.2K,R,COL,SS,@ CHC,4,Jon Lester,L,,,,,,300,1,,,4.18,4.18,178,0.292,0.423,0.337,0.364,0.629,0.993,0.34,0.10,0.398,8.63,2.05,35,0.314,0.464,0.372,0.415,0.686,1.101,0.32,0.15,0.421,41,0.293,0.424,0.317,0.383,0.610,0.993,0.36,0.13,0.429,9,0.222,0.368,0.334,0.300,0.556,0.856,0.30,0.10,0.200
Eduardo Nunez,$3.5K,R,BOS,2B/SS,KCR,7,Jason Hammel,R, ,,,,,500,-2,,,5.26,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.18,2.05,62,0.290,0.332,0.145,0.323,0.435,0.758,0.17,0.05,0.340,69,0.290,0.346,0.188,0.319,0.478,0.797,0.19,0.04,0.340,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Matt Adams,$3.4K,L,WAS,1B/OF,PIT,5,Jameson Taillon,R,,,,,,1400,-33,,,4.06,0.16,324,0.293,0.381,0.259,0.336,0.552,0.888,0.24,0.07,0.336,6.94,2.04,36,0.306,0.416,0.250,0.405,0.556,0.961,0.26,0.14,0.391,41,0.293,0.422,0.292,0.396,0.585,0.981,0.29,0.15,0.375,12,0.417,0.503,0.333,0.417,0.750,1.167,0.17,0.00,0.444
Alcides Escobar,$2.8K,R,KCR,SS,@ BOS,9,Eduardo Rodriguez,L,,,,,,400,-3,,,3.24,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.72,2.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,17,0.353,0.439,0.294,0.389,0.647,1.036,0.22,0.06,0.462,2,0.500,0.636,0.500,0.500,1.000,1.500,0.00,0.00,0.500
Jesus Sucre,$2.3K,R,TBR,C,@ DET,9,Jordan Zimmermann,R, ,,,,,-100,-12,,,4.5,-0.43,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.66,2.03,17,0.294,0.247,-0.000,0.278,0.294,0.572,0.22,0.00,0.357,19,0.316,0.287,0.000,0.333,0.316,0.649,0.24,0.05,0.400,4,0.000,0.000,0.000,0.000,0.000,0.000,0.25,0.00,0.000
Joey Votto,$4.6K,L,CIN,1B,MIL,3,Jhoulys Chacin,R,,,,,,500,-1,,,4.57,0.01,494,0.316,0.421,0.233,0.424,0.549,0.973,0.10,0.16,0.310,9.34,2.03,65,0.308,0.398,0.169,0.425,0.477,0.902,0.07,0.17,0.298,71,0.310,0.394,0.155,0.425,0.465,0.890,0.07,0.17,0.302,16,0.438,0.655,0.626,0.609,1.063,1.672,0.09,0.30,0.364
Drew Robinson,$2.6K,L,TEX,2B/OF,@ CLE,9,Trevor Bauer,R,,,,,,600,2,,,3.42,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.24,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,55,0.145,0.220,0.055,0.254,0.200,0.454,0.49,0.13,0.304,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Carlos Santana,$3.8K,S,PHI,1B,@ MIA,5,Dan Straily,R,,,,,,400,-1,,,4.08,0.03,429,0.245,0.349,0.203,0.347,0.448,0.795,0.18,0.14,0.268,7.67,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,68,0.162,0.289,0.162,0.310,0.324,0.634,0.16,0.18,0.164,12,0.250,0.367,0.167,0.400,0.417,0.817,0.13,0.20,0.300
Odubel Herrera,$3.9K,L,PHI,OF,@ MIA,3,Dan Straily,R,,,,,,700,-8,,,4.08,0.03,455,0.288,0.341,0.167,0.329,0.455,0.784,0.20,0.06,0.343,7.88,2.02,61,0.410,0.453,0.197,0.448,0.607,1.055,0.13,0.07,0.451,69,0.377,0.425,0.188,0.421,0.565,0.986,0.14,0.08,0.421,11,0.364,0.456,0.272,0.467,0.636,1.103,0.07,0.20,0.300
Edwin Encarnacion,$4.0K,R,CLE,1B,TEX,4,Cole Hamels,L,,,,,,300, ,,,4.58,-0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.07,2.02,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Trea Turner,$4.4K,R,WAS,SS,PIT,1,Jameson Taillon,R, ,,,,,400,1,,,4.06,0.16,409,0.281,0.344,0.169,0.337,0.450,0.787,0.19,0.08,0.330,8.84,2.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kris Bryant,$4.9K,R,CHC,3B,COL,3,Kyle Freeland,L,,,,,,700, ,,,5.82,5.82,163,0.313,0.418,0.233,0.418,0.546,0.964,0.16,0.15,0.344,9.83,2.01,15,0.400,0.424,0.133,0.438,0.533,0.971,0.13,0.06,0.462,22,0.455,0.526,0.272,0.500,0.727,1.227,0.17,0.08,0.529,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Max Kepler,$3.5K,L,MIN,OF,TOR,5,Aaron Sanchez,R,,,,,,700,-7,,,5.1,0.67,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.03,2.01,54,0.259,0.330,0.167,0.322,0.426,0.748,0.10,0.09,0.261,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,21,0.238,0.248,0.095,0.238,0.333,0.571,0.05,0.00,0.250
Brian Dozier,$4.3K,R,MIN,2B,TOR,1,Aaron Sanchez,R, ,,,,,300, ,,,5.1,0.67,558,0.253,0.342,0.204,0.325,0.457,0.782,0.20,0.10,0.278,8.63,2.01,70,0.243,0.305,0.128,0.312,0.371,0.683,0.17,0.09,0.273,83,0.253,0.332,0.181,0.319,0.434,0.753,0.18,0.09,0.270,22,0.136,0.205,0.046,0.240,0.182,0.422,0.20,0.12,0.176
Teoscar Hernandez,$4.2K,R,TOR,OF,@ MIN,2,Lance Lynn,R, ,,,,,400, ,,,4.9,0.33,97,0.320,0.468,0.412,0.377,0.732,1.109,0.27,0.09,0.373,8.38,2,33,0.394,0.562,0.515,0.444,0.909,1.353,0.17,0.08,0.417,33,0.394,0.562,0.515,0.444,0.909,1.353,0.17,0.08,0.417,13,0.231,0.346,0.307,0.286,0.538,0.824,0.29,0.07,0.333
Anthony Rizzo,$3.6K,L,CHC,1B,COL,4,Kyle Freeland,L, ,,,,,-200,9,,,5.82,5.82,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.19,2,13,0.077,0.068,0.000,0.077,0.077,0.154,0.31,0.00,0.111,20,0.100,0.117,0.000,0.143,0.100,0.243,0.29,0.05,0.143,4,0.250,0.222,0.000,0.250,0.250,0.500,0.00,0.00,0.250
Austin Hedges,$2.8K,R,SDP,C,@ SFG,8,Jeff Samardzija,R, ,,,,,400,-20,,,3.3,-0.02,327,0.208,0.284,0.193,0.251,0.401,0.652,0.31,0.06,0.252,5.61,2,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,50,0.160,0.235,0.120,0.236,0.280,0.516,0.34,0.09,0.233,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jorge Soler,$3.5K,R,KCR,OF,@ BOS,2,Eduardo Rodriguez,L,,,,,,600, ,,,3.24,-0.28,62,0.242,0.344,0.226,0.324,0.468,0.792,0.28,0.11,0.300,6.96,1.99,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Jose Altuve,$5.0K,R,HOU,2B,NYY,2,Sonny Gray,R, ,,,,,500, ,,,4.78,-0.13,561,0.348,0.407,0.187,0.402,0.535,0.937,0.13,0.09,0.375,9.96,1.99,77,0.351,0.385,0.117,0.405,0.468,0.873,0.14,0.08,0.397,86,0.384,0.409,0.104,0.436,0.488,0.924,0.13,0.09,0.431,18,0.444,0.558,0.389,0.474,0.833,1.307,0.16,0.05,0.462
Lourdes Gurriel,$3.1K,R,TOR,2B/SS,@ MIN,8,Lance Lynn,R, ,,,,,700,-38,,,4.9,0.33,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.15,1.98,13,0.308,0.367,0.230,0.308,0.538,0.846,0.08,0.00,0.273,13,0.308,0.367,0.230,0.308,0.538,0.846,0.08,0.00,0.273,6,0.333,0.498,0.500,0.333,0.833,1.166,0.17,0.00,0.250
Robinson Chirinos,$2.9K,R,TEX,C,@ CLE,8,Trevor Bauer,R, ,,,,, ,-11,,,3.42,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.75,1.98,45,0.244,0.394,0.378,0.306,0.622,0.928,0.37,0.08,0.304,54,0.204,0.333,0.315,0.259,0.519,0.778,0.41,0.07,0.269,10,0.300,0.560,0.700,0.364,1.000,1.364,0.36,0.09,0.250
Aaron Altherr,$3.6K,R,PHI,OF,@ MIA,4,Dan Straily,R, ,,,,,1000,-22,,,4.08,0.03,323,0.266,0.349,0.226,0.316,0.492,0.808,0.28,0.07,0.341,7.13,1.98,44,0.205,0.314,0.227,0.286,0.432,0.718,0.22,0.10,0.226,55,0.182,0.284,0.182,0.274,0.364,0.638,0.26,0.11,0.216,15,0.333,0.428,0.334,0.333,0.667,1.000,0.07,0.00,0.308
Martin Prado,$3.0K,R,MIA,2B/3B,PHI,2,Jake Arrieta,R, ,,,,,300,-2,,,3.42,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.91,1.97,7,0.286,0.308,0.143,0.286,0.429,0.715,0.29,0.00,0.400,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7,0.286,0.308,0.143,0.286,0.429,0.715,0.29,0.00,0.400
Josh Reddick,$3.9K,L,HOU,OF,NYY,5,Sonny Gray,R,,,,,,200,3,,,4.78,-0.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.68,1.97,55,0.273,0.395,0.236,0.397,0.509,0.906,0.18,0.18,0.275,58,0.259,0.382,0.224,0.389,0.483,0.872,0.18,0.18,0.262,16,0.188,0.213,0.001,0.263,0.188,0.451,0.21,0.10,0.231
A.J. Pollock,$4.8K,R,ARI,OF,LAD,4,Ross Stripling,R, ,,,,,600,1,,,4.23,-0.07,363,0.262,0.340,0.195,0.323,0.457,0.780,0.20,0.08,0.311,9.42,1.96,59,0.288,0.388,0.271,0.344,0.559,0.903,0.22,0.08,0.333,66,0.288,0.383,0.242,0.356,0.530,0.886,0.23,0.10,0.348,22,0.318,0.397,0.227,0.375,0.545,0.920,0.13,0.08,0.333
Jose Peraza,$3.7K,R,CIN,SS,MIL,2,Jhoulys Chacin,R, ,,,,,600,-2,,,4.57,0.01,437,0.263,0.278,0.080,0.286,0.343,0.629,0.14,0.03,0.295,7.17,1.94,75,0.347,0.369,0.146,0.359,0.493,0.852,0.09,0.03,0.358,81,0.321,0.343,0.136,0.333,0.457,0.790,0.13,0.02,0.348,26,0.462,0.510,0.230,0.481,0.692,1.173,0.04,0.04,0.435
Kendrys Morales,$3.3K,S,TOR,1B,@ MIN,7,Lance Lynn,R,,,,,,1000,-20,,,4.9,0.33,465,0.211,0.287,0.174,0.266,0.385,0.651,0.22,0.07,0.231,6.37,1.93,24,0.167,0.239,0.041,0.286,0.208,0.494,0.21,0.14,0.222,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7,0.000,0.153,0.000,0.222,0.000,0.222,0.11,0.22,0.000
Evan Gattis,$3.0K,R,HOU,C,NYY,9,Sonny Gray,R, ,,,,,400,-20,,,4.78,-0.13,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.8,1.93,34,0.147,0.202,-0.000,0.256,0.147,0.403,0.36,0.13,0.250,45,0.200,0.260,0.067,0.294,0.267,0.561,0.35,0.12,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Neil Walker,$2.9K,S,NYY,1B/2B,@ HOU,7,Charlie Morton,R,,,,,,500,-7,,,3.72,-0.37,362,0.262,0.342,0.172,0.343,0.434,0.777,0.17,0.11,0.290,5.59,1.93,48,0.167,0.174,0.021,0.196,0.188,0.384,0.26,0.04,0.222,59,0.169,0.188,0.017,0.219,0.186,0.405,0.22,0.06,0.217,12,0.167,0.137,0.000,0.154,0.167,0.321,0.23,0.00,0.200
Ronald Guzman,$3.3K,L,TEX,1B,@ CLE,7,Trevor Bauer,R,,,,,,900,-15,,,3.42,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.36,1.93,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Scott Schebler,$3.9K,L,CIN,OF,MIL,4,Jhoulys Chacin,R,,,,,,900,-13,,,4.57,0.01,380,0.216,0.327,0.263,0.279,0.479,0.758,0.24,0.08,0.215,7.51,1.93,29,0.241,0.336,0.242,0.290,0.483,0.773,0.16,0.07,0.227,36,0.250,0.352,0.278,0.289,0.528,0.817,0.16,0.05,0.222,22,0.273,0.397,0.318,0.333,0.591,0.924,0.17,0.08,0.250
Evan Longoria,$3.6K,R,SFG,3B,SDP,4,Eric Lauer,L,,,,,,600, ,,,4.2,0.02,205,0.224,0.309,0.191,0.293,0.415,0.708,0.21,0.10,0.238,6.94,1.93,31,0.387,0.562,0.516,0.441,0.903,1.344,0.21,0.09,0.400,40,0.300,0.444,0.400,0.349,0.700,1.049,0.23,0.07,0.308,8,0.375,0.507,0.375,0.444,0.750,1.194,0.00,0.11,0.286
Maikel Franco,$3.7K,R,PHI,3B,@ MIA,7,Dan Straily,R, ,,,,,300,4,,,4.08,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.13,1.93,50,0.280,0.298,0.100,0.302,0.380,0.682,0.23,0.04,0.342,56,0.268,0.289,0.089,0.300,0.357,0.657,0.22,0.05,0.326,13,0.462,0.503,0.230,0.462,0.692,1.154,0.23,0.00,0.556
Daniel Robertson,$3.7K,R,TBR,2B/3B,@ DET,5,Jordan Zimmermann,R, ,,,,,400,-5,,,4.5,-0.43,197,0.254,0.321,0.122,0.339,0.376,0.715,0.28,0.12,0.344,7.1,1.92,40,0.375,0.428,0.125,0.468,0.500,0.968,0.26,0.15,0.519,40,0.375,0.434,0.125,0.479,0.500,0.979,0.25,0.17,0.519,12,0.500,0.534,0.167,0.571,0.667,1.238,0.29,0.14,0.750
Alex Blandino,$2.5K,R,CIN,3B,MIL,7,Jhoulys Chacin,R, ,,,,,200,-2,,,4.57,0.01,41,0.220,0.207,0.000,0.238,0.220,0.458,0.24,0.02,0.290,4.8,1.92,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,40,0.225,0.212,0.000,0.244,0.225,0.469,0.22,0.02,0.290,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Joseph Wendle,$3.5K,L,TBR,2B,@ DET,6,Jordan Zimmermann,R,,,,,,400,2,,,4.5,-0.43,66,0.318,0.377,0.197,0.361,0.515,0.876,0.18,0.07,0.365,6.73,1.92,47,0.340,0.406,0.192,0.404,0.532,0.936,0.17,0.10,0.405,56,0.321,0.376,0.179,0.371,0.500,0.871,0.18,0.08,0.378,12,0.500,0.508,0.167,0.500,0.667,1.167,0.00,0.00,0.500
Franchy Cordero,$3.8K,L,SDP,OF,@ SFG,4,Jeff Samardzija,R,,,,,,700,-7,,,3.3,-0.02,117,0.231,0.324,0.239,0.280,0.470,0.750,0.40,0.06,0.344,7.24,1.91,41,0.220,0.348,0.317,0.273,0.537,0.810,0.36,0.07,0.238,41,0.220,0.348,0.317,0.273,0.537,0.810,0.36,0.07,0.238,20,0.200,0.260,0.150,0.238,0.350,0.588,0.43,0.05,0.300
Jose Iglesias,$3.0K,R,DET,SS,TBR,8,Jacob Faria,R, ,,,,,500,-5,,,4,-0.57,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.74,1.91,65,0.231,0.252,0.107,0.242,0.338,0.580,0.20,0.01,0.288,72,0.222,0.246,0.111,0.233,0.333,0.566,0.19,0.01,0.276,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Curtis Granderson,$4.3K,L,TOR,OF,@ MIN,1,Lance Lynn,R,,,,,,1200,-16,,,4.9,0.33,416,0.219,0.345,0.240,0.326,0.459,0.785,0.24,0.14,0.241,8.19,1.9,44,0.364,0.485,0.318,0.462,0.682,1.144,0.21,0.15,0.433,54,0.333,0.440,0.260,0.429,0.593,1.022,0.25,0.14,0.429,9,0.444,0.622,0.556,0.500,1.000,1.500,0.10,0.10,0.429
Austin Romine,$2.6K,R,NYY,C,@ HOU,9,Charlie Morton,R, ,,,,,300,-21,,,3.72,-0.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.94,1.9,14,0.357,0.400,-0.000,0.500,0.357,0.857,0.17,0.22,0.455,17,0.294,0.343,-0.000,0.429,0.294,0.723,0.19,0.19,0.385,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Kevin Pillar,$3.8K,R,TOR,OF,@ MIN,5,Lance Lynn,R, ,,,,,500,-2,,,4.9,0.33,515,0.247,0.293,0.137,0.283,0.384,0.667,0.16,0.05,0.271,7.17,1.89,56,0.304,0.371,0.214,0.339,0.518,0.857,0.22,0.05,0.366,67,0.343,0.416,0.239,0.380,0.582,0.962,0.23,0.06,0.417,11,0.273,0.514,0.636,0.333,0.909,1.242,0.17,0.08,0.143
Cody Bellinger,$4.3K,L,LAD,1B,@ ARI,4,Zack Greinke,R,,,,,,400, ,,,3.77,-0.43,425,0.266,0.380,0.292,0.329,0.558,0.887,0.26,0.09,0.297,8.13,1.89,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,69,0.333,0.381,0.189,0.365,0.522,0.887,0.16,0.05,0.375,16,0.312,0.347,0.188,0.333,0.500,0.833,0.11,0.06,0.333
Nomar Mazara,$3.6K,L,TEX,OF,@ CLE,4,Trevor Bauer,R,,,,,,700,-7,,,3.42,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.81,1.89,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,73,0.274,0.308,0.110,0.312,0.384,0.696,0.22,0.05,0.333,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000
Javier Baez,$4.7K,R,CHC,2B,COL,2,Kyle Freeland,L,,,,,,500, ,,,5.82,5.82,170,0.271,0.354,0.264,0.290,0.535,0.825,0.26,0.03,0.292,8.88,1.89,19,0.211,0.251,0.157,0.211,0.368,0.579,0.16,0.00,0.200,28,0.143,0.170,0.107,0.143,0.250,0.393,0.18,0.00,0.136,3,0.333,0.296,-0.000,0.333,0.333,0.666,0.00,0.00,0.333
Robbie Grossman,$3.1K,S,MIN,OF,TOR,6,Aaron Sanchez,R,,,,,,600,-5,,,5.1,0.67,295,0.237,0.322,0.153,0.333,0.390,0.723,0.21,0.13,0.281,5.86,1.89,34,0.176,0.248,0.118,0.256,0.294,0.550,0.26,0.10,0.208,36,0.194,0.258,0.112,0.268,0.306,0.574,0.27,0.10,0.240,14,0.357,0.450,0.286,0.444,0.643,1.087,0.06,0.17,0.308
Billy Hamilton,$3.5K,S,CIN,OF,MIL,9,Jhoulys Chacin,R,,,,,,600, ,,,4.57,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.58,1.88,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,61,0.180,0.251,0.033,0.306,0.213,0.519,0.29,0.15,0.275,14,0.214,0.321,0.143,0.353,0.357,0.710,0.29,0.18,0.333
