DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 17,vs MIN,W 4-1,3,0,0,0,0,0,0,1,1,0,0,.382,.607,.989,.288
Jun 18,vs CHW,W 6-2,3,0,1,0,0,0,0,2,0,1,0,.385,.604,.989,.289
Jun 19,vs CHW,W 6-3,3,0,1,0,0,0,0,1,2,0,0,.387,.601,.988,.289
Jun 20,vs CHW,W 12-0,2,3,1,0,0,1,3,2,0,1,0,.391,.611,1.002,.291
Jun 22,vs DET,W 10-0,1,2,0,0,0,0,0,4,1,1,0,.398,.609,1.007,.290
Jun 23,vs DET,W 4-1,4,1,1,0,0,0,1,0,1,0,0,.396,.604,1.000,.289
Jun 24,vs DET,W 12-2,4,2,3,0,0,1,1,1,0,1,0,.402,.616,1.018,.296
Jun 25,@ STL,L 4-0,3,0,1,0,0,0,0,1,0,0,0,.403,.613,1.016,.296
Jun 26,@ STL,L 11-2,4,0,0,0,0,0,0,0,0,0,0,.398,.605,1.003,.292
Jun 27,@ STL,W 5-1,5,0,1,0,0,0,0,0,2,1,0,.395,.598,.993,.291
Jun 29,@ OAK,L 3-1,3,0,1,0,0,0,0,0,1,1,0,.397,.595,.992,.291
Jun 30,@ OAK,L 7-2,3,1,1,0,0,1,1,0,0,0,0,.398,.603,1.001,.291
Jul 1,@ OAK,W 15-3,6,2,3,2,0,0,2,0,0,0,0,.399,.607,1.006,.295
Jul 2,@ KC,W 9-3,4,0,2,2,0,0,0,1,0,1,0,.402,.612,1.014,.298
Jul 3,@ KC,W 6-4,5,0,1,0,0,0,1,0,0,0,0,.399,.606,1.005,.297
Jul 4,@ KC,W 3-2,3,0,0,0,0,0,0,1,0,2,0,.398,.600,.998,.294
Jul 6,vs OAK,W 10-4,4,2,2,1,0,0,3,0,1,1,0,.399,.602,1.001,.296
Jul 7,vs OAK,L 6-3,4,0,0,0,0,0,0,1,0,1,0,.396,.595,.991,.293
Jul 8,vs OAK,L 6-0,4,0,1,0,0,0,0,0,0,0,0,.395,.590,.985,.292
Jul 9,vs CIN,L 7-5,5,0,0,0,0,0,0,0,1,0,0,.390,.582,.972,.288
Jul 10,vs CIN,L 7-4,4,1,2,1,0,1,1,0,0,0,0,.391,.592,.983,.290
Jul 11,vs CIN,W 19-4,4,2,2,0,0,2,5,0,0,0,0,.392,.609,1.001,.293
Jul 12,vs NYY,L 7-4,3,1,2,0,0,1,2,1,0,0,1,.396,.618,1.014,.296
Jul 13,vs NYY,W 6-5,3,1,2,0,1,0,2,1,0,0,0,.399,.624,1.023,.299
Jul 14,vs NYY,L 5-4,3,2,1,0,0,1,1,1,1,0,0,.400,.630,1.030,.299
Jul 15,vs NYY,W 5-2,4,1,2,0,0,0,0,0,2,1,0,.401,.628,1.029,.302
Jul 20,@ TEX,W 9-8,6,2,2,1,0,1,1,0,0,0,0,.400,.635,1.035,.302
Jul 21,@ TEX,W 16-3,4,0,2,0,1,0,1,0,1,0,0,.401,.639,1.040,.304
Jul 22,@ TEX,L 5-0,1,0,0,0,0,0,0,2,0,0,0,.404,.637,1.041,.304
Jul 23,vs PIT,L 7-0,2,0,0,0,0,0,0,1,0,0,0,.404,.633,1.037,.302
Jul 24,vs PIT,L 9-4,3,0,0,0,0,0,1,1,0,0,0,.402,.628,1.030,.299
Jul 25,vs PIT,W 4-0,2,2,0,0,0,0,0,2,0,2,0,.403,.625,1.028,.298
