Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Gio Gonzalez,$10.3K,L,WAS,SP,NYM,,,,,1800,-5,8.0,-158,4.44,-0.26,2,0.245,0.286,0.094,8.64,7,0.295,0.362,0.149,9.59,35,0.00,0.00,0.00,0.284,9.38,0.00,0.00,20.14,1.96
Zack Greinke,$11.1K,R,ARI,SP,@ STL,,,,,1600,1,7.5,-107,3.69,-0.11,3,0.287,0.361,0.133,10.49,6,0.290,0.402,0.181,9.74,35,0.00,0.00,0.00,0.289,9.99,0.00,0.00,21.73,1.96
Gerrit Cole,$12.3K,R,HOU,SP,SDP,,,,,3200,-1,8.5,-278,5.45,-0.01,4,0.362,0.508,0.233,9.85,5,0.304,0.392,0.152,8.89,34,0.00,0.00,0.00,0.330,9.32,0.00,0.00,24.11,1.96
Chad Kuhl,$7.2K,R,PIT,SP,CIN,,,,,900,-4,8.0,-132,4.24,-0.03,4,0.367,0.465,0.189,9.00,5,0.311,0.377,0.122,7.71,32,0.00,0.00,0.00,0.336,8.28,0.00,0.00,13.95,1.94
Ian Kennedy,$6.8K,R,KCR,SP,@ CLE,,,,, ,1,7.5,210,2.85,-0.16,7,0.369,0.517,0.270,7.80,2,0.336,0.463,0.211,8.78,31,0.00,0.00,0.00,0.362,8.02,0.00,0.00,13.11,1.93
Jacob Faria,$6.0K,R,TBR,SP,@ BOS,,,,,200,-3,8.5,154,3.67,-0.02,4,0.285,0.274,0.082,9.00,5,0.319,0.432,0.181,9.63,17,0.00,0.00,0.00,0.304,9.35,0.00,0.00,11.53,1.92
Shohei Ohtani,$3.8K,R,LAA,OF,OAK,,,,,200, ,8.5,103,4.15,-0.29,4,0.225,0.167,0.000,10.80,5,0.249,0.417,0.250,10.80,1,0.00,0.00,0.00,0.238,10.80,0.00,0.00,6.92,1.82
Chris Tillman,$5.0K,R,BAL,SP,@ NYY,,,,,-500,1,9.5,202,3.68,0.05,3,0.459,0.609,0.287,6.23,6,0.406,0.587,0.272,6.79,25,0.00,0.00,0.00,0.424,6.60,0.00,0.00,8.77,1.75
Andrew Triggs,$7.7K,R,OAK,SP,@ LAA,,,,,200, ,8.5,-116,4.35,0.29,2,0.259,0.323,0.141,7.09,7,0.338,0.425,0.131,8.10,13,0.00,0.00,0.00,0.320,7.88,0.00,0.00,13.01,1.69
Zach Davies,$7.4K,R,MIL,SP,CHC,,,,,200,1,8.5,127,3.91,-0.21,5,0.352,0.471,0.192,6.03,4,0.319,0.401,0.116,5.53,34,0.00,0.00,0.00,0.337,5.81,0.00,0.00,11.75,1.59
Marcus Stroman,$9.7K,R,TOR,SP,@ TEX,,,,,1800,-6,8.5,-119,4.38,-0.7,7,0.293,0.335,0.085,8.07,2,0.337,0.446,0.175,8.68,34,0.00,0.00,0.00,0.303,8.21,0.00,0.00,15.21,1.57
Chad Bettis,$6.7K,R,COL,SP,ATL,,,,,1200,-9,11.0,-139,5.91,-0.4,6,0.386,0.586,0.315,7.79,3,0.380,0.509,0.194,4.62,10,0.00,0.00,0.00,0.384,6.73,0.00,0.00,10.16,1.52
Lucas Giolito,$7.1K,R,CHW,SP,DET,,,,,100,1,8.0,-117,4.11,0.04,3,0.283,0.357,0.128,6.62,6,0.243,0.292,0.150,6.00,9,0.00,0.00,0.00,0.256,6.21,0.00,0.00,9.85,1.39
Anibal Sanchez,$5.0K,R,ATL,SP,@ COL,,,,,-500,1,11.0,125,5.09,-0.1,4,0.365,0.510,0.222,9.41,5,0.410,0.573,0.242,9.39,29,0.00,0.00,0.00,0.390,9.40,0.00,0.00,6.6,1.32
