Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Max Scherzer,$13.3K,R,WAS,SP,@ ARI,,,,,1600, ,7.5,-200,4.43,0.03,5,0.302,0.392,0.188,10.95,4,0.192,0.234,0.097,14.99,41,0.00,0.00,0.00,0.253,12.75,0.00,0.00,28.89,2.17
Kendall Graveman,$4.6K,R,OAK,SP,@ NYY,,,,,-1000,1,9.5,168,3.97,0.19,4,0.342,0.443,0.176,6.75,5,0.376,0.498,0.182,6.26,25,0.00,0.00,0.00,0.361,6.48,0.00,0.00,9.91,2.15
Tyler Skaggs,$8.6K,L,LAA,SP,MIN,,,,,400,-1,7.5,-167,4.23,-0.62,3,0.282,0.361,0.134,8.31,6,0.351,0.453,0.173,8.96,23,0.00,0.00,0.00,0.328,8.74,0.00,0.00,18.05,2.1
Chris Sale,$12.4K,L,BOS,SP,@ TOR,,,,,1200, ,8.5,-181,4.89,0.19,0,0.247,0.280,0.067,12.05,9,0.265,0.361,0.172,13.41,42,0.00,0.00,0.00,0.265,13.41,0.00,0.00,26.09,2.1
Kenta Maeda,$9.1K,R,LAD,SP,CIN,,,,,700,-1,8.5,-201,5.02,0.13,6,0.336,0.471,0.218,9.91,3,0.283,0.382,0.168,12.04,41,0.00,0.00,0.00,0.318,10.62,0.00,0.00,18.66,2.05
Justin Verlander,$13.0K,R,HOU,SP,TEX,,,,,1700, ,8.5,-259,5.36,0.61,6,0.254,0.316,0.136,11.69,3,0.259,0.323,0.115,8.96,47,0.00,0.00,0.00,0.256,10.78,0.00,0.00,26.31,2.02
Dan Straily,$4.9K,R,MIA,SP,ATL,,,,,-600,-2,8.5,123,3.95,0.01,6,0.330,0.462,0.227,8.15,3,0.355,0.504,0.240,8.56,35,0.00,0.00,0.00,0.338,8.29,0.00,0.00,9.56,1.95
Matt Harvey,$4.5K,R,CIN,SP,@ LAD,,,,,-1000, ,8.5,177,3.48,0.37,5,0.393,0.544,0.252,6.70,4,0.329,0.418,0.161,6.89,26,0.00,0.00,0.00,0.365,6.78,0.00,0.00,8.65,1.92
Andrew Suarez,$7.1K,L,SFG,SP,@ PIT,,,,, ,-1,8.0,109,3.85,0.14,1,0.141,0.208,0.083,12.15,8,0.397,0.600,0.300,11.57,3,0.00,0.00,0.00,0.369,11.63,0.00,0.00,13.23,1.86
Cole Hamels,$6.9K,L,TEX,SP,@ HOU,,,,,-1200,7,8.5,225,3.14,0.39,2,0.245,0.303,0.120,6.75,7,0.339,0.439,0.201,8.12,31,0.00,0.00,0.00,0.318,7.82,0.00,0.00,12.75,1.85
Marco Gonzales,$7.0K,L,SEA,SP,@ DET,,,,,100,-1,9.0,-155,4.97,0.1,0,0.356,0.462,0.154,6.75,9,0.387,0.529,0.199,10.06,18,0.00,0.00,0.00,0.387,10.06,0.00,0.00,12.86,1.84
Trevor Bauer,$11.3K,R,CLE,SP,KCR,,,,,1800, ,8.5,-237,5.25,-0.02,5,0.339,0.452,0.193,9.83,4,0.305,0.384,0.142,11.16,40,0.00,0.00,0.00,0.324,10.42,0.00,0.00,20.44,1.81
Jacob Faria,$8.3K,R,TBR,SP,@ BAL,,,,,1000,-4,9.0,117,4.25,0.19,4,0.310,0.343,0.141,9.57,5,0.311,0.425,0.182,9.32,23,0.00,0.00,0.00,0.311,9.43,0.00,0.00,14.41,1.74
Chad Bettis,$6.5K,R,COL,SP,MIL,,,,, , ,11.5,-123,5.98,-0.26,2,0.318,0.459,0.229,8.24,7,0.341,0.444,0.166,4.30,16,0.00,0.00,0.00,0.336,5.18,0.00,0.00,11.23,1.73
Kevin Gausman,$8.4K,R,BAL,SP,TBR,,,,,-200,2,9.0,-131,4.75,0.31,4,0.329,0.402,0.141,9.09,5,0.339,0.454,0.178,8.93,41,0.00,0.00,0.00,0.335,9.00,0.00,0.00,14.26,1.7
Matt Boyd,$6.1K,L,DET,SP,SEA,,,,,-1100,6,9.0,139,4.03,-0.1,3,0.297,0.339,0.078,7.14,6,0.364,0.485,0.189,8.36,33,0.00,0.00,0.00,0.342,7.95,0.00,0.00,9.83,1.61
Aaron Sanchez,$5.8K,R,TOR,SP,BOS,,,,, ,-3,8.5,162,3.61,0.31,4,0.328,0.350,0.130,8.42,5,0.338,0.423,0.161,5.67,15,0.00,0.00,0.00,0.334,6.89,0.00,0.00,9.27,1.6
Brandon Woodruff,$6.9K,R,MIL,SP,@ COL,,,,,1400,-13,11.5,110,5.52,0.26,3,0.352,0.407,0.086,7.86,6,0.269,0.330,0.136,7.48,13,0.00,0.00,0.00,0.297,7.61,0.00,0.00,6.7,0.97
