Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Sal Romano,$4.8K,R,CIN,SP,STL,,,,,-700, ,9.0,117,4.25,-0.3,2,0.364,0.483,0.202,3.50,7,0.328,0.438,0.184,3.80,35,4.55,4.65,0.23,0.336,3.70,0.00,0.00,9.29,1.94
Jameson Taillon,$7.5K,R,PIT,SP,@ CLE,,,,,-1100,6,8.0,171,3.32,-0.39,7,0.347,0.431,0.144,3.30,2,0.306,0.400,0.146,5.70,44,3.77,3.88,0.16,0.338,3.80,0.00,0.00,14.56,1.94
James Shields,$6.0K,R,CHW,SP,@ LAA,,,,,-1300,8,8.5,195,3.35,0.02,3,0.341,0.443,0.204,3.40,6,0.318,0.427,0.180,4.00,43,4.35,5.08,0.18,0.326,3.80,0.00,0.00,11.57,1.93
Jake Arrieta,$7.1K,R,PHI,SP,LAD,,,,,-400,3,8.5,127,3.91,-0.04,4,0.349,0.457,0.191,4.10,5,0.279,0.346,0.128,4.70,48,3.99,4.09,0.20,0.310,4.40,0.00,0.00,13.31,1.87
Matt Boyd,$7.0K,L,DET,SP,@ KCR,,,,,500,-4,9.0,104,4.38,0.21,2,0.307,0.398,0.138,1.70,7,0.337,0.434,0.171,6.40,44,4.12,4.89,0.17,0.330,5.30,0.00,0.00,13.04,1.86
Ervin Santana,$7.6K,R,MIN,SP,@ TOR,,,,,-400, ,9.5,-116,4.85,0.48,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.87,1.83
Walker Buehler,$8.4K,R,LAD,SP,@ PHI,,,,,600,-5,8.5,-142,4.59,0.04,5,0.299,0.387,0.162,4.60,4,0.294,0.350,0.100,5.50,17,3.45,3.36,0.18,0.297,5.00,0.00,0.00,15.38,1.83
Jack Flaherty,$9.0K,R,STL,SP,@ CIN,,,,,1600,-10,9.0,-131,4.75,-0.2,4,0.313,0.382,0.156,4.20,5,0.295,0.370,0.153,6.80,20,3.21,3.74,0.22,0.303,5.60,0.00,0.00,16.02,1.78
Charlie Morton,$8.8K,R,HOU,SP,@ COL,,,,,-700,4,9.5,-142,5.13,-0.11,3,0.277,0.318,0.125,6.70,6,0.317,0.403,0.159,4.60,43,3.29,3.38,0.21,0.304,5.30,0.00,0.00,15.32,1.74
Tyler Skaggs,$10.2K,L,LAA,SP,CHW,,,,,900,-1,8.5,-219,5.15,-0.02,1,0.274,0.367,0.134,2.30,8,0.332,0.412,0.146,6.70,33,3.58,4.05,0.19,0.326,6.20,0.00,0.00,17.73,1.74
Ryne Stanek,$4.1K,R,TBR,SP,NYY,,,,,-1400,2,8.0,132,3.64,-0.03,4,0.218,0.214,0.024,6.30,5,0.350,0.473,0.236,7.80,50,2.90,3.80,0.19,0.291,7.10,0.00,0.00,6.88,1.68
Derek Holland,$7.8K,L,SFG,SP,@ SEA,,,,,1300,-14,8.5,124,3.94,-0.04,3,0.279,0.330,0.112,1.10,6,0.388,0.535,0.247,7.10,51,4.30,5.11,0.23,0.352,5.10,0.00,0.00,12.98,1.66
Trevor Bauer,$13.4K,R,CLE,SP,PIT,,,,,1900, ,8.0,-194,4.68,-0.11,3,0.318,0.402,0.157,5.20,6,0.293,0.368,0.126,6.50,52,3.00,3.30,0.17,0.301,6.00,0.00,0.00,21.56,1.61
Jon Gray,$7.5K,R,COL,SP,HOU,,,,,-700,3,9.5,127,4.37,-0.39,3,0.329,0.434,0.161,5.40,6,0.331,0.424,0.140,5.20,37,3.28,3.28,0.22,0.330,5.20,0.00,0.00,11.61,1.55
Freddy Peralta,$9.5K,R,MIL,SP,WAS,,,,,1100,-5,9.5,-129,5,0.32,6,0.304,0.359,0.156,5.90,3,0.170,0.148,0.066,6.20,7,2.68,3.05,0.09,0.259,6.00,0.00,0.00,14.16,1.49
Sam Gaviglio,$7.4K,R,TOR,SP,MIN,,,,,400,-5,9.5,102,4.65,0.02,7,0.340,0.470,0.212,2.60,2,0.351,0.485,0.219,4.70,29,4.25,4.35,0.33,0.342,3.10,0.00,0.00,10.81,1.46
Edwin Jackson,$7.7K,R,OAK,SP,@ TEX,,,,,100,-4,11.5,-133,6.1, ,5,0.329,0.444,0.196,4.70,4,0.374,0.550,0.280,3.00,20,4.29,5.08,0.25,0.349,3.90,0.00,0.00,9.62,1.25
