Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Miles Mikolas,$8.0K,R,STL,SP,CHC,,,,,600,-3,8.0,-109,4.06,-0.26,5,0.342,0.500,0.208,5.40,4,0.243,0.322,0.119,7.63,5,0.00,0.00,0.00,0.298,6.39,0.00,0.00,16.99,2.12
Garrett Richards,$7.7K,R,LAA,SP,@ SEA,,,,,400,-3,8.5,-128,4.46,0.02,4,0.267,0.329,0.146,10.88,5,0.278,0.297,0.079,9.35,12,0.00,0.00,0.00,0.273,10.03,0.00,0.00,16.19,2.1
Zack Wheeler,$7.1K,R,NYM,SP,COL,,,,,1000,-8,8.0,-126,4.19,-0.25,4,0.373,0.500,0.235,11.34,5,0.345,0.429,0.147,7.10,21,0.00,0.00,0.00,0.357,8.98,0.00,0.00,14.68,2.07
Jose Quintana,$7.6K,L,CHC,SP,@ STL,,,,,-300,2,8.0,-104,3.94,-0.24,1,0.257,0.328,0.108,10.29,8,0.314,0.397,0.161,9.89,41,0.00,0.00,0.00,0.308,9.93,0.00,0.00,15.39,2.03
CC Sabathia,$6.5K,L,NYY,SP,CLE,,,,,200,-2,10.5,-202,6.22,0.56,3,0.305,0.336,0.098,8.71,6,0.301,0.387,0.157,7.01,36,0.00,0.00,0.00,0.302,7.58,0.00,0.00,13.15,2.02
Andrew Cashner,$5.6K,R,BAL,SP,@ OAK,,,,,-800,5,9.5,150,4.14,0.08,3,0.327,0.391,0.148,6.79,6,0.310,0.379,0.125,5.13,34,0.00,0.00,0.00,0.316,5.68,0.00,0.00,11.12,1.99
Jose Berrios,$9.8K,R,MIN,SP,@ CHW,,,,,1400,-1,9.0,-161,5.03,-0.03,6,0.395,0.518,0.203,7.59,3,0.273,0.350,0.129,9.52,32,0.00,0.00,0.00,0.354,8.23,0.00,0.00,19.43,1.98
Gio Gonzalez,$10.2K,L,WAS,SP,PHI,,,,,1400, ,9.0,-136,4.8,0.26,1,0.236,0.279,0.091,9.05,8,0.302,0.367,0.144,9.62,40,0.00,0.00,0.00,0.295,9.56,0.00,0.00,19.17,1.88
Kris Medlen,$4.3K,R,ARI,SP,HOU,,,,,-1200,1,9.0,173,3.72,0.39,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.97,1.85
Francisco Liriano,$7.0K,L,DET,SP,@ KCR,,,,,500,-3,9.0,129,4.13,-0.21,4,0.266,0.333,0.133,8.90,5,0.370,0.464,0.192,8.01,38,0.00,0.00,0.00,0.324,8.41,0.00,0.00,12.77,1.82
Gerrit Cole,$12.4K,R,HOU,SP,@ ARI,,,,,1400, ,9.0,-195,5.28,0.61,4,0.350,0.484,0.216,11.00,5,0.293,0.377,0.147,9.12,39,0.00,0.00,0.00,0.318,9.96,0.00,0.00,21.68,1.75
Michael Foltynewicz,$9.4K,R,ATL,SP,SFG,,,,,1300,-1,9.0,-149,4.92,0.07,4,0.398,0.514,0.197,8.70,5,0.316,0.401,0.156,9.03,35,0.00,0.00,0.00,0.352,8.88,0.00,0.00,16.09,1.71
Joey Lucchesi,$8.3K,L,SDP,SP,LAD,,,,,-300,3,8.0,111,3.83,0.5,1,0.190,0.174,0.000,14.85,8,0.280,0.358,0.164,10.70,5,0.00,0.00,0.00,0.270,11.16,0.00,0.00,14.11,1.7
J.A. Happ,$11.7K,L,TOR,SP,@ TBR,,,,,2200, ,8.0,-157,4.44,0.09,1,0.215,0.287,0.107,8.41,8,0.342,0.449,0.182,10.10,31,0.00,0.00,0.00,0.328,9.91,0.00,0.00,19.94,1.7
Nicholas Pivetta,$7.5K,R,PHI,SP,@ WAS,,,,, ,1,9.0,121,4.2,0.24,5,0.320,0.370,0.103,10.39,4,0.377,0.530,0.252,10.11,31,0.00,0.00,0.00,0.345,10.27,0.00,0.00,12.71,1.69
Bartolo Colon,$4.8K,R,TEX,SP,BOS,,,,,-1400,5,9.0,155,3.88,-0.15,4,0.394,0.560,0.243,5.33,5,0.371,0.531,0.225,6.58,35,0.00,0.00,0.00,0.381,6.02,0.00,0.00,7.97,1.66
Rick Porcello,$10.8K,R,BOS,SP,@ TEX,,,,,1800, ,9.0,-173,5.12,-0.35,6,0.342,0.487,0.222,8.79,3,0.325,0.438,0.167,8.22,41,0.00,0.00,0.00,0.336,8.60,0.00,0.00,17.25,1.6
