Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Dallas Keuchel,$9.2K,L,HOU,SP,@ CHW,,,,,600, ,8.5,-215,5.11,-0.05,0,0.221,0.272,0.093,10.68,9,0.303,0.373,0.133,7.77,31,0.00,0.00,0.00,0.303,7.77,0.00,0.00,18.76,2.04
Blake Snell,$8.5K,L,TBR,SP,MIN,,,,,400,-3,7.5,-128,3.94,0.09,3,0.230,0.242,0.066,10.08,6,0.337,0.425,0.179,8.39,29,0.00,0.00,0.00,0.301,8.95,0.00,0.00,17.22,2.03
Michael Fiers,$7.2K,R,DET,SP,KCR,,,,,-700,3,8.5,-114,4.33,0.02,4,0.377,0.502,0.230,8.01,5,0.367,0.485,0.208,9.65,31,0.00,0.00,0.00,0.371,8.92,0.00,0.00,14.16,1.97
Jacob deGrom,$10.9K,R,NYM,SP,@ ATL,,,,,700,1,9.0,-165,5.06,0.78,6,0.311,0.402,0.152,10.17,3,0.287,0.376,0.144,11.80,35,0.00,0.00,0.00,0.303,10.71,0.00,0.00,21.2,1.94
Brent Suter,$6.9K,L,MIL,SP,MIA,,,,,800,-5,9.0,-195,5.28,0.2,2,0.256,0.299,0.083,6.29,7,0.331,0.430,0.147,7.61,25,0.00,0.00,0.00,0.314,7.32,0.00,0.00,13.16,1.91
Jose Urena,$5.9K,R,MIA,SP,@ MIL,,,,,-400, ,9.0,174,3.72,-0.2,6,0.332,0.412,0.170,5.23,3,0.316,0.403,0.165,7.58,36,0.00,0.00,0.00,0.327,6.01,0.00,0.00,11.23,1.9
Homer Bailey,$5.4K,R,CIN,SP,@ STL,,,,,-1100,5,8.0,198,3.13,-0.04,3,0.365,0.451,0.170,5.65,6,0.374,0.485,0.179,7.74,22,0.00,0.00,0.00,0.371,7.04,0.00,0.00,10.2,1.89
Carlos Martinez,$11.2K,R,STL,SP,CIN,,,,,1400,-1,8.0,-226,4.88,0.05,5,0.354,0.437,0.173,8.75,4,0.268,0.334,0.133,10.82,36,0.00,0.00,0.00,0.316,9.67,0.00,0.00,20.8,1.86
Aaron Nola,$10.6K,R,PHI,SP,PIT,,,,,2200,-6,8.0,-177,4.58,0.04,5,0.306,0.375,0.129,8.57,4,0.271,0.344,0.123,10.73,32,0.00,0.00,0.00,0.290,9.53,0.00,0.00,19.41,1.83
Tyler Anderson,$6.2K,L,COL,SP,CHC,,,,,700,-7,9.5,115,4.5,-0.29,1,0.347,0.500,0.264,9.44,8,0.380,0.527,0.240,9.34,22,0.00,0.00,0.00,0.376,9.35,0.00,0.00,11.34,1.83
Yu Darvish,$7.8K,R,CHC,SP,@ COL,,,,,-200, ,9.5,-129,5,-0.21,6,0.356,0.500,0.235,10.85,3,0.267,0.332,0.134,10.29,37,0.00,0.00,0.00,0.326,10.66,0.00,0.00,13.69,1.76
Lucas Giolito,$5.1K,R,CHW,SP,HOU,,,,,-1100,3,8.5,188,3.39,0.05,3,0.288,0.337,0.120,5.91,6,0.255,0.305,0.145,5.75,11,0.00,0.00,0.00,0.266,5.80,0.00,0.00,9,1.76
Kyle Gibson,$7.1K,R,MIN,SP,@ TBR,,,,,-200,2,7.5,114,3.56,-0.09,4,0.388,0.500,0.172,6.02,5,0.353,0.450,0.173,8.03,32,0.00,0.00,0.00,0.369,7.14,0.00,0.00,12.52,1.76
James Paxton,$9.9K,L,SEA,SP,@ TEX,,,,,900,1,9.0,-162,5.03,0.06,3,0.257,0.279,0.058,9.45,6,0.296,0.375,0.140,11.15,28,0.00,0.00,0.00,0.283,10.58,0.00,0.00,16.59,1.68
Marcus Stroman,$7.9K,R,TOR,SP,@ NYY,,,,,1900,-13,8.5,142,3.78,-0.31,4,0.297,0.338,0.085,7.94,5,0.337,0.444,0.170,8.71,36,0.00,0.00,0.00,0.319,8.37,0.00,0.00,13.02,1.65
Michael Clevinger,$10.1K,R,CLE,SP,@ BAL,,,,,1200,-1,9.0,-202,5.33,0.15,5,0.369,0.477,0.219,11.64,4,0.274,0.309,0.112,10.27,31,0.00,0.00,0.00,0.327,11.03,0.00,0.00,16.53,1.64
Bartolo Colon,$5.6K,R,TEX,SP,SEA,,,,,-1200,5,9.0,145,3.97,-0.06,5,0.397,0.572,0.259,5.55,4,0.365,0.515,0.209,6.70,33,0.00,0.00,0.00,0.383,6.06,0.00,0.00,8.59,1.53
Danny Duffy,$8.2K,L,KCR,SP,@ DET,,,,,-300,3,8.5,101,4.17,-0.02,1,0.215,0.246,0.068,7.88,8,0.342,0.453,0.182,8.85,27,0.00,0.00,0.00,0.328,8.74,0.00,0.00,12.09,1.47
