Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Francisco Liriano,$5.8K,L,DET,SP,@ CLE,,,,,-1200,9,8.5,215,3.25,0.12,2,0.265,0.329,0.132,2.40,7,0.359,0.456,0.188,6.20,45,4.47,0.00,0.18,0.338,5.40,0.00,0.00,11.67,2.01
Zack Greinke,$9.3K,R,ARI,SP,@ PIT,,,,,400,2,7.5,-112,3.81,-0.31,4,0.298,0.393,0.148,4.60,5,0.297,0.427,0.205,5.50,46,2.88,0.00,0.23,0.297,5.10,0.00,0.00,18.68,2.01
Jordan Lyles,$6.5K,R,SDP,SP,@ SFG,,,,,100,-1,8.5,126,3.93,0.45,6,0.342,0.462,0.188,3.20,3,0.384,0.548,0.239,4.80,57,4.06,0.00,0.28,0.356,3.70,0.00,0.00,13.03,2
Clayton Kershaw,$11.8K,L,LAD,SP,@ NYM,,,,,1000,-1,6.5,-115,3.31,3.31,2,0.309,0.441,0.196,2.10,7,0.256,0.350,0.149,9.40,34,2.55,0.00,0.30,0.268,7.80,0.00,0.00,23.29,1.97
Anthony DeSclafani,$6.5K,R,CIN,SP,CHC,,,,,600,-4,9.5,-106,4.67,0.11,6,0.418,0.679,0.358,3.00,3,0.334,0.394,0.091,5.90,3,3.38,0.00,0.23,0.390,3.90,0.00,0.00,12.64,1.94
Chase Anderson,$7.7K,R,MIL,SP,STL,,,,,1900,-10,9.0,-107,4.43,-0.15,1,0.283,0.340,0.132,4.00,8,0.306,0.415,0.187,4.10,38,3.75,0.00,0.19,0.303,4.10,0.00,0.00,14.06,1.83
Eduardo Rodriguez,$10.2K,L,BOS,SP,SEA,,,,,1500, ,9.0,-167,5.08,-0.02,4,0.333,0.424,0.166,2.40,5,0.305,0.400,0.165,8.10,38,3.08,0.00,0.17,0.317,5.50,0.00,0.00,18.21,1.79
Jacob deGrom,$12.6K,R,NYM,SP,LAD,,,,,900, ,6.5,101,3.19,3.19,6,0.292,0.370,0.131,4.90,3,0.261,0.336,0.125,6.30,45,2.67,0.00,0.21,0.282,5.40,0.00,0.00,22.55,1.79
Trevor Bauer,$11.5K,R,CLE,SP,DET,,,,,200,2,8.5,-230,5.25,-0.12,4,0.322,0.421,0.173,5.20,5,0.292,0.373,0.136,6.50,45,3.02,0.00,0.19,0.305,5.90,0.00,0.00,20.35,1.77
Lance McCullers,$11.3K,R,HOU,SP,KCR,,,,,2100,-1,8.0,-275,5.18,-0.51,5,0.258,0.303,0.107,5.50,4,0.330,0.417,0.154,5.10,36,3.73,0.00,0.20,0.290,5.30,0.00,0.00,19.72,1.75
Mike Leake,$6.5K,R,SEA,SP,@ BOS,,,,,-1000,5,9.0,152,3.92,0.02,6,0.331,0.435,0.153,2.40,3,0.316,0.434,0.168,3.70,46,4.39,0.00,0.20,0.326,2.80,0.00,0.00,11.2,1.72
Wilmer Font,$4.0K,R,TBR,SP,NYY,,,,,-1500,2,8.0,149,3.5,-0.13,5,0.434,0.662,0.339,2.90,4,0.412,0.596,0.298,5.50,20,4.35,0.00,0.37,0.424,4.10,0.00,0.00,6.8,1.7
Dylan Bundy,$10.5K,R,BAL,SP,@ ATL,,,,,1200,2,8.0,115,3.79,-0.22,6,0.346,0.474,0.202,3.40,3,0.287,0.402,0.196,5.70,42,3.39,0.00,0.21,0.326,4.20,0.00,0.00,16.93,1.61
Miles Mikolas,$10.9K,R,STL,SP,@ MIL,,,,,2300,-3,9.0,-106,4.57,0.15,4,0.316,0.449,0.163,3.30,5,0.194,0.228,0.064,3.90,13,3.81,0.00,0.14,0.248,3.60,0.00,0.00,17.27,1.58
Dylan Covey,$6.5K,R,CHW,SP,OAK,,,,,-600,3,9.0,-101,4.42,0.1,4,0.353,0.466,0.193,3.80,5,0.375,0.510,0.224,2.90,24,4.73,0.00,0.26,0.365,3.30,0.00,0.00,9.76,1.5
Joe Musgrove,$8.5K,R,PIT,SP,ARI,,,,,700,-1,7.5,-102,3.69,-0.19,4,0.323,0.438,0.174,4.50,5,0.342,0.465,0.185,4.10,42,3.55,0.00,0.22,0.334,4.30,0.00,0.00,12.63,1.49
Erick Fedde,$7.1K,R,WAS,SP,PHI,,,,,1400,-11,8.5,-115,4.33,0.45,4,0.369,0.515,0.223,5.70,5,0.433,0.609,0.234,4.30,5,4.31,0.00,0.40,0.405,4.90,0.00,0.00,10.43,1.47
Aaron Nola,$11.8K,R,PHI,SP,@ WAS,,,,,2300,-2,8.5,101,4.17,0.05,5,0.294,0.364,0.126,4.20,4,0.264,0.343,0.124,5.60,41,3.31,0.00,0.17,0.281,4.80,0.00,0.00,17.25,1.46
Jaime Barria,$9.2K,R,LAA,SP,TOR,,,,,2600,-9,8.5,-129,4.47,0.06,3,0.280,0.367,0.123,4.40,6,0.346,0.482,0.238,3.00,9,3.65,0.00,0.23,0.324,3.50,0.00,0.00,10.29,1.12
Trevor Richards,$7.9K,R,MIA,SP,@ COL,,,,,2400,-15,11.5,192,4.6,-0.42,5,0.298,0.348,0.142,4.40,4,0.379,0.506,0.196,3.20,8,4.16,0.00,0.16,0.334,3.90,0.00,0.00,7.18,0.91
