Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Aaron Sanchez,$7.5K,R,TOR,SP,@ BAL,,,,,800,-1,8.5,-129,4.47,0.06,4,0.331,0.377,0.147,9.98,5,0.384,0.504,0.203,4.91,10,0.00,0.00,0.00,0.360,7.16,0.00,0.00,18.23,2.43
Josh Tomlin,$7.7K,R,CLE,SP,DET,,,,,2100,-14,8.5,-208,5.07,0.06,5,0.362,0.525,0.230,7.06,4,0.350,0.500,0.215,7.59,29,0.00,0.00,0.00,0.357,7.30,0.00,0.00,18.54,2.41
Patrick Corbin,$9.5K,L,ARI,SP,@ SFG,,,,,500,2,7.5,-112,3.81,0.12,2,0.274,0.364,0.154,11.41,7,0.354,0.474,0.188,8.48,35,0.00,0.00,0.00,0.336,9.13,0.00,0.00,22.36,2.35
Brent Suter,$6.4K,L,MIL,SP,@ STL,,,,, ,2,7.5,152,3.25,-0.18,2,0.248,0.295,0.090,6.75,7,0.343,0.449,0.158,7.93,23,0.00,0.00,0.00,0.322,7.67,0.00,0.00,14.78,2.31
Dallas Keuchel,$9.1K,L,HOU,SP,@ MIN,,,,,800, ,8.0,-158,4.44,0.14,2,0.221,0.277,0.095,10.85,7,0.299,0.366,0.131,7.67,29,0.00,0.00,0.00,0.282,8.38,0.00,0.00,21.05,2.31
Luis Severino,$10.5K,R,NYY,SP,@ BOS,,,,, ,2,7.0,114,3.33,-0.14,4,0.277,0.347,0.137,10.83,5,0.255,0.308,0.112,10.66,37,0.00,0.00,0.00,0.265,10.74,0.00,0.00,24.02,2.29
Jake Odorizzi,$5.7K,R,MIN,SP,HOU,,,,,-1900,12,8.0,142,3.56,-0.14,3,0.311,0.414,0.201,8.28,6,0.327,0.443,0.221,8.48,31,0.00,0.00,0.00,0.322,8.41,0.00,0.00,13.02,2.28
Sean Manaea,$7.8K,L,OAK,SP,@ LAD,,,,,-400,2,8.5,110,4.08,0.59,3,0.258,0.299,0.080,6.94,6,0.341,0.434,0.165,8.40,30,0.00,0.00,0.00,0.313,7.91,0.00,0.00,17.46,2.24
Jacob deGrom,$12.4K,R,NYM,SP,@ MIA,,,,,2800,-3,8.0,-193,4.68,0.34,4,0.308,0.390,0.140,10.06,5,0.288,0.383,0.154,11.77,33,0.00,0.00,0.00,0.297,11.01,0.00,0.00,27.51,2.22
Martin Perez,$5.5K,L,TEX,SP,LAA,,,,,-300,1,9.5,128,4.36,0.01,1,0.293,0.348,0.090,9.00,8,0.377,0.488,0.168,4.96,34,0.00,0.00,0.00,0.368,5.41,0.00,0.00,12.17,2.21
Carlos Martinez,$10.1K,R,STL,SP,MIL,,,,,1400, ,7.5,-170,4.25,-0.32,6,0.362,0.448,0.174,8.63,3,0.267,0.336,0.135,10.77,34,0.00,0.00,0.00,0.330,9.34,0.00,0.00,21.54,2.13
Aaron Nola,$8.2K,R,PHI,SP,CIN,,,,,-300,2,7.5,-202,4.44,-0.16,5,0.313,0.390,0.139,9.19,4,0.281,0.358,0.129,10.84,30,0.00,0.00,0.00,0.299,9.92,0.00,0.00,17.14,2.09
Chris Sale,$12.3K,L,BOS,SP,NYY,,,,,1300,1,7.0,-128,3.67,-0.36,1,0.244,0.286,0.079,11.23,8,0.264,0.358,0.168,13.81,36,0.00,0.00,0.00,0.262,13.52,0.00,0.00,25.33,2.06
Ivan Nova,$6.5K,R,PIT,SP,@ CHC,,,,,-900,8,8.5,137,3.82,3.82,4,0.342,0.469,0.192,5.32,5,0.320,0.434,0.178,8.07,33,0.00,0.00,0.00,0.330,6.85,0.00,0.00,13.08,2.01
Blake Snell,$7.7K,L,TBR,SP,@ CHW,,,,,1200,-5,8.0,-105,4.06,0.06,1,0.209,0.205,0.038,9.14,8,0.349,0.446,0.188,8.10,27,0.00,0.00,0.00,0.333,8.22,0.00,0.00,15.49,2.01
Tyler Skaggs,$7.4K,L,LAA,SP,@ TEX,,,,,300,3,9.5,-143,5.14,-0.01,4,0.299,0.372,0.128,7.59,5,0.353,0.466,0.189,8.95,18,0.00,0.00,0.00,0.329,8.35,0.00,0.00,13.61,1.84
Tyler Chatwood,$10.4K,R,CHC,SP,PIT,,,,,2400,-5,8.5,-153,4.68,4.68,4,0.385,0.491,0.213,9.00,5,0.328,0.430,0.196,6.85,32,0.00,0.00,0.00,0.353,7.81,0.00,0.00,18.94,1.82
Joey Lucchesi,$5.3K,L,SDP,SP,@ COL,,,,,-200, ,10.5,139,4.7,0.31,3,0.263,0.200,0.000,20.25,6,0.115,0.000,0.000,10.80,1,0.00,0.00,0.00,0.164,13.95,0.00,0.00,9.46,1.78
Felix Hernandez,$7.9K,R,SEA,SP,@ KCR,,,,,1700,-11,8.5,-111,4.32,-0.16,3,0.340,0.449,0.181,7.55,6,0.339,0.465,0.233,8.88,18,0.00,0.00,0.00,0.339,8.44,0.00,0.00,13.65,1.73
Tyler Anderson,$7.6K,L,COL,SP,SDP,,,,,1600,-8,10.5,-155,5.8,0.19,3,0.335,0.490,0.255,9.47,6,0.381,0.532,0.243,8.58,20,0.00,0.00,0.00,0.366,8.88,0.00,0.00,12.69,1.67
