Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Francisco Liriano,$6.7K,L,DET,SP,CHW,,,,,-700,5,9.5,-116,4.86,0.06,1,0.254,0.306,0.112,2.50,8,0.352,0.445,0.178,6.00,44,4.53,0.00,0.16,0.341,5.60,0.00,0.00,12.88,1.92
Jaime Barria,$5.4K,R,LAA,SP,@ NYY,,,,,-1200,6,10.0,140,4.46,0.35,3,0.209,0.229,0.042,3.90,6,0.285,0.289,0.067,3.20,5,3.93,0.00,0.07,0.260,3.50,0.00,0.00,9.76,1.81
Ryne Stanek,$4.0K,R,TBR,SP,BAL,,,,,-1500, ,8.5,-142,4.59,0.01,1,0.266,0.279,0.023,8.40,8,0.489,0.793,0.476,9.80,24,2.79,0.00,0.33,0.464,9.70,0.00,0.00,7.02,1.76
Jake Odorizzi,$7.6K,R,MIN,SP,@ SEA,,,,,-400,2,8.5,116,4.02,0.59,3,0.302,0.428,0.222,3.70,6,0.322,0.446,0.215,5.60,35,3.90,0.00,0.23,0.315,5.00,0.00,0.00,13.25,1.74
Lance McCullers,$11.3K,R,HOU,SP,@ CLE,,,,,1700,1,8.5,-105,4.18,0.12,7,0.253,0.283,0.082,5.50,2,0.313,0.387,0.133,5.70,31,3.67,0.00,0.18,0.266,5.60,0.00,0.00,19.57,1.73
Carlos Carrasco,$11.5K,R,CLE,SP,HOU,,,,,2000,-1,8.5,-108,4.32,0.38,3,0.299,0.405,0.164,4.80,6,0.268,0.351,0.127,6.00,40,2.81,0.00,0.19,0.278,5.60,0.00,0.00,19.56,1.7
Sean Newcomb,$7.4K,L,ATL,SP,@ BOS,,,,,-1500,7,10.5,113,5,0.18,2,0.322,0.396,0.159,2.50,7,0.304,0.365,0.132,7.60,27,3.80,0.00,0.13,0.308,6.50,0.00,0.00,12.42,1.68
Jordan Lyles,$8.3K,R,SDP,SP,@ LAD,,,,,1100,-7,7.0,195,2.75,-0.14,5,0.364,0.505,0.213,3.40,4,0.343,0.485,0.209,5.10,52,3.93,0.00,0.27,0.355,4.10,0.00,0.00,11.46,1.38
Tyler Anderson,$7.9K,L,COL,SP,CIN,,,,,1900,-17,11.5,-166,6.47,0.54,2,0.343,0.500,0.258,2.70,7,0.339,0.479,0.211,7.10,25,3.60,0.00,0.28,0.340,6.10,0.00,0.00,10.75,1.36
Bartolo Colon,$7.0K,R,TEX,SP,KCR,,,,,700,-6,10.5,-138,5.63,0.22,4,0.357,0.518,0.227,2.70,5,0.358,0.540,0.242,3.50,36,4.38,0.00,0.23,0.358,3.10,0.00,0.00,9.13,1.3
Tyler Mahle,$6.6K,R,CIN,SP,@ COL,,,,,500,-6,11.5,149,5.03,-0.04,5,0.401,0.561,0.287,3.90,4,0.280,0.354,0.106,4.30,14,3.96,0.00,0.23,0.347,4.10,0.00,0.00,8.41,1.27
