Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Tyler Mahle,$6.3K,R,CIN,SP,ATL,,,,,-300,1,8.5,-101,4.18,0.13,6,0.493,0.676,0.352,9.82,3,0.308,0.356,0.077,7.82,8,0.00,0.00,0.00,0.431,9.15,0.00,0.00,11.78,1.87
Charlie Morton,$11.2K,R,HOU,SP,LAA,,,,,1300, ,8.0,-142,4.32,-0.31,1,0.231,0.266,0.102,12.77,8,0.341,0.446,0.183,8.66,31,0.00,0.00,0.00,0.329,9.12,0.00,0.00,19.92,1.78
Josh Tomlin,$6.5K,R,CLE,SP,CHC,,,,,1000,-7,9.0,-131,4.76,0.15,5,0.358,0.516,0.221,7.00,4,0.344,0.489,0.208,7.39,31,0.00,0.00,0.00,0.352,7.17,0.00,0.00,11.46,1.76
Ian Kennedy,$7.2K,R,KCR,SP,MIL,,,,,-700,4,9.0,118,4.24,0.21,5,0.351,0.482,0.243,8.23,4,0.340,0.468,0.210,8.46,34,0.00,0.00,0.00,0.346,8.33,0.00,0.00,12.62,1.75
Zach Davies,$7.0K,R,MIL,SP,@ KCR,,,,,-1000,6,9.0,-132,4.76,0.29,4,0.342,0.449,0.180,6.00,5,0.325,0.414,0.130,5.65,37,0.00,0.00,0.00,0.333,5.81,0.00,0.00,11.97,1.71
CC Sabathia,$7.9K,L,NYY,SP,MIN,,,,,1500,-10,8.5,-152,4.67,0.19,3,0.321,0.357,0.105,8.79,6,0.311,0.403,0.167,7.20,34,0.00,0.00,0.00,0.314,7.73,0.00,0.00,13.4,1.7
Rick Porcello,$9.5K,R,BOS,SP,@ TOR,,,,,700, ,8.5,-103,4.32,-0.07,3,0.338,0.479,0.218,8.74,6,0.336,0.458,0.178,8.26,39,0.00,0.00,0.00,0.337,8.42,0.00,0.00,15.9,1.67
Cole Hamels,$8.9K,L,TEX,SP,OAK,,,,,1200,-5,10.0,-120,5.16,0.59,1,0.229,0.281,0.101,6.69,8,0.342,0.448,0.208,7.96,28,0.00,0.00,0.00,0.329,7.82,0.00,0.00,14.48,1.63
Marco Gonzales,$6.5K,L,SEA,SP,@ CHW,,,,,300,-3,9.5,-132,5.03,-0.1,0,0.395,0.518,0.179,8.25,9,0.403,0.544,0.199,9.49,15,0.00,0.00,0.00,0.403,9.49,0.00,0.00,10.39,1.6
Eric Lauer,$4.8K,L,SDP,SP,@ COL,,,,,-700,1,10.0,136,4.51,-0.69,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.68,1.6
Zack Wheeler,$7.7K,R,NYM,SP,@ STL,,,,,100,-2,8.0,167,3.35,-0.11,3,0.366,0.492,0.242,10.74,6,0.345,0.432,0.148,7.01,19,0.00,0.00,0.00,0.352,8.25,0.00,0.00,12.11,1.57
Shohei Ohtani,$9.9K,R,LAA,SP,@ HOU,,,,,900, ,8.0,128,3.68,-0.19,4,0.186,0.188,0.000,11.57,5,0.250,0.355,0.194,12.46,3,0.00,0.00,0.00,0.222,12.06,0.00,0.00,14.45,1.46
Jose Berrios,$11.0K,R,MIN,SP,@ NYY,,,,,1400, ,8.5,136,3.83,-0.19,4,0.385,0.500,0.190,7.77,5,0.265,0.335,0.120,9.47,30,0.00,0.00,0.00,0.318,8.71,0.00,0.00,15.57,1.42
Andrew Triggs,$7.6K,R,OAK,SP,@ TEX,,,,,200,-3,10.0,107,4.84,-0.09,5,0.276,0.342,0.140,7.80,4,0.337,0.420,0.133,7.83,16,0.00,0.00,0.00,0.303,7.81,0.00,0.00,10.71,1.41
Kyle Freeland,$6.2K,L,COL,SP,SDP,,,,,500,-2,10.0,-151,5.49,-0.81,3,0.332,0.436,0.154,10.93,6,0.362,0.460,0.171,5.47,36,0.00,0.00,0.00,0.352,7.29,0.00,0.00,8.16,1.32
Tyler Chatwood,$10.3K,R,CHC,SP,@ CLE,,,,,3000,-13,9.0,118,4.24,-0.15,6,0.384,0.489,0.209,9.33,3,0.331,0.427,0.193,7.21,34,0.00,0.00,0.00,0.366,8.62,0.00,0.00,12.54,1.22
