Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Trevor Richards,$4.9K,R,MIA,SP,BOS,,,,,-600,2,9.0,119,4.23,0.18,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.25,1.68
Tanner Roark,$9.9K,R,WAS,SP,@ ATL,,,,,1900,1,9.0,-119,4.63,-0.05,7,0.373,0.490,0.201,7.76,2,0.273,0.341,0.118,9.20,32,0.00,0.00,0.00,0.351,8.08,0.00,0.00,16.47,1.66
Tyler Mahle,$6.2K,R,CIN,SP,CHC,,,,,400,3,8.5,130,3.89,-0.29,4,0.529,0.600,0.200,9.00,5,0.272,0.255,0.019,7.07,4,0.00,0.00,0.00,0.386,7.93,0.00,0.00,10.1,1.63
Jaime Garcia,$8.5K,L,TOR,SP,CHW,,,,,2600,-5,9.0,-162,5.04,-0.12,0,0.292,0.387,0.141,10.09,9,0.340,0.452,0.194,7.81,28,0.00,0.00,0.00,0.340,7.81,0.00,0.00,13.78,1.62
Taijuan Walker,$9.4K,R,ARI,SP,LAD,,,,,1500,2,9.0,-101,4.42, ,6,0.313,0.404,0.180,8.81,3,0.324,0.422,0.156,8.73,29,0.00,0.00,0.00,0.317,8.78,0.00,0.00,15,1.6
Andrew Triggs,$8.0K,R,OAK,SP,TEX,,,,,1600,1,9.0,-153,4.96,0.08,5,0.259,0.337,0.157,6.38,4,0.347,0.440,0.140,7.87,12,0.00,0.00,0.00,0.298,7.04,0.00,0.00,12.31,1.54
Bartolo Colon,$4.7K,R,TEX,SP,@ OAK,,,,,-900,4,9.0,137,4.04,-0.08,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.05,1.5
Michael Clevinger,$10.4K,R,CLE,SP,@ LAA,,,,,2700,-3,8.5,-115,4.34,-0.42,2,0.374,0.489,0.237,11.94,7,0.268,0.292,0.106,10.65,28,0.00,0.00,0.00,0.292,10.94,0.00,0.00,15.63,1.5
Jason Hammel,$7.8K,R,KCR,SP,@ DET,,,,,2000,-4,8.5,-102,4.18,-0.24,4,0.345,0.454,0.173,7.08,5,0.331,0.429,0.146,7.33,33,0.00,0.00,0.00,0.337,7.22,0.00,0.00,11.59,1.49
Tyler Chatwood,$10.1K,R,CHC,SP,@ CIN,,,,,3800,-9,8.5,-145,4.61,-0.21,6,0.390,0.502,0.219,9.00,3,0.329,0.430,0.194,6.96,31,0.00,0.00,0.00,0.370,8.32,0.00,0.00,14.38,1.42
Chris Tillman,$6.5K,R,BAL,SP,@ HOU,,,,,1000,-2,9.5,185,3.82,0.22,4,0.443,0.586,0.280,6.31,5,0.413,0.599,0.279,7.24,24,0.00,0.00,0.00,0.426,6.83,0.00,0.00,8.91,1.37
Zach Davies,$9.6K,R,MIL,SP,STL,,,,,2500,-3,9.0,-117,4.62,-0.11,2,0.353,0.472,0.193,5.82,7,0.315,0.392,0.111,5.46,33,0.00,0.00,0.00,0.323,5.54,0.00,0.00,12.97,1.35
