Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Stephen Strasburg,$12.6K,R,WAS,SP,SFG,,,,,2300,-1,7.5,-187,4.35,-0.21,5,0.253,0.316,0.119,5.70,4,0.257,0.335,0.123,6.40,38,2.61,0.00,0.16,0.255,6.00,0.00,0.00,26.26,2.08
German Marquez,$5.4K,R,COL,SP,ARI,,,,,-1900,7,11.0,-102,5.41,-0.18,6,0.324,0.420,0.147,3.70,3,0.344,0.491,0.230,5.00,40,3.72,0.00,0.21,0.331,4.10,0.00,0.00,10.77,1.99
J.A. Happ,$9.5K,L,TOR,SP,BAL,,,,,100,2,9.0,-178,5.17,-0.06,0,0.217,0.296,0.111,1.90,9,0.314,0.409,0.151,8.20,36,3.27,0.00,0.20,0.314,8.20,0.00,0.00,18.77,1.98
Brandon McCarthy,$6.2K,R,ATL,SP,@ LAD,,,,,-400,-4,7.5,152,3.26,0.15,4,0.297,0.368,0.116,4.00,5,0.334,0.434,0.136,4.10,27,4.11,0.00,0.15,0.318,4.10,0.00,0.00,12.22,1.97
Luke Weaver,$8.5K,R,STL,SP,@ CIN,,,,,900,-6,9.5,-139,5.09,-0.07,6,0.300,0.371,0.116,4.20,3,0.294,0.388,0.142,6.10,23,3.35,0.00,0.21,0.298,4.80,0.00,0.00,16.71,1.97
Dylan Covey,$4.6K,R,CHW,SP,@ BOS,,,,,-1600,1,8.0,254,2.79,0.05,7,0.347,0.472,0.209,3.50,2,0.380,0.528,0.231,3.20,21,4.82,0.00,0.29,0.354,3.40,0.00,0.00,8.9,1.93
Jhoulys Chacin,$6.8K,R,MIL,SP,@ PHI,,,,,-300,-4,8.0,-104,3.93,0.14,6,0.337,0.421,0.164,2.90,3,0.258,0.313,0.104,4.90,43,4.19,0.00,0.15,0.311,3.60,0.00,0.00,13.01,1.91
Justin Verlander,$12.8K,R,HOU,SP,@ TEX,,,,,1700,1,9.0,-202,5.32,-0.16,6,0.279,0.361,0.160,6.00,3,0.244,0.311,0.109,5.50,43,2.84,0.00,0.14,0.267,5.90,0.00,0.00,24.38,1.9
Walker Buehler,$10.6K,R,LAD,SP,ATL,,,,,2300,-4,7.5,-168,4.24,-0.15,5,0.262,0.311,0.100,5.00,4,0.280,0.328,0.089,6.90,13,3.36,0.00,0.14,0.270,5.80,0.00,0.00,19.76,1.86
Matt Harvey,$5.8K,R,CIN,SP,STL,,,,,-300,-4,9.5,123,4.41,0.07,3,0.412,0.604,0.292,3.00,6,0.313,0.403,0.147,3.80,30,4.61,0.00,0.25,0.346,3.60,0.00,0.00,10.67,1.84
Andrew Suarez,$6.9K,L,SFG,SP,@ WAS,,,,,100,-7,7.5,165,3.15,0.21,2,0.203,0.271,0.084,3.20,7,0.375,0.546,0.241,6.40,7,3.31,0.00,0.23,0.337,5.70,0.00,0.00,12.1,1.75
Frankie Montas,$9.5K,R,OAK,SP,KCR,,,,,1400,-5,7.5,-156,4.15,-0.33,3,0.379,0.540,0.276,3.40,6,0.342,0.409,0.129,6.20,25,3.84,0.00,0.27,0.354,5.30,0.00,0.00,16.46,1.73
Chad Kuhl,$7.2K,R,PIT,SP,@ CHC,,,,,-600,-1,8.0,138,3.58,3.58,5,0.368,0.506,0.233,4.50,4,0.301,0.380,0.129,4.20,41,3.95,0.00,0.19,0.338,4.40,0.00,0.00,12.47,1.73
Jacob deGrom,$13.2K,R,NYM,SP,NYY,,,,,2400,-2,7.0,-105,3.56,-0.1,3,0.287,0.362,0.125,5.00,6,0.266,0.348,0.131,6.40,42,2.62,0.00,0.22,0.273,5.90,0.00,0.00,22.53,1.71
Wilmer Font,$4.0K,R,TBR,SP,SEA,,,,,-1500,-1,8.0,-111,3.94,0.16,4,0.461,0.717,0.369,2.20,5,0.460,0.716,0.378,5.40,17,4.60,0.00,0.41,0.460,4.00,0.00,0.00,6.83,1.71
Trevor Bauer,$11.9K,R,CLE,SP,@ DET,,,,,1900,-1,8.5,-170,4.82,0.07,4,0.326,0.433,0.179,5.00,5,0.295,0.380,0.139,6.60,42,3.12,0.00,0.21,0.309,5.90,0.00,0.00,20.3,1.71
Andrew Cashner,$6.3K,R,BAL,SP,@ TOR,,,,,400,-9,9.0,161,3.83,0.06,3,0.331,0.420,0.166,3.20,6,0.318,0.400,0.132,2.70,38,4.87,0.00,0.16,0.322,2.90,0.00,0.00,10.19,1.62
Jakob Junis,$9.0K,R,KCR,SP,@ OAK,,,,,100,2,7.5,139,3.35,-0.17,4,0.322,0.430,0.168,3.90,5,0.303,0.420,0.184,5.00,30,3.58,0.00,0.18,0.311,4.50,0.00,0.00,14.4,1.6
Michael Fulmer,$7.2K,R,DET,SP,CLE,,,,,-100,-4,8.5,155,3.68,-0.07,7,0.304,0.397,0.143,3.50,2,0.280,0.339,0.104,3.50,35,4.28,0.00,0.16,0.299,3.50,0.00,0.00,10.91,1.52
Zack Greinke,$11.8K,R,ARI,SP,@ COL,,,,,2600,-2,11.0,-111,5.59,0.18,3,0.288,0.382,0.141,4.70,6,0.282,0.409,0.187,5.40,43,2.86,0.00,0.22,0.284,5.20,0.00,0.00,15.2,1.29
