Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Kevin Gausman,$6.6K,R,BAL,SP,TOR,10,12.50,15.00%,1.028,-1400,5,8.5,-133,4.53,0.01,0,0.307,,0.172,8.75,0,0.358,,0.179,9.10,30,3.52,4.79,0.21,0.000,0.00,0.36,0.24,15.42,2.34
Jeremy Hellickson,$6.7K,R,PHI,SP,@ CIN,7,8.17,12.50%,1.250,-200,-1,8.5,105,4.15,0.01,0,0.311,,0.158,7.20,0,0.294,,0.184,8.07,32,3.80,4.68,0.17,0.000,0.00,0.38,0.24,15.62,2.33
Kendall Graveman,$5.8K,R,OAK,SP,LAA, , , , ,-400,2,8.0,-101,3.95, ,3,0.339,,0.139,6.61,6,0.311,,0.144,5.31,32,4.18,5.07,0.16,0.320,5.74,0.44,0.22,13.34,2.3
Julio Teheran,$8.3K,R,ATL,SP,@ NYM, , ,2.00%,9.465,400,-4,7.0,166,2.97,0.19,0,0.358,,0.244,6.07,0,0.247,,0.109,9.81,30,3.60,4.34,0.13,0.000,0.00,0.34,0.31,18.93,2.28
Corey Kluber,$10.2K,R,CLE,SP,@ TEX, , , , ,-300,0,7.5,-116,3.85,-0.1,5,0.294,,0.119,9.92,5,0.269,,0.141,10.63,36,3.14,3.97,0.15,0.313,11.42,0.36,0.26,22.75,2.23
Dallas Keuchel,$9.2K,L,HOU,SP,SEA, , , , ,900,-3,8.5,-154,4.71,0.34,4,0.267,,0.094,7.46,5,0.363,,0.210,8.55,26,3.58,4.56,0.17,0.320,8.07,0.46,0.22,19.2,2.09
Ervin Santana,$7.1K,R,MIN,SP,KCR,13,14.00,1.00%,14.470,-500,-2,8.0,-105,4.05,-0.01,0,0.288,,0.100,6.58,0,0.307,,0.154,8.69,30,4.04,4.55,0.13,0.000,0.00,0.35,0.28,14.47,2.04
Felix Hernandez,$9.7K,R,SEA,SP,@ HOU, , , , ,500,-1,8.5,144,3.79,0.16,4,0.267,,0.115,6.65,5,0.307,,0.147,8.04,24,4.15,5.25,0.18,0.289,7.42,0.42,0.23,19.41,2
Gerrit Cole,$7.4K,R,PIT,SP,@ BOS, , ,5.00%,2.696,-1300,4,8.5,141,3.81,-0.15,0,0.352,,0.121,10.66,0,0.295,,0.092,6.15,21,3.85,4.11,0.10,0.000,0.00,0.41,0.20,13.48,1.82
Jhoulys Chacin,$5.9K,R,SDP,SP,@ LAD, , ,0.01%, ,400,-1,6.5,306,2.07,0.19,3,0.329,,0.144,5.43,6,0.324,,0.112,10.03,34,4.10,4.85,0.17,0.326,8.50,0.39,0.20,10.25,1.74
Ricky Nolasco,$7.6K,R,LAA,SP,@ OAK, , , , ,300,-5,8.0,-109,4.05, ,4,0.308,,0.158,5.40,5,0.333,,0.182,8.08,32,4.05,4.95,0.14,0.322,6.89,0.37,0.30,12.78,1.68
Edinson Volquez,$6.5K,R,MIA,SP,@ WAS, , ,1.00%,10.110,500,-1,8.0,183,3.27,0.29,0,0.377,,0.155,6.79,0,0.347,,0.152,6.93,34,4.33,5.21,0.17,0.000,0.00,0.42,0.21,10.11,1.56
