Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Michael Fulmer,$9.4K,R,DET,SP,TOR, , , , ,0,2,9.5,-144,5.17,0.08,3,0.257,,0.084,7.45,6,0.288,,0.133,7.61,43,3.70,4.18,0.12,0.278,7.56,0.43,0.23,21.1,2.24
Alex Wood,$11.8K,L,LAD,SP,@ MIA,5,8.71,12.50%,1.989,1900,-1,8.5,-187,4.97,0.21,4,0.274,,0.077,9.38,5,0.273,,0.088,10.68,29,2.80,3.20,0.11,0.273,10.10,0.45,0.17,24.86,2.11
Jimmy Nelson,$9.7K,R,MIL,SP,PHI,3,4.71,12.50%,1.599,600,-2,8.5,-162,4.78,0.18,5,0.338,,0.172,9.03,4,0.340,,0.140,8.36,51,3.91,5.07,0.18,0.339,8.73,0.42,0.23,19.99,2.06
Danny Duffy,$7.8K,L,KCR,SP,TEX,12,16.43,10.00%,1.592,-700,1,9.0,-120,4.66,0.22,3,0.221,,0.054,10.60,6,0.326,,0.171,9.60,53,3.54,4.50,0.14,0.291,9.93,0.30,0.32,15.92,2.04
Ervin Santana,$8.0K,R,MIN,SP,@ HOU, , ,2.00%,8.170,-400,-1,9.5,158,4.1,-0.12,3,0.282,,0.122,6.04,6,0.309,,0.163,8.63,48,4.08,4.85,0.15,0.300,7.77,0.36,0.27,16.34,2.04
Francisco Liriano,$6.7K,L,TOR,SP,@ DET, , , , ,-200,-8,9.5,134,4.33,-0.08,0,0.304,,0.148,9.89,9,0.365,,0.200,9.33,47,4.10,5.41,0.21,0.365,9.33,0.38,0.23,13.2,1.97
Luis Severino,$10.4K,R,NYY,SP,@ BOS, , , , ,1100,-1,7.5,154,3.27,-0.45,5,0.302,,0.146,9.42,4,0.316,,0.161,10.82,39,3.26,4.37,0.19,0.308,10.04,0.37,0.24,20.46,1.97
Aaron Nola,$8.8K,R,PHI,SP,@ MIL,7,11.57,12.50%,1.310,0,0,8.5,152,3.72,-0.18,5,0.306,,0.135,8.65,4,0.290,,0.113,10.59,33,3.05,3.82,0.16,0.299,9.51,0.45,0.21,16.37,1.86
Jhoulys Chacin,$7.6K,R,SDP,SP,SFG,15,17.14,2.00%,6.935,-400,-1,7.5,125,3.49,0.09,5,0.340,,0.166,5.58,4,0.304,,0.114,9.76,52,3.90,4.81,0.18,0.324,7.44,0.41,0.20,13.87,1.83
Mike Pelfrey,$5.2K,R,CHW,SP,SEA, , , , ,-500,-1,9.5,131,4.36,-0.01,4,0.432,,0.233,5.79,5,0.343,,0.120,5.13,40,4.75,5.98,0.21,0.383,5.42,0.43,0.19,9.12,1.75
Luis Castillo,$6.4K,R,CIN,SP,WAS,9,15.14,5.00%,2.104,-1100,3,8.5,140,3.82,-0.06,5,0.340,,0.315,10.45,4,0.367,,0.166,13.04,4,3.16,5.42,0.29,0.352,11.60,0.36,0.29,10.52,1.64
