Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Vincent Velasquez,$7.5K,R,PHI,SP,ATL, , ,2.00%,8.380,-600,3,8.5,-115,4.34,-0.08,5,0.321,,0.200,1.50,4,0.233,,0.000,5.90,1,4.09,0.00,0.00,0.282,3.40,0.00,0.00,16.76,2.23,3,0.408,,0.428,1.50,6,0.404,,0.138,10.50,1,5.06,0.00,0.33,0.405,7.50,0.00,0.00,4,0.236,,0.025,8.20,5,0.334,,0.178,5.70,2,4.10,0.00,0.23,0.290,6.80,0.00,0.00,4,0.301,,0.160,4.80,5,0.332,,0.192,5.20,7,3.75,0.00,0.27,0.318,5.00,0.00,0.00,4,0.335,,0.166,4.10,5,0.340,,0.183,5.30,40,3.78,0.00,0.25,0.338,4.70,0.00,0.00
Chad Bettis,$6.3K,R,COL,SP,@ LAD, , ,0.50%, ,-700,5,8.0,130,3.66,0.24,3,0.330,,0.500,1.50,6,0.311,,0.133,6.00,1,4.25,0.00,0.25,0.317,4.50,0.00,0.00,14.04,2.23,1,0.000,,0.000,1.80,8,0.251,,0.187,41.40,1,0.85,0.00,0.18,0.223,37.00,0.00,0.00,5,0.461,,0.490,4.30,4,0.214,,0.044,6.80,5,3.03,0.00,0.29,0.351,5.40,0.00,0.00,5,0.401,,0.320,5.10,4,0.229,,0.048,5.50,9,2.95,0.00,0.21,0.325,5.30,0.00,0.00,5,0.382,,0.252,4.50,4,0.304,,0.177,4.90,24,3.55,0.00,0.27,0.347,4.70,0.00,0.00
Chris Sale,$13.1K,L,BOS,SP,@ TBR, , ,35.00%,0.829,1600,-1,7.0,-235,4.31,0.1,1,0.000,,0.000,1.80,8,0.296,,0.200,14.40,1,2.61,0.00,0.17,0.263,13.00,0.00,0.00,29.01,2.21,6,0.126,,0.001,3.70,3,0.270,,0.193,5.20,2,3.20,0.00,0.33,0.174,4.20,0.00,0.00,3,0.330,,0.241,1.80,6,0.305,,0.109,5.00,3,4.68,0.00,0.21,0.313,3.90,0.00,0.00,3,0.289,,0.164,2.90,6,0.308,,0.141,3.50,8,4.72,0.00,0.20,0.302,3.30,0.00,0.00,3,0.309,,0.204,3.50,6,0.331,,0.162,3.20,16,4.56,0.00,0.21,0.324,3.30,0.00,0.00
Jhoulys Chacin,$6.8K,R,MIL,SP,ARI, , ,1.00%,14.540,200,-3,9.0,-141,4.85,0.3,6,0.174,,0.000,2.60,3,0.098,,0.000,6.40,1,2.86,0.00,0.00,0.149,3.90,0.00,0.00,14.54,2.14,3,0.336,,0.263,6.30,6,0.388,,0.143,6.30,2,3.28,0.00,0.40,0.371,6.30,0.00,0.00,1,0.236,,-0.011,3.20,8,0.264,,0.196,13.30,4,2.06,0.00,0.21,0.261,12.20,0.00,0.00,1,0.250,,0.022,2.80,8,0.255,,0.166,13.50,8,1.89,0.00,0.18,0.254,12.30,0.00,0.00,1,0.240,,0.065,2.00,8,0.268,,0.165,12.10,40,1.69,0.00,0.20,0.265,11.00,0.00,0.00
Zack Wheeler,$7.2K,R,NYM,SP,MIA, , ,7.50%,2.025,200, ,7.0,-115,3.58,-0.56,3,0.514,,0.556,6.80,6,0.500,,0.300,9.00,1,3.19,0.00,0.40,0.505,8.20,0.00,0.00,15.19,2.11,4,0.406,,0.067,6.60,5,0.376,,0.333,4.40,1,6.15,0.00,0.13,0.389,5.40,0.00,0.00,6,0.305,,0.123,1.60,3,0.182,,0.115,4.90,5,3.95,0.00,0.10,0.264,2.70,0.00,0.00,6,0.354,,0.152,1.60,3,0.249,,0.134,5.50,9,4.49,0.00,0.16,0.319,2.90,0.00,0.00,6,0.341,,0.174,2.80,3,0.263,,0.109,5.00,40,4.22,0.00,0.17,0.315,3.50,0.00,0.00
Jacob Faria,$5.6K,R,TBR,SP,BOS, , ,1.00%,11.680,-300,-2,7.0,205,2.69,-0.1,4,0.488,,0.200,0.00,5,0.257,,0.111,4.40,1,7.40,0.00,0.00,0.360,2.40,0.00,0.00,11.68,2.09,7,0.274,,0.100,5.30,2,0.274,,0.059,7.10,1,4.60,0.00,0.00,0.274,5.70,0.00,0.00,3,0.394,,0.265,5.40,6,0.362,,0.136,5.00,5,3.70,0.00,0.33,0.373,5.20,0.00,0.00,3,0.342,,0.213,4.50,6,0.325,,0.126,4.50,7,3.78,0.00,0.26,0.331,4.50,0.00,0.00,3,0.353,,0.218,4.50,6,0.340,,0.141,4.30,24,3.99,0.00,0.27,0.344,4.40,0.00,0.00
Tyler Chatwood,$6.5K,R,CHC,SP,CLE, , ,0.50%, ,300,-6,7.5,106,3.64,3.64,7,0.269,,0.091,1.80,2,0.301,,0.143,1.80,1,5.61,0.00,0.00,0.276,1.80,0.00,0.00,13.37,2.06,4,0.287,,0.000,6.00,5,0.449,,0.242,10.50,1,3.81,0.00,0.33,0.377,8.50,0.00,0.00,4,0.347,,0.162,3.80,5,0.282,,0.225,4.70,4,4.40,0.00,0.15,0.311,4.30,0.00,0.00,4,0.326,,0.152,3.80,5,0.307,,0.204,4.50,8,4.54,0.00,0.14,0.315,4.20,0.00,0.00,4,0.289,,0.103,3.00,5,0.308,,0.191,6.00,23,3.86,0.00,0.19,0.300,4.60,0.00,0.00
Brandon McCarthy,$6.2K,R,ATL,SP,@ PHI, , ,0.25%, ,-100,-2,8.5,102,4.16,0.08,4,0.110,,0.000,4.50,5,0.350,,0.077,7.50,1,2.25,0.00,0.00,0.243,6.20,0.00,0.00,12.69,2.05,3,0.306,,-0.047,1.80,6,0.287,,0.231,0.00,1,6.73,0.00,1.00,0.293,0.60,0.00,0.00,7,0.307,,0.067,2.00,2,0.221,,0.021,6.50,4,4.76,0.00,0.00,0.288,3.00,0.00,0.00,7,0.321,,0.091,4.20,2,0.265,,0.078,6.70,6,4.67,0.00,0.05,0.309,4.70,0.00,0.00,7,0.346,,0.168,4.00,2,0.297,,0.161,4.10,38,4.72,0.00,0.26,0.335,4.00,0.00,0.00
Trevor Cahill,$7.4K,R,OAK,SP,SEA, , ,2.00%,7.495,-600,3,8.0,-138,4.28,-0.37,3,0.306,,-0.047,1.80,6,0.287,,0.231,0.00,1,6.73,0.00,1.00,0.293,0.60,0.00,0.00,14.99,2.03,6,0.174,,0.000,1.80,3,0.618,,0.333,0.00,1,6.43,0.00,0.20,0.322,1.20,0.00,0.00,4,0.371,,0.244,4.20,5,0.447,,0.169,5.20,4,4.48,0.00,0.33,0.413,4.70,0.00,0.00,4,0.338,,0.216,4.50,5,0.398,,0.150,3.80,8,4.47,0.00,0.28,0.371,4.10,0.00,0.00,4,0.293,,0.118,4.00,5,0.346,,0.136,3.80,25,4.16,0.00,0.15,0.322,3.90,0.00,0.00
Domingo German,$6.6K,R,NYY,SP,@ TEX, , ,10.00%,1.343,-200,-1,9.5,-166,5.35,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.43,2.03,3,0.216,,0.050,5.70,6,0.378,,0.292,7.40,2,2.29,0.00,0.22,0.324,6.80,0.00,0.00,3,0.226,,0.034,3.70,6,0.276,,0.210,5.80,3,3.41,0.00,0.40,0.259,5.10,0.00,0.00,3,0.196,,0.041,5.30,6,0.316,,0.208,4.70,5,3.29,0.00,0.27,0.276,4.90,0.00,0.00,3,0.301,,0.134,4.70,6,0.369,,0.233,5.20,26,3.97,0.00,0.34,0.346,5.10,0.00,0.00
Gerrit Cole,$12.9K,R,HOU,SP,SFG, , ,30.00%,0.861,1100,1,8.0,-257,5.03,-0.11,3,0.110,,-0.018,7.20,6,0.546,,0.545,5.40,1,2.27,0.00,0.50,0.401,6.00,0.00,0.00,25.84,2,7,0.203,,0.079,6.40,2,0.055,,0.001,4.00,2,2.46,0.00,0.00,0.170,5.90,0.00,0.00,6,0.185,,0.081,4.00,3,0.379,,0.143,4.50,4,3.51,0.00,0.12,0.250,4.20,0.00,0.00,6,0.209,,0.120,4.40,3,0.344,,0.091,5.90,7,3.25,0.00,0.14,0.254,4.90,0.00,0.00,6,0.239,,0.104,4.90,3,0.329,,0.116,6.40,13,3.30,0.00,0.16,0.269,5.40,0.00,0.00
Jeremy Hellickson,$8.0K,R,WAS,SP,SDP, , ,7.50%,2.035,2500,-20,8.5,-199,5.01,0.35,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.26,1.91,1,0.336,,0.182,1.50,8,0.467,,0.332,13.50,1,3.63,0.00,0.33,0.452,12.20,0.00,0.00,3,0.146,,0.022,7.60,6,0.295,,0.207,7.60,4,0.66,0.00,0.13,0.245,7.60,0.00,0.00,3,0.202,,0.088,7.70,6,0.241,,0.143,6.00,9,1.10,0.00,0.13,0.228,6.60,0.00,0.00,3,0.306,,0.182,5.00,6,0.283,,0.149,5.00,41,2.94,0.00,0.22,0.291,5.00,0.00,0.00
Andrew Suarez,$6.0K,L,SFG,SP,@ HOU, , ,0.50%, ,-1300,9,8.0,222,2.97,0.11,1,0.311,,0.125,1.50,8,0.374,,0.176,6.00,1,3.88,0.00,0.25,0.367,5.50,0.00,0.00,11.14,1.86,5,0.297,,0.334,9.00,4,0.324,,0.154,6.80,1,2.85,0.00,0.10,0.309,8.00,0.00,0.00,7,0.307,,0.190,3.80,2,0.049,,0.000,3.80,4,3.30,0.00,0.15,0.250,3.80,0.00,0.00,7,0.301,,0.163,4.10,2,0.129,,0.045,3.50,6,3.60,0.00,0.13,0.263,4.00,0.00,0.00,7,0.328,,0.235,2.70,2,0.313,,0.209,3.00,36,4.41,0.00,0.24,0.325,2.80,0.00,0.00
Matt Harvey,$5.8K,R,CIN,SP,PIT, , ,1.00%,10.780,300,-6,9.5,104,4.63,0.41,5,0.372,,0.400,9.00,4,0.527,,0.250,2.20,1,2.19,0.00,0.20,0.441,6.00,0.00,0.00,10.78,1.86,1,0.339,,0.300,2.70,8,0.336,,0.162,8.90,2,2.62,0.00,0.22,0.336,8.20,0.00,0.00,1,0.245,,0.138,4.00,8,0.416,,0.239,6.50,3,3.35,0.00,0.23,0.397,6.20,0.00,0.00,1,0.210,,0.118,3.50,8,0.414,,0.287,7.40,4,3.01,0.00,0.29,0.391,6.90,0.00,0.00,1,0.210,,0.118,3.50,8,0.414,,0.287,7.40,4,3.01,0.00,0.29,0.391,6.90,0.00,0.00
J.A. Happ,$9.5K,L,TOR,SP,LAA, , ,7.50%,2.293,500, ,8.5,-105,4.18,-0.14,1,0.146,,0.000,2.60,8,0.072,,0.059,10.30,1,0.65,0.00,0.00,0.080,9.40,0.00,0.00,17.2,1.81,4,0.215,,0.125,4.80,5,0.318,,0.080,3.40,2,4.09,0.00,0.10,0.272,4.00,0.00,0.00,5,0.416,,0.466,4.50,4,0.318,,0.125,4.50,5,4.60,0.00,0.19,0.372,4.50,0.00,0.00,5,0.391,,0.333,3.80,4,0.333,,0.162,4.10,9,4.08,0.00,0.23,0.365,3.90,0.00,0.00,5,0.410,,0.292,3.10,4,0.324,,0.160,3.80,27,4.64,0.00,0.26,0.372,3.40,0.00,0.00
James Shields,$5.3K,R,CHW,SP,BAL, , ,0.50%, ,-1200,5,8.5,119,3.99,-0.27,4,0.136,,0.000,6.30,5,0.251,,0.000,3.80,1,3.53,0.00,0.00,0.200,4.90,0.00,0.00,9.46,1.78,2,0.239,,0.133,4.50,7,0.273,,0.072,6.80,2,2.61,0.00,0.00,0.265,6.20,0.00,0.00,1,0.192,,0.125,3.70,8,0.302,,0.152,7.10,5,2.52,0.00,0.20,0.290,6.70,0.00,0.00,1,0.180,,0.098,3.60,8,0.334,,0.190,9.70,8,2.48,0.00,0.27,0.317,9.00,0.00,0.00,1,0.217,,0.116,2.00,8,0.320,,0.156,8.10,33,3.31,0.00,0.21,0.309,7.40,0.00,0.00
Matt Boyd,$8.3K,L,DET,SP,@ MIN, , ,0.25%, ,400,-3,9.0,149,3.93,-0.05,2,0.264,,0.125,6.00,7,0.285,,0.066,7.50,1,1.33,0.00,0.00,0.280,7.20,0.00,0.00,13.28,1.6,3,0.404,,0.150,4.50,6,0.250,,0.064,10.10,1,3.44,0.00,0.00,0.301,8.20,0.00,0.00,4,0.185,,0.049,4.60,5,0.305,,0.170,2.60,5,4.18,0.00,0.11,0.252,3.50,0.00,0.00,4,0.259,,0.076,3.40,5,0.309,,0.131,2.70,10,4.82,0.00,0.09,0.287,3.00,0.00,0.00,4,0.345,,0.213,3.40,5,0.308,,0.179,4.10,31,4.34,0.00,0.20,0.324,3.80,0.00,0.00
