Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Nick Tropeano,$6.8K,R,LAA,SP,@ DET, , ,1.00%,14.520,-700,4,9.0,-141,4.85,0.35,3,0.357,,0.445,1.30,6,0.153,,0.000,6.30,1,2.98,0.00,0.20,0.221,4.70,0.00,0.00,14.52,2.14,3,0.344,,0.235,4.80,6,0.374,,0.286,4.80,2,3.68,0.00,0.30,0.364,4.80,0.00,0.00,3,0.268,,0.127,3.40,6,0.285,,0.211,3.80,4,4.10,0.00,0.17,0.279,3.60,0.00,0.00,3,0.314,,0.130,3.30,6,0.309,,0.240,4.30,7,4.05,0.00,0.19,0.311,4.00,0.00,0.00,3,0.314,,0.130,3.30,6,0.309,,0.240,4.30,7,4.05,0.00,0.19,0.311,4.00,0.00,0.00
Zack Godley,$8.0K,R,ARI,SP,CIN, , ,7.50%,2.269,100,-3,8.0,-112,4.06,-0.04,5,0.686,,0.667,0.00,4,0.404,,0.091,8.70,1,6.87,0.00,0.25,0.561,3.90,0.00,0.00,17.02,2.13,5,0.388,,0.182,5.90,4,0.342,,0.105,3.00,2,5.36,0.00,0.14,0.368,4.60,0.00,0.00,5,0.357,,0.210,4.40,4,0.368,,0.191,3.80,5,4.74,0.00,0.33,0.362,4.10,0.00,0.00,5,0.319,,0.128,5.10,4,0.339,,0.161,4.70,9,4.33,0.00,0.27,0.328,5.00,0.00,0.00,5,0.289,,0.123,4.90,4,0.295,,0.151,5.20,34,3.64,0.00,0.22,0.292,5.00,0.00,0.00
Anibal Sanchez,$5.2K,R,ATL,SP,NYM, , ,2.00%,5.545,-600,-3,9.0,-138,4.82,0.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.09,2.13,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,6,0.262,,0.000,5.80,3,0.285,,0.129,3.20,3,3.80,0.00,0.17,0.270,4.90,0.00,0.00,6,0.339,,0.193,5.30,3,0.388,,0.234,5.20,29,3.41,0.00,0.29,0.355,5.30,0.00,0.00
Kenta Maeda,$9.8K,R,LAD,SP,PHI, , ,35.00%,0.590,500,2,7.0,-186,4.06,-0.08,5,0.206,,0.000,7.30,4,0.162,,0.000,10.20,1,1.79,0.00,0.00,0.186,8.50,0.00,0.00,20.65,2.11,5,0.194,,0.063,3.20,4,0.095,,0.000,9.50,2,1.63,0.00,0.00,0.150,6.00,0.00,0.00,5,0.366,,0.272,6.10,4,0.133,,0.022,8.90,3,2.24,0.00,0.18,0.262,7.30,0.00,0.00,5,0.333,,0.176,6.30,4,0.249,,0.112,7.10,9,2.56,0.00,0.15,0.296,6.60,0.00,0.00,5,0.330,,0.188,4.10,4,0.258,,0.150,6.70,37,2.90,0.00,0.22,0.298,5.20,0.00,0.00
Luis Castillo,$7.0K,R,CIN,SP,@ ARI, , ,15.00%,0.978,-800,3,8.0,-101,3.94,0.04,6,0.285,,0.000,1.50,3,0.238,,0.250,6.00,1,3.83,0.00,0.20,0.269,3.00,0.00,0.00,14.67,2.1,6,0.316,,0.072,3.00,3,0.312,,0.167,10.50,1,4.64,0.00,0.13,0.315,5.50,0.00,0.00,6,0.279,,0.152,5.40,3,0.323,,0.200,6.60,4,3.13,0.00,0.31,0.294,5.80,0.00,0.00,6,0.369,,0.269,4.40,3,0.314,,0.150,5.20,10,3.83,0.00,0.29,0.351,4.70,0.00,0.00,6,0.309,,0.219,4.10,3,0.296,,0.141,5.70,25,3.62,0.00,0.28,0.305,4.70,0.00,0.00
Blake Snell,$7.9K,L,TBR,SP,@ OAK, , ,7.50%,2.200,-800,6,7.5,-108,3.81,-0.25,2,0.099,,0.000,4.50,7,0.222,,0.000,7.50,1,2.87,0.00,0.00,0.195,6.80,0.00,0.00,16.5,2.09,2,0.262,,0.125,2.20,7,0.206,,0.055,9.60,2,2.96,0.00,0.00,0.218,8.00,0.00,0.00,2,0.159,,0.050,2.30,7,0.319,,0.230,6.80,5,3.66,0.00,0.39,0.283,5.80,0.00,0.00,2,0.170,,0.084,3.20,7,0.299,,0.189,7.90,10,3.09,0.00,0.19,0.270,6.80,0.00,0.00,2,0.195,,0.061,2.00,7,0.315,,0.176,7.80,33,3.70,0.00,0.17,0.288,6.50,0.00,0.00
Jon Lester,$8.5K,L,CHC,SP,@ PIT, , ,5.00%,3.528,500,-4,8.5,-128,4.46,0.37,1,0.408,,0.000,0.00,8,0.195,,0.000,5.10,1,4.18,0.00,0.00,0.219,4.60,0.00,0.00,17.64,2.08,1,0.256,,0.000,1.40,8,0.199,,0.100,6.90,2,2.75,0.00,0.11,0.205,6.30,0.00,0.00,1,0.339,,0.000,0.80,8,0.259,,0.122,7.30,4,3.66,0.00,0.10,0.268,6.60,0.00,0.00,1,0.250,,0.040,1.50,8,0.298,,0.154,6.20,10,4.02,0.00,0.13,0.293,5.60,0.00,0.00,1,0.234,,0.097,2.80,8,0.325,,0.174,6.50,41,3.68,0.00,0.20,0.315,6.10,0.00,0.00
Mike Clevinger,$9.2K,R,CLE,SP,CHW, , ,0.00%, ,500,1,9.5,-275,6.08,0.12,6,0.229,,0.000,1.80,3,0.518,,0.285,5.30,1,4.95,0.00,0.33,0.325,2.90,0.00,0.00,18.51,2.01,6,0.351,,0.071,4.00,3,0.448,,0.221,4.00,2,4.71,0.00,0.40,0.383,4.00,0.00,0.00,6,0.256,,0.070,3.40,3,0.364,,0.195,5.70,5,3.69,0.00,0.19,0.292,4.20,0.00,0.00,6,0.278,,0.085,3.10,3,0.308,,0.148,4.60,10,3.95,0.00,0.10,0.288,3.60,0.00,0.00,6,0.325,,0.174,3.70,3,0.275,,0.117,6.10,35,3.64,0.00,0.17,0.308,4.50,0.00,0.00
Marco Estrada,$5.7K,R,TOR,SP,@ BOS, , ,0.50%, ,-1100,3,9.5,173,3.93,-0.05,6,0.321,,0.200,2.20,3,0.485,,0.333,0.00,1,6.53,0.00,0.25,0.376,1.50,0.00,0.00,11.38,2,6,0.491,,0.471,3.50,3,0.330,,0.233,2.60,2,4.48,0.00,0.17,0.437,3.20,0.00,0.00,6,0.407,,0.333,3.30,3,0.328,,0.189,2.60,5,4.92,0.00,0.15,0.381,3.10,0.00,0.00,6,0.356,,0.258,3.50,3,0.372,,0.268,3.30,10,4.49,0.00,0.18,0.361,3.40,0.00,0.00,6,0.303,,0.211,3.80,3,0.364,,0.223,4.50,42,3.91,0.00,0.19,0.323,4.10,0.00,0.00
Felix Hernandez,$7.1K,R,SEA,SP,TEX, , ,5.00%,2.832,800,-10,8.5,-160,4.74,-0.04,6,0.202,,0.000,1.50,3,0.255,,0.100,1.50,1,5.46,0.00,0.00,0.220,1.50,0.00,0.00,14.16,1.99,6,0.263,,0.100,0.80,3,0.278,,0.077,3.80,2,5.22,0.00,0.00,0.268,1.80,0.00,0.00,6,0.285,,0.162,3.10,3,0.375,,0.202,6.60,4,4.40,0.00,0.20,0.315,4.30,0.00,0.00,6,0.321,,0.234,4.50,3,0.346,,0.152,4.70,9,4.26,0.00,0.23,0.329,4.60,0.00,0.00,6,0.344,,0.206,3.50,3,0.328,,0.196,5.10,25,3.98,0.00,0.27,0.339,4.10,0.00,0.00
Kyle Gibson,$7.7K,R,MIN,SP,@ KCR, , ,2.50%,5.648,400,-4,9.0,-126,4.71,-0.05,3,0.589,,0.429,1.50,6,0.141,,0.067,3.00,1,4.73,0.00,0.25,0.290,2.50,0.00,0.00,14.12,1.83,3,0.505,,0.334,3.20,6,0.316,,0.192,3.20,2,4.75,0.00,0.43,0.379,3.20,0.00,0.00,3,0.368,,0.244,4.10,6,0.298,,0.156,4.80,5,3.97,0.00,0.22,0.321,4.60,0.00,0.00,3,0.298,,0.146,3.60,6,0.295,,0.123,5.90,10,3.84,0.00,0.14,0.296,5.20,0.00,0.00,3,0.343,,0.158,3.40,6,0.333,,0.169,4.40,38,4.35,0.00,0.23,0.336,4.10,0.00,0.00
Lucas Giolito,$4.1K,R,CHW,SP,@ CLE, , ,0.00%, ,-1500, ,9.5,235,3.42,-0.12,7,0.597,,0.000,0.00,2,0.809,,0.750,0.00,1,8.85,0.00,0.50,0.644,0.00,0.00,0.00,7.34,1.79,7,0.367,,0.188,1.30,2,0.534,,0.400,2.50,2,6.34,0.00,0.18,0.404,1.60,0.00,0.00,7,0.409,,0.231,2.00,2,0.345,,0.180,4.40,5,5.35,0.00,0.20,0.395,2.50,0.00,0.00,7,0.380,,0.200,2.30,2,0.335,,0.162,2.90,10,5.82,0.00,0.13,0.370,2.40,0.00,0.00,7,0.333,,0.197,2.70,2,0.311,,0.175,3.40,17,4.96,0.00,0.20,0.328,2.80,0.00,0.00
Nick Kingham,$7.6K,R,PIT,SP,CHC, , ,2.50%,5.136,-700,5,8.5,114,4.04,0.13,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.84,1.69,6,0.175,,0.067,6.00,3,0.418,,0.250,1.50,1,4.16,0.00,0.00,0.256,4.50,0.00,0.00,6,0.219,,0.130,4.00,3,0.424,,0.364,5.70,2,3.20,0.00,0.40,0.287,4.60,0.00,0.00,6,0.182,,0.107,3.00,3,0.266,,0.205,7.50,3,2.19,0.00,0.20,0.210,4.50,0.00,0.00,6,0.182,,0.107,3.00,3,0.266,,0.205,7.50,3,2.19,0.00,0.20,0.210,4.50,0.00,0.00
Rick Porcello,$10.1K,R,BOS,SP,TOR, , ,10.00%,1.708,1200,-2,9.5,-195,5.57,0.05,4,0.400,,0.200,0.00,5,0.445,,0.000,5.60,1,5.91,0.00,0.00,0.425,3.10,0.00,0.00,17.08,1.69,4,0.389,,0.333,5.90,5,0.363,,0.000,4.90,2,4.07,0.00,0.25,0.375,5.30,0.00,0.00,4,0.400,,0.396,5.80,5,0.338,,0.033,3.40,5,3.77,0.00,0.27,0.366,4.50,0.00,0.00,4,0.306,,0.226,4.80,5,0.261,,0.026,4.10,11,3.38,0.00,0.13,0.281,4.40,0.00,0.00,4,0.347,,0.229,4.30,5,0.318,,0.153,4.40,43,3.52,0.00,0.20,0.331,4.30,0.00,0.00
Jeff Samardzija,$5.0K,R,SFG,SP,@ COL, , ,0.25%, ,-500,-4,11.5,132,5.24,-0.02,5,0.231,,0.000,2.10,4,0.418,,0.230,2.10,1,7.17,0.00,0.25,0.314,2.10,0.00,0.00,8.42,1.68,5,0.192,,0.000,2.60,4,0.363,,0.148,1.70,2,6.32,0.00,0.10,0.268,2.20,0.00,0.00,5,0.337,,0.250,3.70,4,0.349,,0.163,2.30,4,5.61,0.00,0.26,0.342,3.10,0.00,0.00,5,0.400,,0.264,3.30,4,0.293,,0.092,3.60,7,5.30,0.00,0.19,0.352,3.40,0.00,0.00,5,0.327,,0.225,5.00,4,0.297,,0.147,3.90,38,3.31,0.00,0.20,0.314,4.50,0.00,0.00
Michael Wacha,$9.3K,R,STL,SP,@ MIL, , ,7.50%,2.039,800,-2,8.5,103,4.15,-0.43,2,0.195,,0.000,2.90,7,0.204,,0.231,5.80,1,2.48,0.00,0.33,0.202,5.20,0.00,0.00,15.29,1.64,2,0.135,,0.000,6.60,7,0.329,,0.211,3.70,2,2.58,0.00,0.20,0.286,4.30,0.00,0.00,2,0.205,,0.019,4.10,7,0.296,,0.144,4.50,5,3.47,0.00,0.12,0.276,4.40,0.00,0.00,2,0.221,,0.018,4.60,7,0.331,,0.167,3.60,10,3.93,0.00,0.13,0.307,3.80,0.00,0.00,2,0.288,,0.107,3.90,7,0.318,,0.145,4.90,39,3.76,0.00,0.17,0.311,4.70,0.00,0.00
CC Sabathia,$7.9K,L,NYY,SP,HOU, , ,2.50%,5.008,1300,-11,9.0,115,4.27,-0.05,1,0.728,,0.666,0.00,8,0.226,,0.182,2.20,1,6.43,0.00,0.50,0.282,2.00,0.00,0.00,12.52,1.58,1,0.443,,0.375,3.00,8,0.344,,0.250,3.00,2,5.53,0.00,0.38,0.355,3.00,0.00,0.00,1,0.343,,0.233,4.20,8,0.352,,0.231,4.20,4,3.79,0.00,0.31,0.351,4.20,0.00,0.00,1,0.333,,0.263,2.20,8,0.282,,0.148,4.60,9,4.02,0.00,0.23,0.288,4.30,0.00,0.00,1,0.306,,0.124,1.90,8,0.298,,0.155,6.50,35,4.18,0.00,0.27,0.299,6.00,0.00,0.00
Jeremy Hellickson,$8.0K,R,WAS,SP,@ BAL, , ,1.00%,11.750,1500,-14,9.0,-101,4.43,-0.16,4,0.237,,0.214,7.10,5,0.427,,0.142,3.50,1,3.27,0.00,0.50,0.343,5.10,0.00,0.00,11.75,1.47,4,0.237,,0.214,7.10,5,0.427,,0.142,3.50,1,3.27,0.00,0.50,0.343,5.10,0.00,0.00,4,0.238,,0.126,5.00,5,0.117,,0.031,4.60,4,2.95,0.00,0.14,0.171,4.80,0.00,0.00,4,0.290,,0.172,4.50,5,0.169,,0.059,3.50,7,3.53,0.00,0.17,0.223,4.00,0.00,0.00,4,0.325,,0.235,2.80,5,0.315,,0.207,3.00,37,4.36,0.00,0.24,0.319,2.90,0.00,0.00
Charlie Morton,$12.8K,R,HOU,SP,@ NYY, , ,20.00%,0.923,2900, ,9.0,-129,4.73,0.05,4,0.276,,0.059,6.00,5,0.314,,0.000,1.50,1,4.66,0.00,0.00,0.297,3.50,0.00,0.00,18.46,1.44,4,0.184,,0.029,7.60,5,0.408,,0.250,1.40,2,3.33,0.00,0.13,0.308,4.20,0.00,0.00,4,0.267,,0.145,8.60,5,0.242,,0.156,2.20,4,2.88,0.00,0.23,0.253,5.00,0.00,0.00,4,0.212,,0.073,7.30,5,0.292,,0.178,3.70,10,3.01,0.00,0.28,0.256,5.30,0.00,0.00,4,0.241,,0.103,6.60,5,0.330,,0.186,4.30,34,3.32,0.00,0.22,0.290,5.30,0.00,0.00
Kyle Freeland,$10.1K,L,COL,SP,SFG, , ,0.50%, ,2700,-14,11.5,-146,6.26,0.02,2,0.411,,0.417,0.00,7,0.298,,0.053,4.40,1,5.65,0.00,0.00,0.323,3.40,0.00,0.00,8.81,0.87,2,0.351,,0.214,0.00,7,0.276,,0.102,5.80,2,5.03,0.00,0.50,0.293,4.50,0.00,0.00,2,0.212,,0.120,2.50,7,0.248,,0.054,5.30,4,3.95,0.00,0.11,0.240,4.70,0.00,0.00,2,0.239,,0.131,3.20,7,0.293,,0.137,4.80,10,3.97,0.00,0.19,0.281,4.40,0.00,0.00,2,0.298,,0.145,2.70,7,0.330,,0.149,4.10,41,4.62,0.00,0.19,0.323,3.80,0.00,0.00
