Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
David Hess,$5.2K,R,BAL,SP,@ TOR, , ,3.00%,3.397,-1300,3,9.5,112,4.53,0.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.19,1.96,4,0.352,,0.236,2.20,5,0.163,,0.031,1.50,2,5.43,0.00,0.13,0.247,1.80,0.00,0.00,4,0.376,,0.225,2.80,5,0.264,,0.220,2.00,4,4.74,0.00,0.23,0.314,2.40,0.00,0.00,4,0.376,,0.225,2.80,5,0.264,,0.220,2.00,4,4.74,0.00,0.23,0.314,2.40,0.00,0.00,4,0.376,,0.225,2.80,5,0.264,,0.220,2.00,4,4.74,0.00,0.23,0.314,2.40,0.00,0.00
Miles Mikolas,$9.5K,R,STL,SP,MIA, , ,0.00%, ,500,2,8.5,-213,5.11,0.05,3,0.349,,0.230,0.00,6,0.287,,0.200,3.00,1,5.45,0.00,0.00,0.308,2.00,0.00,0.00,18.54,1.95,3,0.314,,0.185,3.00,6,0.236,,0.111,2.20,2,4.36,0.00,0.00,0.262,2.50,0.00,0.00,3,0.320,,0.123,2.30,6,0.185,,0.039,4.00,5,4.10,0.00,0.05,0.230,3.40,0.00,0.00,3,0.305,,0.148,3.20,6,0.212,,0.081,4.20,10,3.82,0.00,0.14,0.243,3.90,0.00,0.00,3,0.305,,0.148,3.20,6,0.212,,0.081,4.20,10,3.82,0.00,0.14,0.243,3.90,0.00,0.00
Gerrit Cole,$11.6K,R,HOU,SP,@ TEX, , ,65.00%,0.336,-200, ,9.0,-175,5.15,-0.1,6,0.266,,0.236,7.70,3,0.317,,0.334,1.30,1,2.71,0.00,0.40,0.283,5.60,0.00,0.00,21.84,1.88,6,0.312,,0.235,7.70,3,0.190,,0.200,1.90,2,2.69,0.00,0.30,0.271,5.80,0.00,0.00,6,0.307,,0.225,6.50,3,0.298,,0.225,4.30,4,2.54,0.00,0.30,0.304,5.80,0.00,0.00,6,0.244,,0.141,7.30,3,0.232,,0.135,5.50,12,1.48,0.00,0.16,0.240,6.70,0.00,0.00,6,0.309,,0.189,5.10,3,0.278,,0.147,4.90,44,2.92,0.00,0.22,0.299,5.10,0.00,0.00
James Shields,$5.3K,R,CHW,SP,@ MIN, , ,0.00%, ,-1400,3,8.5,171,3.54,-0.08,5,0.311,,0.250,2.60,4,0.477,,0.467,5.10,1,3.46,0.00,0.33,0.385,3.70,0.00,0.00,9.55,1.8,5,0.233,,0.150,3.20,4,0.384,,0.250,3.20,2,4.47,0.00,0.18,0.300,3.20,0.00,0.00,5,0.210,,0.111,4.20,4,0.351,,0.166,2.90,5,4.04,0.00,0.13,0.273,3.60,0.00,0.00,5,0.247,,0.081,3.50,4,0.327,,0.156,2.60,13,4.62,0.00,0.11,0.283,3.10,0.00,0.00,5,0.334,,0.203,3.40,4,0.315,,0.184,3.90,34,4.31,0.00,0.19,0.326,3.60,0.00,0.00
Jose Berrios,$11.1K,R,MIN,SP,CHW, , ,0.00%, ,1600, ,8.5,-189,4.96,-0.42,5,0.212,,0.118,7.50,4,0.571,,0.600,3.00,1,2.44,0.00,0.25,0.372,5.50,0.00,0.00,19.49,1.76,5,0.270,,0.167,5.50,4,0.307,,0.136,4.80,2,2.23,0.00,0.18,0.286,5.20,0.00,0.00,5,0.200,,0.120,4.00,4,0.312,,0.192,5.70,5,2.52,0.00,0.20,0.250,4.80,0.00,0.00,5,0.258,,0.150,4.00,4,0.270,,0.161,5.00,12,2.91,0.00,0.21,0.263,4.50,0.00,0.00,5,0.311,,0.156,3.90,4,0.272,,0.138,5.20,37,3.32,0.00,0.17,0.294,4.50,0.00,0.00
Trevor Richards,$5.5K,R,MIA,SP,@ STL, , ,0.00%, ,-200,-5,8.5,189,3.39,-0.05,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.64,1.75,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,3,0.304,,0.160,6.80,6,0.368,,0.239,2.40,5,3.92,0.00,0.25,0.347,3.90,0.00,0.00,3,0.304,,0.160,6.80,6,0.368,,0.239,2.40,5,3.92,0.00,0.25,0.347,3.90,0.00,0.00
Daniel Hudson,$4.0K,R,LAD,SP,@ PIT, , ,0.00%, ,-1500, ,8.0,109,3.84, ,4,0.175,,0.000,4.40,5,0.332,,0.000,4.40,3,4.40,0.00,0.00,0.262,4.40,0.00,0.00,6.62,1.66,4,0.258,,0.066,2.90,5,0.369,,0.059,5.70,5,4.19,0.00,0.00,0.320,4.40,0.00,0.00,4,0.296,,0.177,1.60,5,0.325,,0.065,3.10,10,5.46,0.00,0.14,0.312,2.40,0.00,0.00,4,0.317,,0.129,1.90,5,0.328,,0.132,5.70,17,4.71,0.00,0.20,0.323,4.00,0.00,0.00,4,0.341,,0.175,4.20,5,0.320,,0.146,6.50,85,4.01,0.00,0.19,0.329,5.50,0.00,0.00
Nick Pivetta,$9.6K,R,PHI,SP,@ CHC, , ,0.00%, ,1200,-1,8.0,102,3.92,3.92,4,0.437,,0.167,4.50,5,0.337,,0.000,2.20,1,5.11,0.00,0.00,0.381,3.20,0.00,0.00,13.24,1.38,4,0.267,,0.062,7.00,5,0.386,,0.059,3.00,2,3.80,0.00,0.00,0.333,4.80,0.00,0.00,4,0.203,,0.051,5.90,5,0.264,,0.096,5.10,4,2.45,0.00,0.08,0.237,5.40,0.00,0.00,4,0.306,,0.127,4.40,5,0.255,,0.093,5.90,12,2.89,0.00,0.14,0.278,5.20,0.00,0.00,4,0.302,,0.121,4.90,5,0.362,,0.236,5.30,36,3.42,0.00,0.25,0.335,5.10,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,SEA, , ,2.50%,2.104,-1500, ,8.0,-100,3.93,0.03,3,0.000,,0.000,2.70,6,0.241,,0.143,8.20,3,2.91,0.00,0.00,0.161,6.40,0.00,0.00,5.26,1.32,3,0.000,,0.000,1.60,6,0.214,,0.132,9.50,5,3.11,0.00,0.00,0.143,6.80,0.00,0.00,3,0.121,,0.000,3.50,6,0.322,,0.328,9.20,9,3.06,0.00,0.20,0.255,7.30,0.00,0.00,3,0.133,,0.000,5.00,6,0.303,,0.292,10.00,10,2.87,0.00,0.18,0.246,8.30,0.00,0.00,3,0.255,,0.023,7.40,6,0.451,,0.430,10.00,26,2.86,0.00,0.33,0.386,9.10,0.00,0.00
Cole Hamels,$9.9K,L,TEX,SP,HOU, , ,22.50%,0.543,1300,-1,9.0,159,3.85,0.1,1,0.000,,0.000,1.30,8,0.376,,0.364,9.00,1,2.30,0.00,0.29,0.334,8.10,0.00,0.00,12.21,1.23,1,0.402,,0.000,0.70,8,0.355,,0.325,6.20,2,4.26,0.00,0.44,0.360,5.60,0.00,0.00,1,0.236,,0.000,1.30,8,0.318,,0.253,8.50,3,3.97,0.00,0.38,0.309,7.70,0.00,0.00,1,0.328,,0.127,1.50,8,0.321,,0.226,8.80,11,3.49,0.00,0.29,0.322,8.00,0.00,0.00,1,0.245,,0.107,1.40,8,0.322,,0.189,6.40,34,4.11,0.00,0.22,0.313,5.80,0.00,0.00
Matt Boyd,$8.3K,L,DET,SP,@ BOS, , ,2.00%,4.710,1300,-3,10.0,144,4.42,0.33,3,0.000,,0.000,2.60,6,0.368,,0.333,1.30,1,5.66,0.00,0.25,0.245,1.70,0.00,0.00,9.42,1.13,3,0.000,,0.000,1.50,6,0.300,,0.195,3.80,2,5.45,0.00,0.17,0.200,3.00,0.00,0.00,3,0.245,,0.100,2.60,6,0.277,,0.128,4.50,5,4.50,0.00,0.09,0.266,3.90,0.00,0.00,3,0.193,,0.065,1.90,6,0.285,,0.120,5.80,10,4.33,0.00,0.09,0.254,4.50,0.00,0.00,3,0.280,,0.084,1.40,6,0.330,,0.173,6.50,35,4.19,0.00,0.15,0.313,4.80,0.00,0.00
