Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Matt Moore,$7.3K,L,SFG,SP,WAS,9,12.67,7.50%,2.205,-100,0,8.5,-102,4.2,0.06,2,0.349,,0.187,8.42,7,0.307,,0.154,8.40,44,4.12,5.00,0.15,0.316,8.40,0.31,0.31,16.54,2.27
Lisalverto Bonilla,$4.8K,R,CIN,SP,@ TOR, , , , ,-2400,9,9.5,190,3.82,0.1,3,0.402,,0.292,3.48,6,0.319,,0.154,9.58,4,4.79,7.02,0.26,0.347,7.55,0.43,0.26,10.8,2.25
Robert Gsellman,$5.6K,R,NYM,SP,MIL,6,7.33,20.00%,0.615,-900,0,8.5,-130,4.5,-0.06,3,0.306,,0.088,9.93,6,0.364,,0.150,6.43,20,3.75,4.18,0.12,0.345,7.60,0.41,0.20,12.29,2.19
Daniel Mengden,$4.3K,R,OAK,SP,@ CLE,12,13.67,0.50%, ,-1700,4,9.0,228,3.34,-0.11,6,0.353,,0.189,10.30,3,0.360,,0.169,9.00,14,4.16,5.04,0.14,0.355,9.87,0.32,0.29,9.37,2.18
Jordan Montgomery,$6.4K,L,NYY,SP,@ BAL,15,14.50, , ,-600,1,9.5,-106,4.69,0.25,1,0.302,,0.250,7.04,8,0.278,,0.088,9.37,8,4.07,4.62,0.12,0.281,9.11,0.29,0.33,13.93,2.18
Jeremy Hellickson,$6.9K,R,PHI,SP,@ MIA, , , , ,-500,2,9.0,145,4,0.04,5,0.306,,0.164,5.98,4,0.311,,0.200,7.44,42,4.07,5.05,0.18,0.308,6.63,0.36,0.25,14.65,2.12
Matt Garza,$6.3K,R,MIL,SP,@ NYM, , ,1.00%,13.290,-1700,9,8.5,120,4,0.06,6,0.351,,0.167,5.81,3,0.311,,0.151,8.52,25,4.20,5.12,0.19,0.338,6.71,0.37,0.21,13.29,2.11
Ricky Nolasco,$8.4K,R,LAA,SP,ATL,5,6.00, , ,900,-2,8.0,-110,4.05,-0.09,6,0.310,,0.172,5.85,3,0.344,,0.214,8.47,42,3.98,5.23,0.17,0.321,6.72,0.35,0.31,17.65,2.1
Tanner Roark,$8.8K,R,WAS,SP,@ SFG, , ,10.00%,1.844,600,-3,8.5,-108,4.3,-0.06,5,0.317,,0.126,7.48,4,0.283,,0.089,8.35,45,3.92,4.58,0.14,0.302,7.87,0.41,0.21,18.44,2.1
Rich Hill,$7.9K,L,LAD,SP,@ STL,8,12.33,20.00%,0.827,-500,5,8.5,-103,4.3,0.17,1,0.277,,0.061,7.89,8,0.269,,0.087,13.01,25,3.08,3.47,0.10,0.270,12.44,0.38,0.24,16.54,2.09
Julio Teheran,$8.9K,R,ATL,SP,@ LAA,11,13.17, , ,600,-3,8.0,100,3.95,0.09,5,0.379,,0.267,6.11,4,0.251,,0.104,9.60,40,3.85,4.71,0.14,0.322,7.66,0.34,0.31,17.56,1.97
Martin Perez,$6.7K,L,TEX,SP,TBR, , , , ,-600,2,9.5,-136,5.09,0.26,3,0.282,,0.106,7.80,6,0.338,,0.129,4.80,43,4.83,5.07,0.12,0.319,5.80,0.38,0.22,13.21,1.97
Daniel Norris,$8.5K,L,DET,SP,@ KCR, , , , ,1800,-11,9.0,-105,4.44, ,3,0.318,,0.176,11.62,6,0.373,,0.173,8.81,23,3.92,4.61,0.14,0.355,9.75,0.34,0.28,15.9,1.87
Ervin Santana,$9.9K,R,MIN,SP,HOU, , ,10.00%,1.776,600,-3,9.0,107,4.37,-0.19,5,0.272,,0.107,6.69,4,0.287,,0.136,7.97,40,4.12,4.61,0.13,0.279,7.26,0.35,0.27,17.76,1.79
Sam Gaviglio,$4.4K,R,SEA,SP,@ COL, , ,0.25%, ,-1100,0,11.0,131,5.05,0.11,4,0.127,,0.100,3.38,5,0.367,,0.242,5.14,3,4.41,5.46,0.17,0.260,4.36,0.36,0.27,7.43,1.69
Tyler Chatwood,$6.8K,R,COL,SP,SEA, , ,2.00%,5.605,-200,-2,11.0,-141,5.95,-0.11,4,0.327,,0.146,7.83,5,0.318,,0.151,6.80,36,4.23,5.29,0.21,0.322,7.26,0.45,0.18,11.21,1.65
