Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Dallas Keuchel,$9.6K,L,HOU,SP,@ OAK,7,10.86,5.00%,3.762,700,-6,7.5,-121,3.89,-0.16,0,0.249,,0.084,7.20,9,0.353,,0.203,8.31,28,3.56,4.58,0.17,0.353,8.31,0.47,0.22,18.81,1.96
Zack Greinke,$8.8K,R,ARI,SP,@ LAD, , ,1.00%,16.920,-800,6,6.0,220,2.26,0.01,6,0.318,,0.203,8.30,3,0.330,,0.162,7.40,28,3.72,4.73,0.18,0.322,8.00,0.39,0.26,16.92,1.92
Kyle Hendricks,$9.2K,R,CHC,SP,PIT, , , , ,200,-2,7.0,-160,3.92,3.92,2,0.285,,0.126,7.82,7,0.234,,0.102,8.18,34,3.36,3.93,0.13,0.245,8.10,0.43,0.22,17.61,1.91
Johnny Cueto,$11.6K,R,SFG,SP,COL,4,7.29,7.50%,2.941,2600,-7,6.5,-139,3.5,-0.26,5,0.285,,0.123,8.66,4,0.277,,0.121,8.09,35,3.22,3.74,0.13,0.281,8.41,0.44,0.22,22.06,1.9
Masahiro Tanaka,$9.1K,R,NYY,SP,STL,11,13.86,2.50%,6.880,800,-6,7.5,-132,3.99,-0.32,4,0.307,,0.188,8.16,5,0.291,,0.124,7.79,33,3.54,4.34,0.16,0.298,7.95,0.40,0.23,17.2,1.89
Tommy Milone,$4.9K,L,MIL,SP,@ CIN, , ,0.25%, ,-900,0,9.0,101,4.43,0.19,1,0.359,,0.231,6.61,8,0.372,,0.192,6.80,20,4.24,5.67,0.25,0.371,6.78,0.36,0.21,9.17,1.87
Tyler Anderson,$7.4K,L,COL,SP,@ SFG,9,12.14,7.50%,1.723,800,-6,6.5,129,3,-0.24,4,0.308,,0.102,7.43,5,0.335,,0.174,8.71,21,3.56,4.41,0.17,0.323,8.14,0.41,0.22,12.92,1.75
Wade Miley,$6.7K,L,BAL,SP,@ TOR, , ,0.25%, ,0,-3,8.0,124,3.73,0.03,0,0.296,,0.131,7.60,9,0.358,,0.188,7.79,31,3.96,5.22,0.19,0.358,7.79,0.38,0.24,11.57,1.73
Martin Perez,$6.2K,L,TEX,SP,@ SEA, , ,0.25%, ,-700,3,7.5,126,3.48,-0.15,3,0.247,,0.093,7.65,6,0.341,,0.132,4.60,35,4.95,5.25,0.12,0.310,5.62,0.38,0.22,10.34,1.67
Adalberto Mejia,$5.6K,L,MIN,SP,CHW, , ,0.25%, ,100,-3,9.0,-159,5.04,0.2,0,1.080,,0.500,0.00,9,0.408,,0.267,0.00,2,7.13,6.80,0.00,0.408,0.00,0.53,0.21,9.29,1.66
Gerrit Cole,$8.3K,R,PIT,SP,@ CHC, , , , ,200,-1,7.0,150,3.08,3.08,5,0.371,,0.162,10.72,4,0.298,,0.095,5.73,23,3.88,4.29,0.12,0.339,8.50,0.41,0.20,12.43,1.5
