Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Drew Pomeranz,$6.8K,L,BOS,SP,@ BAL,15,14.8,4.00%,3.915,500,-6,9.5,-158,5.27,0.27,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.66,2.3,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,1,0.436,,0.143,1.00,8,0.393,,0.223,7.00,6,4.67,5.87,0.17,0.398,6.40,0.00,0.00,1,0.347,,0.114,2.30,8,0.333,,0.174,7.20,39,3.83,4.38,0.21,0.335,6.70,0.00,0.00
Masahiro Tanaka,$8.6K,R,NYY,SP,@ TBR,3,3.8,17.50%,1.043,-200, ,7.5,-183,4.35,0.55,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.25,2.12,4,0.298,,0.000,3.50,5,0.374,,0.333,5.30,2,3.74,2.13,0.25,0.340,4.50,0.00,0.00,4,0.298,,0.000,3.50,5,0.374,,0.333,5.30,2,3.74,2.13,0.25,0.340,4.50,0.00,0.00,4,0.370,,0.211,3.20,5,0.308,,0.243,5.50,9,3.56,3.39,0.34,0.336,4.50,0.00,0.00,4,0.305,,0.175,4.60,5,0.329,,0.220,6.10,44,3.17,3.44,0.29,0.318,5.40,0.00,0.00
Kyle Hendricks,$7.2K,R,CHC,SP,ARI,6,9.8,7.50%,2.017,-200,-1,9.0,-156,4.98,4.98,5,0.200,,0.000,4.30,4,0.579,,0.267,4.30,1,4.32,2.70,0.33,0.368,4.30,0.00,0.00,15.13,2.1,5,0.318,,0.188,2.00,4,0.438,,0.200,4.90,2,3.97,2.30,0.50,0.371,3.30,0.00,0.00,5,0.373,,0.250,3.70,4,0.348,,0.085,2.90,5,4.28,2.73,0.33,0.362,3.30,0.00,0.00,5,0.301,,0.188,3.40,4,0.330,,0.141,3.30,15,4.26,3.96,0.25,0.314,3.40,0.00,0.00,5,0.320,,0.181,4.20,4,0.297,,0.131,4.20,43,3.97,3.83,0.26,0.310,4.20,0.00,0.00
Jeremy Hellickson,$6.1K,R,WAS,SP,@ MIL, , ,2.00%,6.350,-600,-1,9.5,114,4.51,0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.7,2.08,4,0.192,,0.053,3.30,5,0.136,,0.000,4.10,2,3.77,2.61,0.00,0.161,3.70,0.00,0.00,4,0.393,,0.264,3.80,5,0.271,,0.121,3.30,4,4.23,3.57,0.25,0.325,3.50,0.00,0.00,4,0.308,,0.176,4.30,5,0.244,,0.117,3.70,10,3.51,3.09,0.23,0.272,4.00,0.00,0.00,4,0.338,,0.235,2.90,5,0.323,,0.205,3.00,43,4.40,5.03,0.24,0.330,3.00,0.00,0.00
Joe Musgrove,$6.3K,R,PIT,SP,@ CLE, , ,2.00%,6.445,-900,2,9.0,153,3.9,-0.3,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.89,2.05,7,0.425,,0.292,5.90,2,0.272,,0.120,4.40,2,3.42,2.60,0.22,0.391,5.60,0.00,0.00,7,0.426,,0.206,4.20,2,0.234,,0.073,4.70,3,3.75,3.30,0.17,0.383,4.30,0.00,0.00,7,0.383,,0.185,3.30,2,0.284,,0.102,5.20,9,3.75,4.15,0.14,0.361,3.70,0.00,0.00,7,0.348,,0.190,4.40,2,0.331,,0.168,4.20,46,3.71,4.10,0.21,0.344,4.30,0.00,0.00
Yefry Ramirez,$5.2K,R,BAL,SP,BOS, , ,2.00%,5.305,-700,-3,9.5,140,4.23,-0.77,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.61,2.04,5,0.267,,0.000,7.20,4,0.110,,0.000,5.40,1,2.70,2.16,0.00,0.197,6.40,0.00,0.00,5,0.372,,0.138,3.30,4,0.190,,0.052,5.20,4,3.68,2.90,0.08,0.291,4.20,0.00,0.00,5,0.352,,0.105,4.70,4,0.229,,0.107,4.70,5,3.51,3.20,0.13,0.297,4.70,0.00,0.00,5,0.352,,0.105,4.70,4,0.229,,0.107,4.70,5,3.51,3.20,0.13,0.297,4.70,0.00,0.00
Yonny Chirinos,$4.7K,R,TBR,SP,NYY, , ,0.50%, ,-1100,-1,7.5,168,3.15,-0.05,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.24,1.97,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.302,,0.143,4.20,5,0.332,,0.095,4.20,6,3.88,4.78,0.10,0.319,4.20,0.00,0.00
Andrew Suarez,$7.5K,L,SFG,SP,@ SEA, , ,2.00%,7.050, ,-4,8.5,109,4.08,0.9,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.1,1.88,3,0.440,,0.000,0.00,6,0.211,,0.001,9.00,1,3.76,2.36,0.00,0.287,6.00,0.00,0.00,3,0.200,,0.000,1.10,6,0.273,,0.102,6.40,4,4.36,2.62,0.08,0.249,4.60,0.00,0.00,3,0.217,,0.092,2.20,6,0.337,,0.142,5.90,15,3.84,3.30,0.16,0.297,4.70,0.00,0.00,3,0.204,,0.087,2.20,6,0.341,,0.162,6.20,16,3.72,3.21,0.18,0.295,4.80,0.00,0.00
Aaron Nola,$12.0K,R,PHI,SP,LAD,7,12.4,15.00%,1.477,1000, ,8.0,-110,4.07,0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,22.16,1.85,5,0.146,,0.000,4.50,4,0.185,,0.000,3.00,1,4.82,2.05,0.00,0.163,3.80,0.00,0.00,5,0.157,,0.000,6.00,4,0.221,,0.048,4.60,4,2.67,2.12,0.00,0.185,5.40,0.00,0.00,5,0.232,,0.071,5.40,4,0.248,,0.088,5.00,14,3.05,2.77,0.10,0.239,5.20,0.00,0.00,5,0.288,,0.117,4.20,4,0.259,,0.114,5.30,47,3.29,3.33,0.15,0.275,4.70,0.00,0.00
Ryan Borucki,$7.4K,L,TOR,SP,MIN,9,12.6,5.00%,2.672,500,-8,8.5,105,4.14,-0.36,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.36,1.81,3,0.415,,0.000,9.00,6,0.549,,0.416,6.00,1,4.97,4.66,0.00,0.504,7.00,0.00,0.00,3,0.300,,0.044,2.00,6,0.338,,0.126,6.30,4,4.23,3.38,0.00,0.325,4.80,0.00,0.00,3,0.300,,0.044,2.00,6,0.338,,0.126,6.30,4,4.23,3.38,0.00,0.325,4.80,0.00,0.00,3,0.300,,0.044,2.00,6,0.338,,0.126,6.30,4,4.23,3.38,0.00,0.325,4.80,0.00,0.00
Shane Bieber,$8.1K,R,CLE,SP,PIT,15,14.8,10.00%,1.457,100,-2,9.0,-170,5.1,-0.2,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.57,1.8,4,0.354,,0.230,5.10,5,0.173,,0.000,2.60,1,4.03,2.73,0.00,0.253,3.70,0.00,0.00,4,0.408,,0.220,3.60,5,0.273,,0.104,3.60,4,3.82,2.87,0.08,0.333,3.60,0.00,0.00,4,0.411,,0.235,4.70,5,0.253,,0.069,4.20,7,3.26,2.85,0.11,0.323,4.40,0.00,0.00,4,0.411,,0.235,4.70,5,0.253,,0.069,4.20,7,3.26,2.85,0.11,0.323,4.40,0.00,0.00
Carlos Rodon,$7.3K,L,CHW,SP,@ LAA,15,14.8,4.00%,3.243,-600,3,8.5,158,3.66,-0.33,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.97,1.78,1,0.414,,0.200,0.00,8,0.084,,0.000,8.90,1,4.32,2.48,0.00,0.121,7.90,0.00,0.00,1,0.364,,0.267,1.50,8,0.288,,0.148,6.40,3,4.54,4.17,0.21,0.296,5.90,0.00,0.00,1,0.321,,0.195,1.70,8,0.299,,0.152,5.70,7,4.22,5.22,0.17,0.301,5.30,0.00,0.00,1,0.323,,0.151,2.10,8,0.325,,0.189,7.00,19,3.80,4.64,0.23,0.325,6.50,0.00,0.00
Kenta Maeda,$11.3K,R,LAD,SP,@ PHI,5,8.6,22.50%,0.884,1800,-2,8.0,-104,3.93,0.27,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,19.88,1.76,5,0.256,,0.100,6.80,4,0.237,,0.091,10.20,2,1.12,0.82,0.00,0.248,8.30,0.00,0.00,5,0.130,,0.040,5.10,4,0.309,,0.167,9.30,4,1.72,1.97,0.09,0.210,7.00,0.00,0.00,5,0.317,,0.165,4.20,4,0.228,,0.098,7.40,12,2.79,3.29,0.12,0.277,5.60,0.00,0.00,5,0.331,,0.174,4.00,4,0.265,,0.151,6.70,46,2.98,3.67,0.20,0.302,5.20,0.00,0.00
Jose Berrios,$10.0K,R,MIN,SP,@ TOR,10,13.2,12.50%,1.369,-500,2,8.5,-117,4.36,-0.14,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.11,1.71,4,0.221,,0.084,7.50,5,0.488,,0.181,0.00,1,4.52,3.49,0.00,0.369,3.30,0.00,0.00,4,0.329,,0.229,5.20,5,0.388,,0.227,1.10,4,4.55,3.36,0.24,0.362,2.90,0.00,0.00,4,0.274,,0.184,5.00,5,0.326,,0.174,3.80,14,3.21,3.73,0.22,0.303,4.40,0.00,0.00,4,0.312,,0.165,4.30,5,0.285,,0.140,4.80,45,3.35,4.02,0.18,0.297,4.60,0.00,0.00
Frankie Montas,$7.0K,R,OAK,SP,@ TEX, , ,0.50%, ,100,-3,10.5,-109,5.17,-0.44,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.87,1.7,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.458,,0.258,2.50,4,0.306,,0.103,3.20,3,4.82,3.45,0.00,0.390,2.80,0.00,0.00,5,0.353,,0.205,2.70,4,0.302,,0.064,3.10,8,4.68,4.18,0.06,0.330,2.90,0.00,0.00,5,0.425,,0.283,3.00,4,0.315,,0.102,5.00,31,4.38,4.69,0.21,0.376,3.90,0.00,0.00
Gerrit Cole,$10.9K,R,HOU,SP,@ COL,16,15.4,10.00%,1.731,1000, ,10.0,-136,5.34,0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.31,1.59,4,0.106,,0.000,8.70,5,0.398,,0.111,5.20,1,3.24,2.45,0.00,0.268,6.70,0.00,0.00,4,0.256,,0.095,7.30,5,0.326,,0.047,5.30,4,3.02,2.42,0.07,0.295,6.20,0.00,0.00,4,0.262,,0.145,6.80,5,0.281,,0.143,5.30,14,2.54,3.17,0.19,0.273,6.00,0.00,0.00,4,0.309,,0.182,5.40,5,0.286,,0.145,4.90,52,2.98,3.55,0.21,0.296,5.10,0.00,0.00
Junior Guerra,$7.6K,R,MIL,SP,WAS, , ,0.50%, ,-800,2,9.5,-128,4.99,0.41,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.02,1.58,4,0.843,,0.666,0.00,5,0.292,,0.100,9.00,1,4.40,2.66,0.33,0.537,5.00,0.00,0.00,4,0.422,,0.220,5.60,5,0.316,,0.216,3.90,4,3.75,3.47,0.19,0.363,4.60,0.00,0.00,4,0.365,,0.206,5.00,5,0.293,,0.146,4.00,14,3.74,4.35,0.23,0.325,4.40,0.00,0.00,4,0.343,,0.197,4.60,5,0.324,,0.182,4.60,37,3.99,4.90,0.25,0.332,4.60,0.00,0.00
Jordan Zimmermann,$8.8K,R,DET,SP,@ KCR,15,14.8,5.00%,2.580,700,-3,9.0,-107,4.57,-0.18,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.9,1.47,5,0.437,,0.294,4.30,4,0.424,,0.286,2.90,1,4.03,2.11,0.22,0.431,3.70,0.00,0.00,5,0.331,,0.237,5.10,4,0.245,,0.134,4.20,3,2.42,1.24,0.18,0.293,4.70,0.00,0.00,5,0.274,,0.154,4.70,4,0.235,,0.097,3.70,6,2.96,2.73,0.09,0.257,4.30,0.00,0.00,5,0.359,,0.205,3.80,4,0.353,,0.199,3.20,40,4.16,4.85,0.18,0.356,3.50,0.00,0.00
Clay Buchholz,$6.7K,R,ARI,SP,@ CHC, , ,1.00%,9.810,-900,5,9.0,140,4.02,4.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.81,1.46,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.234,,0.100,3.50,4,0.307,,0.228,3.80,7,3.56,4.32,0.15,0.266,3.60,0.00,0.00,5,0.295,,0.099,3.40,4,0.352,,0.271,4.40,9,3.92,4.48,0.15,0.320,3.80,0.00,0.00
Tyler Anderson,$7.1K,L,COL,SP,HOU, , ,4.00%,2.380,-600,3,10.0,123,4.66,-0.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.52,1.34,2,0.125,,0.058,4.50,7,0.320,,0.111,6.00,2,3.45,2.33,0.25,0.277,5.70,0.00,0.00,2,0.125,,0.032,2.90,7,0.227,,0.047,7.10,4,2.68,2.65,0.06,0.204,6.10,0.00,0.00,2,0.355,,0.216,2.20,7,0.281,,0.160,6.20,14,3.49,3.80,0.24,0.297,5.30,0.00,0.00,2,0.346,,0.240,2.40,7,0.324,,0.185,6.70,36,3.59,4.06,0.25,0.329,5.70,0.00,0.00
