Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Charlie Morton,$8.8K,R,HOU,SP,@ PHI,1,2.14,30.00%,0.653,200,2,8.5,-157,4.74,-0.54,4,0.270,,0.140,12.39,5,0.373,,0.198,9.36,17,3.35,4.62,0.19,0.327,10.71,0.44,0.23,19.58,2.23
Luis Castillo,$6.9K,R,CIN,SP,@ NYY,6,7.57,5.00%,3.030,-300,-2,9.0,156,3.9,-0.29,4,0.332,,0.305,9.92,5,0.358,,0.207,12.86,6,3.25,5.29,0.27,0.346,11.55,0.41,0.30,15.15,2.2
Michael Foltynewicz,$6.4K,R,ATL,SP,@ ARI, , ,3.00%,4.660,-1000,5,10.5,136,4.76,0.41,2,0.390,,0.233,8.04,7,0.313,,0.151,8.23,41,3.96,5.07,0.17,0.330,8.19,0.31,0.29,13.98,2.18
Drew Pomeranz,$7.8K,L,BOS,SP,@ SEA,15,14.71,10.00%,1.690,-600,4,8.5,-107,4.3,-0.01,3,0.321,,0.121,10.80,6,0.309,,0.170,10.48,52,3.49,4.46,0.17,0.313,10.59,0.36,0.27,16.9,2.17
Jose Berrios,$7.1K,R,MIN,SP,@ LAD, , ,2.00%,7.595,-1700,13,8.5,175,3.54,0.22,5,0.343,,0.152,8.31,4,0.360,,0.190,8.91,26,4.43,5.87,0.19,0.351,8.58,0.34,0.28,15.19,2.14
Danny Duffy,$8.0K,L,KCR,SP,@ DET,14,14.57,5.00%,3.386,-200,-1,9.0,113,4.31,0.4,0,0.214,,0.051,9.94,9,0.327,,0.170,9.55,55,3.54,4.40,0.14,0.327,9.55,0.30,0.32,16.93,2.12
Nicholas Pivetta,$5.6K,R,PHI,SP,HOU, , ,2.00%,5.910,-900,0,8.5,147,3.76,-0.46,4,0.305,,0.097,11.25,5,0.442,,0.373,9.09,13,4.08,6.36,0.24,0.381,10.05,0.31,0.34,11.82,2.11
Cole Hamels,$8.2K,L,TEX,SP,MIA, , ,3.00%,5.767,-400,5,10.5,-144,5.72,0.61,3,0.248,,0.081,7.52,6,0.334,,0.169,9.26,43,3.88,4.99,0.19,0.305,8.68,0.40,0.23,17.3,2.11
Michael Clevinger,$9.4K,R,CLE,SP,LAA,7,10.00,10.00%,1.964,1200,-7,9.0,-155,5,-0.31,4,0.310,,0.179,11.23,5,0.328,,0.185,9.74,32,4.08,4.96,0.17,0.320,10.40,0.33,0.28,19.64,2.09
Carlos Rodon,$6.5K,L,CHW,SP,@ CHC, , , , ,-600,0,9.0,185,3.65,3.65,1,0.291,,0.133,9.95,8,0.347,,0.161,9.56,32,3.72,5.03,0.19,0.341,9.60,0.35,0.26,13.26,2.04
Jesse Chavez,$5.4K,R,LAA,SP,@ CLE, , ,0.50%, ,-1200,2,9.0,145,4,-0.19,5,0.358,,0.191,7.19,4,0.360,,0.243,8.21,79,3.96,5.69,0.21,0.359,7.64,0.34,0.30,10.9,2.02
Michael Fulmer,$9.5K,R,DET,SP,KCR, , ,4.00%,4.808,600,1,9.0,-123,4.69,0.1,4,0.267,,0.097,7.31,5,0.283,,0.126,7.48,45,3.73,4.21,0.12,0.276,7.40,0.43,0.23,19.23,2.02
Edwin Jackson,$5.8K,R,WAS,SP,MIL, , ,0.50%, ,-600,-2,10.0,-126,5.25,-0.07,4,0.359,,0.169,7.04,5,0.404,,0.278,6.25,25,5.10,6.48,0.20,0.384,6.60,0.30,0.29,11.66,2.01
Dan Straily,$7.2K,R,MIA,SP,@ TEX, , ,2.00%,7.040,-600,2,10.5,134,4.78,0.39,4,0.281,,0.152,7.59,5,0.329,,0.217,8.11,54,4.14,5.28,0.17,0.308,7.88,0.28,0.32,14.08,1.96
Cesar Valdez,$4.9K,R,TOR,SP,OAK, , ,1.00%,9.510,-600,0,9.5,-111,4.82,0.17,4,0.306,,0.107,7.71,5,0.453,,0.410,6.10,8,4.76,7.13,0.23,0.388,6.82,0.27,0.34,9.51,1.94
Jon Gray,$9.0K,R,COL,SP,@ STL,8,11.43,5.00%,3.172,2100,-17,8.5,106,4.14,0.19,3,0.320,,0.164,9.99,6,0.320,,0.130,10.46,36,3.43,4.30,0.18,0.320,10.30,0.37,0.21,15.86,1.76
Sonny Gray,$10.7K,R,OAK,SP,@ TOR, , ,7.50%,2.473,1600,0,9.5,101,4.68,-0.17,4,0.309,,0.140,7.73,5,0.348,,0.200,8.07,36,3.69,4.79,0.21,0.331,7.92,0.46,0.18,18.55,1.73
Zach Davies,$6.6K,R,MIL,SP,@ WAS, , ,0.25%, ,-200,-3,10.0,116,4.75,0.07,6,0.363,,0.207,6.68,3,0.324,,0.146,7.43,48,3.95,5.00,0.19,0.350,6.93,0.39,0.22,11.1,1.68
Jameson Taillon,$10.9K,R,PIT,SP,@ SFG,10,12.14,15.00%,1.212,2600,-9,7.5,107,3.64,0.34,5,0.322,,0.094,6.59,4,0.316,,0.171,9.84,31,3.36,4.17,0.16,0.319,8.03,0.44,0.21,18.18,1.67
Kyle Lloyd,$NaN,R,SDP,SP,NYM, , , , , , ,9.5,111,4.57,0.37,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.93,0
