Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Danny Salazar,$11.7K,R,CLE,SP,@ TBR,3,3.67,20.00%,1.185,2400,0,8.0,-137,4.3,-0.05,5,0.362,,0.229,11.64,4,0.307,,0.131,12.18,40,3.35,4.47,0.19,0.338,11.88,0.36,0.27,23.7,2.03
Vincent Velasquez,$7.7K,R,PHI,SP,NYM, , ,4.00%,3.885,1200,-6,8.5,146,3.77,0.21,4,0.352,,0.187,10.53,5,0.336,,0.202,10.36,37,3.60,5.16,0.21,0.343,10.44,0.31,0.30,15.54,2.02
Zach Davies,$8.4K,R,MIL,SP,MIN, , ,4.00%,4.098,600,-1,9.5,-149,5.22,0.26,6,0.349,,0.190,6.51,3,0.317,,0.141,7.30,51,3.95,4.90,0.18,0.338,6.77,0.40,0.23,16.39,1.95
Marco Estrada,$6.5K,R,TOR,SP,NYY, , ,3.00%,4.183,-300,0,8.5,130,3.91,-0.26,4,0.280,,0.166,8.95,5,0.324,,0.189,9.12,55,4.03,4.89,0.16,0.304,9.04,0.28,0.32,12.55,1.93
Yu Darvish,$11.4K,R,LAD,SP,@ ARI,5,4.00,15.00%,1.448,1700,2,9.0,-171,5.14,-0.21,5,0.309,,0.177,12.15,4,0.289,,0.164,10.06,41,3.08,4.39,0.19,0.300,11.22,0.32,0.29,21.72,1.91
Blake Snell,$5.3K,L,TBR,SP,CLE, , ,2.00%,5.010,-200,0,8.0,127,3.7,0.05,1,0.278,,0.035,11.10,8,0.375,,0.171,9.03,34,4.44,4.81,0.12,0.364,9.26,0.30,0.27,10.02,1.89
Sonny Gray,$10.9K,R,NYY,SP,@ TOR,7,7.50,10.00%,2.064,2000,0,8.5,-140,4.59,-0.24,3,0.307,,0.138,7.90,6,0.344,,0.194,8.36,38,3.65,4.65,0.20,0.332,8.21,0.45,0.18,20.64,1.89
Chris Smith,$6.0K,R,OAK,SP,BAL, , ,0.25%, ,300,-2,9.5,-102,4.69, ,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.45,1.74
Gerrit Cole,$12.0K,R,PIT,SP,@ DET, , , , ,2900,-2,9.5,-156,5.29,0.08,2,0.363,,0.191,9.59,7,0.303,,0.122,7.14,44,3.71,4.52,0.16,0.316,7.68,0.39,0.22,17.74,1.48
Dietrich Enns,$NaN,L,MIN,SP,@ MIL, , ,0.25%, , , ,9.5,139,4.28,0.24,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.57,0
