Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Rick Porcello,$7.7K,R,BOS,SP,@ TOR, , , , ,-800,5,8.5,-114,4.34,0.04,3,0.341,,0.223,8.81,6,0.339,,0.184,8.18,38,0.00,0.00,0.00,0.340,8.39,0.00,0.00,18.66,2.42
Francisco Liriano,$6.3K,L,BOS,SP,@ TOR, , , , ,-300,2,7.5,170,3.16,-0.1,5,0.283,,0.143,9.11,4,0.373,,0.194,8.11,35,0.00,0.00,0.00,0.323,8.67,0.00,0.00,15.02,2.38
Chris Archer,$10.0K,R,TBR,SP,DET, , , , ,2000,-5,7.5,-180,4.34,0.1,3,0.341,,0.176,12.08,6,0.292,,0.155,11.24,38,0.00,0.00,0.00,0.308,11.52,0.00,0.00,22.74,2.27
Dallas Keuchel,$9.4K,L,HOU,SP,LAA, , , , ,1200,-1,8.5,-169,4.84,-0.04,0,0.221,,0.093,10.68,9,0.303,,0.133,7.77,31,0.00,0.00,0.00,0.303,7.77,0.00,0.00,21.06,2.24
Tyler Anderson,$6.2K,L,COL,SP,@ LAD, , , , ,-400,5,6.5,220,2.45,0.28,3,0.347,,0.264,9.44,6,0.380,,0.240,9.34,22,0.00,0.00,0.00,0.369,9.37,0.00,0.00,13.53,2.18
Masahiro Tanaka,$9.7K,R,NYY,SP,CHW, , , , ,500,2,8.0,-230,4.93,0.15,5,0.337,,0.228,10.72,4,0.341,,0.222,9.72,37,0.00,0.00,0.00,0.339,10.28,0.00,0.00,20.52,2.12
Kyle Hendricks,$9.7K,R,CHC,SP,MIL, , , , ,2100,-5,7.0,-199,4.15,4.15,5,0.334,,0.213,9.06,4,0.280,,0.121,7.29,30,0.00,0.00,0.00,0.310,8.27,0.00,0.00,19.75,2.04
Joseph Ross,$7.8K,R,WAS,SP,@ ATL, , , , ,-500,3,8.0,-110,4.05,0.1,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.84,2.03
Edinson Volquez,$6.1K,R,MIA,SP,@ SEA, , , , ,-1000,11,8.0,132,3.66,0.28,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.23,2
Zack Greinke,$11.3K,R,ARI,SP,@ SDP, , , , ,2300,-1,7.0,-129,3.7,-0.25,4,0.289,,0.138,10.38,5,0.296,,0.184,9.83,37,0.00,0.00,0.00,0.293,10.07,0.00,0.00,22.04,1.95
Jhoulys Chacin,$6.3K,R,ARI,SP,@ SDP, , , , ,800,-4,7.0,185,2.85,2.85,2,0.337,,0.175,6.56,7,0.290,,0.118,8.88,36,0.00,0.00,0.00,0.300,8.36,0.00,0.00,12.01,1.91
Dylan Covey,$4.8K,R,CHW,SP,@ NYY, , , , ,-700,6,8.0,212,3.07,-0.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.87,1.85
Jordan Zimmermann,$6.9K,R,DET,SP,@ TBR, , , , ,300,-3,7.5,170,3.16,-0.1,5,0.371,,0.202,7.31,4,0.376,,0.207,5.83,31,0.00,0.00,0.00,0.373,6.65,0.00,0.00,12.73,1.84
Martin Perez,$6.6K,L,TEX,SP,@ OAK, , , , ,1100,-7,8.5,104,4.16,-0.01,2,0.306,,0.093,8.84,7,0.389,,0.181,5.15,36,0.00,0.00,0.00,0.371,5.97,0.00,0.00,11.11,1.68
Ubaldo Jimenez,$6.2K,R,BAL,SP,@ CIN, , , , ,-500,8,9.0,101,4.57,-0.24,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.22,1.65
Tommy Milone,$5.4K,L,MIL,SP,@ CHC, , , , ,-100,4,7.5,-128,3.95,0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.92,1.65
J.C. Ramirez,$6.4K,R,LAA,SP,@ HOU, , , , ,900,-6,8.5,159,3.66,0.04,4,0.370,,0.259,8.05,5,0.294,,0.090,6.54,30,0.00,0.00,0.00,0.328,7.21,0.00,0.00,8.45,1.32
Gerrit Cole,$11.9K,R,PIT,SP,@ STL, , , , ,1300, ,8.5,-169,4.84,-0.04,1,0.358,,0.233,10.73,8,0.301,,0.152,9.00,36,0.00,0.00,0.00,0.307,9.19,0.00,0.00,13.92,1.17
