Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Charlie Morton,$6.9K,R,HOU,SP,MIN, , , , ,-800,3, , , , ,0,0.282,,0.130,13.50,0,0.363,,0.184,8.76,15,3.38,4.56,0.18,0.000,0.00,0.44,0.23,16.13,2.34
Gio Gonzalez,$9.4K,L,WAS,SP,@ CIN, , , , ,400,-1, , , , ,0,0.261,,0.072,7.95,0,0.324,,0.163,10.27,50,3.69,4.62,0.17,0.000,0.00,0.37,0.25,21.86,2.33
Michael Pineda,$8.1K,R,NYY,SP,@ BOS, , , , ,100,-2, , , , ,0,0.339,,0.212,11.11,0,0.338,,0.200,9.77,51,3.11,4.93,0.24,0.000,0.00,0.39,0.27,18.29,2.26
Jon Gray,$7.9K,R,COL,SP,@ NYM, , , , ,1300,-17, , , , ,0,0.310,,0.158,9.94,0,0.314,,0.130,10.45,34,3.37,4.26,0.18,0.000,0.00,0.38,0.21,17.31,2.19
Clayton Richard,$6.7K,L,SDP,SP,SFG, , , , ,-400,-5, , , , ,0,0.292,,0.029,8.39,0,0.394,,0.179,5.56,44,4.08,5.08,0.18,0.000,0.00,0.48,0.17,14.59,2.18
Martin Perez,$5.2K,L,TEX,SP,@ KCR, , , , ,-1400,0, , , , ,0,0.280,,0.100,8.61,0,0.355,,0.145,4.81,49,4.80,5.15,0.13,0.000,0.00,0.37,0.22,11.26,2.17
Mike Montgomery,$7.8K,L,CHC,SP,@ BAL, , , , ,500,-10, , , , ,0,0.258,,0.083,8.01,0,0.332,,0.125,9.33,78,3.67,4.37,0.14,0.000,0.00,0.46,0.16,16.66,2.14
Sonny Gray,$8.3K,R,OAK,SP,CLE, , , , ,-300,0, , , , ,0,0.318,,0.148,7.42,0,0.352,,0.206,8.23,34,3.70,4.92,0.22,0.000,0.00,0.46,0.18,17.6,2.12
Jacob deGrom,$11.8K,R,NYM,SP,COL, , , , ,900,1, , , , ,0,0.306,,0.127,9.72,0,0.312,,0.163,10.70,40,3.19,4.31,0.20,0.000,0.00,0.39,0.23,24.8,2.1
R.A. Dickey,$6.6K,R,ATL,SP,ARI, , , , ,-800,3, , , , ,0,0.354,,0.210,5.73,0,0.348,,0.194,7.16,48,4.51,5.76,0.20,0.000,0.00,0.39,0.25,13.47,2.04
Dan Straily,$7.1K,R,MIA,SP,LAD, , , , ,-1300,6, , , , ,0,0.276,,0.141,7.53,0,0.328,,0.218,8.18,52,4.14,5.27,0.16,0.000,0.00,0.29,0.33,14.41,2.03
Carlos Carrasco,$12.1K,R,CLE,SP,@ OAK, , , , ,2600,-1, , , , ,0,0.371,,0.266,10.27,0,0.288,,0.147,10.23,42,3.10,4.27,0.18,0.000,0.00,0.37,0.28,24.11,1.99
Zach Davies,$7.8K,R,MIL,SP,PHI, , , , ,600,-12, , , , ,0,0.365,,0.204,6.68,0,0.321,,0.151,7.47,46,3.92,5.01,0.19,0.000,0.00,0.40,0.22,15.46,1.98
Aaron Sanchez,$7.2K,R,TOR,SP,@ DET, , , , ,-800,4, , , , ,0,0.287,,0.130,8.78,0,0.289,,0.121,6.81,38,3.86,4.62,0.15,0.000,0.00,0.46,0.23,14.16,1.97
Nicholas Pivetta,$8.4K,R,PHI,SP,@ MIL, , , , ,1100,-16, , , , ,0,0.316,,0.076,10.98,0,0.426,,0.359,10.17,11,4.06,6.01,0.22,0.000,0.00,0.30,0.34,16.26,1.94
James Paxton,$9.9K,L,SEA,SP,@ CHW, , , , ,700,0, , , , ,0,0.275,,0.081,6.97,0,0.316,,0.144,10.17,34,3.34,3.48,0.10,0.000,0.00,0.33,0.24,18.74,1.89
Kevin Gausman,$6.9K,R,BAL,SP,CHC, , , , ,-600,1, , , , ,0,0.325,,0.148,8.27,0,0.369,,0.179,9.11,49,3.80,5.03,0.20,0.000,0.00,0.35,0.24,12.78,1.85
James Shields,$6.1K,R,CHW,SP,SEA, , , , ,-700,-2, , , , ,0,0.418,,0.265,7.07,0,0.382,,0.260,7.94,39,4.82,7.06,0.21,0.000,0.00,0.33,0.34,10.03,1.64
