Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Aaron Sanchez,$7.6K,R,TOR,SP,@ BAL, , ,2.00%,9.190,-600,4,9.0,108,4.36,0.26,2,0.288,,0.133,8.78,7,0.271,,0.104,6.96,36,3.76,4.41,0.14,0.275,7.36,0.47,0.23,18.38,2.42
Michael Wacha,$7.8K,R,STL,SP,SFG,8,9.00,5.00%,3.704,-600,5,8.5,-140,4.59,0.5,5,0.327,,0.157,6.87,4,0.351,,0.174,8.52,33,3.86,4.52,0.14,0.338,7.60,0.39,0.24,18.52,2.37
Trevor Bauer,$7.5K,R,CLE,SP,@ HOU, , ,5.00%,3.520,-300,2,8.0,126,3.71,-0.45,4,0.331,,0.174,9.45,5,0.331,,0.150,8.14,45,3.82,4.85,0.18,0.331,8.72,0.40,0.23,17.6,2.35
Chris Tillman,$8.3K,R,BAL,SP,TOR, , ,3.00%,6.417,100,0,9.0,-118,4.64,0.24,4,0.335,,0.162,9.32,5,0.324,,0.176,6.75,33,4.34,5.05,0.14,0.329,7.89,0.35,0.28,19.25,2.32
Nate Karns,$8.0K,R,KCR,SP,@ MIN,6,6.33,25.00%,0.733,-200,2,8.0,102,3.93,0.09,6,0.300,,0.153,12.43,3,0.361,,0.207,9.43,30,3.66,4.86,0.18,0.320,11.43,0.35,0.28,18.32,2.29
Jeremy Hellickson,$7.1K,R,PHI,SP,@ PIT, , ,2.50%,6.512,0,-5,9.0,118,4.26,0.06,2,0.305,,0.161,6.09,7,0.311,,0.204,7.63,40,3.99,5.02,0.18,0.310,7.29,0.37,0.25,16.28,2.29
Tyler Anderson,$6.9K,L,COL,SP,@ CIN, , ,2.50%,6.292,-500,0,9.0,-102,4.44, ,1,0.302,,0.133,8.35,8,0.356,,0.206,8.77,27,3.56,4.77,0.20,0.350,8.72,0.41,0.24,15.73,2.28
Charlie Morton,$8.7K,R,HOU,SP,CLE,4,6.00,7.50%,2.599,400,-2,8.0,-136,4.29,-0.55,7,0.262,,0.082,14.38,2,0.363,,0.172,9.00,12,3.20,3.95,0.14,0.284,13.18,0.42,0.22,19.49,2.24
Jacob deGrom,$11.1K,R,NYM,SP,LAA,1,4.33,22.50%,1.093,700,0,7.5,-156,4.17,0.04,3,0.290,,0.097,10.36,6,0.332,,0.171,10.74,31,3.21,4.12,0.17,0.318,10.61,0.38,0.24,24.59,2.22
Chris Sale,$13.0K,L,BOS,SP,@ OAK,1,4.33,32.50%,0.883,1000,0,7.0,-190,4.11,-0.29,0,0.267,,0.165,11.11,9,0.272,,0.138,10.29,40,2.83,3.78,0.14,0.272,10.29,0.33,0.29,28.69,2.21
Jered Weaver,$5.2K,R,SDP,SP,ARI, , ,0.25%, ,-300,-5,8.5,136,3.85,-0.12,3,0.382,,0.234,5.48,6,0.382,,0.258,5.62,39,5.09,6.80,0.21,0.382,5.57,0.27,0.33,11.25,2.16
Lisalverto Bonilla,$5.1K,R,CIN,SP,COL, , ,1.00%,10.980,-2600,12,9.0,-108,4.56, ,5,0.373,,0.318,4.76,4,0.271,,0.200,10.29,2,4.15,6.56,0.25,0.328,7.22,0.42,0.33,10.98,2.15
Matt Moore,$8.2K,L,SFG,SP,@ STL, , ,2.50%,7.032,500,-3,8.5,130,3.91,0.5,2,0.332,,0.166,8.73,7,0.311,,0.156,8.38,42,4.08,4.96,0.15,0.316,8.46,0.31,0.31,17.58,2.14
Jose Quintana,$9.7K,L,CHW,SP,@ SEA,10,10.83,5.00%,4.112,1000,-3,7.5,115,3.57,-0.38,3,0.286,,0.124,7.93,6,0.317,,0.175,8.86,40,3.79,4.39,0.14,0.307,8.55,0.34,0.28,20.56,2.12
Nick Martinez,$4.8K,R,TEX,SP,@ DET, , ,1.00%,9.830,-1700,1,9.0,142,4.03,-0.16,3,0.379,,0.193,3.73,6,0.350,,0.177,4.58,16,5.38,6.82,0.20,0.360,4.30,0.36,0.27,9.83,2.05
R.A. Dickey,$5.9K,R,ATL,SP,WAS, , ,0.50%, ,-900,-1,9.5,156,4.12,0.27,4,0.366,,0.219,5.40,5,0.351,,0.213,7.00,38,4.57,6.01,0.21,0.358,6.29,0.40,0.26,11.43,1.94
Kendall Graveman,$6.2K,R,OAK,SP,BOS, , ,0.50%, ,-900,0,7.0,178,2.89,-0.21,4,0.333,,0.146,6.58,5,0.315,,0.141,5.33,39,4.22,5.08,0.16,0.323,5.89,0.44,0.22,11.98,1.93
Taijuan Walker,$8.4K,R,ARI,SP,@ SDP,5,6.17,12.50%,1.286,800,-7,8.5,-146,4.65,0.12,4,0.305,,0.224,9.53,5,0.341,,0.181,7.84,32,3.79,5.31,0.20,0.325,8.59,0.34,0.28,16.07,1.91
Ricky Nolasco,$7.4K,R,LAA,SP,@ NYM, , ,1.00%,14.060,-100,-1,7.5,146,3.33,-0.04,6,0.301,,0.160,5.62,3,0.345,,0.210,8.54,40,3.96,5.17,0.16,0.316,6.59,0.36,0.31,14.06,1.9
Paolo Espino,$4.2K,R,MIL,SP,@ CHC, , , , ,-1300,1,8.0,145,3.56,3.56,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.48,1.78
