Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Ian Kennedy,$8.1K,R,KCR,SP,CHW, , ,3.00%,6.130,300,-4,10.5,-171,5.99,0.25,4,0.319,,0.192,9.17,5,0.309,,0.181,9.11,50,4.13,5.59,0.18,0.313,9.14,0.28,0.35,18.39,2.27
Alex Wood,$11.8K,L,LAD,SP,ATL,2,3.00,17.50%,1.513,1600,0,8.0,-265,5.11,0.25,4,0.267,,0.072,8.93,5,0.270,,0.086,10.66,30,2.80,3.19,0.11,0.269,9.89,0.46,0.16,26.47,2.24
Chris Sale,$13.4K,L,BOS,SP,@ LAA,1,2.29,17.50%,1.715,1600,0,7.5,-200,4.45,0.95,1,0.265,,0.145,10.90,8,0.270,,0.147,10.94,51,2.66,3.55,0.14,0.269,10.94,0.33,0.29,30.01,2.24
Alex Cobb,$7.9K,R,TBR,SP,TEX, , ,4.00%,4.388,-200,-2,8.5,117,4.03,0.34,4,0.318,,0.127,6.21,5,0.320,,0.151,6.06,25,4.34,5.16,0.17,0.319,6.13,0.37,0.23,17.55,2.22
Andrew Moore,$5.3K,R,SEA,SP,NYY, , ,1.00%,11.720,-1400,3,9.0,107,4.37,-0.13,3,0.435,,0.462,2.84,6,0.370,,0.296,4.72,4,5.01,7.65,0.27,0.392,4.09,0.28,0.36,11.72,2.21
Michael Fiers,$7.5K,R,HOU,SP,@ BAL,10,11.43,5.00%,3.306,-900,2,11.0,-133,5.86,-0.02,1,0.322,,0.153,7.16,8,0.368,,0.238,8.58,50,3.84,5.47,0.21,0.363,8.42,0.38,0.28,16.53,2.2
Carlos Martinez,$9.6K,R,STL,SP,@ CHC, , , , ,700,-2,8.0,124,3.73,3.73,5,0.345,,0.168,8.29,4,0.236,,0.076,9.70,48,3.47,4.26,0.16,0.297,8.92,0.45,0.21,20.1,2.09
Jeff Hoffman,$6.3K,R,COL,SP,PIT, , ,0.25%, ,300,-10,11.5,-128,6.06,-0.18,2,0.305,,0.185,6.44,7,0.367,,0.201,9.00,19,4.30,5.33,0.15,0.353,8.43,0.34,0.32,13.12,2.08
Ervin Santana,$8.6K,R,MIN,SP,DET, , ,3.00%,5.950,0,-2,9.5,-128,5.01,-0.02,3,0.280,,0.121,5.98,6,0.313,,0.166,8.56,49,4.14,4.91,0.15,0.302,7.70,0.36,0.27,17.85,2.08
Matt Garza,$6.7K,R,MIL,SP,@ PHI, , ,3.00%,4.573,-100,-5,9.0,130,4.14,0.23,6,0.347,,0.154,5.92,3,0.313,,0.148,7.92,33,4.36,4.93,0.15,0.336,6.59,0.37,0.22,13.72,2.05
Ricky Nolasco,$6.8K,R,LAA,SP,BOS, , ,0.50%, ,-400,-2,7.5,185,3.05,-0.45,5,0.311,,0.186,6.33,4,0.351,,0.215,8.41,51,4.00,5.35,0.17,0.329,7.25,0.36,0.31,13.86,2.04
Marco Estrada,$5.7K,R,TOR,SP,@ CLE, , ,2.00%,5.760,-1600,5,9.5,129,4.38,-0.04,6,0.279,,0.164,9.13,3,0.325,,0.188,9.23,51,3.95,4.83,0.16,0.294,9.16,0.29,0.32,11.52,2.02
CC Sabathia,$7.3K,L,NYY,SP,@ SEA, , ,2.00%,7.330,-400,-1,9.0,-117,4.63,0.13,3,0.294,,0.112,9.57,6,0.313,,0.132,7.39,44,4.06,4.91,0.17,0.307,8.12,0.41,0.22,14.66,2.01
Max Scherzer,$12.7K,R,WAS,SP,@ ARI,3,3.43,32.50%,0.784,1100,0,8.5,-147,4.65,0.06,4,0.324,,0.199,10.00,5,0.198,,0.120,13.48,55,2.55,3.72,0.18,0.254,11.93,0.30,0.30,25.49,2.01
Homer Bailey,$5.6K,R,CIN,SP,MIA, , ,0.50%, ,-600,-4,10.5,-130,5.56,0.44,4,0.449,,0.160,8.04,5,0.404,,0.162,9.82,11,3.96,5.61,0.26,0.424,9.03,0.30,0.20,11.19,2
Trevor Cahill,$8.3K,R,SDP,SP,@ SFG,5,5.29,10.00%,1.606,-300,0,7.0,155,3.04,-0.3,4,0.281,,0.106,9.08,5,0.294,,0.120,11.23,57,3.29,4.49,0.21,0.288,10.27,0.49,0.20,16.06,1.93
Anibal Sanchez,$6.1K,R,DET,SP,@ MIN, , ,2.00%,5.875,-1000,0,9.5,118,4.49,0.02,7,0.328,,0.160,8.82,2,0.386,,0.240,8.55,50,4.05,5.97,0.22,0.341,8.76,0.32,0.31,11.75,1.93
Ubaldo Jimenez,$4.8K,R,BAL,SP,HOU, , ,0.25%, ,-1600,3,11.0,123,5.14,0.02,5,0.444,,0.350,10.69,4,0.324,,0.131,7.14,49,4.43,5.81,0.21,0.391,9.11,0.41,0.25,8.95,1.86
James Shields,$5.8K,R,CHW,SP,@ KCR, , ,0.50%, ,-900,-2,10.5,161,4.51,0.25,4,0.418,,0.268,6.79,5,0.382,,0.257,7.80,40,4.87,7.06,0.21,0.398,7.35,0.33,0.34,10.27,1.77
Trevor Williams,$5.5K,R,PIT,SP,@ COL, , ,0.25%, ,-200,-5,11.5,118,5.44,0.18,4,0.354,,0.161,6.27,5,0.324,,0.172,8.12,26,4.12,4.99,0.19,0.337,7.30,0.35,0.20,8.62,1.57
