Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
J.C. Ramirez,$7.5K,R,LAA,SP,@ DET, , , , ,-300,0,8.5,164,3.62,-0.29,3,0.299,,0.180,7.69,6,0.308,,0.123,7.66,83,3.78,5.28,0.24,0.305,7.67,0.43,0.21,17.39,2.32
Jason Hammel,$5.9K,R,KCR,SP,HOU, , ,2.00%,6.810,-700,-2,9.0,171,3.78,0.01,3,0.357,,0.208,8.46,6,0.319,,0.165,7.77,40,4.13,5.35,0.17,0.332,8.00,0.32,0.29,13.62,2.31
Jake Odorizzi,$7.9K,R,TBR,SP,CHW,2,2.50,27.50%,0.653,0,1,8.0,-170,4.56,-0.12,2,0.265,,0.154,9.51,7,0.344,,0.222,7.34,43,4.00,5.24,0.17,0.326,7.82,0.29,0.33,17.95,2.27
Lance McCullers,$11.2K,R,HOU,SP,@ KCR,1,1.33,40.00%,0.625,1500,-1,9.0,-181,5.22,-0.01,4,0.346,,0.119,12.58,5,0.307,,0.139,10.73,27,3.03,3.70,0.15,0.324,11.55,0.44,0.20,24.99,2.23
Michael Pineda,$8.9K,R,NYY,SP,BOS,4,5.50,15.00%,1.318,700,-1,8.0,-120,4.14,-0.22,4,0.344,,0.213,11.27,5,0.334,,0.211,10.24,45,3.04,4.83,0.23,0.338,10.70,0.39,0.27,19.77,2.22
Patrick Corbin,$7.0K,L,ARI,SP,SDP, , , , ,-700,1,9.5,-133,5.06,0.02,2,0.319,,0.191,10.84,7,0.381,,0.206,6.74,46,4.14,5.73,0.23,0.367,7.65,0.39,0.23,15.42,2.2
R.A. Dickey,$5.5K,R,ATL,SP,PHI, , ,1.00%,11.910,-1100,2,9.5,-118,4.9,0.21,4,0.370,,0.225,5.37,5,0.360,,0.207,6.68,42,4.74,6.12,0.21,0.364,6.10,0.39,0.25,11.91,2.17
Johnny Cueto,$10.8K,R,SFG,SP,@ MIL,6,6.33, , ,1000,1,8.5,-117,4.37,-0.2,4,0.300,,0.143,8.77,5,0.284,,0.125,8.44,45,3.20,3.84,0.14,0.291,8.59,0.42,0.23,23.15,2.14
Alec Asher,$4.7K,R,BAL,SP,@ WAS, , ,1.00%,9.970,-900,1,9.0,144,4.01,-0.29,6,0.298,,0.163,6.64,3,0.283,,0.125,5.75,19,4.16,4.82,0.14,0.293,6.34,0.34,0.24,9.97,2.12
Joseph Ross,$6.9K,R,WAS,SP,BAL,9,10.83,15.00%,0.957,-200,-4,9.0,-154,4.99,0.79,2,0.395,,0.183,8.87,7,0.303,,0.145,8.55,26,3.69,4.80,0.19,0.323,8.62,0.35,0.23,14.35,2.08
David Price,$9.4K,L,BOS,SP,@ NYY,8,9.50,15.00%,1.303,-100,1,8.0,110,3.86,-0.28,2,0.326,,0.176,7.74,7,0.316,,0.170,10.04,38,3.35,4.39,0.16,0.318,9.53,0.35,0.29,19.54,2.08
Tyler Chatwood,$7.2K,R,COL,SP,@ CHC,12,11.83,7.50%,1.971,-700,3,9.0,172,3.77,3.77,6,0.329,,0.143,8.06,3,0.318,,0.156,6.86,38,4.18,5.23,0.20,0.325,7.66,0.45,0.19,14.78,2.05
Kyle Gibson,$5.7K,R,MIN,SP,@ SEA, , ,1.00%,10.890,-100,-3,9.0,100,4.44,0.16,5,0.383,,0.173,6.43,4,0.349,,0.168,7.26,34,4.58,5.70,0.18,0.368,6.80,0.38,0.23,10.89,1.91
Edinson Volquez,$8.2K,R,MIA,SP,@ PIT, , ,7.50%,1.704,600,-5,8.5,134,3.87,-0.1,3,0.382,,0.169,7.53,6,0.326,,0.141,7.36,45,4.33,5.20,0.16,0.345,7.42,0.42,0.22,12.78,1.56
