Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Michael Fiers,$7.6K,R,HOU,SP,NYY, , ,4.00%,4.438,-600,-1,8.5,-101,4.3,-0.07,5,0.332,,0.158,6.91,4,0.369,,0.243,8.14,47,3.90,5.51,0.20,0.348,7.46,0.38,0.28,17.75,2.34
Carlos Martinez,$10.9K,R,STL,SP,WAS,3,6.60, , ,1100,0,7.0,142,3.13,-0.45,6,0.331,,0.146,8.29,3,0.237,,0.078,9.88,45,3.40,4.06,0.14,0.300,8.82,0.45,0.21,25.51,2.34
Tim Adleman,$5.9K,R,CIN,SP,CHC, , ,1.00%,13.630,-1600,6,9.5,134,4.33,-0.13,4,0.374,,0.267,6.75,5,0.342,,0.214,8.30,27,4.36,6.21,0.20,0.356,7.61,0.31,0.34,13.63,2.31
German Marquez,$6.0K,R,COL,SP,@ ARI, , , , ,-800,-1,9.5,108,4.6,0.13,4,0.373,,0.180,8.80,5,0.337,,0.200,7.23,18,4.06,4.61,0.11,0.353,7.93,0.35,0.27,13.86,2.31
Junior Guerra,$6.5K,R,MIL,SP,MIA,15,14.40,2.00%,7.505,-700,-1,10.0,120,4.71,-0.23,4,0.272,,0.132,7.94,5,0.314,,0.166,7.55,28,4.45,5.35,0.16,0.295,7.72,0.36,0.27,15.01,2.31
Kevin Gausman,$6.8K,R,BAL,SP,TBR,14,14.20,4.00%,3.873,-300,-4,10.5,-129,5.55,0.61,3,0.321,,0.155,8.17,6,0.378,,0.182,8.78,47,3.88,5.18,0.21,0.359,8.58,0.35,0.24,15.49,2.28
Jhoulys Chacin,$6.4K,R,SDP,SP,LAD, , , , ,-1400,5,8.0,201,3.14,-0.23,5,0.342,,0.170,5.30,4,0.301,,0.108,9.73,50,3.94,4.81,0.18,0.324,7.27,0.41,0.20,14.54,2.27
Rafael Montero,$6.9K,R,NYM,SP,PHI,8,11.20,10.00%,1.569,300,-9,9.5,-139,5.12,0.15,5,0.398,,0.114,8.80,4,0.361,,0.165,10.62,24,4.58,5.36,0.17,0.382,9.61,0.33,0.23,15.69,2.27
Drew Pomeranz,$9.0K,L,BOS,SP,@ TOR, , ,22.50%,0.894,600,-5,9.0,108,4.36,-0.08,0,0.320,,0.126,10.59,9,0.316,,0.179,10.94,48,3.36,4.45,0.19,0.316,10.94,0.36,0.27,20.11,2.23
Dan Straily,$7.9K,R,MIA,SP,@ MIL,10,11.60,10.00%,1.713,-600,1,10.0,-130,5.29,0.23,2,0.273,,0.130,7.75,7,0.334,,0.221,8.39,50,4.12,5.24,0.16,0.320,8.25,0.29,0.33,17.13,2.17
Max Scherzer,$13.5K,R,WAS,SP,@ STL,1,1.20, , ,1300,0,7.0,-152,3.87,-0.05,2,0.326,,0.197,9.98,7,0.203,,0.128,13.27,52,2.58,3.80,0.18,0.230,12.54,0.30,0.30,28.95,2.14
Luis Severino,$9.9K,R,NYY,SP,@ HOU,11,12.20,27.50%,0.745,600,0,8.5,-109,4.2,0.07,5,0.302,,0.147,9.11,4,0.310,,0.154,10.64,37,3.28,4.37,0.20,0.306,9.79,0.38,0.23,20.5,2.07
Alex Cobb,$8.2K,R,TBR,SP,@ BAL, , ,5.00%,3.368,-200,-2,10.5,119,4.95,-0.11,1,0.324,,0.110,6.51,8,0.335,,0.159,6.64,22,4.30,5.09,0.16,0.334,6.63,0.37,0.24,16.84,2.05
Tyson Ross,$7.3K,R,TEX,SP,@ CHW,12,12.40,7.50%,1.928,300,-9,9.5,106,4.62,0.02,3,0.298,,0.103,7.45,6,0.343,,0.173,8.59,4,4.09,4.11,0.06,0.328,8.21,0.34,0.30,14.46,1.98
Michael Clevinger,$7.1K,R,CLE,SP,@ DET, , ,7.50%,1.867,-500,-2,9.5,-120,4.92,0.25,3,0.328,,0.197,10.99,6,0.345,,0.208,10.04,29,4.11,5.29,0.19,0.339,10.36,0.34,0.28,14,1.97
Nicholas Pivetta,$6.7K,R,PHI,SP,@ NYM, , ,4.00%,3.232,300,-8,9.5,129,4.38,0.35,5,0.374,,0.096,11.30,4,0.407,,0.305,10.57,9,4.09,5.73,0.22,0.389,10.98,0.33,0.29,12.93,1.93
Jose Quintana,$10.7K,L,CHW,SP,TEX,9,11.40,5.00%,3.568,1900,-6,9.5,-116,4.88,-0.02,1,0.282,,0.127,8.39,8,0.322,,0.179,9.02,48,3.68,4.38,0.14,0.318,8.95,0.35,0.27,17.84,1.67
