Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Sean Newcomb,$7.2K,L,ATL,SP,PHI,16,15.33,3.00%,5.300,300,-2,9.0,-155,5,-0.1,2,0.333,,0.098,10.20,7,0.340,,0.190,9.69,10,4.21,5.05,0.15,0.338,9.80,0.35,0.26,15.9,2.21
Justin Verlander,$10.5K,R,DET,SP,PIT,6,11.00,20.00%,1.147,1000,1,9.0,-116,4.62,-0.14,4,0.263,,0.149,10.80,5,0.300,,0.149,8.95,58,3.49,4.40,0.15,0.284,9.77,0.28,0.31,22.94,2.18
Rick Porcello,$8.2K,R,BOS,SP,@ TBR,11,13.33,4.00%,4.340,100,1,8.5,-110,4.3,-0.35,4,0.312,,0.169,8.52,5,0.323,,0.180,8.12,57,3.51,4.51,0.15,0.318,8.30,0.33,0.31,17.36,2.12
Asher Wojciechowski,$6.7K,R,CIN,SP,SDP,6,11.00,15.00%,0.943,600,-7,9.0,-124,4.7,-0.73,3,0.331,,0.333,10.69,6,0.355,,0.222,10.39,13,3.77,5.07,0.19,0.347,10.49,0.21,0.34,14.15,2.11
Gio Gonzalez,$11.5K,L,WAS,SP,MIA,8,11.50,10.00%,2.380,2600,-5,9.5,-162,5.34,-0.04,4,0.259,,0.072,7.64,5,0.313,,0.158,10.00,54,3.73,4.59,0.16,0.289,8.95,0.37,0.25,23.8,2.07
Kevin Gausman,$9.9K,R,BAL,SP,@ LAA,1,2.67, , ,800,-1,9.5,-131,5.04,-0.01,4,0.339,,0.169,8.70,5,0.355,,0.171,9.30,54,3.69,5.02,0.22,0.348,9.03,0.36,0.24,20.43,2.06
Ivan Nova,$7.3K,R,PIT,SP,@ DET, , ,4.00%,3.735,-500,1,9.0,106,4.38,0.14,3,0.370,,0.224,5.40,6,0.304,,0.163,7.86,53,3.68,4.91,0.19,0.326,7.04,0.43,0.23,14.94,2.05
Martin Perez,$5.5K,L,TEX,SP,@ NYM, , , , ,-100,-4,9.5,112,4.56,-0.06,2,0.284,,0.092,8.46,7,0.365,,0.161,4.62,54,4.82,5.36,0.14,0.347,5.47,0.38,0.23,11.29,2.05
Yovani Gallardo,$6.6K,R,SEA,SP,@ OAK, , , , ,900,-10,9.5,102,4.67,-0.02,5,0.349,,0.175,7.41,4,0.358,,0.187,6.07,44,4.86,5.72,0.17,0.353,6.81,0.35,0.26,13.51,2.05
Kyle Hendricks,$8.6K,R,CHC,SP,@ SFG,9,12.83, , ,600,-1,7.5,114,3.58,-0.35,7,0.284,,0.135,7.51,2,0.259,,0.113,7.92,47,3.47,4.16,0.15,0.278,7.60,0.43,0.21,17.51,2.04
Troy Scribner,$4.8K,R,LAA,SP,BAL, , , , ,-700,0,9.5,121,4.46,0.01,1,0.397,,0.333,13.50,8,0.396,,0.307,0.00,2,7.08,7.68,0.17,0.396,1.50,0.13,0.50,9.71,2.02
Jharel Cotton,$6.2K,R,OAK,SP,SEA, , , , ,-600,2,9.5,-112,4.83,0.02,6,0.332,,0.168,6.83,3,0.338,,0.209,8.14,21,4.32,5.52,0.21,0.334,7.27,0.29,0.27,12.47,2.01
Alex Wood,$9.7K,L,LAD,SP,@ ARI,13,13.67,10.00%,1.927,400,2,9.0,-105,4.56,0.16,2,0.295,,0.110,8.45,7,0.278,,0.089,10.42,33,2.99,3.45,0.12,0.282,9.98,0.44,0.18,19.27,1.99
Miguel Gonzalez,$4.5K,R,CHW,SP,HOU, , ,0.50%, ,-500,-1,10.0,194,3.98,-0.04,5,0.366,,0.207,6.66,4,0.329,,0.144,5.99,41,4.58,5.01,0.11,0.350,6.36,0.35,0.29,8.92,1.98
Antonio Senzatela,$5.8K,R,COL,SP,@ CLE, , , , ,-200,-2,9.0,174,3.76,-0.37,6,0.328,,0.225,7.34,3,0.334,,0.192,8.04,21,4.09,5.66,0.22,0.330,7.57,0.42,0.24,11.27,1.94
Madison Bumgarner,$12.6K,L,SFG,SP,CHC,5,8.67, , ,2400,0,7.5,-124,3.92,-0.15,2,0.233,,0.107,10.22,7,0.286,,0.160,10.13,45,3.09,3.89,0.14,0.274,10.15,0.35,0.28,23.67,1.88
Zack Greinke,$11.0K,R,ARI,SP,LAD,10,13.00,12.50%,1.583,1200,1,9.0,-105,4.44,0.34,6,0.297,,0.174,9.37,3,0.313,,0.175,8.96,48,3.26,4.38,0.19,0.302,9.23,0.40,0.26,19.79,1.8
Jerad Eickhoff,$7.5K,R,PHI,SP,@ ATL, , ,5.00%,2.616,800,-6,9.0,145,4,-0.4,6,0.369,,0.227,7.57,3,0.287,,0.156,8.89,51,3.90,4.96,0.17,0.342,8.01,0.32,0.28,13.08,1.74
Bartolo Colon,$5.5K,R,MIN,SP,@ MIL, , ,1.00%,9.210,-400,-1,9.5,139,4.28,-0.21,2,0.379,,0.242,5.87,7,0.337,,0.144,6.25,51,4.31,5.06,0.15,0.346,6.17,0.34,0.27,9.21,1.67
Nick Tepesch,$4.5K,R,TOR,SP,NYY, , ,1.00%,7.390,-1000,1,9.0,177,3.73,-0.36,4,0.429,,0.250,0.00,5,0.508,,0.381,10.39,2,0.00,0.00,0.00,0.473,5.77,0.00,0.00,7.39,1.64
