Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Rafael Montero,$4.8K,R,NYM,SP,@ SFG, , , , ,-700,-1,9.0,142,4.03,-0.15,6,0.418,,0.140,6.57,3,0.371,,0.174,11.06,23,4.78,5.72,0.17,0.402,8.07,0.33,0.25,11.72,2.44
Nick Martinez,$4.7K,R,TEX,SP,@ NYY, , ,0.50%, ,-1500,2,10.5,209,4.05,-0.09,5,0.391,,0.211,3.91,4,0.332,,0.193,4.47,22,5.23,6.67,0.21,0.365,4.16,0.35,0.26,11.19,2.38
Clayton Richard,$6.9K,L,SDP,SP,DET,14,14.40, , ,-600,-3,9.0,110,4.34,-0.22,0,0.301,,0.030,8.21,9,0.375,,0.155,5.69,41,3.94,4.80,0.16,0.375,5.69,0.49,0.16,15.29,2.22
Derek Holland,$6.4K,L,CHW,SP,OAK, , ,1.00%,13.980,-400,-5,10.0,112,4.8,0.04,3,0.274,,0.039,8.42,6,0.384,,0.234,6.89,36,4.60,5.89,0.19,0.347,7.40,0.32,0.27,13.98,2.18
Jeremy Hellickson,$5.2K,R,PHI,SP,@ ARI, , , , ,-1500,3,10.0,160,4.3,0.07,3,0.315,,0.168,5.88,6,0.318,,0.205,7.20,47,4.20,5.26,0.18,0.317,6.76,0.36,0.25,11.24,2.16
Ariel Miranda,$5.5K,L,SEA,SP,HOU, , , , ,-2900,21,10.0,-107,5.06,0.61,1,0.307,,0.127,7.62,8,0.300,,0.208,7.21,27,4.54,5.94,0.20,0.301,7.26,0.26,0.32,11.73,2.13
Julio Teheran,$7.7K,R,ATL,SP,MIL,10,12.40,12.50%,1.301,-700,4,9.5,-103,4.81,-0.18,3,0.375,,0.261,5.92,6,0.264,,0.120,9.21,45,3.94,4.97,0.15,0.301,8.11,0.34,0.31,16.26,2.11
Edinson Volquez,$6.7K,R,MIA,SP,CHC, , ,5.00%,2.826,-700,-3,9.0,124,4.2,-0.19,6,0.369,,0.159,7.36,3,0.326,,0.145,7.63,48,4.33,5.17,0.16,0.355,7.45,0.42,0.23,14.13,2.11
Zach Davies,$6.1K,R,MIL,SP,@ ATL, , ,2.00%,6.115,-1300,3,9.5,-107,4.69,0.18,4,0.372,,0.212,6.83,5,0.328,,0.153,7.84,43,3.90,5.05,0.20,0.348,7.39,0.39,0.22,12.23,2
Jake Odorizzi,$7.9K,R,TBR,SP,BAL,7,9.20,20.00%,0.787,200,-6,9.5,-155,5.28,-0.01,0,0.279,,0.169,9.27,9,0.341,,0.214,7.54,46,4.05,5.30,0.18,0.341,7.54,0.28,0.33,15.75,1.99
Sonny Gray,$8.6K,R,OAK,SP,@ CHW,5,7.00,20.00%,0.853,600,-3,10.0,-122,5.2,-0.04,3,0.329,,0.154,7.38,6,0.368,,0.209,8.37,31,3.79,5.03,0.22,0.355,8.04,0.45,0.18,17.06,1.98
German Marquez,$6.5K,R,COL,SP,@ LAD, , , , ,100,-10,8.5,151,3.73,0.06,3,0.353,,0.158,9.32,6,0.335,,0.203,7.14,17,3.98,4.59,0.12,0.341,7.87,0.35,0.27,12.06,1.86
Jason Hammel,$8.0K,R,KCR,SP,TOR, , ,7.50%,1.941,800,-14,9.0,119,4.25,-0.56,4,0.360,,0.202,8.24,5,0.305,,0.151,7.50,43,4.11,5.22,0.17,0.329,7.83,0.32,0.29,14.56,1.82
Tyler Anderson,$6.7K,L,COL,SP,@ LAD,12,13.80, , ,-1200,3,8.5,151,3.73,0.06,3,0.296,,0.145,9.00,6,0.366,,0.206,8.62,31,3.53,4.81,0.20,0.343,8.75,0.41,0.23,12.22,1.82
Ervin Santana,$9.2K,R,MIN,SP,@ CLE, , ,7.50%,2.191,400,0,9.5,144,4.23,-0.28,6,0.272,,0.104,6.03,3,0.307,,0.171,8.43,45,4.12,4.86,0.15,0.284,6.83,0.36,0.27,16.43,1.79
Jordan Zimmermann,$8.4K,R,DET,SP,@ SDP,14,14.40, , ,500,-5,9.0,-120,4.66,0.22,4,0.345,,0.198,6.17,5,0.373,,0.213,6.24,33,4.58,5.73,0.17,0.361,6.21,0.33,0.29,14.79,1.76
Michael Pineda,$11.7K,R,NYY,SP,TEX,3,5.40,40.00%,0.453,2800,0,10.5,-227,6.45,0.09,3,0.340,,0.205,11.14,6,0.330,,0.198,10.10,48,3.05,4.73,0.23,0.333,10.45,0.40,0.27,18.13,1.55
