Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Andrew Cashner,$5.0K,R,BAL,SP,PHI, , ,1.00%,9.670,-1100,1,9.0,-107,4.42,-0.14,4,0.376,,0.321,3.00,5,0.144,,0.000,4.50,2,3.70,3.98,0.22,0.247,3.80,0.00,0.00,9.67,1.93,4,0.318,,0.269,3.50,5,0.231,,0.062,3.50,3,3.95,4.37,0.15,0.270,3.50,0.00,0.00,4,0.314,,0.250,2.90,5,0.231,,0.061,3.20,5,4.44,4.45,0.17,0.268,3.10,0.00,0.00,4,0.336,,0.228,4.20,5,0.393,,0.182,3.00,14,4.37,4.69,0.20,0.368,3.50,0.00,0.00,4,0.329,,0.175,3.20,5,0.322,,0.135,2.80,44,4.82,5.09,0.17,0.325,3.00,0.00,0.00
Kyle Gibson,$7.9K,R,MIN,SP,TBR, , ,5.00%,2.866,-700,6,8.0,118,3.76,-0.35,5,0.380,,0.428,2.60,4,0.250,,0.118,9.00,1,3.32,3.57,0.25,0.322,5.40,0.00,0.00,14.33,1.81,5,0.425,,0.176,3.00,4,0.300,,0.207,6.00,2,4.05,4.44,0.22,0.369,4.30,0.00,0.00,5,0.327,,0.054,5.00,4,0.322,,0.210,4.70,4,4.36,4.49,0.22,0.325,4.90,0.00,0.00,5,0.312,,0.109,4.50,4,0.291,,0.193,5.30,14,3.75,3.88,0.23,0.303,4.80,0.00,0.00,5,0.338,,0.139,3.70,4,0.329,,0.180,4.50,45,4.28,4.22,0.24,0.334,4.00,0.00,0.00
Charlie Morton,$12.2K,R,HOU,SP,OAK, , ,0.00%, ,1400,1,8.0,-205,4.75,-0.02,2,0.469,,0.200,6.90,7,0.068,,0.000,6.90,1,2.52,3.27,0.00,0.157,6.90,0.00,0.00,22,1.8,2,0.391,,0.100,7.90,7,0.163,,0.000,7.10,2,2.09,2.47,0.00,0.214,7.30,0.00,0.00,2,0.338,,0.095,8.50,7,0.172,,0.000,8.10,4,2.67,2.73,0.00,0.209,8.20,0.00,0.00,2,0.301,,0.161,8.10,7,0.262,,0.105,4.60,14,2.97,3.29,0.23,0.271,5.40,0.00,0.00,2,0.272,,0.126,7.00,7,0.315,,0.163,4.70,41,3.23,3.39,0.21,0.305,5.20,0.00,0.00
J.A. Happ,$9.4K,L,TOR,SP,@ BOS, , ,7.50%,2.177,1400,-2,9.0,148,3.94,-0.2,3,0.684,,1.000,4.10,6,0.520,,0.445,16.40,1,6.02,8.16,0.67,0.575,12.30,0.00,0.00,16.33,1.74,3,0.554,,0.500,1.20,6,0.478,,0.290,9.70,2,4.93,6.51,0.33,0.503,6.90,0.00,0.00,3,0.337,,0.177,1.70,6,0.391,,0.263,7.10,4,4.00,5.17,0.26,0.373,5.30,0.00,0.00,3,0.243,,0.119,2.00,6,0.297,,0.160,7.30,14,3.30,4.18,0.17,0.279,5.60,0.00,0.00,3,0.231,,0.115,1.80,6,0.317,,0.159,7.90,42,3.38,3.94,0.20,0.288,5.90,0.00,0.00
Tyler Skaggs,$10.4K,L,LAA,SP,SEA, , ,12.50%,1.351,600,1,7.5,-103,3.69,-0.12,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,16.89,1.62,3,0.000,,0.000,1.80,6,0.221,,0.000,9.00,1,3.45,2.51,0.00,0.147,6.60,0.00,0.00,3,0.000,,0.000,1.50,6,0.283,,0.082,9.00,2,2.83,2.29,0.00,0.189,6.50,0.00,0.00,3,0.161,,0.103,3.10,6,0.333,,0.161,7.90,10,3.01,3.48,0.20,0.276,6.30,0.00,0.00,3,0.257,,0.131,2.50,6,0.336,,0.160,7.40,28,3.41,4.02,0.20,0.310,5.80,0.00,0.00
Luis Severino,$13.0K,R,NYY,SP,@ CLE, , ,10.00%,2.079,1400, ,7.0,-124,3.63,-0.06,7,0.225,,0.000,5.40,2,0.532,,0.545,3.60,1,3.64,4.85,0.40,0.293,5.00,0.00,0.00,20.79,1.6,7,0.196,,0.000,4.80,2,0.328,,0.300,4.00,2,3.87,4.08,0.29,0.225,4.60,0.00,0.00,7,0.230,,0.051,4.90,2,0.286,,0.161,4.90,5,2.85,3.49,0.19,0.242,4.90,0.00,0.00,7,0.233,,0.064,4.90,2,0.260,,0.127,6.60,14,2.58,3.15,0.16,0.239,5.30,0.00,0.00,7,0.272,,0.139,5.30,2,0.254,,0.116,6.50,47,2.79,3.09,0.20,0.268,5.60,0.00,0.00
Trevor Cahill,$8.9K,R,OAK,SP,@ HOU, , ,0.00%, ,1500,-2,8.0,180,3.25,0.02,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,14.18,1.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,3,0.251,,0.059,3.10,6,0.290,,0.211,5.50,7,3.77,3.10,0.25,0.277,4.70,0.00,0.00,3,0.308,,0.135,4.20,6,0.356,,0.224,5.20,29,4.02,3.73,0.32,0.340,4.90,0.00,0.00
James Paxton,$12.5K,L,SEA,SP,@ LAA, , ,10.00%,1.977,3300,-3,7.5,-111,3.81,0.12,1,0.264,,0.000,5.10,8,0.283,,0.178,6.40,1,1.66,3.05,0.17,0.281,6.30,0.00,0.00,19.77,1.58,1,0.165,,0.001,4.20,8,0.216,,0.109,7.80,2,1.63,2.75,0.10,0.210,7.40,0.00,0.00,1,0.214,,0.000,4.60,8,0.328,,0.212,8.70,5,2.01,2.63,0.31,0.315,8.20,0.00,0.00,1,0.334,,0.152,2.70,8,0.246,,0.138,9.10,15,2.10,2.81,0.17,0.256,8.40,0.00,0.00,1,0.285,,0.096,2.20,8,0.263,,0.129,9.50,41,2.50,3.16,0.15,0.265,8.70,0.00,0.00
Robbie Ray,$9.2K,L,ARI,SP,@ COL, , ,0.00%, ,1700,-4,11.0,-106,5.41, ,3,0.000,,0.000,2.20,6,0.542,,0.643,13.20,1,3.44,4.75,0.60,0.361,9.50,0.00,0.00,14.11,1.53,3,0.179,,0.143,2.00,6,0.556,,0.542,11.90,2,2.53,4.05,0.50,0.430,8.60,0.00,0.00,3,0.125,,0.100,3.00,6,0.431,,0.360,8.90,3,2.68,4.01,0.36,0.329,7.00,0.00,0.00,3,0.194,,0.091,2.20,6,0.397,,0.299,12.30,5,2.16,3.47,0.33,0.329,9.00,0.00,0.00,3,0.266,,0.152,3.30,6,0.308,,0.179,10.30,35,2.54,3.53,0.26,0.294,8.00,0.00,0.00
Blake Snell,$12.7K,L,TBR,SP,@ MIN, , ,7.50%,2.304,2200,-2,8.0,-133,4.24,0.35,3,0.277,,0.166,2.50,6,0.291,,0.118,8.90,1,3.29,2.42,0.00,0.286,6.80,0.00,0.00,17.28,1.36,3,0.217,,0.083,3.20,6,0.246,,0.130,8.90,2,2.45,2.26,0.14,0.236,7.00,0.00,0.00,3,0.190,,0.053,2.20,6,0.271,,0.143,9.50,5,3.09,3.46,0.16,0.244,7.00,0.00,0.00,3,0.157,,0.056,2.40,6,0.284,,0.165,7.90,15,3.03,3.53,0.17,0.242,6.10,0.00,0.00,3,0.194,,0.061,2.10,6,0.307,,0.167,8.00,41,3.53,4.09,0.16,0.269,6.00,0.00,0.00
Kyle Freeland,$9.2K,L,COL,SP,ARI, , ,0.00%, ,1500,-3,11.0,-107,5.59, ,2,0.751,,0.000,0.00,7,0.303,,0.178,7.20,1,4.89,6.09,0.25,0.403,5.60,0.00,0.00,9.22,1,2,0.321,,0.000,0.80,7,0.271,,0.211,4.50,2,4.79,5.57,0.29,0.282,3.70,0.00,0.00,2,0.307,,0.055,1.40,7,0.263,,0.142,3.70,5,4.87,4.81,0.18,0.273,3.20,0.00,0.00,2,0.254,,0.083,2.60,7,0.288,,0.137,4.60,14,4.06,4.21,0.16,0.280,4.10,0.00,0.00,2,0.304,,0.132,2.60,7,0.330,,0.158,4.20,49,4.56,4.58,0.19,0.324,3.80,0.00,0.00
