Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
David Hess,$4.3K,R,BAL,SP,WAS, , ,0.50%, ,-1400,2,8.5,224,3.13,-0.16,4,0.313,,0.102,2.10,5,0.452,,0.500,2.10,1,6.60,0.00,0.14,0.390,2.10,0.00,0.00,8.89,2.07,4,0.429,,0.346,3.70,5,0.439,,0.250,1.20,2,7.41,0.00,0.23,0.435,2.30,0.00,0.00,4,0.364,,0.301,3.70,5,0.345,,0.156,0.90,4,6.03,0.00,0.20,0.353,2.20,0.00,0.00,4,0.386,,0.264,3.30,5,0.312,,0.212,1.80,7,5.23,0.00,0.21,0.345,2.40,0.00,0.00,4,0.386,,0.264,3.30,5,0.312,,0.212,1.80,7,5.23,0.00,0.21,0.345,2.40,0.00,0.00
Max Scherzer,$14.4K,R,WAS,SP,@ BAL, , ,35.00%,0.822,2200, ,8.5,-261,5.37,0.16,3,0.442,,0.400,5.10,6,0.206,,0.250,6.40,1,1.70,0.00,0.29,0.285,6.00,0.00,0.00,28.77,2,3,0.338,,0.243,5.00,6,0.222,,0.200,7.70,3,1.78,0.00,0.33,0.261,6.80,0.00,0.00,3,0.292,,0.184,4.50,6,0.177,,0.129,8.80,5,1.20,0.00,0.25,0.215,7.30,0.00,0.00,3,0.283,,0.207,7.30,6,0.199,,0.109,8.70,13,1.31,0.00,0.18,0.227,8.20,0.00,0.00,3,0.294,,0.183,5.80,6,0.194,,0.102,7.80,44,1.79,0.00,0.17,0.227,7.10,0.00,0.00
Julio Teheran,$7.8K,R,ATL,SP,NYM, , ,7.50%,2.021,-100,1,9.0,-144,4.89,1.09,6,0.288,,0.062,5.30,3,0.261,,0.190,9.70,2,2.40,0.00,0.17,0.279,6.80,0.00,0.00,15.16,1.94,6,0.288,,0.062,5.30,3,0.261,,0.190,9.70,2,2.40,0.00,0.17,0.279,6.80,0.00,0.00,6,0.397,,0.266,3.40,3,0.225,,0.167,5.90,4,4.06,0.00,0.25,0.340,4.20,0.00,0.00,6,0.348,,0.208,4.00,3,0.294,,0.240,5.80,12,4.01,0.00,0.26,0.330,4.60,0.00,0.00,6,0.341,,0.207,3.90,3,0.316,,0.187,4.20,44,4.14,0.00,0.22,0.333,4.00,0.00,0.00
Fernando Romero,$7.5K,R,MIN,SP,@ KCR, , ,7.50%,1.864,1300,-6,9.0,-140,4.84,0.05,5,0.258,,0.231,4.50,4,0.272,,0.000,1.50,1,4.48,0.00,0.20,0.264,3.20,0.00,0.00,13.98,1.86,5,0.448,,0.429,3.00,4,0.245,,0.007,3.00,3,4.43,0.00,0.23,0.358,3.00,0.00,0.00,5,0.474,,0.409,3.30,4,0.302,,0.049,5.00,4,4.44,0.00,0.24,0.398,4.10,0.00,0.00,5,0.343,,0.238,3.50,4,0.311,,0.084,5.50,9,4.07,0.00,0.17,0.329,4.30,0.00,0.00,5,0.343,,0.238,3.50,4,0.311,,0.084,5.50,9,4.07,0.00,0.17,0.329,4.30,0.00,0.00
Jose Urena,$6.5K,R,MIA,SP,@ SDP, , ,5.00%,2.414,-600,4,7.0,111,3.35,-0.2,6,0.433,,0.128,3.50,3,0.222,,0.000,5.20,1,4.08,0.00,0.00,0.363,4.00,0.00,0.00,12.07,1.86,6,0.318,,0.143,2.80,3,0.199,,0.024,3.80,3,4.15,0.00,0.08,0.278,3.10,0.00,0.00,6,0.311,,0.106,2.40,3,0.257,,0.063,4.20,5,4.07,0.00,0.11,0.293,3.00,0.00,0.00,6,0.304,,0.124,3.30,3,0.260,,0.093,4.40,14,3.83,0.00,0.13,0.289,3.70,0.00,0.00,6,0.321,,0.174,2.60,3,0.301,,0.151,4.20,47,4.27,0.00,0.18,0.314,3.10,0.00,0.00
Nathan Eovaldi,$6.0K,R,TBR,SP,@ OAK, , ,7.50%,1.475,200,-1,8.0,110,3.84,0.38,4,0.126,,0.000,1.50,5,0.607,,0.765,6.00,1,3.18,0.00,0.80,0.393,4.00,0.00,0.00,11.06,1.84,4,0.296,,0.138,1.00,5,0.405,,0.482,5.50,3,3.37,0.00,0.44,0.357,3.50,0.00,0.00,4,0.293,,0.196,1.60,5,0.292,,0.321,5.00,5,3.51,0.00,0.38,0.292,3.40,0.00,0.00,4,0.293,,0.196,1.60,5,0.292,,0.321,5.00,5,3.51,0.00,0.38,0.292,3.40,0.00,0.00,4,0.293,,0.196,1.60,5,0.292,,0.321,5.00,5,3.51,0.00,0.38,0.292,3.40,0.00,0.00
Sean Manaea,$9.2K,L,OAK,SP,TBR, , ,12.50%,1.346,1100,-3,8.0,-124,4.16,-0.38,0,0.000,,0.000,0.00,9,0.183,,0.039,9.00,1,2.68,0.00,0.00,0.000,0.00,0.00,0.00,16.83,1.83,0,0.098,,0.000,1.30,9,0.242,,0.134,6.30,3,3.02,0.00,0.13,0.242,6.30,0.00,0.00,0,0.201,,0.009,0.90,9,0.289,,0.210,5.70,5,3.90,0.00,0.19,0.289,5.70,0.00,0.00,0,0.280,,0.106,1.90,9,0.276,,0.178,5.20,14,3.94,0.00,0.19,0.276,5.20,0.00,0.00,0,0.264,,0.088,1.60,9,0.321,,0.178,6.30,43,3.89,0.00,0.17,0.321,6.30,0.00,0.00
Patrick Corbin,$11.6K,L,ARI,SP,CIN, , ,0.00%, ,2100,-1,8.0,-185,4.64,-0.37,2,0.586,,0.000,1.30,7,0.042,,0.000,14.10,1,-0.29,0.00,0.00,0.163,11.30,0.00,0.00,20.36,1.76,2,0.537,,0.333,2.00,7,0.203,,0.060,9.90,3,2.19,0.00,0.10,0.277,8.20,0.00,0.00,2,0.486,,0.361,2.10,7,0.228,,0.080,10.10,5,2.14,0.00,0.17,0.285,8.30,0.00,0.00,2,0.360,,0.216,2.30,7,0.219,,0.103,10.10,14,2.31,0.00,0.17,0.250,8.30,0.00,0.00,2,0.301,,0.174,2.60,7,0.313,,0.169,7.30,47,3.33,0.00,0.22,0.310,6.30,0.00,0.00
Clayton Richard,$7.9K,L,SDP,SP,MIA, , ,2.50%,5.468,-900,6,7.0,-125,3.65,-0.3,2,0.000,,0.000,1.50,7,0.178,,0.105,4.50,1,5.05,0.00,0.00,0.138,3.80,0.00,0.00,13.67,1.73,2,0.288,,0.188,1.90,7,0.198,,0.075,4.70,3,4.68,0.00,0.13,0.218,4.10,0.00,0.00,2,0.259,,0.121,1.90,7,0.226,,0.105,4.60,5,4.83,0.00,0.18,0.233,4.00,0.00,0.00,2,0.259,,0.089,2.10,7,0.318,,0.186,5.70,14,4.37,0.00,0.24,0.305,4.90,0.00,0.00,2,0.281,,0.072,2.70,7,0.360,,0.203,4.60,46,4.56,0.00,0.26,0.342,4.20,0.00,0.00
Luis Severino,$12.3K,R,NYY,SP,HOU, , ,0.00%, ,1700, ,8.0,-181,4.61,0.11,2,0.334,,0.214,6.90,7,0.515,,0.223,1.70,1,3.52,0.00,0.20,0.475,2.90,0.00,0.00,21.19,1.72,2,0.285,,0.091,4.50,7,0.290,,0.142,5.90,3,2.72,0.00,0.18,0.289,5.60,0.00,0.00,2,0.224,,0.064,5.40,7,0.248,,0.118,9.60,4,2.04,0.00,0.17,0.243,8.70,0.00,0.00,2,0.248,,0.090,5.30,7,0.251,,0.107,7.00,13,2.53,0.00,0.12,0.250,6.60,0.00,0.00,2,0.279,,0.149,5.40,7,0.251,,0.110,6.60,44,2.78,0.00,0.20,0.257,6.30,0.00,0.00
Junior Guerra,$8.2K,R,MIL,SP,STL, , ,0.00%, ,200, ,8.5,-100,4.18,-0.17,2,0.418,,0.233,1.80,7,0.209,,0.000,10.80,1,3.63,0.00,0.00,0.255,8.80,0.00,0.00,14.06,1.71,2,0.246,,0.162,5.00,7,0.339,,0.129,5.00,3,3.33,0.00,0.40,0.318,5.00,0.00,0.00,2,0.296,,0.184,4.80,7,0.275,,0.080,4.80,5,3.06,0.00,0.30,0.280,4.80,0.00,0.00,2,0.297,,0.169,4.80,7,0.280,,0.096,4.00,14,3.51,0.00,0.19,0.284,4.20,0.00,0.00,2,0.321,,0.195,4.40,7,0.320,,0.181,4.70,33,3.85,0.00,0.27,0.320,4.60,0.00,0.00
Dallas Keuchel,$8.4K,L,HOU,SP,@ NYY, , ,0.00%, ,-300,3,8.0,163,3.39,-0.11,1,0.261,,0.000,1.50,8,0.291,,0.105,7.50,1,3.52,0.00,0.00,0.288,6.80,0.00,0.00,14.24,1.7,1,0.392,,0.000,1.70,8,0.315,,0.082,6.20,3,4.19,0.00,0.00,0.324,5.70,0.00,0.00,1,0.381,,0.081,2.00,8,0.333,,0.131,5.90,5,4.20,0.00,0.17,0.338,5.50,0.00,0.00,1,0.322,,0.122,1.80,8,0.309,,0.161,5.80,14,4.25,0.00,0.22,0.310,5.40,0.00,0.00,1,0.254,,0.104,2.50,8,0.299,,0.141,6.20,38,4.30,0.00,0.27,0.294,5.80,0.00,0.00
Jon Gray,$7.7K,R,COL,SP,SFG, , ,2.50%,5.224, , ,10.5,-153,5.79,-0.82,4,0.319,,0.240,9.00,5,0.324,,0.084,6.80,2,1.36,0.00,0.50,0.322,7.80,0.00,0.00,13.06,1.7,4,0.286,,0.162,9.00,5,0.320,,0.157,6.50,3,1.82,0.00,0.75,0.305,7.60,0.00,0.00,4,0.314,,0.153,7.90,5,0.364,,0.149,5.90,5,2.69,0.00,0.27,0.342,6.80,0.00,0.00,4,0.340,,0.213,6.80,5,0.324,,0.121,5.50,14,2.88,0.00,0.26,0.331,6.10,0.00,0.00,4,0.324,,0.156,5.60,5,0.328,,0.148,5.30,34,3.18,0.00,0.22,0.326,5.50,0.00,0.00
Mike Fiers,$6.6K,R,DET,SP,LAA, , ,2.50%,4.096,-300,1,8.5,205,3.27,-0.4,2,0.346,,0.267,5.40,7,0.409,,0.600,1.80,1,5.14,0.00,0.33,0.395,2.60,0.00,0.00,10.24,1.55,2,0.374,,0.295,10.80,7,0.392,,0.200,3.60,1,4.26,0.00,0.33,0.388,5.20,0.00,0.00,2,0.311,,0.191,6.80,7,0.370,,0.232,7.30,3,3.49,0.00,0.22,0.357,7.20,0.00,0.00,2,0.346,,0.240,3.90,7,0.349,,0.213,4.30,12,3.94,0.00,0.22,0.348,4.20,0.00,0.00,2,0.349,,0.219,4.00,7,0.358,,0.217,4.60,41,3.88,0.00,0.26,0.356,4.40,0.00,0.00
Joe Musgrove,$8.5K,R,PIT,SP,CHC, , ,7.50%,1.717,700,-4,8.0,126,3.69,-0.14,3,0.539,,0.339,1.10,6,0.372,,0.200,6.70,2,4.42,0.00,0.11,0.428,4.80,0.00,0.00,12.88,1.52,3,0.390,,0.198,2.50,6,0.350,,0.129,5.70,3,3.75,0.00,0.07,0.363,4.70,0.00,0.00,3,0.358,,0.192,2.80,6,0.345,,0.133,5.20,5,3.90,0.00,0.14,0.349,4.40,0.00,0.00,3,0.346,,0.183,2.70,6,0.311,,0.117,5.40,6,3.61,0.00,0.12,0.323,4.50,0.00,0.00,3,0.333,,0.187,4.40,6,0.341,,0.183,4.10,43,3.62,0.00,0.21,0.338,4.20,0.00,0.00
Reynaldo Lopez,$6.1K,R,CHW,SP,@ CLE, , ,0.00%, ,-300,2,9.0,233,3.27,0.33,6,0.433,,0.333,8.80,3,0.430,,0.142,4.40,1,4.23,0.00,0.33,0.432,7.30,0.00,0.00,9.04,1.48,6,0.360,,0.149,9.70,3,0.393,,0.200,3.50,2,4.19,0.00,0.13,0.371,7.70,0.00,0.00,6,0.334,,0.121,10.20,3,0.357,,0.147,5.10,3,4.49,0.00,0.09,0.342,8.50,0.00,0.00,6,0.328,,0.170,3.60,3,0.284,,0.133,4.20,13,4.61,0.00,0.13,0.313,3.80,0.00,0.00,6,0.333,,0.190,3.20,3,0.287,,0.129,4.20,20,4.64,0.00,0.15,0.318,3.50,0.00,0.00
Eduardo Rodriguez,$10.2K,L,BOS,SP,TOR, , ,0.00%, ,1500,-2,9.0,-176,5.15,-0.61,1,0.441,,0.062,2.70,8,0.284,,0.222,7.20,2,3.13,0.00,0.10,0.301,6.70,0.00,0.00,14.2,1.39,1,0.441,,0.062,1.80,8,0.324,,0.178,7.10,3,3.64,0.00,0.15,0.337,6.50,0.00,0.00,1,0.383,,0.048,1.70,8,0.281,,0.154,7.40,5,3.33,0.00,0.17,0.292,6.80,0.00,0.00,1,0.310,,0.140,2.90,8,0.298,,0.129,7.70,15,3.10,0.00,0.17,0.299,7.20,0.00,0.00,1,0.337,,0.157,2.40,8,0.306,,0.166,8.00,39,3.13,0.00,0.16,0.309,7.40,0.00,0.00
Zach Eflin,$8.8K,R,PHI,SP,@ LAD, , ,4.00%,2.845,400,-1,7.5,166,3.15,-0.07,5,0.341,,0.300,3.60,4,0.336,,0.127,5.40,1,2.67,0.00,0.00,0.339,4.40,0.00,0.00,11.38,1.29,5,0.245,,0.111,6.20,4,0.252,,0.064,5.10,3,2.02,0.00,0.00,0.248,5.70,0.00,0.00,5,0.307,,0.151,5.00,4,0.287,,0.115,4.00,5,3.02,0.00,0.09,0.298,4.50,0.00,0.00,5,0.327,,0.207,4.50,4,0.266,,0.093,5.10,9,3.04,0.00,0.10,0.300,4.80,0.00,0.00,5,0.365,,0.248,3.50,4,0.315,,0.148,3.30,20,3.93,0.00,0.20,0.343,3.40,0.00,0.00
Sam Gaviglio,$7.2K,R,TOR,SP,@ BOS, , ,0.00%, ,200,-1,9.0,160,3.85,-0.39,5,0.176,,0.000,9.00,4,0.585,,0.143,4.50,1,3.03,0.00,0.00,0.358,7.00,0.00,0.00,8.3,1.15,5,0.441,,0.267,5.10,4,0.423,,0.055,6.30,2,3.81,0.00,0.20,0.433,5.60,0.00,0.00,5,0.346,,0.139,3.10,4,0.338,,0.178,4.50,4,4.13,0.00,0.30,0.342,3.70,0.00,0.00,5,0.315,,0.145,3.10,4,0.301,,0.167,6.70,7,3.56,0.00,0.24,0.309,4.70,0.00,0.00,5,0.343,,0.212,2.80,4,0.341,,0.213,4.40,22,4.31,0.00,0.32,0.342,3.50,0.00,0.00
Derek Holland,$7.2K,L,SFG,SP,@ COL, , ,1.00%,6.080,600,-3,10.5,139,4.71,-0.18,3,0.137,,0.000,0.00,6,0.379,,0.106,10.50,1,3.41,0.00,0.00,0.298,7.00,0.00,0.00,6.08,0.84,3,0.131,,0.000,0.80,6,0.369,,0.214,13.90,2,3.00,0.00,0.20,0.290,9.50,0.00,0.00,3,0.149,,0.000,0.90,6,0.406,,0.211,9.40,4,3.72,0.00,0.18,0.320,6.60,0.00,0.00,3,0.175,,0.037,0.90,6,0.367,,0.243,8.90,12,3.79,0.00,0.20,0.303,6.30,0.00,0.00,3,0.273,,0.122,1.10,6,0.392,,0.258,6.90,42,4.48,0.00,0.23,0.352,5.00,0.00,0.00
