Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Vincent Velasquez,$7.5K,R,PHI,SP,@ SFG, , ,10.00%,1.618,-900,4,7.5,103,3.67,-0.39,4,0.187,,0.084,6.90,5,0.219,,0.000,3.50,1,2.46,0.00,0.00,0.205,5.00,0.00,0.00,16.18,2.16,4,0.319,,0.174,7.70,5,0.268,,0.063,6.80,2,2.33,0.00,0.25,0.291,7.20,0.00,0.00,4,0.354,,0.294,5.10,5,0.219,,0.021,7.20,5,2.64,0.00,0.25,0.279,6.20,0.00,0.00,4,0.385,,0.293,5.60,5,0.235,,0.050,5.70,11,2.82,0.00,0.21,0.302,5.70,0.00,0.00,4,0.376,,0.244,4.70,5,0.302,,0.169,5.10,26,3.44,0.00,0.27,0.335,4.90,0.00,0.00
Masahiro Tanaka,$8.4K,R,NYY,SP,@ BAL, , ,0.00%, ,-300,3,9.5,-165,5.34,-0.12,2,0.087,,0.000,6.00,7,0.341,,0.231,6.00,1,2.63,0.00,0.20,0.285,6.00,0.00,0.00,18.05,2.15,2,0.410,,0.375,3.30,7,0.223,,0.143,5.70,2,4.39,0.00,0.43,0.265,5.20,0.00,0.00,2,0.452,,0.387,2.10,7,0.265,,0.192,4.70,3,4.59,0.00,0.38,0.307,4.10,0.00,0.00,2,0.299,,0.172,2.80,7,0.306,,0.215,5.70,10,3.49,0.00,0.27,0.304,5.10,0.00,0.00,2,0.294,,0.177,4.60,7,0.317,,0.205,6.00,39,3.15,0.00,0.28,0.312,5.70,0.00,0.00
Luke Weaver,$8.5K,R,STL,SP,PIT, , ,0.00%, ,800,-8,8.5,-145,4.62,-0.27,4,0.488,,0.571,2.20,5,0.368,,0.111,4.50,1,4.77,0.00,0.33,0.421,3.50,0.00,0.00,17.98,2.12,4,0.370,,0.318,4.10,5,0.385,,0.250,4.90,2,3.31,0.00,0.50,0.378,4.50,0.00,0.00,4,0.380,,0.204,3.70,5,0.228,,0.111,5.70,4,3.64,0.00,0.29,0.296,4.80,0.00,0.00,4,0.343,,0.125,3.40,5,0.260,,0.121,5.70,10,3.82,0.00,0.16,0.297,4.70,0.00,0.00,4,0.298,,0.106,4.20,5,0.299,,0.148,6.30,22,3.35,0.00,0.21,0.299,5.40,0.00,0.00
Matt Harvey,$5.8K,R,CIN,SP,@ SDP, , ,7.50%,1.623,-500,-4,8.5,-107,4.19,-0.13,4,0.626,,0.500,1.80,5,0.222,,0.000,5.30,1,4.80,0.00,0.50,0.402,3.70,0.00,0.00,12.17,2.1,4,0.462,,0.385,3.20,5,0.191,,0.000,4.00,2,4.27,0.00,0.27,0.311,3.70,0.00,0.00,4,0.395,,0.364,4.80,5,0.242,,0.062,4.80,3,3.68,0.00,0.19,0.310,4.80,0.00,0.00,4,0.409,,0.347,3.60,5,0.301,,0.127,4.10,11,4.13,0.00,0.24,0.349,3.90,0.00,0.00,4,0.414,,0.301,3.10,5,0.315,,0.149,3.80,29,4.61,0.00,0.26,0.359,3.50,0.00,0.00
David Price,$8.8K,L,BOS,SP,@ HOU, , ,17.50%,1.049,900,-6,7.5,176,3.09,-0.17,0,0.000,,0.000,0.00,9,0.304,,0.111,7.20,1,5.97,0.00,0.00,0.000,0.00,0.00,0.00,18.36,2.09,0,0.231,,0.000,0.80,9,0.264,,0.084,9.80,2,3.70,0.00,0.00,0.264,9.80,0.00,0.00,0,0.115,,0.000,1.70,9,0.267,,0.131,13.40,3,3.26,0.00,0.14,0.267,13.40,0.00,0.00,0,0.245,,0.121,1.00,9,0.308,,0.152,9.20,10,3.82,0.00,0.14,0.308,9.20,0.00,0.00,0,0.233,,0.049,1.50,9,0.299,,0.156,9.00,22,3.48,0.00,0.14,0.299,9.00,0.00,0.00
Justin Verlander,$12.8K,R,HOU,SP,BOS, , ,32.50%,0.820,1600,1,7.5,-195,4.41,0.17,5,0.318,,0.231,2.90,4,0.146,,-0.015,4.30,1,3.29,0.00,0.14,0.242,3.50,0.00,0.00,26.66,2.08,5,0.287,,0.157,2.20,4,0.168,,0.109,8.10,2,2.02,0.00,0.08,0.234,4.80,0.00,0.00,5,0.259,,0.135,6.00,4,0.164,,0.073,6.00,4,2.49,0.00,0.03,0.217,6.00,0.00,0.00,5,0.194,,0.082,6.50,4,0.208,,0.117,6.40,10,1.98,0.00,0.08,0.200,6.50,0.00,0.00,5,0.283,,0.163,6.00,4,0.243,,0.110,5.60,42,2.83,0.00,0.14,0.265,5.80,0.00,0.00
German Marquez,$5.4K,R,COL,SP,LAD, , ,1.00%,10.660,-1900,5,10.5,123,4.88,0.05,4,0.273,,0.118,2.60,5,0.174,,0.000,3.90,1,4.14,0.00,0.00,0.218,3.30,0.00,0.00,10.66,1.97,4,0.230,,0.162,2.60,5,0.201,,0.056,3.90,2,4.10,0.00,0.10,0.214,3.30,0.00,0.00,4,0.359,,0.191,1.90,5,0.301,,0.112,5.00,4,4.34,0.00,0.21,0.327,3.70,0.00,0.00,4,0.303,,0.129,3.50,5,0.340,,0.177,4.90,11,3.96,0.00,0.18,0.324,4.30,0.00,0.00,4,0.317,,0.135,3.70,5,0.347,,0.237,4.90,39,3.75,0.00,0.21,0.334,4.40,0.00,0.00
Andrew Suarez,$6.9K,L,SFG,SP,PHI, , ,10.00%,1.309,400,-10,7.5,-115,3.83,-0.11,2,0.219,,0.000,7.20,7,0.368,,0.250,5.40,1,3.32,0.00,0.50,0.335,5.80,0.00,0.00,13.09,1.9,2,0.292,,0.000,4.00,7,0.402,,0.215,5.00,2,3.98,0.00,0.20,0.378,4.80,0.00,0.00,2,0.260,,0.071,4.00,7,0.434,,0.228,7.20,4,3.67,0.00,0.23,0.395,6.50,0.00,0.00,2,0.227,,0.093,3.60,7,0.410,,0.267,6.70,6,3.27,0.00,0.27,0.369,6.00,0.00,0.00,2,0.227,,0.093,3.60,7,0.410,,0.267,6.70,6,3.27,0.00,0.27,0.369,6.00,0.00,0.00
Jhoulys Chacin,$6.8K,R,MIL,SP,@ CHW, , ,0.00%, ,-200,-6,9.0,-149,4.92,0.05,5,0.385,,0.072,3.00,4,0.239,,0.000,1.50,1,5.32,0.00,0.00,0.320,2.30,0.00,0.00,12.83,1.89,5,0.334,,0.077,4.90,4,0.222,,0.000,2.40,2,4.49,0.00,0.00,0.284,3.80,0.00,0.00,5,0.256,,0.036,3.40,4,0.209,,0.104,4.30,5,3.63,0.00,0.05,0.235,3.80,0.00,0.00,5,0.350,,0.135,2.20,4,0.246,,0.119,4.90,11,4.45,0.00,0.13,0.304,3.40,0.00,0.00,5,0.340,,0.168,2.90,4,0.261,,0.106,4.90,42,4.21,0.00,0.16,0.305,3.80,0.00,0.00
Chad Kuhl,$7.2K,R,PIT,SP,@ STL, , ,0.00%, ,-600,-1,8.5,132,3.88,-0.23,4,0.433,,0.334,1.50,5,0.159,,0.000,6.00,1,4.93,0.00,0.25,0.281,4.00,0.00,0.00,13.34,1.85,4,0.335,,0.240,4.50,5,0.195,,0.000,3.80,2,3.89,0.00,0.25,0.257,4.10,0.00,0.00,4,0.287,,0.182,4.60,5,0.292,,0.122,4.60,5,3.52,0.00,0.20,0.290,4.60,0.00,0.00,4,0.376,,0.280,4.40,5,0.271,,0.094,4.20,10,3.69,0.00,0.23,0.318,4.30,0.00,0.00,4,0.374,,0.241,4.40,5,0.296,,0.117,4.10,40,3.95,0.00,0.19,0.331,4.30,0.00,0.00
Zack Greinke,$11.8K,R,ARI,SP,MIA, , ,17.50%,1.247,2700,-1,7.0,-164,3.93,-0.2,5,0.206,,0.000,6.00,4,0.441,,0.230,1.50,1,4.51,0.00,0.33,0.310,4.00,0.00,0.00,21.82,1.85,5,0.269,,0.177,4.50,4,0.380,,0.321,6.00,2,2.59,0.00,0.33,0.318,5.20,0.00,0.00,5,0.233,,0.125,3.60,4,0.292,,0.202,5.40,5,2.96,0.00,0.22,0.259,4.40,0.00,0.00,5,0.302,,0.189,4.00,4,0.278,,0.185,5.90,11,2.53,0.00,0.23,0.291,4.80,0.00,0.00,5,0.293,,0.147,4.70,4,0.274,,0.184,5.50,41,2.82,0.00,0.22,0.285,5.00,0.00,0.00
Jacob deGrom,$13.2K,R,NYM,SP,CHC, , ,25.00%,0.973,2600,-1,7.0,-113,3.56,-0.27,5,0.222,,0.000,6.40,4,0.382,,0.500,3.90,1,2.88,0.00,0.25,0.293,5.30,0.00,0.00,24.33,1.84,5,0.335,,0.138,6.90,4,0.253,,0.059,5.20,1,4.63,0.00,0.10,0.299,6.20,0.00,0.00,5,0.372,,0.163,5.00,4,0.437,,0.180,7.50,3,4.43,0.00,0.22,0.401,6.20,0.00,0.00,5,0.337,,0.195,4.70,4,0.378,,0.138,4.00,9,4.49,0.00,0.23,0.355,4.40,0.00,0.00,5,0.290,,0.113,4.00,4,0.342,,0.134,3.80,26,4.16,0.00,0.15,0.313,3.90,0.00,0.00
J.A. Happ,$9.5K,L,TOR,SP,@ DET, , ,0.00%, , ,4,8.5,-134,4.51,-0.01,0,0.219,,0.000,1.40,9,0.245,,0.044,10.20,1,2.30,0.00,0.00,0.245,10.20,0.00,0.00,17.13,1.8,5,0.219,,0.000,5.80,4,0.257,,0.130,3.90,2,3.16,0.00,0.13,0.236,4.90,0.00,0.00,5,0.254,,0.042,6.50,4,0.223,,0.090,5.70,4,2.40,0.00,0.13,0.240,6.20,0.00,0.00,5,0.247,,0.085,6.50,4,0.225,,0.035,6.50,10,2.40,0.00,0.14,0.237,6.50,0.00,0.00,5,0.285,,0.126,5.00,4,0.269,,0.134,6.30,41,2.68,0.00,0.23,0.278,5.60,0.00,0.00
Trevor Bauer,$11.9K,R,CLE,SP,@ MIN, , ,0.00%, ,1900, ,8.5,-142,4.59,-0.35,6,0.000,,0.000,0.00,3,0.292,,0.209,16.50,1,0.86,0.00,0.20,0.097,5.50,0.00,0.00,20.85,1.75,0,0.224,,0.000,1.40,9,0.216,,0.023,7.50,2,3.30,0.00,0.00,0.216,7.50,0.00,0.00,0,0.295,,0.188,1.90,9,0.265,,0.081,8.10,4,2.92,0.00,0.13,0.265,8.10,0.00,0.00,0,0.185,,0.088,3.10,9,0.307,,0.153,9.20,10,2.62,0.00,0.23,0.307,9.20,0.00,0.00,0,0.217,,0.111,1.90,9,0.313,,0.147,8.00,35,3.30,0.00,0.20,0.313,8.00,0.00,0.00
Gio Gonzalez,$9.8K,L,WAS,SP,@ ATL, , ,0.00%, ,700,2,9.0,-118,4.63,-0.1,3,0.000,,0.000,0.00,6,0.250,,0.038,3.80,1,5.53,0.00,0.00,0.000,0.00,0.00,0.00,16.97,1.73,6,0.242,,0.000,0.70,3,0.293,,0.150,12.40,2,2.07,0.00,0.10,0.259,4.60,0.00,0.00,6,0.305,,0.079,2.30,3,0.254,,0.096,11.00,4,2.69,0.00,0.06,0.288,5.20,0.00,0.00,6,0.253,,0.086,4.90,3,0.272,,0.120,6.80,10,2.91,0.00,0.10,0.259,5.50,0.00,0.00,6,0.324,,0.176,4.80,3,0.295,,0.138,6.60,41,3.16,0.00,0.21,0.314,5.40,0.00,0.00
Kevin Gausman,$7.6K,R,BAL,SP,NYY, , ,0.00%, ,300,-8,9.5,149,4.16,0.12,4,0.681,,0.667,0.00,5,0.497,,0.000,4.10,1,6.38,0.00,0.33,0.579,2.30,0.00,0.00,12.44,1.64,3,0.000,,0.000,1.30,6,0.239,,0.089,3.80,2,4.98,0.00,0.14,0.159,3.00,0.00,0.00,3,0.046,,0.000,1.80,6,0.318,,0.143,5.70,3,4.52,0.00,0.15,0.227,4.40,0.00,0.00,3,0.185,,0.056,2.60,6,0.307,,0.124,6.20,10,3.98,0.00,0.08,0.266,5.00,0.00,0.00,3,0.223,,0.083,2.20,6,0.299,,0.142,6.90,41,3.76,0.00,0.17,0.274,5.40,0.00,0.00
Cole Hamels,$9.9K,L,TEX,SP,@ LAA, , ,7.50%,2.072,1600,-6,8.5,150,3.71,0.17,1,0.574,,0.000,0.00,8,0.331,,0.286,3.00,1,6.37,0.00,1.00,0.358,2.60,0.00,0.00,15.54,1.57,4,0.380,,0.200,4.30,5,0.446,,0.143,7.60,2,3.56,0.00,0.25,0.417,6.10,0.00,0.00,4,0.256,,0.093,8.30,5,0.386,,0.147,6.80,3,3.68,0.00,0.20,0.328,7.50,0.00,0.00,4,0.313,,0.166,4.70,5,0.351,,0.185,5.60,9,3.71,0.00,0.27,0.334,5.20,0.00,0.00,4,0.337,,0.168,4.10,5,0.345,,0.182,5.40,42,3.77,0.00,0.25,0.341,4.80,0.00,0.00
Matt Boyd,$8.3K,L,DET,SP,TOR, , ,0.00%, ,900,-8,8.5,119,3.99,0.01,0,0.000,,0.000,0.00,9,0.217,,0.000,7.20,1,5.21,0.00,0.00,0.000,0.00,0.00,0.00,12.1,1.46,1,0.402,,0.000,0.00,8,0.321,,0.279,6.20,2,4.64,0.00,0.67,0.330,5.50,0.00,0.00,1,0.329,,0.150,1.40,8,0.276,,0.175,7.50,3,4.36,0.00,0.36,0.282,6.90,0.00,0.00,1,0.348,,0.137,1.60,8,0.315,,0.211,8.80,10,3.61,0.00,0.29,0.319,8.00,0.00,0.00,1,0.236,,0.114,1.40,8,0.319,,0.180,6.40,32,4.10,0.00,0.21,0.310,5.90,0.00,0.00
Walker Buehler,$10.6K,R,LAD,SP,@ COL, , ,5.00%,2.214,2000,-4,10.5,-138,5.62,-0.05,4,0.176,,0.154,6.40,5,0.192,,0.091,3.90,1,1.76,0.00,0.00,0.185,5.00,0.00,0.00,11.07,1.04,0,0.392,,0.000,0.00,9,0.207,,-0.003,4.00,2,6.78,0.00,0.00,0.207,4.00,0.00,0.00,0,0.254,,0.131,1.90,9,0.245,,0.038,5.80,5,4.10,0.00,0.00,0.245,5.80,0.00,0.00,0,0.201,,0.068,1.80,9,0.273,,0.087,6.40,9,4.19,0.00,0.06,0.273,6.40,0.00,0.00,0,0.283,,0.085,1.40,9,0.329,,0.167,6.70,34,4.15,0.00,0.14,0.329,6.70,0.00,0.00
