Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
David Price,$9.6K,L,BOS,SP,@ TBR,4,4.50,30.00%,0.791,100,1,7.5,-109,3.8,-0.25,3,0.314,,0.155,7.68,6,0.330,,0.183,10.01,44,3.45,4.47,0.16,0.325,9.23,0.34,0.30,23.74,2.47
Corey Kluber,$12.4K,R,CLE,SP,DET,2,2.83, , ,600,0,8.0,-223,4.89,0.06,3,0.296,,0.120,10.50,6,0.257,,0.136,11.18,49,2.88,3.62,0.15,0.270,10.95,0.38,0.25,29.86,2.41
Jose Urena,$6.9K,R,MIA,SP,@ SFG, , , , ,-400,-2,8.0,104,3.91,-0.76,4,0.342,,0.173,4.85,5,0.324,,0.177,8.10,44,4.57,5.47,0.15,0.332,6.66,0.36,0.27,16.19,2.35
Chris Archer,$10.7K,R,TBR,SP,BOS,5,6.50,20.00%,1.203,800,0,7.5,-101,3.7,-0.25,4,0.314,,0.173,11.55,5,0.301,,0.145,10.58,50,3.18,4.23,0.17,0.307,11.01,0.35,0.28,24.06,2.25
Michael Fulmer,$8.6K,R,DET,SP,@ CLE, , , , ,-1100,6,8.0,206,3.11,-0.06,6,0.260,,0.087,7.61,3,0.287,,0.134,7.65,42,3.68,4.15,0.12,0.269,7.62,0.43,0.22,19.37,2.25
Johnny Cueto,$10.4K,R,SFG,SP,MIA, , , , ,1400,-4,8.0,-114,4.09,-0.24,4,0.312,,0.160,8.47,5,0.293,,0.130,8.29,50,3.37,4.11,0.15,0.301,8.37,0.42,0.23,23.24,2.23
Trevor Cahill,$7.7K,R,SDP,SP,@ PHI,3,3.50,20.00%,0.856,-400,0,8.5,-113,4.33,-0.23,4,0.260,,0.079,8.83,5,0.289,,0.105,11.19,55,3.44,4.44,0.19,0.276,10.14,0.50,0.19,17.11,2.22
Sean Newcomb,$6.0K,L,ATL,SP,@ WAS,13,13.00,1.00%,13.040,-1500,4,9.5,119,4.48,0.24,3,0.417,,0.193,6.75,6,0.265,,0.116,8.66,5,3.78,4.06,0.10,0.316,8.02,0.43,0.23,13.04,2.17
Steven Matz,$8.1K,L,NYM,SP,@ STL, , ,5.00%,3.450,-800,1,9.0,120,4.24,-0.19,1,0.290,,0.101,8.22,8,0.306,,0.148,9.58,26,3.29,4.31,0.19,0.304,9.43,0.42,0.22,17.25,2.13
Yu Darvish,$11.6K,R,TEX,SP,LAA,7,9.17,17.50%,1.393,2200,-4,9.0,-200,5.35,-0.13,4,0.295,,0.147,12.02,5,0.291,,0.169,10.34,36,3.11,4.35,0.18,0.293,11.09,0.31,0.29,24.37,2.1
Danny Duffy,$7.9K,L,KCR,SP,@ LAD, , , , ,-600,0,7.5,268,2.57,-0.04,2,0.229,,0.056,10.88,7,0.322,,0.159,9.44,52,3.58,4.43,0.13,0.301,9.76,0.30,0.32,16.25,2.06
Ubaldo Jimenez,$5.9K,R,BAL,SP,@ MIN, , ,3.00%,4.053,-1400,4,10.5,109,5.07,-0.03,6,0.444,,0.356,10.83,3,0.319,,0.126,7.22,47,4.36,5.79,0.22,0.402,9.63,0.42,0.24,12.16,2.06
Kyle Gibson,$5.7K,R,MIN,SP,BAL, , ,2.00%,5.755,-700,-2,10.5,-119,5.43,0.03,2,0.388,,0.186,6.00,7,0.350,,0.172,7.14,40,4.62,5.85,0.19,0.358,6.89,0.39,0.24,11.51,2.02
Masahiro Tanaka,$9.8K,R,NYY,SP,MIL,6,9.00,25.00%,0.785,800,-3,9.5,-157,5.3,0.06,4,0.315,,0.210,8.50,5,0.316,,0.164,8.33,48,3.45,4.66,0.20,0.316,8.41,0.40,0.24,19.63,2
Chad Kuhl,$6.7K,R,PIT,SP,@ CHC, , , , ,-300,-4,9.0,144,4.01,4.01,6,0.377,,0.201,6.80,3,0.308,,0.130,7.36,32,4.25,4.80,0.13,0.354,6.99,0.36,0.25,13.19,1.97
Jimmy Nelson,$9.5K,R,MIL,SP,@ NYY,12,11.83,10.00%,1.643,200,0,9.5,147,4.2,-0.06,6,0.338,,0.173,9.06,3,0.338,,0.138,8.20,50,3.92,5.07,0.17,0.338,8.77,0.42,0.23,16.43,1.73
Kyle Freeland,$5.5K,L,COL,SP,CHW, , ,0.50%, ,-500,-1,11.5,-112,5.85,-0.52,2,0.328,,0.128,8.61,7,0.354,,0.163,4.53,17,4.67,5.66,0.18,0.348,5.44,0.42,0.20,9.12,1.66
Brad Peacock,$9.4K,R,HOU,SP,@ TOR,9,10.67,5.00%,2.948,1300,-6,9.5,-115,4.87,0.25,3,0.309,,0.114,12.00,6,0.257,,0.125,11.85,29,3.65,4.03,0.10,0.274,11.90,0.30,0.33,14.74,1.57
Homer Bailey,$5.3K,R,CIN,SP,@ ARI, , , , ,-200,0,10.0,147,4.42,-0.18,5,0.423,,0.070,9.53,4,0.390,,0.151,9.33,9,3.80,4.93,0.21,0.408,9.44,0.29,0.20,7.55,1.42
Carlos Rodon,$7.6K,L,CHW,SP,@ COL, , ,2.00%,3.945,0,-2,11.5,102,5.65,0.02,4,0.265,,0.095,10.03,5,0.340,,0.148,9.62,30,3.65,4.69,0.17,0.307,9.80,0.35,0.26,7.89,1.04
