Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Scott Feldman,$7.8K,R,CIN,SP,@ SFG, , ,5.00%,3.222,700,-10,7.0,139,3.15,0.07,4,0.357,,0.170,7.06,5,0.313,,0.179,7.30,47,4.09,4.86,0.14,0.333,7.19,0.40,0.26,16.11,2.07
Andrew Cashner,$7.0K,R,TEX,SP,OAK, , ,0.50%, ,300,-4,9.5,-112,4.83,0.27,4,0.345,,0.184,7.58,5,0.356,,0.183,7.40,30,4.76,5.64,0.15,0.351,7.48,0.34,0.27,14.36,2.05
Johnny Cueto,$12.6K,R,SFG,SP,CIN,1,3.71,15.00%,1.682,2900,-1,7.0,-149,3.85,-0.07,5,0.292,,0.127,8.62,4,0.281,,0.124,8.03,40,3.27,3.86,0.14,0.287,8.36,0.43,0.22,25.23,2
Ervin Santana,$8.2K,R,MIN,SP,@ CLE, , ,4.00%,4.110,-800,2,8.5,135,3.86,0.16,6,0.285,,0.116,7.03,3,0.291,,0.142,8.20,37,4.03,4.61,0.13,0.287,7.42,0.35,0.27,16.44,2
Michael Foltynewicz,$7.5K,R,ATL,SP,@ MIA,13,13.29,4.00%,3.667,100,-3,9.0,119,4.25,0.22,5,0.374,,0.231,8.54,4,0.335,,0.178,8.33,28,3.93,5.05,0.17,0.357,8.45,0.30,0.29,14.67,1.96
Matt Garza,$7.7K,R,MIL,SP,NYM, , ,0.50%, ,0,1,9.0,110,4.34,-0.22,6,0.366,,0.176,6.02,3,0.305,,0.129,8.45,22,4.21,4.99,0.17,0.346,6.83,0.38,0.20,14.39,1.87
Jordan Zimmermann,$6.5K,R,DET,SP,@ LAA, , ,1.00%,12.040,-1200,13,8.5,128,3.93,-0.01,3,0.311,,0.181,5.51,6,0.389,,0.214,6.23,25,4.66,5.60,0.16,0.363,5.99,0.33,0.29,12.04,1.85
Jhoulys Chacin,$6.6K,R,SDP,SP,@ CHW, , ,1.00%,12.160,-200,1,8.0,105,3.9,-0.15,4,0.335,,0.159,5.17,5,0.316,,0.106,9.83,41,4.08,4.77,0.16,0.324,7.76,0.40,0.20,12.16,1.84
Josh Tomlin,$7.2K,R,CLE,SP,MIN, , ,1.00%,13.200,-300,3,8.5,-145,4.64,0.34,6,0.300,,0.191,6.29,3,0.367,,0.216,6.61,38,3.82,5.26,0.20,0.322,6.40,0.41,0.27,13.2,1.83
Jesse Hahn,$6.8K,R,OAK,SP,@ TEX, , ,0.50%, ,-400,1,9.5,102,4.67,0.23,4,0.371,,0.185,5.04,5,0.297,,0.058,6.12,15,4.50,5.23,0.16,0.330,5.64,0.44,0.22,12.14,1.79
Alex Cobb,$7.4K,R,TBR,SP,@ BOS, , ,2.00%,5.805,100,-3,8.5,146,3.77,-0.16,4,0.380,,0.150,5.50,5,0.309,,0.133,6.58,13,4.36,5.82,0.24,0.341,6.10,0.39,0.22,11.61,1.57
Tyler Chatwood,$5.7K,R,COL,SP,LAD, , ,0.50%, ,-800,2,10.0,190,4.02,0.3,6,0.319,,0.140,7.78,3,0.324,,0.156,6.38,34,4.27,5.39,0.21,0.321,7.31,0.45,0.19,8.65,1.52
