Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
CC Sabathia,$7.0K,L,NYY,SP,TOR, , ,2.50%,6.276,-300,0,8.5,109,4.11,-0.19,1,0.302,,0.130,9.63,8,0.322,,0.135,7.45,34,4.07,5.07,0.18,0.320,7.69,0.41,0.22,15.69,2.24
Carlos Carrasco,$10.7K,R,CLE,SP,@ DET, , ,12.50%,1.914,100,0,7.5,-159,4.2,-0.34,4,0.359,,0.267,9.99,5,0.282,,0.156,9.59,30,3.13,4.40,0.19,0.316,9.77,0.37,0.27,23.93,2.24
Jake Arrieta,$10.9K,R,CHC,SP,PHI, , ,35.00%,0.690,800,-2,6.5,-230,4,4,6,0.285,,0.129,9.37,3,0.263,,0.127,9.14,40,3.45,4.32,0.16,0.278,9.29,0.43,0.23,24.16,2.22
Robbie Ray,$8.3K,L,ARI,SP,@ WAS, , ,10.00%,1.806,0,0,8.0,131,3.67,-0.14,3,0.289,,0.119,12.56,6,0.358,,0.194,11.89,36,3.21,4.46,0.20,0.335,12.11,0.38,0.25,18.06,2.18
Julio Urias,$8.5K,L,LAD,SP,SFG, , ,15.00%,1.219,1100,-8,7.5,-160,4.2,0.3,2,0.310,,0.149,13.50,7,0.341,,0.099,9.30,21,3.69,4.02,0.12,0.334,10.23,0.37,0.20,18.29,2.15
Nick Martinez,$5.6K,R,TEX,SP,@ HOU, , ,1.00%,11.740,-1200,6,8.5,173,3.56,-0.09,5,0.351,,0.140,3.52,4,0.326,,0.167,5.33,13,5.23,6.34,0.17,0.340,4.32,0.38,0.25,11.74,2.1
Bartolo Colon,$7.1K,R,ATL,SP,NYM, , ,0.25%, ,-500,2,8.5,125,3.95,0.32,6,0.377,,0.244,6.81,3,0.308,,0.123,6.39,39,4.08,4.83,0.16,0.354,6.67,0.36,0.26,14.75,2.08
Kendall Graveman,$7.2K,R,OAK,SP,@ MIN, , ,2.50%,5.960,-600,3,8.5,115,4.05,-0.15,6,0.331,,0.137,6.50,3,0.309,,0.147,5.49,36,4.20,5.06,0.16,0.324,6.16,0.44,0.22,14.9,2.07
Hisashi Iwakuma,$7.7K,R,SEA,SP,LAA, , ,0.25%, ,-200,2,8.0,-115,4.1,-0.04,4,0.339,,0.188,6.00,5,0.333,,0.178,7.04,39,4.31,5.34,0.17,0.336,6.58,0.35,0.27,15.47,2.01
Matt Boyd,$6.5K,L,DET,SP,CLE, , ,0.25%, ,-100,-1,7.5,149,3.3,-0.16,2,0.280,,0.135,5.31,7,0.335,,0.190,8.45,26,4.31,5.42,0.19,0.323,7.75,0.29,0.27,12.59,1.94
Marcus Stroman,$10.0K,R,TOR,SP,@ NYY, , ,10.00%,1.890,800,0,8.5,-119,4.39,0.19,4,0.299,,0.140,7.64,6,0.318,,0.141,7.83,38,3.39,4.39,0.18,0.345,8.62,0.50,0.19,18.9,1.89
Jerad Eickhoff,$8.0K,R,PHI,SP,@ CHC, , ,1.00%,14.460,300,-2,6.5,212,2.5,2.5,5,0.363,,0.235,7.71,4,0.276,,0.156,8.58,37,3.76,4.88,0.17,0.324,8.10,0.34,0.29,14.46,1.81
Ricky Nolasco,$7.9K,R,LAA,SP,@ SEA, , ,0.25%, ,900,-7,8.0,105,3.9,0.04,4,0.301,,0.154,5.19,5,0.339,,0.197,8.24,37,4.03,5.03,0.15,0.322,6.88,0.36,0.31,13.75,1.74
Jered Weaver,$6.6K,R,SDP,SP,COL, , ,0.25%, ,1000,-5,8.0,103,3.92,0.05,4,0.379,,0.233,5.24,5,0.376,,0.253,5.57,36,5.11,6.70,0.21,0.377,5.42,0.27,0.33,11.3,1.71
Jeff Samardzija,$8.7K,R,SFG,SP,@ LAD, , ,0.50%, ,300,-1,7.5,150,3.3,0.2,7,0.354,,0.213,7.73,2,0.281,,0.129,8.34,38,3.72,4.65,0.17,0.338,7.87,0.38,0.26,14.84,1.71
Kevin Gausman,$6.4K,R,BAL,SP,@ BOS, , ,1.00%,10.450,200,-2,9.0,129,4.15,0.01,3,0.313,,0.163,8.07,6,0.372,,0.194,9.03,36,3.73,5.11,0.22,0.352,8.71,0.37,0.24,10.45,1.63
Mike Pelfrey,$5.2K,R,CHW,SP,@ KCR, , ,0.50%, ,-300,0,7.5,149,3.3,-0.33,4,0.439,,0.196,5.89,5,0.379,,0.139,4.28,26,4.90,6.06,0.20,0.406,5.00,0.44,0.19,8.12,1.56
William Davis,$5.0K,R,CIN,SP,PIT, , ,0.25%, ,-500,1,8.5,105,4.15,0.11,3,0.500,,0.112,5.40,6,0.388,,0.209,7.94,3,5.29,8.30,0.30,0.425,7.09,0.24,0.27,6.76,1.35
