Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Matt Andriese,$6.7K,R,TBR,SP,TOR, , ,2.50%,5.120,900,-5,8.0,103,3.92,0.08,4,0.329,,0.177,6.93,5,0.319,,0.134,8.71,29,3.66,4.47,0.14,0.323,7.92,0.35,0.31,12.8,1.91
Vincent Velasquez,$8.9K,R,PHI,SP,WAS, , , , ,900,-2,7.0,157,3.03,-0.05,4,0.326,,0.161,11.52,5,0.331,,0.188,11.03,23,3.28,4.66,0.20,0.329,11.25,0.31,0.30,15.64,1.76
Josh Tomlin,$7.2K,R,CLE,SP,@ ARI, , ,2.50%,5.044,-400,4,10.0,-137,5.37,0.13,2,0.303,,0.231,6.62,7,0.361,,0.215,6.48,32,3.84,5.43,0.21,0.348,6.51,0.40,0.28,12.61,1.75
Hyun-Jin Ryu,$5.7K,L,LAD,SP,@ COL, , , , ,-500,7,12.5,-133,6.66,0.41,3,0.358,,0.285,10.80,6,0.557,,0.416,3.86,1,4.52,6.16,0.17,0.491,6.17,0.39,0.33,9.73,1.71
Yovani Gallardo,$7.3K,R,SEA,SP,@ LAA, , ,1.00%,12.390,1600,-13,8.5,118,4.02,-0.06,2,0.364,,0.151,7.97,7,0.357,,0.189,5.69,23,5.01,5.83,0.15,0.359,6.20,0.37,0.29,12.39,1.7
Raul Alcantara,$4.5K,R,OAK,SP,@ TEX, , ,0.50%, ,-1100,5,9.5,133,4.34,0.02,5,0.396,,0.375,6.10,4,0.501,,0.409,7.00,5,4.60,9.04,0.36,0.443,6.50,0.27,0.31,7.29,1.62
Wei-Yin Chen,$8.2K,L,MIA,SP,@ NYM, , ,2.50%,5.124,500,-1,7.5,-107,3.8,0.23,2,0.333,,0.098,9.16,7,0.357,,0.244,7.09,22,3.75,5.20,0.20,0.352,7.55,0.36,0.28,12.81,1.56
Brett Anderson,$6.4K,L,CHC,SP,@ MIL, , ,12.50%,0.800,1000,-7,9.0,-177,5.19,0.14,1,0.553,,0.174,2.70,8,0.484,,0.391,3.48,5,5.30,9.21,0.38,0.492,3.39,0.39,0.21,10,1.56
Kyle Freeland,$4.0K,L,COL,SP,LAD, , , , ,-1500,5,12.5,123,5.84,0.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5.97,1.49
Phil Hughes,$6.5K,R,MIN,SP,@ CHW, , ,0.50%, ,700,-3,8.5,105,4.15,-0.02,3,0.463,,0.172,7.15,6,0.343,,0.224,4.99,12,4.77,5.82,0.16,0.383,5.71,0.30,0.32,9.62,1.48
Jesse Chavez,$7.1K,R,LAA,SP,SEA, , ,5.00%,2.088,3100,-17,8.5,-128,4.48,0.06,3,0.406,,0.205,9.37,6,0.328,,0.207,8.85,59,3.61,5.21,0.20,0.354,9.02,0.36,0.29,10.44,1.47
Jimmy Nelson,$7.0K,R,MIL,SP,CHC, , ,7.50%,1.343,1100,-6,9.0,167,3.81,-0.14,5,0.348,,0.182,6.87,4,0.349,,0.151,8.08,33,4.45,5.80,0.19,0.348,7.41,0.43,0.23,10.07,1.44
Shelby Miller,$6.3K,R,ARI,SP,CLE, , ,5.00%,1.744,-800,10,10.0,127,4.63,0.37,5,0.444,,0.251,6.86,4,0.335,,0.145,6.90,20,4.79,5.62,0.16,0.396,6.88,0.32,0.25,8.72,1.38
Amir Garrett,$5.5K,L,CIN,SP,@ STL, , ,1.00%,6.630,1500,-3,8.0,154,3.49,0.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,6.63,1.21
