Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Lance McCullers,$10.4K,R,HOU,SP,@ OAK,8,12.40,10.00%,2.114,1300,-2,8.0,-145,4.36,0.06,5,0.386,,0.172,13.50,4,0.320,,0.131,11.25,17,3.11,3.72,0.15,0.357,12.50,0.44,0.22,21.14,2.03
Jacob deGrom,$10.6K,R,NYM,SP,@ MIA,5,9.20, , ,800,-2,7.5,-130,3.97,0.22,5,0.288,,0.100,9.36,4,0.319,,0.148,9.35,25,3.39,4.04,0.15,0.302,9.36,0.39,0.23,21.3,2.01
Kenta Maeda,$10.0K,R,LAD,SP,ARI,17,18.80, , ,1400,-2,8.0,-171,4.57,0.05,6,0.314,,0.132,7.79,3,0.275,,0.132,10.80,37,3.37,4.38,0.18,0.301,8.79,0.39,0.24,20.11,2.01
Andrew Cashner,$6.7K,R,TEX,SP,@ SEA, , , , ,300,0,7.5,165,3.19,-0.81,4,0.369,,0.220,8.75,5,0.353,,0.184,7.52,25,4.52,5.52,0.15,0.360,8.07,0.32,0.28,13.22,1.97
Jeremy Hellickson,$7.1K,R,PHI,SP,@ WAS, , ,5.00%,2.794,-200,2,8.0,130,3.68,0.1,4,0.303,,0.151,6.91,5,0.296,,0.180,7.98,34,3.83,4.65,0.16,0.299,7.50,0.38,0.24,13.97,1.97
Matt Moore,$8.0K,L,SFG,SP,COL,4,7.60,10.00%,1.557,-100,1,7.5,-125,3.93,0.05,2,0.294,,0.118,8.62,7,0.298,,0.147,8.23,36,4.01,4.77,0.14,0.297,8.32,0.32,0.30,15.57,1.95
Alec Asher,$5.2K,R,BAL,SP,@ TOR,20,19.60,0.25%, ,-900,3,9.0,125,4.19,0.11,6,0.316,,0.143,4.66,3,0.196,,0.022,5.54,6,4.49,3.91,0.04,0.276,4.95,0.36,0.24,10.03,1.93
Matt Shoemaker,$8.9K,R,LAA,SP,@ KCR, , , , ,1500,-8,9.0,-117,4.63,0.26,5,0.292,,0.154,8.02,4,0.330,,0.158,9.21,28,3.56,4.39,0.15,0.309,8.55,0.35,0.27,17.06,1.92
Ervin Santana,$7.5K,R,MIN,SP,CHW,15,17.00,1.00%,14.320,-700,4,7.5,-116,3.85,-0.31,5,0.281,,0.106,6.51,4,0.303,,0.147,8.51,32,4.05,4.51,0.12,0.291,7.40,0.35,0.28,14.32,1.91
CC Sabathia,$7.0K,L,NYY,SP,STL,12,15.80,2.50%,5.324,-500,7,8.0,105,4.1,0.05,1,0.305,,0.137,9.41,8,0.315,,0.120,7.52,31,4.08,4.88,0.17,0.314,7.73,0.42,0.22,13.31,1.9
Nate Karns,$7.3K,R,KCR,SP,LAA, , , , ,1200,-10,9.0,107,4.37,0.24,3,0.283,,0.122,11.50,6,0.389,,0.202,9.00,24,4.01,4.87,0.14,0.354,9.83,0.34,0.29,13.7,1.88
Tyler Chatwood,$7.3K,R,COL,SP,@ SFG,19,19.40,2.00%,6.820,100,-3,7.5,115,3.57,-0.05,6,0.313,,0.139,8.54,3,0.337,,0.153,6.33,29,4.28,5.26,0.19,0.321,7.80,0.43,0.20,13.64,1.87
Jake Odorizzi,$6.7K,R,TBR,SP,@ BOS, , ,5.00%,2.334,-1000,11,8.5,199,3.35,0.06,4,0.258,,0.146,10.05,5,0.345,,0.212,6.98,35,3.98,5.14,0.17,0.306,8.34,0.29,0.32,11.67,1.74
Clayton Richard,$7.2K,L,SDP,SP,@ ATL,10,13.60, , ,0,-1,8.0,-108,3.95,0.07,3,0.274,,0.011,8.02,6,0.352,,0.105,4.89,28,4.27,5.05,0.15,0.326,5.93,0.51,0.14,12.49,1.73
R.A. Dickey,$7.1K,R,ATL,SP,SDP,16,17.40, , ,-100,1,8.0,-102,4.05,-0.07,4,0.382,,0.228,6.75,5,0.338,,0.190,6.82,32,4.48,5.68,0.19,0.358,6.79,0.38,0.26,11.38,1.6
Tyler Glasnow,$7.2K,R,PIT,SP,@ CHC, , ,2.00%,5.645,1700,-10,10.5,220,3.96,3.96,4,0.344,,0.125,10.13,5,0.397,,0.254,10.43,9,4.46,5.51,0.21,0.373,10.30,0.37,0.17,11.29,1.57
