Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Oswalt,$5.4K,R,NYM,SP,@ TOR,,,,,-100,-3,9.5,152,4.12,0.37,4,0.478,0.714,0.428,1.40,5,0.347,0.522,0.261,5.60,2,4.46,5.12,0.60,0.405,3.70,0.00,0.00,11.05,2.05
Julio Teheran,$7.0K,R,ATL,SP,@ NYY,,,,,-500,1,9.5,172,3.93,-0.16,5,0.340,0.440,0.204,3.90,4,0.310,0.427,0.184,4.20,45,4.15,4.93,0.21,0.327,4.00,0.00,0.00,13.55,1.94
Jose Quintana,$7.9K,L,CHC,SP,DET,,,,,700,-3,9.0,-218,5.44,5.44,1,0.260,0.337,0.120,2.50,8,0.324,0.420,0.177,7.80,46,3.45,3.87,0.21,0.317,7.30,0.00,0.00,15.22,1.93
Aaron Nola,$13.1K,R,PHI,SP,BAL,,,,,3000,-1,8.5,-206,5.05,-0.12,2,0.292,0.358,0.122,4.20,7,0.261,0.337,0.120,5.50,43,3.31,3.43,0.16,0.268,5.20,0.00,0.00,24.24,1.85
CC Sabathia,$7.7K,L,NYY,SP,ATL,,,,,-100,1,9.5,-194,5.57,0.16,3,0.301,0.337,0.114,1.90,6,0.306,0.398,0.150,6.50,41,4.10,4.16,0.24,0.304,4.90,0.00,0.00,14.11,1.83
Tyler Anderson,$5.9K,L,COL,SP,SFG,,,,,-100,-2,10.5,-120,5.42,-0.47,3,0.377,0.547,0.269,2.30,6,0.326,0.449,0.196,6.90,32,3.59,4.18,0.26,0.343,5.40,0.00,0.00,10.82,1.83
Jose Urena,$6.9K,R,MIA,SP,TBR,,,,,-100, ,7.5,105,3.64,-0.11,3,0.321,0.423,0.174,2.60,6,0.301,0.384,0.151,4.20,47,4.27,4.84,0.18,0.308,3.70,0.00,0.00,12.57,1.82
Eduardo Rodriguez,$8.4K,L,BOS,SP,@ WAS,,,,,400, ,9.0,-133,4.76,0.09,2,0.345,0.443,0.174,2.30,7,0.308,0.407,0.170,7.80,40,3.19,4.24,0.17,0.316,6.60,0.00,0.00,15.23,1.81
Mike Minor,$6.0K,L,TEX,SP,HOU,,,,,-300,-1,9.5,156,4.07,-0.35,2,0.226,0.284,0.097,2.80,7,0.315,0.438,0.197,6.60,76,3.14,4.20,0.14,0.295,5.80,0.00,0.00,10.82,1.8
Francisco Liriano,$6.1K,L,DET,SP,@ CHC,,,,,-700,2,9.0,194,3.56,3.56,1,0.271,0.327,0.131,2.30,8,0.358,0.451,0.181,6.20,47,4.53,5.00,0.18,0.348,5.80,0.00,0.00,10.82,1.77
Matt Andriese,$5.5K,R,TBR,SP,@ MIA,,,,, ,-4,7.5,-120,3.86,0.11,4,0.252,0.314,0.113,3.60,5,0.376,0.536,0.246,5.30,37,3.72,4.15,0.24,0.321,4.60,0.00,0.00,9.67,1.76
Yefrey Ramirez,$5.2K,R,BAL,SP,@ PHI,,,,,-300, ,8.5,180,3.45,0.12,4,0.238,0.200,0.000,5.90,5,0.283,0.389,0.167,3.00,2,3.19,3.91,0.17,0.263,4.30,0.00,0.00,8.7,1.67
Trevor Bauer,$13.6K,R,CLE,SP,@ KCR,,,,,1600,1,9.0,-249,5.62,0.12,3,0.316,0.411,0.168,5.30,6,0.293,0.372,0.133,6.50,47,2.98,3.37,0.19,0.301,6.10,0.00,0.00,22.52,1.66
Patrick Corbin,$11.1K,L,ARI,SP,STL,,,,,1500,1,7.5,-124,3.9,-0.38,1,0.299,0.399,0.169,2.60,8,0.311,0.418,0.167,7.30,48,3.34,3.50,0.22,0.310,6.80,0.00,0.00,17.94,1.62
Dylan Covey,$5.0K,R,CHW,SP,@ CIN,,,,,-500,2,10.0,151,4.36,0.15,5,0.371,0.500,0.221,3.70,4,0.382,0.524,0.235,2.80,26,4.92,5.13,0.29,0.376,3.30,0.00,0.00,7.85,1.57
Miles Mikolas,$9.5K,R,STL,SP,@ ARI,,,,,1300,-1,7.5,109,3.6,-0.12,7,0.308,0.422,0.142,3.00,2,0.194,0.225,0.057,3.80,15,3.98,3.73,0.13,0.283,3.20,0.00,0.00,14.96,1.57
Sean Manaea,$12.1K,L,OAK,SP,SDP,,,,,3200,-2,8.5,-160,4.73,-0.11,2,0.264,0.307,0.088,1.60,7,0.320,0.428,0.178,6.20,44,3.91,4.42,0.17,0.308,5.20,0.00,0.00,16.04,1.33
Gerrit Cole,$14.2K,R,HOU,SP,@ TEX,,,,,2700,-1,9.5,-177,5.43,-0.15,6,0.309,0.419,0.185,5.20,3,0.281,0.367,0.149,4.90,49,2.97,3.60,0.22,0.300,5.10,0.00,0.00,18.58,1.31
Jose Berrios,$11.8K,R,MIN,SP,@ MIL,,,,,1400,2,8.5,-105,4.18,0.01,4,0.312,0.398,0.162,4.20,5,0.277,0.357,0.135,5.10,42,3.27,4.10,0.18,0.293,4.70,0.00,0.00,15.2,1.29
Andrew Suarez,$6.2K,L,SFG,SP,@ COL,,,,,-400, ,10.5,107,5.08,-0.53,2,0.208,0.282,0.099,2.50,7,0.365,0.488,0.173,6.60,12,3.63,3.38,0.20,0.330,5.70,0.00,0.00,7.43,1.2
