Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Marco Estrada,$6.7K,R,TOR,SP,@ NYY,,,,,-1700,10,8.5,167,3.56,-0.21,3,0.302,0.427,0.203,3.70,6,0.366,0.508,0.225,4.60,49,3.87,5.19,0.18,0.345,4.30,0.00,0.00,12.54,1.87
Sean Newcomb,$8.7K,L,ATL,SP,NYM,,,,,1000,-3,7.5,127,3.46,0.1,2,0.327,0.419,0.189,2.40,7,0.308,0.368,0.133,7.10,35,3.92,4.45,0.15,0.312,6.00,0.00,0.00,16.08,1.85
Ben Lively,$6.2K,R,PHI,SP,PIT,,,,,300,-1,8.0,-109,4.06,-0.24,5,0.392,0.540,0.240,2.70,4,0.323,0.449,0.187,3.90,18,4.46,5.54,0.18,0.361,3.20,0.00,0.00,11.13,1.8
Justin Verlander,$13.4K,R,HOU,SP,@ CHW,,,,,1200,2,8.0,-266,5.08, ,4,0.293,0.384,0.177,6.00,5,0.249,0.319,0.114,5.70,49,2.75,3.84,0.15,0.269,5.80,0.00,0.00,24.11,1.8
Max Scherzer,$14.3K,R,WAS,SP,@ LAD,,,,,2100, ,6.0,134,2.71,-0.1,7,0.290,0.381,0.177,5.80,2,0.196,0.241,0.100,7.60,46,1.85,3.21,0.16,0.269,6.20,0.00,0.00,25.33,1.77
Kyle Hendricks,$7.4K,R,CHC,SP,@ COL,,,,,500,-3,9.5,-107,4.67,-0.66,3,0.317,0.421,0.187,4.20,6,0.294,0.385,0.133,4.40,39,3.92,3.91,0.25,0.302,4.30,0.00,0.00,12.8,1.73
Felix Hernandez,$7.5K,R,SEA,SP,@ TEX,,,,,-100,1,9.5,112,4.53,-0.04,6,0.360,0.498,0.226,3.50,3,0.323,0.420,0.169,4.80,32,3.96,4.28,0.25,0.348,4.00,0.00,0.00,12.9,1.72
Trevor Richards,$6.9K,R,MIA,SP,@ MIL,,,,,1100,-8,9.0,145,3.97,-0.01,4,0.277,0.313,0.099,4.50,5,0.404,0.545,0.212,3.70,11,3.88,4.69,0.14,0.348,4.00,0.00,0.00,11.71,1.7
Jon Gray,$7.7K,R,COL,SP,CHC,,,,,-500,1,9.5,-106,4.83,-0.34,3,0.329,0.438,0.162,5.60,6,0.328,0.426,0.145,5.40,35,3.17,3.22,0.23,0.328,5.50,0.00,0.00,13.12,1.7
James Shields,$4.7K,R,CHW,SP,HOU,,,,,-1800,8,8.0,231,2.92, ,4,0.339,0.449,0.215,3.40,5,0.310,0.415,0.174,3.80,40,4.36,5.31,0.19,0.323,3.60,0.00,0.00,7.76,1.65
Jhoulys Chacin,$7.8K,R,MIL,SP,MIA,,,,,500,-8,9.0,-161,5.03,0.01,3,0.340,0.422,0.166,3.10,6,0.264,0.318,0.107,4.80,49,4.15,4.66,0.14,0.289,4.20,0.00,0.00,12.66,1.62
Dylan Bundy,$9.3K,R,BAL,SP,CLE,,,,,200,1,7.5,108,3.62,-0.24,7,0.349,0.474,0.195,3.60,2,0.290,0.403,0.194,5.60,44,3.39,4.47,0.21,0.336,4.00,0.00,0.00,14.58,1.57
Trevor Bauer,$13.6K,R,CLE,SP,@ BAL,,,,,1600,-1,7.5,-121,3.88,-0.26,5,0.315,0.407,0.166,5.20,4,0.293,0.372,0.130,6.50,48,2.96,3.38,0.18,0.305,5.80,0.00,0.00,17.84,1.31
