Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Kluber,$13.2K,R,CLE,SP,TEX,,,,,1600, ,9.0,-305,5.9,0.6,7,0.254,0.313,0.124,11.77,2,0.245,0.338,0.146,12.00,37,0.00,0.00,0.00,0.252,11.82,0.00,0.00,26.8,2.03
Carlos Martinez,$11.2K,R,STL,SP,CHW,,,,,1700,-2,9.0,-265,5.71,0.34,6,0.353,0.428,0.164,8.88,3,0.266,0.329,0.130,10.54,38,0.00,0.00,0.00,0.324,9.43,0.00,0.00,22.38,2
Wade Miley,$4.9K,L,MIL,SP,@ CIN,,,,,-600,-1,9.5,-108,4.82,0.25,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.75,1.99
Tyler Anderson,$6.9K,L,COL,SP,@ CHC,,,,,1200,-7,10.5,190,4.17,4.17,2,0.343,0.491,0.255,9.42,7,0.376,0.518,0.234,9.44,24,0.00,0.00,0.00,0.369,9.44,0.00,0.00,13.52,1.96
Lucas Giolito,$4.3K,R,CHW,SP,@ STL,,,,,-1200,1,9.0,230,3.29,0.16,3,0.307,0.378,0.154,5.40,6,0.285,0.340,0.159,5.59,13,0.00,0.00,0.00,0.292,5.53,0.00,0.00,8.42,1.96
Ivan Nova,$7.3K,R,PIT,SP,@ WAS,,,,,-1000,2,8.0,173,3.31,0.24,4,0.345,0.473,0.194,5.32,5,0.311,0.423,0.174,8.27,37,0.00,0.00,0.00,0.326,6.96,0.00,0.00,13.07,1.79
Clayton Richard,$5.7K,L,SDP,SP,@ SFG,,,,,-800, ,8.0,116,3.79,0.08,3,0.304,0.358,0.070,11.32,6,0.403,0.548,0.224,6.23,38,0.00,0.00,0.00,0.370,7.93,0.00,0.00,10.04,1.76
Marcus Stroman,$6.5K,R,TOR,SP,@ MIN,,,,,400,-5,9.0,-107,4.57,-0.1,7,0.312,0.359,0.092,7.95,2,0.338,0.447,0.174,8.70,38,0.00,0.00,0.00,0.318,8.12,0.00,0.00,11.02,1.7
Blake Snell,$9.8K,L,TBR,SP,@ DET,,,,,1100,-4,8.0,-125,4.18,0.12,1,0.211,0.226,0.066,9.60,8,0.335,0.426,0.179,8.63,31,0.00,0.00,0.00,0.321,8.74,0.00,0.00,16.38,1.67
Hyun-Jin Ryu,$8.9K,L,LAD,SP,@ ARI,,,,,800,-6,7.5,-102,3.69,-0.11,1,0.371,0.506,0.225,7.98,8,0.314,0.418,0.185,9.57,30,0.00,0.00,0.00,0.320,9.39,0.00,0.00,14.85,1.67
Matt Moore,$5.1K,L,TEX,SP,@ CLE,,,,,-400,-2,9.0,258,3.1,0.4,3,0.433,0.585,0.229,8.33,6,0.330,0.433,0.177,7.92,38,0.00,0.00,0.00,0.364,8.06,0.00,0.00,8.11,1.59
