Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Lucas Giolito,$4.9K,R,CHW,SP,@ LAA,,,,,-1800,8,9.0,185,3.63,-0.06,2,0.356,0.458,0.209,2.40,7,0.314,0.400,0.193,3.70,26,5.00,5.63,0.21,0.323,3.40,0.00,0.00,8.88,1.81
Cole Hamels,$8.0K,L,TEX,SP,OAK,,,,, ,3,10.5,-108,5.31,-0.28,1,0.272,0.309,0.107,1.20,8,0.335,0.442,0.196,6.60,42,4.14,4.58,0.23,0.328,6.00,0.00,0.00,14.37,1.8
Luis Severino,$13.2K,R,NYY,SP,@ TBR,,,,,1800,-1,7.0,-281,4.5,-0.23,5,0.280,0.355,0.141,5.00,4,0.258,0.323,0.119,6.10,50,2.87,3.08,0.21,0.270,5.50,0.00,0.00,23.59,1.79
Daniel Poncedeleon,$5.1K,R,STL,SP,@ CIN,,,,,-900,2,9.5,-100,4.67,0.09,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.09,1.78
Jaime Barria,$8.1K,R,LAA,SP,CHW,,,,,2200,-10,9.0,-206,5.37,0.06,4,0.238,0.310,0.112,4.00,5,0.405,0.549,0.256,3.20,13,3.98,4.59,0.23,0.331,3.50,0.00,0.00,14.21,1.75
Rick Porcello,$9.9K,R,BOS,SP,@ BAL,,,,,900, ,9.0,-192,5.26,0.22,2,0.349,0.493,0.220,4.30,7,0.328,0.435,0.159,4.30,52,3.59,4.23,0.21,0.333,4.30,0.00,0.00,17.15,1.73
Brett Anderson,$5.3K,L,OAK,SP,@ TEX,,,,,-500,-1,10.5,-102,5.19,-0.22,3,0.434,0.516,0.125,0.90,6,0.374,0.508,0.190,5.40,18,5.08,4.40,0.19,0.394,3.90,0.00,0.00,8.91,1.68
Patrick Corbin,$11.2K,L,ARI,SP,@ CHC,,,,,2500,-3,8.5,-110,4.18,-0.4,1,0.312,0.414,0.176,2.60,8,0.314,0.412,0.158,7.10,52,3.50,3.59,0.21,0.314,6.60,0.00,0.00,18.02,1.61
Joey Lucchesi,$8.3K,L,SDP,SP,@ NYM,,,,,1000,-3,6.5,152,2.84,-0.95,2,0.295,0.294,0.039,2.20,7,0.308,0.417,0.196,7.30,14,3.60,3.71,0.24,0.305,6.10,0.00,0.00,13.11,1.58
Jose Urena,$6.5K,R,MIA,SP,ATL,,,,,-300,4,8.0,107,3.86,0.03,5,0.327,0.425,0.175,2.60,4,0.310,0.388,0.148,4.20,51,4.40,4.91,0.18,0.319,3.30,0.00,0.00,9.71,1.49
Jhoulys Chacin,$6.9K,R,MIL,SP,WAS,,,,,-600,4,9.0,101,4.41,-0.01,6,0.347,0.427,0.164,2.90,3,0.262,0.308,0.100,4.70,52,4.31,4.73,0.14,0.319,3.50,0.00,0.00,9.5,1.38
Zach Eflin,$9.3K,R,PHI,SP,LAD,,,,,-100,2,8.0,140,3.56,-0.35,5,0.358,0.521,0.239,3.40,4,0.302,0.404,0.145,3.50,23,3.86,4.41,0.19,0.333,3.50,0.00,0.00,12.5,1.34
Hunter Wood,$4.0K,R,TBR,SP,NYY,,,,,-1500,3,7.0,241,2.5,-0.27,5,0.353,0.478,0.217,5.80,4,0.254,0.296,0.111,2.90,9,4.15,3.56,0.18,0.309,4.50,0.00,0.00,5.31,1.33
Trevor Williams,$7.0K,R,PIT,SP,@ CLE,,,,,400,-2,8.5,232,3.12,0.01,7,0.321,0.397,0.125,2.80,2,0.308,0.395,0.168,4.00,50,4.41,4.76,0.17,0.318,3.00,0.00,0.00,9.24,1.32
