Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jakob Junis,$6.7K,R,KCR,SP,MIN,,,,,500,-3,9.5,127,4.38,-0.1,7,0.340,0.457,0.188,3.50,2,0.332,0.469,0.217,4.80,36,3.71,4.61,0.22,0.338,3.80,0.00,0.00,13.21,1.97
Dylan Covey,$4.4K,R,CHW,SP,@ SEA,,,,,-1100, ,8.5,168,3.58,0.07,5,0.369,0.492,0.209,3.70,4,0.383,0.518,0.221,2.80,28,4.88,4.98,0.28,0.375,3.30,0.00,0.00,8.66,1.97
Clayton Kershaw,$11.9K,L,LAD,SP,@ MIL,,,,,1200, ,8.0,-159,4.47,-0.11,1,0.296,0.417,0.180,2.10,8,0.258,0.350,0.146,9.10,39,2.64,2.75,0.28,0.262,8.30,0.00,0.00,23.42,1.97
Madison Bumgarner,$10.9K,L,SFG,SP,@ OAK,,,,,1400,-1,7.5,118,3.53,-0.54,1,0.209,0.229,0.058,1.50,8,0.311,0.444,0.202,6.50,25,3.40,4.00,0.21,0.300,6.00,0.00,0.00,21.11,1.94
Marcus Stroman,$8.5K,R,TOR,SP,BAL,,,,,1900,-9,9.0,-169,5.11,-0.09,1,0.306,0.358,0.096,3.40,8,0.329,0.439,0.170,4.20,44,4.58,3.55,0.26,0.326,4.10,0.00,0.00,16.19,1.9
Justin Verlander,$13.5K,R,HOU,SP,@ LAA,,,,,2000, ,8.0,-166,4.52,0.06,3,0.298,0.399,0.188,5.70,6,0.247,0.319,0.117,5.60,53,2.68,3.69,0.16,0.264,5.60,0.00,0.00,25.25,1.87
Ryne Stanek,$4.0K,R,TBR,SP,MIA,,,,,-1500,1,7.5,-139,4.02,-0.12,3,0.220,0.222,0.024,6.50,6,0.347,0.484,0.260,7.90,47,2.71,3.69,0.20,0.305,7.40,0.00,0.00,7.36,1.84
Lance Lynn,$7.2K,R,MIN,SP,@ KCR,,,,,-400,2,9.5,-140,5.12,0.1,4,0.363,0.468,0.212,2.70,5,0.284,0.346,0.127,5.40,50,4.21,4.59,0.21,0.319,4.20,0.00,0.00,13.15,1.83
Brian Johnson,$7.2K,L,BOS,SP,@ DET,,,,,1500,-12,9.5,-139,5.11,-0.22,1,0.252,0.277,0.062,1.90,8,0.358,0.488,0.192,6.00,30,4.04,4.54,0.16,0.346,5.60,0.00,0.00,13.17,1.83
Bartolo Colon,$4.5K,R,TEX,SP,CLE,,,,,-1800,6,11.0,154,4.78,0.63,7,0.357,0.506,0.214,2.60,2,0.369,0.549,0.248,3.20,46,4.45,4.74,0.23,0.360,2.70,0.00,0.00,8.07,1.79
Sonny Gray,$8.7K,R,NYY,SP,NYM,,,,,700,-1,9.0,-208,5.41,-0.07,5,0.309,0.377,0.142,4.00,4,0.313,0.407,0.170,5.00,44,3.91,3.95,0.21,0.311,4.40,0.00,0.00,15.27,1.76
Pablo Lopez,$7.0K,R,MIA,SP,@ TBR,,,,,1400,-10,7.5,124,3.48,0.12,4,0.297,0.367,0.100,3.70,5,0.346,0.528,0.285,3.70,3,4.13,3.10,0.33,0.324,3.70,0.00,0.00,12.01,1.72
Kyle Freeland,$8.1K,L,COL,SP,@ ARI,,,,,-100,4,8.0,126,3.7,-0.08,1,0.302,0.386,0.130,2.60,8,0.331,0.424,0.160,4.20,50,4.54,4.45,0.19,0.328,4.00,0.00,0.00,13.7,1.69
Luke Weaver,$7.5K,R,STL,SP,@ CHC,,,,,500,-2,8.5,127,3.92,3.92,11,0.320,0.408,0.148,4.30,7,0.299,0.387,0.139,5.40,31,3.44,3.67,0.21,0.624,9.40,0.00,0.00,12.21,1.63
Trevor Cahill,$9.0K,R,OAK,SP,SFG,,,,,2100,-9,7.5,-132,3.97,0.04,5,0.304,0.356,0.133,4.10,4,0.356,0.490,0.220,5.30,30,4.06,3.74,0.30,0.327,4.70,0.00,0.00,14.23,1.58
Mike Montgomery,$7.1K,L,CHC,SP,STL,,,,,600,-3,8.5,-140,4.58,4.58,4,0.298,0.353,0.108,2.20,14,0.301,0.365,0.131,5.00,69,4.63,4.26,0.18,0.601,8.70,0.00,0.00,11.25,1.58
Mike Fiers,$7.4K,R,DET,SP,BOS,,,,,700,-4,9.5,126,4.39,0.22,5,0.344,0.469,0.215,3.80,4,0.344,0.469,0.201,4.20,47,3.86,4.56,0.24,0.344,4.00,0.00,0.00,10.58,1.43
Nick Kingham,$8.8K,R,PIT,SP,@ CIN,,,,,700,-1,9.0,103,4.4,-0.23,4,0.356,0.547,0.297,3.10,5,0.262,0.337,0.129,6.00,9,3.19,3.62,0.23,0.304,4.70,0.00,0.00,12.43,1.41
