Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Clayton Richard,$6.4K,L,SDP,SP,@ MIA,,,,,-1000,2,7.5,-105,3.69,-0.2,2,0.277,0.326,0.063,2.70,7,0.364,0.504,0.207,4.60,43,4.55,0.00,0.27,0.345,4.20,0.00,0.00,14.29,2.23
Max Scherzer,$14.4K,R,WAS,SP,SFG,,,,,2200, ,7.0,-283,4.51,-0.35,4,0.287,0.382,0.178,5.90,5,0.189,0.233,0.092,7.80,41,1.79,0.00,0.15,0.233,7.00,0.00,0.00,29.35,2.04
Zach Eflin,$6.9K,R,PHI,SP,MIL,,,,,-600,2,8.5,108,4.09,-0.09,4,0.375,0.564,0.264,3.10,5,0.323,0.443,0.162,3.00,17,4.25,0.00,0.22,0.346,3.00,0.00,0.00,12.99,1.88
Anthony DeSclafani,$6.2K,R,CIN,SP,STL,,,,,600,-6,9.5,106,4.61,0.47,3,0.367,0.556,0.223,3.60,6,0.402,0.600,0.300,5.40,1,3.05,0.00,0.25,0.390,4.80,0.00,0.00,11.55,1.86
Nathan Eovaldi,$7.1K,R,TBR,SP,SEA,,,,,700,-8,7.0,142,3.11,0.01,4,0.283,0.471,0.295,2.50,5,0.071,0.048,0.000,4.10,2,3.87,0.00,0.20,0.165,3.40,0.00,0.00,13.13,1.85
Artie Lewicki,$4.4K,R,DET,SP,CLE,,,,,-1100,-1,8.0,208,3.06,0.11,7,0.374,0.444,0.111,2.30,2,0.346,0.414,0.071,4.20,11,4.72,0.00,0.08,0.368,2.70,0.00,0.00,7.58,1.72
Nick Tropeano,$7.2K,R,LAA,SP,@ MIN,,,,,-500,1,9.0,-102,4.43,-0.16,7,0.335,0.444,0.147,3.40,2,0.330,0.474,0.247,4.60,9,3.83,0.00,0.19,0.334,3.70,0.00,0.00,11.88,1.65
Ivan Nova,$6.4K,R,PIT,SP,@ CHC,,,,,-1200,4,9.0,161,3.82,3.82,4,0.365,0.520,0.204,2.10,5,0.299,0.418,0.174,4.60,40,4.07,0.00,0.24,0.328,3.50,0.00,0.00,10.32,1.61
Derek Holland,$5.4K,L,SFG,SP,@ WAS,,,,,-700,-1,7.0,241,2.49,-0.15,2,0.281,0.340,0.130,1.10,7,0.389,0.551,0.260,6.50,40,4.60,0.00,0.23,0.365,5.30,0.00,0.00,8.56,1.59
Matt Moore,$4.6K,L,TEX,SP,HOU,,,,,-1000, ,10.5,172,4.34,0.11,2,0.450,0.630,0.252,1.60,7,0.341,0.460,0.187,5.90,43,4.34,0.00,0.17,0.365,5.00,0.00,0.00,7.16,1.56
Carlos Martinez,$11.0K,R,STL,SP,@ CIN,,,,,2800,-6,9.5,-119,4.89,0.03,6,0.316,0.389,0.149,4.40,3,0.264,0.329,0.127,5.40,39,3.62,0.00,0.23,0.299,4.70,0.00,0.00,16.31,1.48
Reynaldo Lopez,$6.4K,R,CHW,SP,@ BOS,,,,,200,-7,9.0,194,3.54,-0.15,7,0.324,0.448,0.198,2.50,2,0.273,0.329,0.118,4.20,18,4.71,0.00,0.15,0.313,2.90,0.00,0.00,9.47,1.48
Kyle Freeland,$7.1K,L,COL,SP,ARI,,,,,100,-3,12.0,-142,6.48,0.56,2,0.305,0.409,0.148,2.80,7,0.333,0.427,0.154,4.20,43,4.56,0.00,0.19,0.327,3.80,0.00,0.00,9.59,1.35
Zack Godley,$8.0K,R,ARI,SP,@ COL,,,,,1300,-10,12.0,128,5.52,-0.06,3,0.298,0.358,0.127,4.80,6,0.298,0.394,0.161,5.40,36,3.67,0.00,0.24,0.298,5.20,0.00,0.00,9.78,1.22
