Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Brandon McCarthy,$6.2K,R,ATL,SP,@ PHI,,,,,-100,-2,8.5,102,4.16,0.08,4,0.293,0.360,0.118,4.00,5,0.346,0.448,0.136,3.80,25,4.16,0.00,0.15,0.322,3.90,0.00,0.00,12.69,2.05
Trevor Cahill,$7.4K,R,OAK,SP,SEA,,,,,-600,3,8.0,-138,4.28,-0.37,3,0.301,0.352,0.134,4.70,6,0.369,0.520,0.233,5.20,26,3.97,0.00,0.34,0.346,5.10,0.00,0.00,14.99,2.03
Domingo German,$6.6K,R,NYY,SP,@ TEX,,,,,-200,-1,9.5,-166,5.35,0.01,6,0.239,0.273,0.104,4.90,3,0.329,0.377,0.116,6.40,13,3.30,0.00,0.16,0.269,5.40,0.00,0.00,13.43,2.03
Gerrit Cole,$12.9K,R,HOU,SP,SFG,,,,,1100,1,8.0,-257,5.03,-0.11,3,0.306,0.426,0.182,5.00,6,0.283,0.374,0.149,5.00,41,2.94,0.00,0.22,0.291,5.00,0.00,0.00,25.84,2
Jeremy Hellickson,$8.0K,R,WAS,SP,SDP,,,,,2500,-20,8.5,-199,5.01,0.35,7,0.328,0.482,0.235,2.70,2,0.313,0.451,0.209,3.00,36,4.41,0.00,0.24,0.325,2.80,0.00,0.00,15.26,1.91
Andrew Suarez,$6.0K,L,SFG,SP,@ HOU,,,,,-1300,9,8.0,222,2.97,0.11,1,0.210,0.294,0.118,3.50,8,0.414,0.625,0.287,7.40,4,3.01,0.00,0.29,0.391,6.90,0.00,0.00,11.14,1.86
Matt Harvey,$5.8K,R,CIN,SP,PIT,,,,,300,-6,9.5,104,4.63,0.41,5,0.410,0.598,0.292,3.10,4,0.324,0.422,0.160,3.80,27,4.64,0.00,0.26,0.372,3.40,0.00,0.00,10.78,1.86
J.A. Happ,$9.5K,L,TOR,SP,LAA,,,,,500, ,8.5,-105,4.18,-0.14,1,0.217,0.301,0.116,2.00,8,0.320,0.419,0.156,8.10,33,3.31,0.00,0.21,0.309,7.40,0.00,0.00,17.2,1.81
James Shields,$5.3K,R,CHW,SP,BAL,,,,,-1200,5,8.5,119,3.99,-0.27,4,0.345,0.459,0.213,3.40,5,0.308,0.417,0.179,4.10,31,4.34,0.00,0.20,0.324,3.80,0.00,0.00,9.46,1.78
Matt Boyd,$8.3K,L,DET,SP,@ MIN,,,,,400,-3,9.0,149,3.93,-0.05,2,0.280,0.331,0.087,1.50,7,0.335,0.449,0.174,6.80,32,4.05,0.00,0.15,0.323,5.60,0.00,0.00,13.28,1.6
Trevor Bauer,$11.7K,R,CLE,SP,@ CHC,,,,,2100, ,7.5,-119,3.86,3.86,3,0.326,0.436,0.180,5.10,6,0.295,0.378,0.138,6.20,39,3.22,0.00,0.21,0.305,5.90,0.00,0.00,17.88,1.53
Cole Hamels,$9.2K,L,TEX,SP,NYY,,,,,600, ,9.5,149,4.15,-0.01,1,0.240,0.301,0.115,1.50,8,0.320,0.414,0.177,6.30,31,4.14,0.00,0.20,0.311,5.80,0.00,0.00,13.97,1.52
