Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Kluber,$13.3K,R,CLE,SP,KCR,,,,,2100, ,8.0,-263,5.07,-0.07,4,0.272,0.353,0.153,11.33,5,0.244,0.337,0.146,11.93,39,0.00,0.00,0.00,0.256,11.66,0.00,0.00,27.32,2.05
Jeremy Hellickson,$6.0K,R,WAS,SP,@ ARI,,,,,-400,-2,8.5,111,4.07,0.2,4,0.331,0.469,0.229,5.84,5,0.326,0.457,0.212,5.82,35,0.00,0.00,0.00,0.328,5.83,0.00,0.00,12.3,2.05
Adam Wainwright,$7.9K,R,STL,SP,@ SDP,,,,,900,-2,8.5,-125,4.44,-0.01,7,0.353,0.458,0.187,7.53,2,0.333,0.425,0.146,7.13,28,0.00,0.00,0.00,0.349,7.44,0.00,0.00,14.98,1.9
Sean Newcomb,$9.5K,L,ATL,SP,@ MIA,,,,,1200,-2,8.0,-143,4.33,0.13,0,0.330,0.404,0.161,9.94,9,0.316,0.384,0.146,10.53,26,0.00,0.00,0.00,0.316,10.53,0.00,0.00,17.45,1.84
James Paxton,$12.5K,L,SEA,SP,@ DET,,,,,2400,-2,8.5,-230,5.2,0.27,0,0.310,0.370,0.109,9.93,9,0.279,0.348,0.130,11.79,32,0.00,0.00,0.00,0.279,11.79,0.00,0.00,22.94,1.84
Jon Gray,$8.6K,R,COL,SP,MIL,,,,,1000,-3,10.5,-156,5.82,5.82,3,0.325,0.417,0.153,8.85,6,0.322,0.414,0.139,11.12,29,0.00,0.00,0.00,0.323,10.36,0.00,0.00,15.13,1.76
Blaine Hardy,$4.0K,L,DET,SP,SEA,,,,,-1500,1,8.5,201,3.3,-0.27,3,0.336,0.518,0.268,4.91,6,0.411,0.554,0.200,11.20,29,0.00,0.00,0.00,0.386,9.10,0.00,0.00,6.52,1.63
Shohei Ohtani,$10.5K,L,LAA,SP,MIN,,,,,1800,-3,7.5,-175,4.28,0.08,3,0.289,0.344,0.094,9.72,6,0.296,0.375,0.179,13.20,5,0.00,0.00,0.00,0.294,12.04,0.00,0.00,16.99,1.62
Jose Urena,$6.2K,R,MIA,SP,ATL,,,,,-500,-1,8.0,129,3.67,-0.13,7,0.334,0.416,0.169,5.32,2,0.309,0.395,0.160,7.90,40,0.00,0.00,0.00,0.328,5.89,0.00,0.00,9.62,1.55
Blake Snell,$9.8K,L,TBR,SP,@ BAL,,,,,1300,-2,8.5,106,4.38,-0.04,0,0.199,0.212,0.059,9.62,9,0.339,0.436,0.188,8.48,33,0.00,0.00,0.00,0.339,8.48,0.00,0.00,14.87,1.52
Fernando Romero,$9.2K,R,MIN,SP,@ LAA,,,,,3700,-16,7.5,157,3.22,-0.08,2,0.177,0.000,0.000,22.50,7,0.380,0.381,0.095,11.81,2,0.00,0.00,0.00,0.335,14.19,0.00,0.00,13.34,1.45
