Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Patrick Corbin,$10.4K,L,ARI,SP,SFG,,,,,600,-1,8.0,-196,4.7,-0.19,2,0.309,0.409,0.170,2.40,7,0.312,0.410,0.157,7.20,54,3.45,3.54,0.14,0.311,6.10,0.00,0.00,20.24,1.95
Lucas Giolito,$5.6K,R,CHW,SP,@ TBR,,,,,-1000,3,8.5,169,3.56,0.21,6,0.360,0.471,0.213,2.30,3,0.319,0.405,0.192,3.70,28,4.98,5.88,0.14,0.346,2.70,0.00,0.00,10.81,1.93
Luis Severino,$9.2K,R,NYY,SP,@ BOS,,,,,-1000,3,9.0,-127,4.71,0.23,4,0.291,0.378,0.153,5.00,5,0.262,0.329,0.120,6.00,52,2.85,3.15,0.15,0.275,5.60,0.00,0.00,17.68,1.92
Marco Gonzales,$9.7K,L,SEA,SP,TOR,,,,,500,-2,8.0,-169,4.53,0.03,0,0.315,0.404,0.123,1.30,9,0.324,0.429,0.152,6.60,31,3.67,3.69,0.14,0.324,6.60,0.00,0.00,18.52,1.91
Ryan Borucki,$6.1K,L,TOR,SP,@ SEA,,,,,-600,1,8.0,152,3.47,-0.03,2,0.276,0.353,0.088,1.50,7,0.322,0.396,0.113,5.70,6,4.19,4.46,0.00,0.312,4.70,0.00,0.00,11.29,1.85
Junior Guerra,$7.1K,R,MIL,SP,COL,,,,,-700,5,8.5,-120,4.39,-0.02,3,0.337,0.427,0.194,4.40,6,0.331,0.423,0.189,4.50,39,4.01,5.04,0.15,0.333,4.50,0.00,0.00,13.04,1.84
Ryne Stanek,$4.8K,R,TBR,SP,CHW,,,,,-700, ,8.5,-185,4.94,0.29,6,0.223,0.216,0.023,5.30,3,0.359,0.497,0.259,6.80,54,3.02,4.31,0.14,0.268,5.80,0.00,0.00,8.64,1.8
Trevor Richards,$7.3K,R,MIA,SP,@ PHI,,,,,-100, ,8.5,149,3.72,0.08,4,0.273,0.282,0.084,4.40,5,0.376,0.483,0.174,4.10,15,4.01,4.88,0.07,0.330,4.20,0.00,0.00,13.16,1.8
Chris Stratton,$5.8K,R,SFG,SP,@ ARI,,,,,100,-3,8.0,173,3.3,-0.31,7,0.352,0.446,0.164,3.20,2,0.327,0.427,0.161,4.40,31,4.39,4.62,0.11,0.346,3.50,0.00,0.00,9.93,1.71
Rick Porcello,$8.7K,R,BOS,SP,NYY,,,,, ,-1,9.0,113,4.29,0.27,5,0.348,0.493,0.221,4.20,4,0.326,0.431,0.156,4.30,54,3.57,4.32,0.13,0.338,4.20,0.00,0.00,14.81,1.7
Tyson Ross,$7.2K,R,SDP,SP,@ CHC,,,,,400,-1,8.5,178,3.47,3.47,8,0.364,0.447,0.172,3.40,1,0.316,0.389,0.167,4.10,33,4.57,4.93,0.15,0.359,3.50,0.00,0.00,12.22,1.7
Jaime Barria,$6.0K,R,LAA,SP,@ CLE,,,,, ,-1,9.0,214,3.42,-0.33,7,0.241,0.310,0.113,3.50,2,0.401,0.562,0.276,3.00,15,4.16,4.98,0.15,0.277,3.40,0.00,0.00,10.15,1.69
Mike Clevinger,$9.3K,R,CLE,SP,LAA,,,,,-200, ,9.0,-240,5.58,0.33,5,0.327,0.417,0.172,3.90,4,0.278,0.330,0.117,5.90,46,3.49,4.01,0.11,0.305,4.80,0.00,0.00,15.06,1.62
Ariel Jurado,$7.2K,R,TEX,SP,BAL,,,,,1400,-7,11.5,-148,6.29,-0.18,3,0.251,0.389,0.222,1.70,6,0.320,0.455,0.228,1.70,2,5.36,5.87,0.07,0.297,1.70,0.00,0.00,10.73,1.49
