Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Carlos Carrasco,$10.0K,R,CLE,SP,MIN,,,,,-300,1,9.0,-180,5.21,0.12,7,0.302,0.405,0.167,5.00,2,0.277,0.359,0.129,6.00,44,2.78,0.00,0.19,0.296,5.20,0.00,0.00,21.82,2.18
Dallas Keuchel,$7.7K,L,HOU,SP,@ KCR,,,,,-400, ,9.5,-240,5.89,0.48,3,0.251,0.326,0.110,2.60,6,0.301,0.383,0.143,6.20,36,4.31,0.00,0.28,0.284,5.00,0.00,0.00,16.37,2.13
Mike Minor,$5.0K,L,TEX,SP,COL,,,,,-1200, ,9.5,101,4.66,-0.46,2,0.226,0.279,0.095,3.10,7,0.335,0.475,0.218,6.90,73,3.09,0.00,0.15,0.311,6.00,0.00,0.00,10.6,2.12
Luis Severino,$12.3K,R,NYY,SP,TBR,,,,,1300, ,8.0,-302,5.24,-0.02,3,0.282,0.364,0.153,5.30,6,0.252,0.315,0.114,6.50,42,2.82,0.00,0.20,0.262,6.10,0.00,0.00,25.68,2.09
Ivan Nova,$4.4K,R,PIT,SP,CIN,,,,,-3300,16,8.5,-106,4.32,-0.12,6,0.369,0.519,0.203,2.20,3,0.300,0.415,0.174,4.70,41,4.05,0.00,0.24,0.346,3.00,0.00,0.00,9.17,2.08
Wei-Yin Chen,$5.1K,L,MIA,SP,@ BAL,,,,,-800,-4,9.5,138,4.26,0.04,0,0.255,0.362,0.154,2.00,9,0.344,0.464,0.217,5.10,18,4.18,0.00,0.17,0.344,5.10,0.00,0.00,10.54,2.07
Max Scherzer,$14.4K,R,WAS,SP,@ TOR,,,,,2400, ,7.5,-191,4.39,-0.44,4,0.294,0.389,0.184,5.80,5,0.190,0.231,0.092,7.80,42,1.81,0.00,0.16,0.236,6.90,0.00,0.00,29.41,2.04
Junior Guerra,$6.8K,R,MIL,SP,PHI,,,,,-600,-2,9.0,-154,4.96,0.46,6,0.325,0.417,0.193,4.20,3,0.315,0.398,0.179,4.60,31,3.91,0.00,0.25,0.322,4.30,0.00,0.00,13.72,2.02
Danny Duffy,$4.8K,L,KCR,SP,HOU,,,,,-1900,5,9.5,214,3.61,0.02,0,0.225,0.274,0.084,1.70,9,0.346,0.459,0.183,6.70,36,3.90,0.00,0.16,0.346,6.70,0.00,0.00,9.71,2.02
Ryan Yarbrough,$5.6K,L,TBR,SP,@ NYY,,,,,-400,-6,8.0,258,2.76,0.02,3,0.328,0.474,0.246,2.60,6,0.289,0.363,0.127,5.90,15,3.43,0.00,0.18,0.302,4.80,0.00,0.00,10.89,1.94
Zach Eflin,$6.9K,R,PHI,SP,@ MIL,,,,,-1100,3,9.0,138,4.04,0.04,4,0.372,0.545,0.254,3.30,5,0.321,0.434,0.158,3.30,18,4.08,0.00,0.21,0.344,3.30,0.00,0.00,13.33,1.93
Steven Matz,$6.9K,L,NYM,SP,@ ARI,,,,,100,-9,7.5,150,3.26,-0.28,3,0.319,0.337,0.082,1.30,6,0.354,0.499,0.227,6.40,24,4.25,0.00,0.25,0.342,4.70,0.00,0.00,13.35,1.93
Patrick Corbin,$9.9K,L,ARI,SP,NYM,,,,,400,1,7.5,-169,4.24,-0.22,3,0.285,0.377,0.162,2.60,6,0.321,0.433,0.175,7.20,45,3.42,0.00,0.23,0.309,5.70,0.00,0.00,19.15,1.93
Madison Bumgarner,$10.1K,L,SFG,SP,@ LAD,,,,,1600,-3,7.5,125,3.46,0.02,2,0.224,0.250,0.062,1.30,7,0.320,0.473,0.219,6.70,19,3.29,0.00,0.23,0.299,5.50,0.00,0.00,19.16,1.9
Carlos Martinez,$8.9K,R,STL,SP,CHC,,,,,1000,-3,8.5,119,3.98,-0.36,5,0.326,0.396,0.155,4.40,4,0.267,0.329,0.127,5.40,40,3.68,0.00,0.22,0.300,4.90,0.00,0.00,16.36,1.84
Wade LeBlanc,$6.3K,L,SEA,SP,BOS,,,,,-300,-5,8.5,-103,4.18, ,3,0.352,0.489,0.197,1.90,6,0.289,0.393,0.166,6.20,61,3.84,0.00,0.19,0.310,4.70,0.00,0.00,11.12,1.77
Fernando Romero,$5.9K,R,MIN,SP,@ CLE,,,,,-400,-5,9.0,170,3.79,0.38,6,0.306,0.410,0.164,3.70,3,0.323,0.358,0.098,6.50,7,3.87,0.00,0.11,0.312,4.60,0.00,0.00,9.85,1.67
Kyle Freeland,$7.1K,L,COL,SP,@ TEX,,,,,-700, ,9.5,-115,4.84,-0.54,4,0.303,0.401,0.145,2.80,5,0.337,0.431,0.159,4.20,44,4.53,0.00,0.20,0.322,3.60,0.00,0.00,11.81,1.66
Jordan Lyles,$6.5K,R,SDP,SP,@ ATL,,,,, ,-8,8.5,161,3.61,0.06,6,0.358,0.487,0.202,3.00,3,0.383,0.545,0.237,5.00,56,4.11,0.00,0.28,0.366,3.70,0.00,0.00,9.54,1.47
Ryne Stanek,$4.0K,R,TBR,SP,@ NYY,,,,,-1500,1,8.0,258,2.76,0.02,4,0.228,0.228,0.017,7.10,5,0.415,0.622,0.363,9.00,32,2.87,0.00,0.28,0.332,8.10,0.00,0.00,5.03,1.26
John Lamb,$0.0,L,LAA,SP,@ OAK,,,,, , ,9.0,-112,4.42,0.1,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.04,0
