Raudy Read,0.00,0.00,0.00,0.00,5.07,
Zach Vincej,0.00,0.00,0.00,0.00,4.64,
Rafael Bautista,0.00,0.00,0.00,0.00,6.30,
Michael Martinez,0.00,0.00,0.00,0.00,3.55,
Francisco Mejia,0.00,0.00,0.00,0.00,6.27,
Phil Gosselin,0.00,0.00,0.00,0.00,3.57,
Tuffy Gosewisch,0.00,0.00,0.00,0.00,3.74,
Nick Senzel,0.00,0.00,0.00,0.00,7.35,
Taylor Trammell,0.00,0.00,0.00,0.00,5.93,
Jose Siri,0.00,0.00,0.00,0.00,5.99,
Dilson Herrera,0.00,0.00,0.00,0.00,6.25,
Juan Soto,0.00,0.00,0.00,0.00,5.00,
Carter Kieboom,0.00,0.00,0.00,0.00,5.00,
Mike Ford,0.00,0.00,0.00,0.00,6.97,
Bobby Bradley,0.00,0.00,0.00,0.00,6.79,
Kyle Lewis,0.00,0.00,0.00,0.00,6.63,
Evan White,0.00,0.00,0.00,0.00,5.00,
Nolan Jones,0.00,0.00,0.00,0.00,5.00,
Joe Rizzo,0.00,0.00,0.00,0.00,5.00,
Adrian Gonzalez,9.50,9.50,0.30,18.70,6.54,
Dustin Fowler,0.00,0.00,0.00,0.00,7.84,
Jorge Mateo,0.00,0.00,0.00,0.00,5.49,
Austin Beck,0.00,0.00,0.00,0.00,5.00,
Lazaro Armenteros,0.00,0.00,0.00,0.00,5.00,
Max Schrock,0.00,0.00,0.00,0.00,7.02,
Sean Murphy,0.00,0.00,0.00,0.00,5.31,
Jahmai Jones,0.00,0.00,0.00,0.00,7.98,
Jo Adell,0.00,0.00,0.00,0.00,5.00,
Robbie Grossman,0.00,0.00,0.00,0.00,6.18,
