Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Lorenzo Cain ^1,  2.00,"$4,500",MIL,@ chw, 1-6,  0/3 BB 2SO 
 C.J. Cron ^2,  2.00,"$4,400",TAM,@ sea, 1-2,  0/2 HBP 
 J.T. Realmuto ^2,  2.00,"$4,300",MIA,@ ari, 1-6,  0/4 R 
 Joey Gallo ,  2.00,"$4,300",TEX,@ laa, 1-3,  BB 
 Ben Zobrist ,  2.00,"$4,100",CHC,@ nym, 2-0,  RBI SF 
 Adrian Beltre ^4,  2.00,"$4,000",TEX,@ laa, 1-3,  0/3 BB 
 Marcus Semien ^2,  2.00,"$4,000",OAK,@ kan, 5-1,  0/4 BB SO 
 Ronald Guzman ^8,  2.00,"$3,800",TEX,@ laa, 1-3,  0/3 BB 2SO 
 Juan Soto ^2,  2.00,"$3,800",WAS,@ atl, 2-4,  0/3 BB 
 Francisco Cervelli ^5,  2.00,"$3,800",PIT,@ stl, 0-5,  0/2 BB 2SO 
 Gregory Polanco ^7,  2.00,"$3,800",PIT,@ stl, 0-5,  0/2 BB 
 Delino DeShields Jr. ^9,  2.00,"$3,700",TEX,@ laa, 1-3,  0/2 BB 
 Max Kepler ^6,  2.00,"$3,600",MIN,v cle, 7-5,  0/3 BB 
 Kurt Suzuki ^5,  2.00,"$3,400",ATL,v was, 4-2,  0/3 HBP 2SO 
 Wilmer Difo ^7,  2.00,"$3,200",WAS,@ atl, 2-4,  0/3 R 
 Alex Gordon ^6,  2.00,"$3,200",KAN,v oak, 1-5,  0/2 BB 
 Matt Duffy ^4,  2.00,"$3,200",TAM,@ sea, 1-2,  0/3 HBP 
 Billy Hamilton ^9,  2.00,"$3,000",CIN,@ sdg, 3-6,  0/3 BB SO CS 
 Stephen Piscotty ^7,  2.00,"$3,000",OAK,@ kan, 5-1,  0/3 BB SO 
 Guillermo Heredia ^7,  2.00,"$2,900",SEA,v tam, 2-1,  0/2 R SO S 
 Charlie Tilson ^8,  2.00,"$2,800",CHW,v mil, 6-1,  0/3 BB 
 Trayce Thompson ^7,  2.00,"$2,700",CHW,v mil, 6-1,  0/3 BB 2SO 
 Andrew Romine ,  2.00,"$2,600",SEA,v tam, 2-1,  R 
 J.B. Shuck ,  2.00,"$2,500",MIA,@ ari, 1-6,  BB 
 Mike Trout ^2,  0.00,"$6,000",LAA,v tex, 3-1,  0/3 
 Bryce Harper ,  0.00,"$5,500",WAS,@ atl, 2-4,  0/1 SO 
 J.D. Martinez ^3,  0.00,"$4,800",BOS,@ hou, 9-3,  0/4 SO 
 Christian Yelich ^2,  0.00,"$4,800",MIL,@ chw, 1-6,  0/4 
 Anthony Rizzo ,  0.00,"$4,700",CHC,@ nym, 2-0,  
 Mike Moustakas ^3,  0.00,"$4,600",KAN,v oak, 1-5,  0/4 SO 
 Cody Bellinger ,  0.00,"$4,600",LAD,@ col, 10-7,  0/1 SO 
 Jean Segura ^2,  0.00,"$4,500",SEA,v tam, 2-1,  0/4 2SO 
 Nick Castellanos ^2,  0.00,"$4,400",DET,v tor, 4-8,  0/4 SO 
 Christian Villanueva ^4,  0.00,"$4,300",SDG,v cin, 6-3,  
 Starling Marte ^3,  0.00,"$4,300",PIT,@ stl, 0-5,  0/4 2SO 
 Asdrubal Cabrera ,  0.00,"$4,200",NYM,v chc, 0-2,  0/1 
 Ryan Braun ,  0.00,"$4,200",MIL,@ chw, 1-6,  0/2 
 Tim Anderson ^1,  0.00,"$4,200",CHW,v mil, 6-1,  0/4 
 Salvador Perez ^4,  0.00,"$4,200",KAN,v oak, 1-5,  0/4 2SO 
 Joc Pederson ^7,  0.00,"$4,100",LAD,@ col, 10-7,  0/2 
 Evan Longoria ^5,  0.00,"$4,100",SFO,v phi, 6-1,  0/3 SO 
 Ender Inciarte ^1,  0.00,"$4,100",ATL,v was, 4-2,  0/4 
 Nelson Cruz ^4,  0.00,"$4,100",SEA,v tam, 2-1,  0/3 3SO 
 Mark Reynolds ^4,  0.00,"$4,100",WAS,@ atl, 2-4,  0/4 SO E 
 Carlos Gonzalez ,  0.00,"$4,000",COL,v lad, 7-10,  0/1 SO 
 Harrison Bader ^5,  0.00,"$4,000",STL,v pit, 5-0,  0/4 3SO 
 Mitch Haniger ^3,  0.00,"$4,000",SEA,v tam, 2-1,  0/4 3SO 
 Josh Harrison ,  0.00,"$3,800",PIT,@ stl, 0-5,  0/1 
 J.R. Murphy ^4,  0.00,"$3,800",ARI,v mia, 6-1,  0/4 SO 
 Erik Gonzalez ^9,  0.00,"$3,800",CLE,@ min, 5-7,  0/3 SO 
 Albert Pujols ^4,  0.00,"$3,700",LAA,v tex, 3-1,  0/3 SO 
 Christian Arroyo ,  0.00,"$3,700",TAM,@ sea, 1-2,  0/1 
 Evan Gattis ^6,  0.00,"$3,700",HOU,v bos, 3-9,  0/4 SO 
 Chris Iannetta ^7,  0.00,"$3,700",COL,v lad, 7-10,  0/4 2SO 
 Mallex Smith ^1,  0.00,"$3,700",TAM,@ sea, 1-2,  0/3 SO S 
 Josh Bell ^4,  0.00,"$3,600",PIT,@ stl, 0-5,  0/4 SO 
 Kyle Seager ^5,  0.00,"$3,600",SEA,v tam, 2-1,  0/3 2SO 
 Dylan Cozens ,  0.00,"$3,600",PHI,@ sfo, 1-6,  0/1 
 Curtis Granderson ^1,  0.00,"$3,600",TOR,@ det, 8-4,  0/5 SO 
 Jurickson Profar ^5,  0.00,"$3,600",TEX,@ laa, 1-3,  0/4 
 Carlos Gomez ^7,  0.00,"$3,600",TAM,@ sea, 1-2,  0/4 SO 
 Jedd Gyorko ,  0.00,"$3,500",STL,v pit, 5-0,  
 Michael Hermosillo ^9,  0.00,"$3,500",LAA,v tex, 3-1,  0/3 
 Jose Rondon ^4,  0.00,"$3,500",CHW,v mil, 6-1,  0/2 2SO 
 Ian Kinsler ^1,  0.00,"$3,500",LAA,v tex, 3-1,  0/4 
 Ryan McMahon ^8,  0.00,"$3,400",COL,v lad, 7-10,  0/4 2SO 
 Bradley Zimmer ^8,  0.00,"$3,400",CLE,@ min, 5-7,  0/4 3SO 
 J.D. Davis ^7,  0.00,"$3,400",HOU,v bos, 3-9,  0/4 
 Mike Zunino ^9,  0.00,"$3,400",SEA,v tam, 2-1,  0/3 3SO 
 Aaron Altherr ^8,  0.00,"$3,400",PHI,@ sfo, 1-6,  0/4 4SO 
 Brian Goodwin ^5,  0.00,"$3,400",WAS,@ atl, 2-4,  0/4 4SO 
 Jay Bruce ^3,  0.00,"$3,400",NYM,v chc, 0-2,  0/4 SO 
 Adrian Gonzalez ^6,  0.00,"$3,300",NYM,v chc, 0-2,  0/4 
 Jason Heyward ^2,  0.00,"$3,300",CHC,@ nym, 2-0,  0/4 
 Ji-Man Choi ^6,  0.00,"$3,300",MIL,@ chw, 1-6,  0/2 SO 
 Travis Jankowski ^1,  0.00,"$3,300",SDG,v cin, 6-3,  0/4 
 John Hicks ,  0.00,"$3,300",DET,v tor, 4-8,  0/2 SO 
 Kendrys Morales ^4,  0.00,"$3,300",TOR,@ det, 8-4,  0/5 2SO 
 Tony Wolters ,  0.00,"$3,300",COL,v lad, 7-10,  
 Miguel Rojas ^7,  0.00,"$3,300",MIA,@ ari, 1-6,  0/2 SO 
 Joey Wendle ^3,  0.00,"$3,300",TAM,@ sea, 1-2,  0/4 2SO 
 Jose Pirela ^3,  0.00,"$3,200",SDG,v cin, 6-3,  0/4 2SO 
 Rougned Odor ^6,  0.00,"$3,200",TEX,@ laa, 1-3,  0/4 SO 
 Cameron Maybin ^6,  0.00,"$3,200",MIA,@ ari, 1-6,  0/4 SO 
 Noel Cuevas ^6,  0.00,"$3,200",COL,v lad, 7-10,  0/3 
 JaCoby Jones ^7,  0.00,"$3,200",DET,v tor, 4-8,  0/4 2SO 
 Scott Kingery ^6,  0.00,"$3,100",PHI,@ sfo, 1-6,  0/4 
 Logan Morrison ^4,  0.00,"$3,100",MIN,v cle, 7-5,  0/4 SO 
 James McCann ^6,  0.00,"$3,100",DET,v tor, 4-8,  0/2 SO 
 Jorge Alfaro ^5,  0.00,"$3,100",PHI,@ sfo, 1-6,  0/4 2SO 
 Pablo Sandoval ^6,  0.00,"$3,000",SFO,v phi, 6-1,  0/3 E 
 Hunter Dozier ^7,  0.00,"$3,000",KAN,v oak, 1-5,  0/3 SO 
 David Freese ^6,  0.00,"$3,000",PIT,@ stl, 0-5,  0/3 SO E 
 Adam Frazier ^1,  0.00,"$3,000",PIT,@ stl, 0-5,  0/4 SO 
 Ryan Flaherty ,  0.00,"$3,000",ATL,v was, 4-2,  0/1 
 Jose Briceno ^8,  0.00,"$3,000",LAA,v tex, 3-1,  0/3 
 Breyvic Valera ,  0.00,"$2,900",LAD,@ col, 10-7,  0/1 
 Brandon Dixon ,  0.00,"$2,900",CIN,@ sdg, 3-6,  
 Alex Avila ,  0.00,"$2,900",ARI,v mia, 6-1,  0/1 SO 
 Matt Szczur ,  0.00,"$2,900",SDG,v cin, 6-3,  0/1 SO 
 Jackie Bradley ^6,  0.00,"$2,900",BOS,@ hou, 9-3,  0/4 3SO 
 Francisco Pena ^8,  0.00,"$2,900",STL,v pit, 5-0,  0/3 
 Ronny Rodriguez ^9,  0.00,"$2,900",DET,v tor, 4-8,  0/4 2SO 
 Alex Blandino ,  0.00,"$2,800",CIN,@ sdg, 3-6,  0/1 
 J.T. Riddle ,  0.00,"$2,800",MIA,@ ari, 1-6,  0/2 2SO 
 Hunter Pence ,  0.00,"$2,800",SFO,v phi, 6-1,  0/1 
 Carlos Tocci ,  0.00,"$2,800",TEX,@ laa, 1-3,  
 Sean Rodriguez ^8,  0.00,"$2,800",PIT,@ stl, 0-5,  0/3 SO E 
 Mitch Walding ,  0.00,"$2,700",PHI,@ sfo, 1-6,  0/1 SO 
 Luis Guillorme ^7,  0.00,"$2,700",NYM,v chc, 0-2,  0/4 
 Ryan Goins ^9,  0.00,"$2,600",KAN,v oak, 1-5,  0/3 
 Tommy La Stella ^8,  0.00,"$2,600",CHC,@ nym, 2-0,  0/3 
 Ehire Adrianza ,  0.00,"$2,500",MIN,v cle, 7-5,  
 Spencer Kieboom ^8,  0.00,"$2,200",WAS,@ atl, 2-4,  0/3 SO 
