Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Alex Avila ^6,  0.00,"$3,200",ARI,@ stl, 3-1,  0/5 4SO 
 Dexter Fowler ^1,  0.00,"$3,200",STL,v ari, 1-3,  0/4 SO 
 Aaron Altherr ,  0.00,"$3,200",PHI,v mia, 5-0,  0/1 
 Jose Pirela ^2,  0.00,"$3,100",SDG,v col, 1-3,  0/4 
 Chase Headley ,  0.00,"$3,100",SDG,v col, 1-3,  0/1 SO 
 Billy Hamilton ^1,  0.00,"$3,100",CIN,@ pit, 2-5,  0/4 2SO 
 Orlando Arcia ^7,  0.00,"$3,100",MIL,v chc, 0-8,  0/3 2SO 
 Manny Pina ,  0.00,"$3,000",MIL,v chc, 0-8,  
 Hernan Perez ^6,  0.00,"$2,900",MIL,v chc, 0-8,  0/3 2SO 2E 
 Christian Vazquez ^9,  0.00,"$2,900",BOS,v tam, 3-2(F12),  0/4 2SO S 
 J.P. Crawford ^9,  0.00,"$2,900",PHI,v mia, 5-0,  0/4 SO 
 Eric Sogard ,  0.00,"$2,900",MIL,v chc, 0-8,  0/1 
 Tommy La Stella ,  0.00,"$2,900",CHC,@ mil, 8-0,  0/1 
 Austin Hedges ^8,  0.00,"$2,900",SDG,v col, 1-3,  0/3 2SO E 
 Robbie Grossman ^4,  0.00,"$2,900",MIN,v sea, 4-2,  0/4 SO 
 Lewis Brinson ^1,  0.00,"$2,900",MIA,@ phi, 0-5,  0/4 4SO 
 Tyler Saladino ,  0.00,"$2,800",CHW,v det, 7-9(F10),  
 Wilson Ramos ^5,  0.00,"$2,800",TAM,@ bos, 2-3(F12),  0/5 SO 
 Greg Garcia ,  0.00,"$2,800",STL,v ari, 1-3,  0/1 
 Miguel Rojas ^7,  0.00,"$2,800",MIA,@ phi, 0-5,  0/3 SO 
 JaCoby Jones ,  0.00,"$2,800",DET,@ chw, 9-7(F10),  
 Phillip Ervin ,  0.00,"$2,700",CIN,@ pit, 2-5,  0/2 SO 
 Blake Swihart ,  0.00,"$2,700",BOS,v tam, 3-2(F12),  
 Cameron Maybin ^6,  0.00,"$2,700",MIA,@ phi, 0-5,  0/3 2SO 
 Ehire Adrianza ^8,  0.00,"$2,600",MIN,v sea, 4-2,  0/4 3SO E 
 Yairo Munoz ^8,  0.00,"$2,600",STL,v ari, 1-3,  0/3 2SO 
 Tomas Telis ,  0.00,"$2,500",MIA,@ phi, 0-5,  0/1 
 Christian Villanueva ^5,  0.00,"$2,500",SDG,v col, 1-3,  0/3 2SO E 
 Adeiny Hechavarria ^7,  0.00,"$2,400",TAM,@ bos, 2-3(F12),  0/5 SO 
 J.R. Murphy ,  0.00,"$2,300",ARI,@ stl, 3-1,  0/1 SO 
 Mike Marjama ,  0.00,"$2,200",SEA,@ min, 2-4,  0/1 SO 
 Bryan Holaday ^8,  0.00,"$2,100",MIA,@ phi, 0-5,  0/2 SO 
 Matt Adams ,  0.00,N/A,WAS,v nym, 2-8,  0/1 
 Chance Sisco ^9,  0.00,N/A,BAL,@ nyy, 5-2,  0/4 3SO 
 Miguel Andujar ^9,  0.00,N/A,NYY,v bal, 2-5,  0/3 SO 
 Todd Frazier ^5,  0.00,N/A,NYM,@ was, 8-2,  0/4 
 Michael A. Taylor ^9,  0.00,N/A,WAS,v nym, 2-8,  0/3 SO 
 Braxton Lee ,  0.00,N/A,MIA,@ phi, 0-5,  0/1 
 Ryan Zimmerman ^4,  0.00,N/A,WAS,v nym, 2-8,  0/4 SO 
 Manny Machado ^2,  0.00,N/A,BAL,@ nyy, 5-2,  0/4 2SO 
 Wilmer Flores ,  0.00,N/A,NYM,@ was, 8-2,  0/1 
 Jose Reyes ^8,  0.00,N/A,NYM,@ was, 8-2,  0/4 
 Tyler Austin ^7,  0.00,N/A,NYY,v bal, 2-5,  0/4 SO 
 Trea Turner ^6,  0.00,N/A,WAS,v nym, 2-8,  0/3 3SO 
 Craig Gentry ,  0.00,N/A,BAL,@ nyy, 5-2,  
 Pedro Severino ,  0.00,N/A,WAS,v nym, 2-8,  0/1 
 Wilmer Difo ,  0.00,N/A,WAS,v nym, 2-8,  0/2 SO 
 Giancarlo Stanton ^3,  0.00,N/A,NYY,v bal, 2-5,  0/4 SO 
 Miguel Montero ^7,  0.00,N/A,WAS,v nym, 2-8,  0/3 2SO 
 Brandon Drury ,  0.00,N/A,NYY,v bal, 2-5,  0/1 SO 
