Pitchers ,Points,Salary,Team, Opp. ,Score, Stats Summary
 Rajai Davis ,  0.00,"$2,900",CLE,v nyy, 4-7,  0/1 SO 
 Tyler Naquin ^7,  0.00,"$2,900",CLE,v nyy, 4-7,  0/3 SO 
 Jake Marisnick ,  0.00,"$2,800",HOU,v oak, 4-6,  
 Bobby Wilson ^9,  0.00,"$2,700",MIN,v tam, 5-1,  0/3 2SO 
 Brandon Guyer ,  0.00,"$2,700",CLE,v nyy, 4-7,  0/1 
 Ty Kelly ,  0.00,"$2,700",NYM,v was, 4-5,  
 David Freitas ^9,  0.00,"$2,700",SEA,@ laa, 2-11,  0/4 SO 
 Amed Rosario ,  0.00,"$2,700",NYM,v was, 4-5,  0/1 
 Andrew Romine ,  0.00,"$2,600",SEA,@ laa, 2-11,  
 Gordon Beckham ,  0.00,"$2,500",SEA,@ laa, 2-11,  0/1 
