Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
James Shields,$5.5K,R,CHW,SP,@ CIN,,,,,-700,-1,9.0,169,3.75,-0.29,6,0.209,,0.053,5.10,3,0.146,,0.000,1.30,1,5.24,3.58,0.00,0.188,3.90,0.00,0.00,10.36,1.88,6,0.205,,0.035,4.00,3,0.288,,0.167,3.20,2,4.77,4.20,0.14,0.233,3.80,0.00,0.00,6,0.332,,0.243,3.00,3,0.265,,0.123,3.60,5,4.38,5.23,0.18,0.310,3.20,0.00,0.00,6,0.339,,0.214,3.40,3,0.313,,0.177,3.90,39,4.31,5.26,0.19,0.330,3.50,0.00,0.00
Kyle Gibson,$7.5K,R,MIN,SP,@ MIL,,,,,-200,3,8.0,116,3.78,-0.13,4,0.328,,0.031,6.40,5,0.468,,0.300,2.60,1,3.70,2.60,0.33,0.406,4.30,0.00,0.00,13.82,1.84,4,0.320,,0.019,6.20,5,0.459,,0.316,2.10,2,3.88,3.97,0.33,0.397,3.90,0.00,0.00,4,0.280,,0.013,5.40,5,0.346,,0.256,3.60,3,4.54,4.35,0.31,0.317,4.40,0.00,0.00,4,0.335,,0.137,3.70,5,0.331,,0.178,4.40,43,4.30,4.21,0.24,0.333,4.10,0.00,0.00
Carlos Martinez,$8.0K,R,STL,SP,@ ARI,,,,,600, ,8.0,122,3.72, ,5,0.298,,0.000,6.00,4,0.000,,0.000,6.00,1,2.15,3.96,0.00,0.166,6.00,0.00,0.00,14.6,1.83,5,0.296,,0.033,5.40,4,0.485,,0.384,4.50,2,3.46,5.00,0.07,0.380,5.00,0.00,0.00,5,0.361,,0.058,4.50,4,0.423,,0.223,6.10,5,4.68,5.78,0.13,0.389,5.20,0.00,0.00,5,0.325,,0.144,4.40,4,0.277,,0.137,5.40,43,3.68,3.97,0.22,0.304,4.90,0.00,0.00
Nick Kingham,$7.2K,R,PIT,SP,@ LAD,,,,,-700,7,8.0,175,3.28,0.01,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.85,1.78,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5,0.258,,0.072,3.00,4,0.177,,0.000,4.40,1,4.25,6.09,0.00,0.222,3.60,0.00,0.00,5,0.290,,0.163,2.90,4,0.246,,0.155,6.30,6,2.94,4.15,0.13,0.270,4.40,0.00,0.00
Rick Porcello,$9.3K,R,BOS,SP,@ WAS,,,,,200,1,7.5,154,3.23,0.23,5,0.501,,0.167,3.50,4,0.386,,0.316,5.20,1,4.11,4.97,0.29,0.450,4.20,0.00,0.00,14.91,1.6,5,0.209,,0.048,5.20,4,0.303,,0.231,2.20,2,3.84,5.06,0.15,0.251,3.80,0.00,0.00,5,0.231,,0.067,4.80,4,0.329,,0.200,4.10,4,3.43,4.34,0.16,0.275,4.50,0.00,0.00,5,0.345,,0.217,4.20,4,0.319,,0.155,4.40,49,3.54,4.28,0.20,0.333,4.30,0.00,0.00
Anibal Sanchez,$7.8K,R,ATL,SP,@ NYY,,,,,1000,-3,9.5,168,3.98,0.05,4,0.284,,0.083,8.60,5,0.308,,0.250,2.10,1,3.27,4.96,0.00,0.297,5.00,0.00,0.00,11.84,1.52,4,0.435,,0.223,5.90,5,0.240,,0.150,5.90,2,3.51,5.11,0.08,0.327,5.90,0.00,0.00,4,0.356,,0.236,5.10,5,0.217,,0.108,4.70,4,3.19,4.45,0.09,0.279,4.80,0.00,0.00,4,0.347,,0.212,5.10,5,0.365,,0.222,4.90,35,3.44,4.33,0.26,0.357,5.00,0.00,0.00
Jakob Junis,$7.1K,R,KCR,SP,CLE,,,,,-300,6,8.5,224,3.19,0.15,7,0.505,,0.300,3.60,2,0.464,,0.583,9.00,1,3.57,3.94,0.75,0.496,4.80,0.00,0.00,10.61,1.49,7,0.474,,0.286,3.30,2,0.333,,0.318,5.70,2,4.43,5.61,0.40,0.443,3.80,0.00,0.00,7,0.387,,0.225,3.40,2,0.484,,0.451,7.30,3,4.28,5.67,0.39,0.409,4.20,0.00,0.00,7,0.334,,0.177,3.80,2,0.329,,0.218,5.20,33,3.66,4.61,0.21,0.333,4.10,0.00,0.00
Jonathan Loaisiga,$8.7K,R,NYY,SP,ATL,,,,,2000,-10,9.5,-186,5.52,-0.05,5,0.076,,0.000,8.80,4,0.157,,0.000,5.30,1,2.48,1.62,0.00,0.112,7.30,0.00,0.00,12.03,1.38,5,0.298,,0.072,7.60,4,0.210,,0.000,5.40,2,3.38,2.42,0.00,0.259,6.60,0.00,0.00,5,0.240,,0.050,7.40,4,0.270,,0.000,4.70,3,3.74,2.81,0.00,0.253,6.20,0.00,0.00,5,0.240,,0.050,7.40,4,0.270,,0.000,4.70,3,3.74,2.81,0.00,0.253,6.20,0.00,0.00
Madison Bumgarner,$11.2K,L,SFG,SP,@ COL,,,,,3100,-3,11.5,-107,5.85,0.69,3,0.266,,0.125,1.30,6,0.081,,0.000,9.00,1,2.38,3.51,0.00,0.143,6.40,0.00,0.00,14.74,1.32,3,0.177,,0.083,1.20,6,0.133,,0.055,8.40,2,2.42,3.48,0.00,0.148,6.00,0.00,0.00,3,0.191,,0.047,1.40,6,0.282,,0.200,5.60,5,3.82,4.43,0.15,0.252,4.20,0.00,0.00,3,0.218,,0.064,1.30,6,0.307,,0.212,6.70,22,3.31,4.14,0.21,0.277,4.90,0.00,0.00
Kyle Freeland,$8.3K,L,COL,SP,SFG,,,,,1500,-6,11.5,-107,5.65,0.81,4,0.098,,0.000,1.30,5,0.185,,0.000,3.90,1,4.92,3.67,0.00,0.146,2.70,0.00,0.00,10.23,1.23,4,0.176,,0.000,1.40,5,0.282,,0.100,4.20,2,5.40,4.15,0.25,0.235,2.90,0.00,0.00,4,0.308,,0.116,3.10,5,0.288,,0.115,4.20,5,4.29,4.04,0.16,0.297,3.70,0.00,0.00,4,0.303,,0.136,2.70,5,0.333,,0.156,4.20,47,4.56,4.53,0.19,0.320,3.50,0.00,0.00
