Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Trevor Williams,$7.0K,R,PIT,SP,@ SDP,,,,,200, ,7.5,117,3.53,-0.39,4,0.275,,0.177,4.50,5,0.341,,0.500,4.50,1,3.31,2.39,0.67,0.312,4.50,0.00,0.00,14.27,2.04,4,0.242,,0.120,4.20,5,0.155,,0.150,4.80,2,2.82,3.49,0.25,0.194,4.50,0.00,0.00,4,0.340,,0.263,3.30,5,0.250,,0.148,4.70,4,3.93,4.14,0.27,0.290,4.10,0.00,0.00,4,0.323,,0.127,2.70,5,0.291,,0.162,4.10,47,4.26,4.61,0.17,0.305,3.50,0.00,0.00
Kenta Maeda,$9.4K,R,LAD,SP,COL,,,,,500, ,8.0,-164,4.5,0.17,3,0.222,,0.000,5.10,6,0.000,,0.000,6.40,1,1.52,1.78,0.00,0.074,6.00,0.00,0.00,19.17,2.04,3,0.222,,0.000,5.10,6,0.000,,0.000,6.40,1,1.52,1.78,0.00,0.074,6.00,0.00,0.00,3,0.272,,0.046,3.00,6,0.156,,0.066,4.50,2,3.63,4.23,0.00,0.195,4.00,0.00,0.00,3,0.337,,0.190,4.00,6,0.257,,0.148,6.60,40,2.94,3.69,0.22,0.284,5.70,0.00,0.00
Vincent Velasquez,$7.3K,R,PHI,SP,WAS,,,,,-900,4,9.5,-102,4.83,0.21,4,0.229,,0.000,1.50,5,0.324,,0.286,9.00,1,3.27,4.61,0.25,0.282,5.70,0.00,0.00,14.92,2.04,4,0.290,,0.215,3.00,5,0.314,,0.248,8.20,2,2.87,4.51,0.38,0.303,5.90,0.00,0.00,4,0.244,,0.143,4.20,5,0.349,,0.226,6.50,5,3.11,3.96,0.25,0.302,5.50,0.00,0.00,4,0.364,,0.237,4.60,5,0.316,,0.183,5.30,31,3.38,4.23,0.27,0.337,5.00,0.00,0.00
Andrew Cashner,$4.7K,R,BAL,SP,LAA,,,,,-1300,3,9.5,134,4.3,0.04,2,0.431,,0.300,1.50,7,0.161,,0.000,3.00,1,5.95,5.94,0.20,0.221,2.70,0.00,0.00,9.56,2.03,2,0.306,,0.210,1.80,7,0.231,,0.059,2.70,2,5.36,4.61,0.20,0.248,2.50,0.00,0.00,2,0.266,,0.148,2.20,7,0.401,,0.212,2.80,3,5.12,4.49,0.30,0.371,2.70,0.00,0.00,2,0.330,,0.166,3.20,7,0.328,,0.140,2.70,41,4.88,5.14,0.17,0.328,2.80,0.00,0.00
Shelby Miller,$5.9K,R,ARI,SP,SFG,,,,,-500,2,8.5,-122,4.4,-0.25,5,0.516,,0.500,5.60,4,0.381,,0.091,8.40,1,3.44,3.52,0.33,0.456,6.90,0.00,0.00,11.93,2.02,5,0.516,,0.500,5.60,4,0.381,,0.091,8.40,1,3.44,3.52,0.33,0.456,6.90,0.00,0.00,5,0.516,,0.500,5.60,4,0.381,,0.091,8.40,1,3.44,3.52,0.33,0.456,6.90,0.00,0.00,5,0.381,,0.206,3.30,4,0.247,,0.062,5.90,5,4.09,4.58,0.11,0.321,4.50,0.00,0.00
Tyler Mahle,$6.3K,R,CIN,SP,MIL,,,,,-600,3,9.5,-130,5,0.17,4,0.375,,0.176,7.20,5,0.224,,0.000,1.80,1,4.34,5.34,0.00,0.291,4.20,0.00,0.00,12.51,1.99,4,0.462,,0.414,6.50,5,0.213,,0.010,4.10,2,3.62,4.64,0.33,0.324,5.20,0.00,0.00,4,0.423,,0.279,4.50,5,0.209,,0.051,3.70,4,4.11,5.03,0.13,0.304,4.00,0.00,0.00,4,0.400,,0.269,4.00,5,0.273,,0.087,4.10,20,4.05,4.71,0.20,0.329,4.10,0.00,0.00
Matt Andriese,$5.5K,R,TBR,SP,HOU,,,,, ,-5,7.0,151,3.03,0.11,3,0.115,,0.000,3.00,6,0.608,,0.625,0.00,1,5.19,6.27,0.33,0.444,1.00,0.00,0.00,10.73,1.95,3,0.069,,0.000,1.70,6,0.577,,0.429,3.50,2,5.08,5.26,0.25,0.408,2.90,0.00,0.00,3,0.211,,0.012,0.90,6,0.442,,0.269,5.10,4,4.98,4.88,0.14,0.365,3.70,0.00,0.00,3,0.256,,0.115,3.60,6,0.377,,0.248,5.40,36,3.70,4.14,0.25,0.337,4.80,0.00,0.00
Justin Verlander,$13.3K,R,HOU,SP,@ TBR,,,,,1100,1,7.0,-172,3.97,-0.11,3,0.517,,0.636,4.30,6,0.243,,0.063,4.30,1,3.79,4.93,0.29,0.334,4.30,0.00,0.00,25.86,1.94,3,0.354,,0.348,5.10,6,0.311,,0.166,6.50,2,2.51,3.70,0.25,0.325,6.00,0.00,0.00,3,0.292,,0.259,4.90,6,0.299,,0.169,6.00,5,2.58,4.07,0.22,0.297,5.60,0.00,0.00,3,0.289,,0.175,5.90,6,0.251,,0.117,5.60,47,2.81,3.88,0.15,0.264,5.70,0.00,0.00
Sam Gaviglio,$7.2K,R,TOR,SP,DET,,,,,100,1,9.0,-162,5.04,-0.42,4,0.220,,0.000,0.00,5,0.312,,0.200,10.70,1,2.20,3.29,0.25,0.271,6.00,0.00,0.00,13.8,1.92,4,0.188,,0.000,4.40,5,0.414,,0.181,7.70,2,2.57,2.96,0.17,0.314,6.20,0.00,0.00,4,0.309,,0.143,2.50,5,0.330,,0.110,6.40,4,3.81,4.38,0.18,0.321,4.60,0.00,0.00,4,0.340,,0.209,2.60,5,0.339,,0.212,4.60,23,4.23,4.50,0.32,0.339,3.70,0.00,0.00
Bartolo Colon,$5.0K,R,TEX,SP,CHW,,,,,-1500,7,10.0,-122,5.18,-0.05,4,0.305,,0.108,6.40,5,0.146,,0.000,0.00,1,3.44,4.19,0.00,0.217,2.90,0.00,0.00,9.18,1.84,4,0.348,,0.157,3.50,5,0.244,,0.000,0.70,2,4.57,5.16,0.00,0.290,1.90,0.00,0.00,4,0.449,,0.280,2.60,5,0.324,,0.166,1.70,4,4.92,5.56,0.20,0.380,2.10,0.00,0.00,4,0.367,,0.228,2.70,5,0.364,,0.240,3.30,42,4.40,4.84,0.23,0.365,3.10,0.00,0.00
Matt Boyd,$7.1K,L,DET,SP,@ TOR,,,,,1000,-11,9.0,147,3.96,-0.08,0,0.261,,0.000,9.00,9,0.673,,0.417,6.00,1,3.55,4.79,0.50,0.673,6.00,0.00,0.00,12.59,1.77,0,0.358,,0.214,6.40,9,0.559,,0.286,6.40,2,3.85,4.91,0.50,0.559,6.40,0.00,0.00,0,0.377,,0.267,3.60,9,0.367,,0.211,5.00,5,4.27,5.29,0.29,0.367,5.00,0.00,0.00,0,0.300,,0.119,1.70,9,0.338,,0.174,6.50,39,4.16,5.02,0.16,0.338,6.50,0.00,0.00
Pablo Lopez,$5.4K,R,MIA,SP,NYM,,,,,-100,-4,7.0,142,3.12,0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.24,1.71,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Joey Lucchesi,$8.1K,L,SDP,SP,PIT,,,,,1100,-4,7.5,-132,3.97,-0.11,2,0.126,,0.000,4.50,7,0.172,,0.000,4.50,1,3.96,3.55,0.00,0.162,4.50,0.00,0.00,13.89,1.71,2,0.200,,0.000,3.50,7,0.449,,0.500,8.70,2,4.04,4.59,0.67,0.394,7.50,0.00,0.00,2,0.200,,0.000,3.50,7,0.449,,0.500,8.70,2,4.04,4.59,0.67,0.394,7.50,0.00,0.00,2,0.244,,0.023,2.80,7,0.342,,0.244,8.10,10,3.48,3.84,0.30,0.320,6.90,0.00,0.00
Jacob deGrom,$13.6K,R,NYM,SP,@ MIA,,,,,1900,-2,7.0,-155,3.88,-0.04,3,0.423,,0.357,4.50,6,0.176,,0.100,4.50,1,4.04,4.93,0.17,0.258,4.50,0.00,0.00,23.07,1.7,3,0.362,,0.269,3.20,6,0.170,,0.077,5.10,2,3.70,3.55,0.11,0.234,4.50,0.00,0.00,3,0.346,,0.195,4.00,6,0.158,,0.047,6.00,5,2.82,2.79,0.11,0.221,5.30,0.00,0.00,3,0.296,,0.137,4.90,6,0.259,,0.125,6.20,46,2.69,3.10,0.21,0.271,5.80,0.00,0.00
Tyler Chatwood,$7.3K,R,CHC,SP,MIN,,,,,600,-6,11.0,-142,5.94,5.94,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.64,1.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7,0.449,,0.095,6.80,2,0.149,,-0.004,3.90,2,5.62,3.96,0.00,0.382,6.20,0.00,0.00,7,0.365,,0.173,4.10,2,0.306,,0.159,4.00,43,4.88,4.62,0.26,0.352,4.10,0.00,0.00
Adalberto Mejia,$6.6K,L,MIN,SP,@ CHC,,,,,1000,-11,11.0,127,5.06,5.06,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.11,1.53,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.350,,0.203,1.80,7,0.351,,0.180,6.80,20,4.15,4.95,0.19,0.351,5.70,0.00,0.00
Carlos Rodon,$8.4K,L,CHW,SP,@ TEX,,,,,700,-2,10.0,108,4.82,0.05,3,0.586,,0.000,0.00,6,0.233,,0.193,3.40,1,4.75,6.19,0.09,0.351,2.30,0.00,0.00,12.83,1.53,3,0.220,,0.000,1.30,6,0.271,,0.125,3.80,2,4.51,5.90,0.06,0.254,3.00,0.00,0.00,3,0.284,,0.143,2.40,6,0.293,,0.163,6.60,3,3.76,5.65,0.15,0.290,5.20,0.00,0.00,3,0.314,,0.131,2.40,6,0.325,,0.201,7.50,15,3.49,4.54,0.23,0.321,5.80,0.00,0.00
Ryne Stanek,$4.0K,R,TBR,SP,HOU,,,,,-1500,1,7.0,151,3.03,0.11,3,0.172,,0.000,3.90,6,0.196,,0.000,11.70,2,4.28,5.27,0.00,0.188,9.10,0.00,0.00,5.85,1.46,3,0.282,,0.000,2.70,6,0.125,,0.052,6.80,6,4.23,5.36,0.00,0.177,5.50,0.00,0.00,3,0.212,,0.000,4.90,6,0.135,,0.032,7.00,11,3.03,4.09,0.00,0.161,6.30,0.00,0.00,3,0.234,,0.016,6.20,6,0.363,,0.304,8.60,38,3.05,4.36,0.22,0.320,7.80,0.00,0.00
Tyler Skaggs,$10.7K,L,LAA,SP,@ BAL,,,,,900, ,9.5,-149,5.2,-0.04,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.09,1.41,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,1,0.213,,0.100,3.10,8,0.278,,0.101,6.80,3,2.66,3.13,0.00,0.271,6.30,0.00,0.00,1,0.260,,0.132,2.60,8,0.340,,0.166,7.30,27,3.42,4.07,0.21,0.331,6.80,0.00,0.00
Jhoulys Chacin,$8.2K,R,MIL,SP,@ CIN,,,,,900,-3,9.5,115,4.5,-0.17,4,0.631,,0.333,2.20,5,0.459,,0.363,8.80,1,5.43,6.19,0.25,0.535,5.90,0.00,0.00,10.12,1.23,4,0.474,,0.158,1.80,5,0.361,,0.174,4.40,2,5.47,5.39,0.13,0.411,3.20,0.00,0.00,4,0.321,,0.129,4.60,5,0.296,,0.139,3.90,5,3.93,4.52,0.09,0.307,4.20,0.00,0.00,4,0.342,,0.167,3.10,5,0.268,,0.111,4.80,47,4.18,4.70,0.15,0.301,4.00,0.00,0.00
Dereck Rodriguez,$8.7K,R,SFG,SP,@ ARI,,,,,300, ,8.5,108,4.1,-0.25,6,0.000,,0.000,3.90,3,0.316,,0.188,3.90,1,3.13,4.16,0.25,0.105,3.90,0.00,0.00,9.49,1.09,6,0.239,,0.126,3.00,3,0.314,,0.161,6.00,2,2.98,3.53,0.20,0.264,4.00,0.00,0.00,6,0.334,,0.180,3.10,3,0.310,,0.127,4.80,5,3.70,4.40,0.19,0.326,3.60,0.00,0.00,6,0.320,,0.183,3.40,3,0.332,,0.143,4.90,6,3.65,4.37,0.18,0.324,3.90,0.00,0.00
