Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Blaine Hardy,$6.7K,L,DET,SP,@ CHW,,,,,600,-2,9.0,-121,4.66,0.24,2,0.000,,0.000,3.00,7,0.237,,0.000,4.50,1,4.15,0.00,0.00,0.184,4.20,0.00,0.00,13.76,2.05,2,0.272,,0.236,1.50,7,0.302,,0.077,3.80,2,4.55,0.00,0.20,0.295,3.20,0.00,0.00,2,0.234,,0.173,1.50,7,0.279,,0.107,4.50,5,3.93,0.00,0.05,0.269,3.80,0.00,0.00,2,0.307,,0.241,2.00,7,0.344,,0.142,5.90,43,4.03,0.00,0.16,0.336,5.10,0.00,0.00
Tanner Roark,$8.0K,R,WAS,SP,@ TOR,,,,,100,1,9.0,-135,4.78,-0.13,3,0.436,,0.428,4.50,6,0.222,,0.000,3.00,1,4.62,0.00,0.22,0.293,3.50,0.00,0.00,16.28,2.04,3,0.426,,0.318,3.00,6,0.331,,0.286,3.70,3,4.21,0.00,0.27,0.363,3.50,0.00,0.00,3,0.350,,0.212,3.20,6,0.312,,0.201,2.90,5,4.53,0.00,0.19,0.325,3.00,0.00,0.00,3,0.348,,0.198,4.10,6,0.262,,0.117,4.40,43,3.85,0.00,0.19,0.291,4.30,0.00,0.00
Daniel Mengden,$6.0K,R,OAK,SP,LAA,,,,,-1600,13,8.5,106,4.12,-0.06,2,0.626,,0.200,0.00,7,0.491,,0.500,2.10,1,7.54,0.00,0.33,0.521,1.70,0.00,0.00,11.87,1.98,2,0.725,,0.823,3.30,7,0.426,,0.400,1.10,2,6.71,0.00,0.50,0.492,1.60,0.00,0.00,2,0.331,,0.226,2.50,7,0.236,,0.166,2.00,5,4.99,0.00,0.21,0.257,2.10,0.00,0.00,2,0.289,,0.180,3.20,7,0.296,,0.173,3.40,19,4.13,0.00,0.18,0.294,3.40,0.00,0.00
Zack Wheeler,$7.1K,R,NYM,SP,@ ARI,,,,,200,3,8.5,105,4.13,-0.01,7,0.531,,0.230,1.70,2,0.256,,0.118,1.70,1,6.27,0.00,0.20,0.470,1.70,0.00,0.00,13.61,1.92,7,0.421,,0.150,3.70,2,0.206,,0.044,1.50,2,4.90,0.00,0.13,0.373,3.20,0.00,0.00,7,0.339,,0.066,3.00,2,0.260,,0.071,4.80,5,3.81,0.00,0.12,0.321,3.40,0.00,0.00,7,0.359,,0.198,4.20,2,0.329,,0.131,4.40,29,3.95,0.00,0.24,0.352,4.20,0.00,0.00
Mike Leake,$6.5K,R,SEA,SP,BOS,,,,,-1500,13,8.0,136,3.6,-0.2,5,0.293,,0.000,0.00,4,0.262,,0.188,6.00,1,5.52,0.00,0.33,0.279,2.70,0.00,0.00,11.87,1.83,5,0.220,,0.000,0.00,4,0.330,,0.250,4.50,2,5.12,0.00,0.22,0.269,2.00,0.00,0.00,5,0.176,,0.020,1.50,4,0.311,,0.218,3.60,5,4.54,0.00,0.21,0.236,2.40,0.00,0.00,5,0.327,,0.151,2.40,4,0.318,,0.172,3.80,45,4.36,0.00,0.20,0.323,3.00,0.00,0.00
Lance McCullers,$9.6K,R,HOU,SP,@ KCR,,,,,800,2,9.5,-255,5.97,0.05,4,0.088,,0.000,5.10,5,0.372,,0.214,1.30,1,4.67,0.00,0.00,0.246,3.00,0.00,0.00,17.58,1.83,4,0.220,,0.210,3.50,5,0.389,,0.207,2.80,2,4.72,0.00,0.20,0.314,3.10,0.00,0.00,4,0.226,,0.190,5.10,5,0.400,,0.256,1.80,5,4.25,0.00,0.24,0.323,3.30,0.00,0.00,4,0.258,,0.108,5.40,5,0.328,,0.149,5.20,35,3.77,0.00,0.20,0.297,5.30,0.00,0.00
Brad Keller,$4.2K,R,KCR,SP,HOU,,,,,-1300,4,9.5,221,3.53,-0.05,3,0.234,,0.000,1.80,6,0.379,,0.067,5.30,1,5.42,0.00,0.00,0.331,4.10,0.00,0.00,7.6,1.81,3,0.176,,0.000,1.00,6,0.350,,0.034,5.90,2,4.90,0.00,0.00,0.292,4.20,0.00,0.00,3,0.234,,0.065,1.70,6,0.301,,0.045,5.60,6,4.62,0.00,0.00,0.279,4.30,0.00,0.00,3,0.232,,0.034,1.90,6,0.291,,0.091,5.40,21,4.84,0.00,0.07,0.271,4.20,0.00,0.00
Clay Buchholz,$8.2K,R,ARI,SP,NYM,,,,,100,2,8.5,-119,4.37,-0.49,6,0.272,,0.028,4.50,3,0.673,,0.666,0.00,1,5.78,0.00,0.20,0.406,3.00,0.00,0.00,14.76,1.8,6,0.385,,0.206,3.60,3,0.453,,0.360,4.50,2,3.90,0.00,0.25,0.408,3.90,0.00,0.00,6,0.237,,0.130,3.20,3,0.343,,0.263,4.20,5,3.44,0.00,0.18,0.272,3.50,0.00,0.00,6,0.315,,0.120,3.10,3,0.383,,0.301,4.90,7,3.99,0.00,0.18,0.338,3.70,0.00,0.00
Aaron Nola,$12.0K,R,PHI,SP,@ MIL,,,,,2500, ,8.5,-116,4.34,0.28,4,0.177,,0.000,5.80,5,0.188,,0.062,7.30,1,2.28,0.00,0.00,0.183,6.60,0.00,0.00,21.44,1.79,4,0.206,,0.158,5.90,5,0.268,,0.124,5.20,2,3.59,0.00,0.25,0.240,5.50,0.00,0.00,4,0.180,,0.074,6.30,5,0.242,,0.122,4.60,5,3.02,0.00,0.13,0.214,5.40,0.00,0.00,4,0.289,,0.119,4.20,5,0.260,,0.122,5.60,40,3.27,0.00,0.16,0.273,5.00,0.00,0.00
Andrew Heaney,$8.6K,L,LAA,SP,@ OAK,,,,,700,-2,8.5,-120,4.38,0.06,1,0.261,,0.000,0.00,8,0.831,,0.910,6.00,1,5.06,0.00,0.75,0.768,5.30,0.00,0.00,15.35,1.78,1,0.134,,0.000,1.50,8,0.357,,0.345,3.00,2,4.68,0.00,0.43,0.332,2.80,0.00,0.00,1,0.138,,0.000,0.80,8,0.357,,0.224,4.70,4,4.55,0.00,0.21,0.333,4.20,0.00,0.00,1,0.248,,0.058,1.50,8,0.367,,0.282,7.80,16,3.47,0.00,0.32,0.354,7.10,0.00,0.00
Eduardo Rodriguez,$10.2K,L,BOS,SP,@ SEA,,,,,1800,-1,8.0,-152,4.4,0.2,3,0.000,,0.000,0.00,6,0.368,,0.125,6.90,1,4.59,0.00,0.33,0.000,0.00,0.00,0.00,18.04,1.77,3,0.293,,0.000,0.00,6,0.308,,0.113,7.80,2,4.10,0.00,0.17,0.303,5.20,0.00,0.00,3,0.264,,0.077,2.00,6,0.284,,0.076,8.00,5,3.36,0.00,0.17,0.277,6.00,0.00,0.00,3,0.326,,0.168,2.30,6,0.307,,0.164,8.00,37,3.13,0.00,0.17,0.313,6.10,0.00,0.00
Joe Musgrove,$8.5K,R,PIT,SP,CIN,,,,,900,-4,8.5,-149,4.64,-0.16,4,0.177,,0.000,4.50,5,0.313,,0.000,4.50,1,3.16,0.00,0.00,0.253,4.50,0.00,0.00,14.88,1.75,4,0.254,,0.136,4.90,5,0.350,,0.137,4.10,2,2.97,0.00,0.18,0.307,4.50,0.00,0.00,4,0.254,,0.108,3.20,5,0.289,,0.088,5.00,4,3.40,0.00,0.13,0.273,4.20,0.00,0.00,4,0.317,,0.176,4.60,5,0.339,,0.183,3.90,41,3.58,0.00,0.22,0.329,4.20,0.00,0.00
Chris Stratton,$7.9K,R,SFG,SP,@ LAD,,,,,1300,-7,8.5,145,3.75,-0.12,5,0.318,,0.133,0.00,4,0.165,,0.000,3.90,1,5.23,0.00,0.00,0.250,1.70,0.00,0.00,13.41,1.7,5,0.288,,0.101,0.80,4,0.337,,0.100,4.10,2,5.09,0.00,0.00,0.310,2.30,0.00,0.00,5,0.293,,0.118,4.10,4,0.312,,0.147,3.70,4,3.98,0.00,0.15,0.301,3.90,0.00,0.00,5,0.345,,0.160,3.60,4,0.304,,0.138,4.40,25,4.39,0.00,0.15,0.327,3.90,0.00,0.00
Dylan Bundy,$10.5K,R,BAL,SP,MIA,,,,,1300, ,8.5,-175,4.85,0.09,3,0.204,,0.000,2.20,6,0.098,,0.000,5.60,1,3.25,0.00,0.00,0.133,4.50,0.00,0.00,15.78,1.5,3,0.188,,0.044,2.40,6,0.135,,0.042,4.80,2,3.71,0.00,0.00,0.153,4.00,0.00,0.00,3,0.256,,0.078,3.90,6,0.189,,0.134,5.70,4,2.51,0.00,0.17,0.211,5.10,0.00,0.00,3,0.341,,0.192,3.50,6,0.291,,0.200,5.70,41,3.37,0.00,0.21,0.308,5.00,0.00,0.00
Yovani Gallardo,$5.1K,R,TEX,SP,COL,,,,,-400, ,10.0,118,4.71,-0.23,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7.59,1.49,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.352,,0.195,3.40,5,0.369,,0.226,3.30,31,4.64,0.00,0.29,0.361,3.30,0.00,0.00
Trevor Richards,$7.6K,R,MIA,SP,@ BAL,,,,,1700,-10,8.5,156,3.65,-0.09,2,0.086,,0.000,0.00,7,0.241,,0.015,3.00,1,6.10,0.00,0.00,0.207,2.30,0.00,0.00,10.41,1.37,2,0.222,,-0.017,0.80,7,0.279,,0.115,4.10,2,4.63,0.00,0.20,0.266,3.40,0.00,0.00,2,0.222,,-0.017,0.80,7,0.279,,0.115,4.10,2,4.63,0.00,0.20,0.266,3.40,0.00,0.00,2,0.301,,0.138,4.80,7,0.337,,0.192,3.00,7,4.08,0.00,0.23,0.329,3.40,0.00,0.00
Jack Flaherty,$10.2K,R,STL,SP,CHC,,,,,2400,-7,8.5,108,4.09,-0.05,5,0.278,,0.250,3.00,4,0.088,,0.000,5.90,1,2.77,0.00,0.33,0.194,4.30,0.00,0.00,13.85,1.36,5,0.408,,0.300,3.20,4,0.217,,0.077,6.50,2,3.06,0.00,0.33,0.323,4.70,0.00,0.00,5,0.354,,0.235,3.10,4,0.219,,0.123,7.40,5,2.41,0.00,0.23,0.294,5.00,0.00,0.00,5,0.363,,0.210,3.40,4,0.257,,0.107,6.50,13,3.31,0.00,0.21,0.316,4.80,0.00,0.00
Sam Gaviglio,$7.2K,R,TOR,SP,WAS,,,,,1200,-5,9.0,119,4.22,-0.37,5,0.820,,0.800,0.00,4,0.311,,0.000,8.70,1,5.07,0.00,0.33,0.594,3.90,0.00,0.00,8.48,1.18,5,0.414,,0.286,0.90,4,0.266,,0.046,5.30,2,4.84,0.00,0.20,0.348,2.90,0.00,0.00,5,0.375,,0.237,2.00,4,0.284,,0.213,4.90,4,4.19,0.00,0.42,0.335,3.30,0.00,0.00,5,0.351,,0.224,2.50,4,0.332,,0.215,4.40,21,4.37,0.00,0.33,0.343,3.30,0.00,0.00
Wilmer Font,$5.0K,R,TBR,SP,@ NYY,,,,, ,-3,9.5,208,3.64,0.21,4,0.293,,0.000,0.00,5,0.229,,0.000,2.90,1,8.44,0.00,0.00,0.257,1.60,0.00,0.00,5.8,1.16,4,0.237,,0.000,3.80,5,0.173,,0.000,5.00,3,4.49,0.00,0.00,0.201,4.40,0.00,0.00,4,0.319,,0.143,3.90,5,0.269,,0.120,3.90,7,5.34,0.00,0.14,0.291,3.90,0.00,0.00,4,0.438,,0.304,2.70,5,0.429,,0.329,5.40,19,4.57,0.00,0.36,0.433,4.20,0.00,0.00
Shane Bieber,$7.3K,R,CLE,SP,MIN,,,,,1300,-6,9.5,-144,5.16,0.07,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,8.45,1.16,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,7,0.619,,0.538,5.20,2,0.176,,0.000,5.20,1,3.38,0.00,0.67,0.521,5.20,0.00,0.00,7,0.619,,0.538,5.20,2,0.176,,0.000,5.20,1,3.38,0.00,0.67,0.521,5.20,0.00,0.00
