Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Anthony DeSclafani,$6.5K,R,CIN,SP,CHC,,,,,600,-4,9.5,-106,4.67,0.11,6,0.452,,0.545,0.00,3,0.069,,0.000,6.90,1,3.90,0.00,0.33,0.324,2.30,0.00,0.00,12.64,1.94,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,2,0.440,,0.000,0.00,7,0.163,,0.000,9.00,1,2.85,0.00,0.00,0.225,7.00,0.00,0.00,2,0.309,,0.196,2.10,7,0.256,,0.149,9.40,34,2.55,0.00,0.30,0.268,7.80,0.00,0.00
Chase Anderson,$7.7K,R,MIL,SP,STL,,,,,1900,-10,9.0,-107,4.43,-0.15,1,0.392,,0.100,3.50,8,0.455,,0.667,5.30,1,3.77,0.00,0.67,0.448,5.10,0.00,0.00,14.06,1.83,6,0.439,,0.421,2.60,3,0.304,,0.000,6.20,2,3.56,0.00,0.22,0.394,3.80,0.00,0.00,6,0.418,,0.358,3.00,3,0.334,,0.091,5.90,3,3.38,0.00,0.23,0.390,3.90,0.00,0.00,6,0.418,,0.358,3.00,3,0.334,,0.091,5.90,3,3.38,0.00,0.23,0.390,3.90,0.00,0.00
Eduardo Rodriguez,$10.2K,L,BOS,SP,SEA,,,,,1500, ,9.0,-167,5.08,-0.02,4,0.486,,0.125,4.50,5,0.212,,0.188,9.00,1,1.43,0.00,0.25,0.334,7.00,0.00,0.00,18.21,1.79,1,0.281,,0.064,3.00,8,0.226,,0.273,5.20,2,3.26,0.00,0.33,0.232,5.00,0.00,0.00,1,0.318,,0.140,4.00,8,0.303,,0.190,3.70,5,4.06,0.00,0.27,0.305,3.70,0.00,0.00,1,0.283,,0.132,4.00,8,0.306,,0.187,4.10,38,3.75,0.00,0.19,0.303,4.10,0.00,0.00
Jacob deGrom,$12.6K,R,NYM,SP,LAD,,,,,900, ,6.5,101,3.19,3.19,6,0.282,,0.167,2.20,3,0.166,,0.063,5.60,1,4.18,0.00,0.00,0.243,3.40,0.00,0.00,22.55,1.79,4,0.486,,0.125,2.40,5,0.307,,0.150,8.00,2,3.01,0.00,0.29,0.387,5.50,0.00,0.00,4,0.367,,0.077,2.00,5,0.266,,0.137,8.00,4,2.96,0.00,0.25,0.311,5.30,0.00,0.00,4,0.333,,0.166,2.40,5,0.305,,0.165,8.10,38,3.08,0.00,0.17,0.317,5.50,0.00,0.00
Trevor Bauer,$11.5K,R,CLE,SP,DET,,,,,200,2,8.5,-230,5.25,-0.12,4,0.205,,0.000,6.40,5,0.152,,0.071,3.90,1,2.52,0.00,0.00,0.176,5.00,0.00,0.00,20.35,1.77,6,0.304,,0.143,3.00,3,0.177,,0.074,4.80,2,3.55,0.00,0.00,0.262,3.60,0.00,0.00,6,0.298,,0.117,4.40,3,0.180,,0.084,5.80,5,2.70,0.00,0.13,0.259,4.90,0.00,0.00,6,0.292,,0.131,4.90,3,0.261,,0.125,6.30,45,2.67,0.00,0.21,0.282,5.40,0.00,0.00
Lance McCullers,$11.3K,R,HOU,SP,KCR,,,,,2100,-1,8.0,-275,5.18,-0.51,5,0.250,,0.083,10.50,4,0.389,,0.307,3.00,1,2.30,0.00,0.25,0.312,7.20,0.00,0.00,19.72,1.75,4,0.216,,0.091,8.20,5,0.177,,0.074,4.40,2,1.99,0.00,0.00,0.194,6.10,0.00,0.00,4,0.255,,0.127,6.50,5,0.250,,0.145,8.10,5,1.56,0.00,0.10,0.252,7.40,0.00,0.00,4,0.322,,0.173,5.20,5,0.292,,0.136,6.50,45,3.02,0.00,0.19,0.305,5.90,0.00,0.00
Mike Leake,$6.5K,R,SEA,SP,@ BOS,,,,,-1000,5,9.0,152,3.92,0.02,6,0.460,,0.214,1.50,3,0.204,,0.000,0.00,1,5.84,0.00,0.17,0.375,1.00,0.00,0.00,11.2,1.72,5,0.183,,0.046,7.60,4,0.379,,0.260,2.10,2,3.49,0.00,0.11,0.270,5.20,0.00,0.00,5,0.271,,0.225,5.60,4,0.420,,0.288,1.90,5,4.22,0.00,0.27,0.337,3.90,0.00,0.00,5,0.258,,0.107,5.50,4,0.330,,0.154,5.10,36,3.73,0.00,0.20,0.290,5.30,0.00,0.00
Wilmer Font,$4.0K,R,TBR,SP,NYY,,,,,-1500,2,8.0,149,3.5,-0.13,5,0.403,,0.556,4.30,4,0.245,,0.000,6.40,1,3.40,0.00,0.50,0.333,5.20,0.00,0.00,6.8,1.7,6,0.410,,0.150,0.80,3,0.240,,0.111,3.00,2,5.54,0.00,0.22,0.353,1.50,0.00,0.00,6,0.256,,0.074,1.50,3,0.295,,0.214,3.10,5,4.54,0.00,0.21,0.269,2.10,0.00,0.00,6,0.331,,0.153,2.40,3,0.316,,0.168,3.70,46,4.39,0.00,0.20,0.326,2.80,0.00,0.00
Dylan Bundy,$10.5K,R,BAL,SP,@ ATL,,,,,1200,2,8.0,115,3.79,-0.22,6,0.629,,0.750,1.50,3,0.176,,0.067,6.00,1,4.19,0.00,0.33,0.478,3.00,0.00,0.00,16.93,1.61,5,0.359,,0.333,2.50,4,0.237,,0.000,4.90,2,4.71,0.00,0.17,0.305,3.60,0.00,0.00,5,0.295,,0.185,3.10,4,0.259,,0.090,4.90,7,4.53,0.00,0.14,0.279,3.90,0.00,0.00,5,0.434,,0.339,2.90,4,0.412,,0.298,5.50,20,4.35,0.00,0.37,0.424,4.10,0.00,0.00
Miles Mikolas,$10.9K,R,STL,SP,@ MIL,,,,,2300,-3,9.0,-106,4.57,0.15,4,0.454,,0.267,3.60,5,0.098,,0.000,1.80,1,4.51,0.00,0.25,0.256,2.60,0.00,0.00,17.27,1.58,6,0.386,,0.316,1.90,3,0.137,,0.033,5.80,2,3.56,0.00,0.20,0.303,3.20,0.00,0.00,6,0.372,,0.224,2.30,3,0.193,,0.093,5.30,4,3.49,0.00,0.21,0.312,3.30,0.00,0.00,6,0.346,,0.202,3.40,3,0.287,,0.196,5.70,42,3.39,0.00,0.21,0.326,4.20,0.00,0.00
Dylan Covey,$6.5K,R,CHW,SP,OAK,,,,,-600,3,9.0,-101,4.42,0.1,4,0.450,,0.258,0.00,5,0.292,,0.143,3.60,1,6.51,0.00,0.20,0.362,2.00,0.00,0.00,9.76,1.5,4,0.393,,0.260,4.10,5,0.175,,0.000,2.50,2,3.88,0.00,0.29,0.272,3.20,0.00,0.00,4,0.337,,0.206,3.30,5,0.163,,0.041,2.70,5,3.96,0.00,0.09,0.240,3.00,0.00,0.00,4,0.316,,0.163,3.30,5,0.194,,0.064,3.90,13,3.81,0.00,0.14,0.248,3.60,0.00,0.00
Joe Musgrove,$8.5K,R,PIT,SP,ARI,,,,,700,-1,7.5,-102,3.69,-0.19,4,0.457,,0.112,2.20,5,0.426,,0.272,8.80,1,3.27,0.00,0.33,0.440,5.90,0.00,0.00,12.63,1.49,4,0.389,,0.094,3.80,5,0.234,,0.077,1.50,2,5.16,0.00,0.11,0.303,2.50,0.00,0.00,4,0.329,,0.087,5.70,5,0.232,,0.029,2.30,5,4.38,0.00,0.06,0.275,3.80,0.00,0.00,4,0.353,,0.193,3.80,5,0.375,,0.224,2.90,24,4.73,0.00,0.26,0.365,3.30,0.00,0.00
Aaron Nola,$11.8K,R,PHI,SP,@ WAS,,,,,2300,-2,8.5,101,4.17,0.05,5,0.556,,0.500,4.40,4,0.495,,0.250,4.40,1,5.37,0.00,0.50,0.529,4.40,0.00,0.00,17.25,1.46,4,0.294,,0.045,3.60,5,0.365,,0.137,6.20,2,2.92,0.00,0.13,0.333,5.00,0.00,0.00,4,0.298,,0.106,3.30,5,0.350,,0.137,5.30,4,3.53,0.00,0.20,0.327,4.40,0.00,0.00,4,0.323,,0.174,4.50,5,0.342,,0.185,4.10,42,3.55,0.00,0.22,0.334,4.30,0.00,0.00
Jaime Barria,$9.2K,R,LAA,SP,TOR,,,,,2600,-9,8.5,-129,4.47,0.06,3,0.360,,0.230,9.00,6,0.664,,0.867,2.20,1,2.36,0.00,0.67,0.563,4.50,0.00,0.00,10.29,1.12,4,0.471,,0.438,0.00,5,0.331,,0.129,12.60,1,4.81,0.00,0.43,0.393,7.00,0.00,0.00,4,0.471,,0.438,0.00,5,0.331,,0.129,12.60,1,4.81,0.00,0.43,0.393,7.00,0.00,0.00,4,0.369,,0.223,5.70,5,0.433,,0.234,4.30,5,4.31,0.00,0.40,0.405,4.90,0.00,0.00
Trevor Richards,$7.9K,R,MIA,SP,@ COL,,,,,2400,-15,11.5,192,4.6,-0.42,5,0.250,,0.200,0.00,4,0.589,,0.215,5.80,1,5.80,0.00,0.00,0.401,2.60,0.00,0.00,7.18,0.91,5,0.385,,0.278,5.20,4,0.313,,0.125,6.10,2,3.37,0.00,0.25,0.353,5.60,0.00,0.00,5,0.205,,0.146,7.30,4,0.282,,0.118,3.70,5,3.42,0.00,0.17,0.239,5.70,0.00,0.00,5,0.294,,0.126,4.20,4,0.264,,0.124,5.60,41,3.31,0.00,0.17,0.281,4.80,0.00,0.00
