Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Corey Kluber,$12.6K,R,CLE,SP,@ DET,,,,,1000, ,8.0,-237,4.94,-0.11,4,0.146,,0.000,2.60,5,0.316,,0.067,6.40,1,3.07,0.00,0.00,0.240,4.70,0.00,0.00,28.84,2.29,2,0.500,,0.381,7.50,7,0.399,,0.111,30.00,1,4.49,0.00,0.25,0.421,25.00,0.00,0.00,2,0.361,,0.205,2.50,7,0.316,,0.116,7.40,4,4.19,0.00,0.15,0.326,6.30,0.00,0.00,2,0.287,,0.143,3.70,7,0.333,,0.111,6.70,6,3.98,0.00,0.13,0.323,6.00,0.00,0.00
Alex Cobb,$4.8K,R,BAL,SP,@ TOR,,,,,-1800,5,9.0,116,4.26,-0.21,3,0.063,,0.000,9.00,6,0.275,,0.200,1.50,1,1.82,0.00,0.00,0.204,4.00,0.00,0.00,11,2.29,4,0.146,,0.000,4.80,5,0.260,,0.087,6.90,2,1.50,0.00,0.00,0.209,6.00,0.00,0.00,4,0.193,,0.000,3.80,5,0.268,,0.103,6.50,5,2.36,0.00,0.07,0.235,5.30,0.00,0.00,4,0.253,,0.135,5.30,5,0.239,,0.135,6.60,40,2.18,0.00,0.25,0.245,6.00,0.00,0.00
Dallas Keuchel,$7.7K,L,HOU,SP,@ TEX,,,,,-600,2,10.5,-195,6.16,-0.11,4,0.373,,0.300,1.40,5,0.356,,0.353,2.90,1,5.08,0.00,0.50,0.364,2.30,0.00,0.00,17.62,2.29,3,0.155,,0.000,5.50,6,0.292,,0.250,1.40,2,3.93,0.00,0.08,0.246,2.80,0.00,0.00,3,0.237,,0.072,5.20,6,0.417,,0.271,1.20,4,4.28,0.00,0.19,0.357,2.60,0.00,0.00,3,0.323,,0.172,3.30,6,0.326,,0.173,3.30,38,4.31,0.00,0.21,0.325,3.30,0.00,0.00
Kyle Hendricks,$8.3K,R,CHC,SP,PIT,,,,,500,-3,9.0,-181,5.18,5.18,5,0.386,,0.334,1.80,4,0.277,,0.000,7.20,1,4.36,0.00,0.50,0.338,4.20,0.00,0.00,18.75,2.26,4,0.355,,0.230,2.40,5,0.353,,0.200,5.60,2,4.24,0.00,0.33,0.354,4.20,0.00,0.00,4,0.327,,0.242,2.80,5,0.310,,0.141,5.20,5,4.07,0.00,0.21,0.318,4.10,0.00,0.00,4,0.235,,0.116,2.60,5,0.293,,0.142,6.30,35,4.31,0.00,0.29,0.267,4.60,0.00,0.00
Ross Stripling,$9.2K,R,LAD,SP,ATL,,,,,600,-1,7.0,-154,3.85,-0.01,6,0.263,,0.000,7.20,3,0.097,,0.000,5.40,1,1.20,0.00,0.00,0.208,6.60,0.00,0.00,20.73,2.25,5,0.343,,0.276,1.80,4,0.378,,0.158,3.60,2,4.75,0.00,0.40,0.359,2.60,0.00,0.00,5,0.288,,0.161,4.70,4,0.311,,0.193,5.10,4,3.65,0.00,0.25,0.298,4.90,0.00,0.00,5,0.313,,0.185,4.40,4,0.277,,0.135,4.60,34,3.78,0.00,0.26,0.297,4.50,0.00,0.00
Clayton Richard,$6.4K,L,SDP,SP,@ MIA,,,,,-1000,2,7.5,-105,3.69,-0.2,2,0.299,,0.100,1.30,7,0.260,,0.111,5.10,1,5.39,0.00,0.00,0.269,4.30,0.00,0.00,14.29,2.23,6,0.271,,0.120,6.80,3,0.140,,0.053,5.20,2,1.78,0.00,0.14,0.227,6.20,0.00,0.00,6,0.224,,0.060,9.90,3,0.188,,0.073,7.40,3,1.69,0.00,0.13,0.212,9.10,0.00,0.00,6,0.237,,0.076,5.30,3,0.311,,0.174,6.30,62,2.93,0.00,0.22,0.262,5.70,0.00,0.00
Max Scherzer,$14.4K,R,WAS,SP,SFG,,,,,2200, ,7.0,-283,4.51,-0.35,4,0.301,,0.143,3.40,5,0.142,,0.047,11.20,1,0.45,0.00,0.00,0.213,7.80,0.00,0.00,29.35,2.04,2,0.227,,0.059,1.90,7,0.252,,0.135,4.50,2,5.12,0.00,0.33,0.246,3.90,0.00,0.00,2,0.181,,0.035,1.00,7,0.270,,0.157,5.60,5,4.38,0.00,0.21,0.250,4.60,0.00,0.00,2,0.277,,0.063,2.70,7,0.364,,0.207,4.60,43,4.55,0.00,0.27,0.345,4.20,0.00,0.00
Zach Eflin,$6.9K,R,PHI,SP,MIL,,,,,-600,2,8.5,108,4.09,-0.09,4,0.340,,0.134,0.00,5,0.222,,0.000,2.50,1,5.41,0.00,0.00,0.274,1.40,0.00,0.00,12.99,1.88,4,0.187,,0.062,3.90,5,0.126,,0.053,10.10,2,0.58,0.00,0.00,0.153,7.40,0.00,0.00,4,0.276,,0.205,4.70,5,0.207,,0.075,8.40,4,1.56,0.00,0.15,0.238,6.70,0.00,0.00,4,0.287,,0.178,5.90,5,0.189,,0.092,7.80,41,1.79,0.00,0.15,0.233,7.00,0.00,0.00
Anthony DeSclafani,$6.2K,R,CIN,SP,STL,,,,,600,-6,9.5,106,4.61,0.47,3,0.367,,0.223,3.60,6,0.402,,0.300,5.40,1,3.05,0.00,0.25,0.390,4.80,0.00,0.00,11.55,1.86,4,0.371,,0.192,3.20,5,0.337,,0.190,2.40,2,4.42,0.00,0.15,0.352,2.80,0.00,0.00,4,0.418,,0.256,2.80,5,0.308,,0.146,5.50,4,3.96,0.00,0.15,0.357,4.30,0.00,0.00,4,0.375,,0.264,3.10,5,0.323,,0.162,3.00,17,4.25,0.00,0.22,0.346,3.00,0.00,0.00
Nathan Eovaldi,$7.1K,R,TBR,SP,SEA,,,,,700,-8,7.0,142,3.11,0.01,4,0.567,,0.625,3.60,5,0.073,,0.000,3.60,1,4.06,0.00,0.50,0.293,3.60,0.00,0.00,13.13,1.85,3,0.367,,0.223,3.60,6,0.402,,0.300,5.40,1,3.05,0.00,0.25,0.390,4.80,0.00,0.00,3,0.367,,0.223,3.60,6,0.402,,0.300,5.40,1,3.05,0.00,0.25,0.390,4.80,0.00,0.00,3,0.367,,0.223,3.60,6,0.402,,0.300,5.40,1,3.05,0.00,0.25,0.390,4.80,0.00,0.00
Artie Lewicki,$4.4K,R,DET,SP,CLE,,,,,-1100,-1,8.0,208,3.06,0.11,7,0.402,,0.000,0.00,2,0.444,,0.428,5.60,1,7.06,0.00,1.00,0.411,1.20,0.00,0.00,7.58,1.72,4,0.283,,0.295,2.50,5,0.071,,0.000,4.10,2,3.87,0.00,0.20,0.165,3.40,0.00,0.00,4,0.283,,0.295,2.50,5,0.071,,0.000,4.10,2,3.87,0.00,0.20,0.165,3.40,0.00,0.00,4,0.283,,0.295,2.50,5,0.071,,0.000,4.10,2,3.87,0.00,0.20,0.165,3.40,0.00,0.00
Nick Tropeano,$7.2K,R,LAA,SP,@ MIN,,,,,-500,1,9.0,-102,4.43,-0.16,7,0.414,,0.100,6.40,2,0.419,,0.230,4.30,1,3.46,0.00,0.00,0.415,6.00,0.00,0.00,11.88,1.65,7,0.335,,0.000,0.00,2,0.344,,0.166,5.50,3,6.01,0.00,0.33,0.337,1.20,0.00,0.00,7,0.316,,0.071,2.20,2,0.302,,0.098,5.50,6,4.27,0.00,0.09,0.313,2.90,0.00,0.00,7,0.374,,0.111,2.30,2,0.346,,0.071,4.20,11,4.72,0.00,0.08,0.368,2.70,0.00,0.00
Ivan Nova,$6.4K,R,PIT,SP,@ CHC,,,,,-1200,4,9.0,161,3.82,3.82,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,10.32,1.61,7,0.414,,0.211,3.90,2,0.401,,0.269,5.80,2,3.06,0.00,0.18,0.411,4.30,0.00,0.00,7,0.382,,0.223,4.30,2,0.388,,0.276,5.30,4,3.34,0.00,0.24,0.383,4.60,0.00,0.00,7,0.335,,0.147,3.40,2,0.330,,0.247,4.60,9,3.83,0.00,0.19,0.334,3.70,0.00,0.00
Derek Holland,$5.4K,L,SFG,SP,@ WAS,,,,,-700,-1,7.0,241,2.49,-0.15,2,0.115,,0.000,2.20,7,0.383,,0.181,9.00,1,2.48,0.00,0.00,0.323,7.50,0.00,0.00,8.56,1.59,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,4,0.424,,0.180,2.20,5,0.242,,0.194,2.80,3,4.69,0.00,0.27,0.323,2.50,0.00,0.00,4,0.365,,0.204,2.10,5,0.299,,0.174,4.60,40,4.07,0.00,0.24,0.328,3.50,0.00,0.00
Matt Moore,$4.6K,L,TEX,SP,HOU,,,,,-1000, ,10.5,172,4.34,0.11,2,0.585,,0.000,1.50,7,0.338,,0.217,1.50,1,5.79,0.00,0.14,0.393,1.50,0.00,0.00,7.16,1.56,2,0.163,,0.000,1.00,7,0.479,,0.197,4.00,2,4.97,0.00,0.14,0.409,3.30,0.00,0.00,2,0.175,,0.036,0.30,7,0.362,,0.169,6.60,5,4.32,0.00,0.10,0.320,5.20,0.00,0.00,2,0.281,,0.130,1.10,7,0.389,,0.260,6.50,40,4.60,0.00,0.23,0.365,5.30,0.00,0.00
Carlos Martinez,$11.0K,R,STL,SP,@ CIN,,,,,2800,-6,9.5,-119,4.89,0.03,6,0.369,,0.000,4.50,3,0.402,,0.000,6.80,1,5.52,0.00,0.00,0.380,5.20,0.00,0.00,16.31,1.48,2,0.527,,0.111,1.60,7,0.348,,0.225,4.90,2,4.63,0.00,0.09,0.388,4.10,0.00,0.00,2,0.527,,0.077,1.00,7,0.374,,0.221,8.30,4,4.37,0.00,0.13,0.408,6.70,0.00,0.00,2,0.450,,0.252,1.60,7,0.341,,0.187,5.90,43,4.34,0.00,0.17,0.365,5.00,0.00,0.00
Kyle Freeland,$7.1K,L,COL,SP,ARI,,,,,100,-3,12.0,-142,6.48,0.56,2,0.408,,0.250,5.80,7,0.274,,0.001,4.30,1,3.25,0.00,0.20,0.304,4.70,0.00,0.00,9.59,1.35,6,0.369,,0.000,4.50,3,0.402,,0.000,6.80,1,5.52,0.00,0.00,0.380,5.20,0.00,0.00,6,0.369,,0.000,4.50,3,0.402,,0.000,6.80,1,5.52,0.00,0.00,0.380,5.20,0.00,0.00,6,0.316,,0.149,4.40,3,0.264,,0.127,5.40,39,3.62,0.00,0.23,0.299,4.70,0.00,0.00
Zack Godley,$8.0K,R,ARI,SP,@ COL,,,,,1300,-10,12.0,128,5.52,-0.06,3,0.615,,0.571,0.00,6,0.424,,0.375,8.70,1,4.88,0.00,1.00,0.488,5.80,0.00,0.00,9.78,1.22,7,0.280,,0.068,12.30,2,0.290,,0.000,12.30,1,5.09,0.00,0.00,0.282,12.30,0.00,0.00,7,0.287,,0.132,3.30,2,0.318,,0.125,4.70,4,4.85,0.00,0.05,0.294,3.60,0.00,0.00,7,0.324,,0.198,2.50,2,0.273,,0.118,4.20,18,4.71,0.00,0.15,0.313,2.90,0.00,0.00
