DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Sep 22,@ NYM,L 7-6,Did not play
Sep 23,@ NYM,W 4-3,Did not play
Sep 24,@ NYM,W 3-2,Did not play
Sep 25,@ PHI,W 3-1,Did not play
Sep 26,@ PHI,L 4-1,Did not play
Sep 27,@ PHI,L 7-5,Did not play
Sep 28,vs PIT,W 5-4,Did not play
Sep 29,vs PIT,W 6-1,Did not play
Sep 30,vs PIT,L 4-1,Did not play
Oct 1,vs PIT,L 11-8,Did not play
